table	feature	feature_printed_gene1	feature_printed_gene2	cldn4_state	direction_printed	direction_class	log2_effect_printed	log2_effect_numeric	effect_censored	p_printed	q_printed	paper_set	cldn4_low_positive_isg_sting	sign_matches_printed_direction	rank_within_table_by_q
MOESM2_ISG	IFI44	IFI44(high)	CLDN4(low)	low	Co-ocurrence	co-occurrence	1.571	1.571	no	0.036	0.050	isg10	yes	yes	2
