Samples	GSE_ID	lung_line	arm	group	Responder	is_baseline	is_outlier	cohort_key	Mouse_treatment	Cldn4	Cldn4_tpm	tnk_mean	ifn_meanz	mhc_meanz	tismo_tnk_infil	Cd274	Actb	Epcam	Ptprc	Cd8a	Cd3e	Cd3d	Cd2	Nkg7	Gzmb	Prf1	Ifng	Ncr1	Stat1	Cxcl9	Cxcl10	Ido1	H2-Aa	H2-K1	H2-D1	H2-Q4	B2m	Tap1	Tap2
SRX8918394	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.10634205277227	0.07649532394366187	2.140587316424604	-0.7528485352386817	-0.15258873178768065	-0.6537791846368987	4.12193078859265	11.8707097180849	0.109398702388425	4.54688008524032	2.11732354324119	2.32656662012764	1.39790759461839	1.70056185594085	3.51895139589776	3.68670524633356	2.2938292116856	1.4099238416844	0.813516538292044	6.36481223649525	5.58958672390557	6.99719650464662	1.20962619310808	8.80183046406744	9.93854622022221	10.7439480870567	6.69648210404647	12.1518927926732	5.5504562265508	5.90449161615177
SRX8918395	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.12605043643627	0.091302028169014	3.8723305507942545	-0.036548938192871507	0.49732093424144813	0.28448947597630075	4.52752752477797	11.6902459322307	0.311665532524393	5.31429693089439	3.59071016644546	2.97272662840159	3.43847787973001	3.15572963794671	5.29323830613219	6.22489721025473	4.59271020419051	3.36886038845745	2.21362453558964	6.4243780495622	6.34213460602252	7.78436611405234	1.52323172927939	9.60598509604515	10.4928981572483	10.8946679563178	7.50781018118503	12.3937948559644	6.16932725023668	6.51220414671588
SRX8918396	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.885952793621292	0.8479846760563376	3.4611165471316268	0.5981390879084428	0.9844927079088669	0.040309944843019245	5.13492047769398	11.9666025344471	1.9937774078984	5.75386492757449	3.51895139589776	3.29711326958769	2.74630504433272	3.48524781266116	5.00706443498187	5.37403469455995	3.65708075871111	2.52315845036363	1.54109306308875	7.50781018118503	7.68522656277791	8.63063686119663	2.58468873182983	9.46519386237843	10.86741945642	11.2582121506183	7.66391680158758	13.1506705519507	6.58897280480699	6.56653491927209
SRX8918397	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.390182040177505	0.31055876056337994	3.034240143755781	0.13691267759340903	0.5572832166457735	-0.36293049674525785	4.27833908997151	11.9666025344471	0.287304284047941	5.51920941729372	2.68446401653864	2.95450212931988	1.95762222235451	2.73840348613523	4.44888457438312	5.21511796067213	3.52029503394995	2.08960789472869	1.69926397571988	7.33468935130793	6.90167954162238	8.29219759866948	1.36780234478621	9.45291682114314	10.4654636463546	11.0953304340093	7.34052512915041	12.5772087337766	6.23875987499227	6.45874374517823
SRX8918398	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.462286193374902	0.3777233239436615	2.078242716296969	-0.24101668476395874	0.008984929593826565	-0.571243670906774	4.63992651266561	11.7539078888708	0.475419942815864	5.15336185780674	1.82764711587342	1.93192419890908	1.35058225242676	2.00435581264968	3.30335649385036	3.78827110374946	2.47450005923637	1.39036130061684	0.633186109360753	6.65205738819521	6.6819509882532	7.60270155614708	2.15076898122995	8.99661632566772	9.93854622022221	10.7939298024095	6.67708891567777	12.1963084875182	5.77922851501903	6.21944747708238
SRX8918399	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.377823029258018	0.29937966197183097	2.940607527679161	-0.31791988212646044	0.2364549944362232	-0.3705720189298012	4.68738203665916	12.0004066583888	0.568656046884283	5.28621319137119	2.51510580250964	1.76628821728674	2.10003543678532	2.57349699902092	4.24626151871633	5.39431336856481	4.22328469172059	2.11452125832538	1.53216045618272	6.58391767306627	6.41284508675599	7.69906729576534	1.39790759461839	8.85107447847538	10.2167939770695	10.9393221862717	7.06908719377518	12.4578781045334	6.06472112733081	6.01703110217787
SRX8918400	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.111047793787244	0.0800123380281692	2.645279228454595	-0.08317177674693467	-0.1317237901775906	-0.4178553830081318	4.53085206313476	11.7850865747363	0.484713249640033	5.23956276353538	2.71747450132564	2.12621670487501	1.70925939159529	1.66931976042208	3.71852071346023	4.94549385828116	3.18849129249555	2.54299655755305	1.18974027608335	6.57819067366483	6.89867544958904	8.09199363460366	1.46350085800806	8.99661632566772	9.78283198328246	10.5184083674139	6.79634500189465	12.0997247839961	5.77641859128865	6.05019552437878
SRX8918401	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.0635297562150905	0.045019422535211184	3.9857584941626962	0.5020869439481342	0.8361087110800662	0.5630599576800289	4.75902467456238	12.0311960944389	0.548646169311998	5.97113064041088	3.87211761343061	3.20819115897921	3.04244849843688	3.60712625586984	5.61717825338246	6.0733596576028	5.32384903946617	2.78229481766697	2.34526115262932	7.54631388624817	7.76640346535954	8.64780047316524	1.43850341825142	9.54788653731803	10.7833951747005	11.1693031108848	7.61337985438787	12.8344844438197	6.64927309449971	6.43961388459628
SRX8918402	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.0	0.0	3.7912717979476116	-0.1328062242794087	-0.7419881844216624	-0.39275413041624124	4.32297514903008	10.4928981572483	0.237722423449587	4.37866995737938	3.56629644161274	2.84816999135494	3.35457611742717	4.11774232487417	5.57615978865972	5.99441007226508	4.05550480515127	3.02328814579075	1.58529849439267	5.91535973936577	7.01600380844912	7.66123782008848	2.18541177349909	8.9901969973153	9.73431586739389	9.8798241899573	6.5046866882091	11.6626582707253	5.52237192887038	5.19956370333499
SRX8918403	GSE155972	LLC	Setdb1_KO	Baseline	Baseline	True	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	no_treatment	0.14879626337465	0.10864407042253532	4.010104034097786	0.5933515696985002	-0.5446779522018023	-0.3247365720926399	4.56620387208873	10.339588948532	0.450248325763585	4.19980170470061	3.88611916764792	3.38395696792759	3.62148305095658	3.92336537229788	6.00008006322572	5.71455055958547	3.32040446097516	4.50306042179602	1.73791624246773	6.23396320398356	7.8156667397383	8.10960276641055	3.61675938822253	9.20568379948963	9.6919226302746	9.99085781319961	6.71394237259164	11.6902459322307	5.84742999834735	5.41948347905313
