ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both
IFNA1	IFNAR1+IFNAR2	IFN	0.0915563553571701	False	0.0	0.31958473625140293	31642	14256	0.05886349454522133	False	0.0	0.17753928170594838	31642	14256	0.032692860811948776	False	False
IFNA2	IFNAR1+IFNAR2	IFN	0.0915563553571701	False	0.0	0.31958473625140293	31642	14256	0.05886349454522133	False	0.0	0.17753928170594838	31642	14256	0.032692860811948776	False	False
IFNB1	IFNAR1	IFN	0.15136678046837915	False	6.320712976423741e-05	0.45924523007856344	31642	14256	0.09514846927777398	False	6.320712976423741e-05	0.2716049382716049	31642	14256	0.056218311190605164	False	False
IFNB1	IFNAR1+IFNAR2	IFN	0.09159640497819055	False	6.320712976423741e-05	0.31958473625140293	31642	14256	0.05890354416624177	False	6.320712976423741e-05	0.17753928170594838	31642	14256	0.032692860811948776	False	False
IFNB1	IFNAR2	IFN	0.09159640497819055	False	6.320712976423741e-05	0.31958473625140293	31642	14256	0.05890354416624177	False	6.320712976423741e-05	0.17753928170594838	31642	14256	0.032692860811948776	False	False
IFNG	IFNGR1	IFN	0.3192053511738777	True	0.20858352822198345	0.3437850729517396	31642	14256	0.28010963648557663	True	0.20858352822198345	0.2021604938271605	31642	14256	0.039095714688301086	True	True
IFNG	IFNGR1+IFNGR2	IFN	0.3192053511738777	True	0.20858352822198345	0.3437850729517396	31642	14256	0.28010963648557663	True	0.20858352822198345	0.2021604938271605	31642	14256	0.039095714688301086	True	True
IFNG	IFNGR2	IFN	0.435269758105278	True	0.20858352822198345	0.5581509539842873	31642	14256	0.38977672159671783	True	0.20858352822198345	0.42157687991021325	31642	14256	0.04549303650856018	True	True
IFNL1	IFNLR1+IL10RB	IFN	0.02220155973918736	False	0.006889577144301877	0.08761223344556678	31642	14256	0.016290115425363183	False	0.006889577144301877	0.0484006734006734	31642	14256	0.005911444313824177	False	False
IFNL2	IFNLR1+IL10RB	IFN	0.018371580888924655	False	6.320712976423741e-05	0.08761223344556678	31642	14256	0.012460136575100478	False	6.320712976423741e-05	0.0484006734006734	31642	14256	0.005911444313824177	False	False
