n_kl	n_kp	n5vs5	mean_kl	mean_kp	sd_kl	sd_kp	delta	welch_t	welch_df	welch_p	abs_t	min_kl	max_kp	complete_separation	U	mw_p	cliffs_delta	gene	r_epcam	kept_tau_0.5
5	5	True	8.384443559833766	4.225239374562298	0.24126511085949973	2.0160932783394405	4.159204185271468	4.580331937451701	4.1145430470941085	0.009524631752363033	4.580331937451701	8.150102669536803	5.417177411906387	True	25.0	0.007936507936507936	1.0	Cldn3	0.9505547692691674	True
5	5	True	8.874985228159096	3.3053580662263338	0.6384958084607174	1.0423710267048671	5.569627161932762	10.188369532619777	6.6312328973923655	2.7230318422556286e-05	10.188369532619777	7.9645141540866495	4.247927513443585	True	25.0	0.007936507936507936	1.0	Cldn4	0.8164803165306197	True
5	5	True	8.566328225581852	0.5784051287594423	0.48875835859034217	0.13083327664298586	7.98792309682241	35.301822813636754	4.570313771635611	9.538326011775179e-07	35.301822813636754	7.909473111409926	0.7048719644563528	True	25.0	0.007936507936507936	1.0	Cldn6	0.6716527655069832	True
5	5	True	7.0350201584765255	2.757705541736615	0.18535564422363768	1.311248129473185	4.27731461673991	7.22229184773099	4.15979326882983	0.0016752884925113345	7.22229184773099	6.8052924556007115	3.5801454844233804	True	25.0	0.007936507936507936	1.0	Cldn7	0.8895883348620082	True
5	5	True	6.866901105011753	7.349683689909218	0.34127527788162965	0.2460875942130231	-0.48278258489746495	-2.5657581398715212	7.274413865727141	0.03605229214934446	2.5657581398715212	6.641112461829298	7.693905069381947	False	4.0	0.09523809523809523	-0.6799999999999999	Cdh1	-0.6611772695044179	False
5	5	True	6.97980899240933	7.077463644730486	0.3375130903544399	0.16486380753155716	-0.09765465232115567	-0.5813288550502962	5.805981502092476	0.5828651267268403	0.5813288550502962	6.456313341355182	7.208770848447551	False	10.0	0.6904761904761905	-0.19999999999999996	F11r	0.17781622313940904	False
5	5	True	4.73132001863395	3.2653274459909722	0.6285569961873375	0.5893002272955702	1.4659925726429774	3.804607712330981	7.966956446481263	0.00524252039694144	3.804607712330981	4.06177619758669	3.8787253414801053	True	25.0	0.007936507936507936	1.0	Ocln	0.8364360807813489	True
