n_kl	n_kp	n5vs5	mean_kl	mean_kp	sd_kl	sd_kp	delta	welch_t	welch_df	welch_p	abs_t	min_kl	max_kp	complete_separation	U	mw_p	cliffs_delta	tau	n_genes	genes
5	5	True	7.348401041158039	4.079883270273624	0.26377731900213797	0.6929773825111354	3.268517770884415	9.85677889728222	5.135282702932917	0.0001576094898197512	9.85677889728222	7.069169147857404	4.545190846400181	True	25.0	0.007936507936507936	1.0	-1.0	7	Cldn3,Cldn4,Cldn6,Cldn7,Cdh1,F11r,Ocln
5	5	True	7.428651030515754	3.5349165336676904	0.2537568069012087	0.8381261940749046	3.8937344968480634	9.942524794322535	4.727231097753884	0.00023993345764807057	9.942524794322535	7.138019460212706	4.06540360952136	True	25.0	0.007936507936507936	1.0	0.0	6	Cldn3,Cldn4,Cldn6,Cldn7,F11r,Ocln
5	5	True	7.5184194381370375	2.826407111455132	0.24453092215100225	0.977786861395037	4.692012326681906	10.409423509244212	4.498394999049383	0.0002569734874943325	10.409423509244212	7.27436068398421	3.436730161736123	True	25.0	0.007936507936507936	1.0	0.3	5	Cldn3,Cldn4,Cldn6,Cldn7,Ocln
5	5	True	7.5184194381370375	2.826407111455132	0.24453092215100225	0.977786861395037	4.692012326681906	10.409423509244212	4.498394999049383	0.0002569734874943325	10.409423509244212	7.27436068398421	3.436730161736123	True	25.0	0.007936507936507936	1.0	0.5	5	Cldn3,Cldn4,Cldn6,Cldn7,Ocln
5	5	True	7.256442241275835	3.3884076071290545	0.3379106293204895	1.2151237595400526	3.86803463414678	6.857723018480596	4.614983094509599	0.0013815106664474687	6.857723018480596	6.8644069014642906	4.119694711056065	True	25.0	0.007936507936507936	1.0	0.7	4	Cldn3,Cldn4,Cldn7,Ocln
5	5	True	7.256442241275835	3.3884076071290545	0.3379106293204895	1.2151237595400526	3.86803463414678	6.857723018480596	4.614983094509599	0.0013815106664474687	6.857723018480596	6.8644069014642906	4.119694711056065	True	25.0	0.007936507936507936	1.0	0.8	4	Cldn3,Cldn4,Cldn7,Ocln
