marker	gse_id	cancer_group	lines	is_llc	is_lung	n_slices	n_mice	n_baseline_mice	n_icb_mice	sigma2	sigma2_df	borrowed_sigma2	n_shared_baseline_pairs	y	v	y_gls	v_gls	v_independence	v_dispersion	slice_delta_min	slice_delta_max	v_technical	v_slice	v_primary	weight	weight_pct	weight_technical	weight_technical_pct
Tacstd2	GSE107801	Mammary	EMT6	False	False	2	40	20	20	0.4899736071409105	36	False	0	0.3458243809801778	0.048997360714091054	0.3458243809801778	0.048997360714091054	0.048997360714091054	0.0905115701185642	0.044972972277203316	0.6466757896831523	0.048997360714091054	0.22980985743362242	0.22980985743362242	0.04137626037813094	4.137626037813094	0.03981016515468713	3.9810165154687134
Tacstd2	GSE124821	Mammary	KPB25L,T11,p53-2225L,p53-2336R	False	False	19	171	91	80	0.7594216077056197	133	False	0	0.1610963110975149	0.01879270460434959	0.17850674523141466	0.01830829802964376	0.01879270460434959	0.02058876434208363	-1.3419547718580098	2.0178215314083214	0.01879270460434959	0.02419051130880236	0.02419051130880236	0.1273608851885806	12.736088518858061	0.05484244995989554	5.484244995989554
Tacstd2	GSE130472	Mammary	4T1	False	False	4	52	14	38	0.22776676283279274	58	False	2	-0.28227138111292355	0.022437737648111425	-0.2605870325733144	0.022374142976358282	0.014303210404083114	0.028651473365910462	-0.5961262457263146	0.1943267067539738	0.022437737648111425	0.11490492871681121	0.11490492871681121	0.06644400094119449	6.644400094119448	0.052452310648028605	5.24523106480286
Tacstd2	GSE132529	Mammary	4T1	False	False	1	6	3	3	0.2633833284436875	4	False	0	0.011692352408712914	0.175588885629125	0.011692352408712912	0.175588885629125	0.175588885629125	0.175588885629125	0.011692352408712914	0.011692352408712914	0.175588885629125	0.45961971486724484	0.45961971486724484	0.02358223106464007	2.358223106464007	0.018526822790900826	1.8526822790900825
Tacstd2	GSE137818	Mammary	4T1	False	False	2	18	10	8	0.07734221506433323	14	False	0	-0.03539150293718629	0.018046516848344418	-0.04872919073457904	0.017678220586133307	0.018046516848344418	0.018046516848344418	-0.12875531751893554	0.05797231164456296	0.018046516848344418	0.22980985743362242	0.22980985743362242	0.04137626037813094	4.137626037813094	0.0553588572394289	5.53588572394289
Tacstd2	GSE174053	Mammary	E0771	False	False	1	16	8	8	0.7246102308477544	14	False	0	0.009815545034404183	0.1811525577119386	0.009815545034404183	0.1811525577119386	0.1811525577119386	0.1811525577119386	0.009815545034404183	0.009815545034404183	0.1811525577119386	0.45961971486724484	0.45961971486724484	0.02358223106464007	2.358223106464007	0.018101501286660732	1.8101501286660733
Tacstd2	GSE103725	Melanoma	YUMM1.7	False	False	1	7	3	4	0.012619061011402099	5	False	0	0.05829669496273836	0.00736111892331789	0.05829669496273836	0.007361118923317891	0.00736111892331789	0.00736111892331789	0.05829669496273836	0.05829669496273836	0.00736111892331789	0.45961971486724484	0.45961971486724484	0.02358223106464007	2.358223106464007	0.0639868281455057	6.39868281455057
Tacstd2	GSE109485	Melanoma	B16	False	False	2	12	6	6	9.967148241344494e-05	8	False	0	0.010078702547580282	3.3223827471148313e-05	0.010078702547580282	3.3223827471148313e-05	3.3223827471148313e-05	4.3277678785996065e-05	0.0035001252860444665	0.016657279809116098	3.3223827471148313e-05	0.22980985743362242	0.22980985743362242	0.04137626037813094	4.137626037813094	0.07164442503805336	7.164442503805336
Tacstd2	GSE149825	Melanoma	B16	False	False	2	12	6	6	0.3100618881775898	8	False	0	1.2555640418594067	0.10335396272586325	1.255564041859407	0.10335396272586325	0.10335396272586325	1.569510451318636	0.002762999666898011	2.5083650840519156	0.10335396272586325	0.22980985743362242	0.22980985743362242	0.04137626037813094	4.137626037813094	0.026659685900210093	2.6659685900210093
Tacstd2	GSE150401	Melanoma	B16	False	False	2	16	8	8	0.01997688302956228	12	False	0	0.13481691374559762	0.00499422075739057	0.13481691374559762	0.00499422075739057	0.00499422075739057	0.005981031713357826	0.0574797835081895	0.21215404398300575	0.00499422075739057	0.22980985743362242	0.22980985743362242	0.04137626037813094	4.137626037813094	0.06627484461810645	6.627484461810646
