n	rho_tacstd2	p_tacstd2	rho_tacstd2_lo	rho_tacstd2_hi	rho_cldn4	p_cldn4	rho_tacstd2_given_cldn4	p_tacstd2_given_cldn4	rho_tacstd2_given_cldn4_rankresid	rho_cldn4_given_tacstd2	p_cldn4_given_tacstd2	rho_cldn4_given_tacstd2_rankresid	rho_tacstd2_cldn4	attenuation_pct	acme	acme_lo	acme_hi	acme_se	acme_p	ade	total_linear	a_x_to_m	b_m_to_y	verdict	dataset	readout	level
65	-0.22880244755244755	0.06676187246724904	-0.44772050468344715	0.015993492734429453	-0.549694055944056	2.110467442352451e-06	0.17077741545337782	0.17726385641118597	0.17077741545337782	-0.5339381633951477	5.529060090302774e-06	-0.5339381633951477	0.6198863636363636	174.63968033568835	-0.36077488527511165	-0.5556131303095003	-0.19281171818385293	0.09312843937406355	0.0	0.18024351138832218	-0.18053137388678947	0.5946594838856709	-0.6066915521429305	partial	concordant-4-pooled-rows	pct_pos	sensitivity_pooled_rows
65	-0.05161713286713287	0.6830179387152228	-0.2918463182320042	0.19473795130561328	-0.4086101398601399	0.0007269584750781046	0.28118157626652684	0.024402163214260163	0.28118157626652684	-0.4803907875724956	5.8850496298305194e-05	-0.4803907875724956	0.6194055944055944	644.7446625722382	-0.31485418669924925	-0.49982961329643416	-0.1435222030414571	0.0911316599446753	0.0025	0.25425593428536875	-0.060598252413880505	0.6353201747842476	-0.49558348561207355	opposite	concordant-4-pooled-rows	mean_log1p_umi	sensitivity_pooled_rows
