dataset	readout	level	n	k	rho_tacstd2	p_tacstd2	rho_tacstd2_lo	rho_tacstd2_hi	I2_tacstd2	rho_cldn4	p_cldn4	rho_cldn4_lo	rho_cldn4_hi	I2_cldn4	rho_tacstd2_given_cldn4	p_tacstd2_given_cldn4	rho_tacstd2_given_cldn4_lo	rho_tacstd2_given_cldn4_hi	I2_tacstd2_given_cldn4	rho_cldn4_given_tacstd2	p_cldn4_given_tacstd2	rho_cldn4_given_tacstd2_lo	rho_cldn4_given_tacstd2_hi	attenuation_pct	acme	acme_lo	acme_hi	acme_p	I2_acme	verdict	cldn4_pipeline_check_rho
concordant-4	pct_pos	dl_meta	65	4	-0.1115981379180405	0.46033442477857556	-0.3881079036942132	0.1833438072055367	0.15381992904963504	-0.5311678045689989	1.6462232944573955e-05	-0.6967711225150761	-0.3118052568209761	0.0	0.21633807353931137	0.12388288468880361	-0.06011625633303833	0.46196863693305906	0.0	-0.5433417819786175	2.0242835227624002e-05	-0.7108426008007893	-0.3175185907200587	293.8545549014389	-0.0760081868644862	-0.31131418160924873	0.15929780788027637	0.5266577389237466	0.0	null	-0.5311678045689989
concordant-4	mean_log1p_umi	dl_meta	65	4	0.04084997873177788	0.7766218644574358	-0.23689411877136163	0.31242136446200397	0.07522631635789749	-0.3936479270059005	0.0024510197999868485	-0.5949776045406042	-0.14583561925356242	0.0	0.30974599845475315	0.02497100428854925	0.04024268240694552	0.5372377010239142	0.0	-0.4763131995254734	0.0002862532074214895	-0.6630318962889549	-0.23379928926580829		-0.2037766635691344	-0.4232061830334245	0.01565285589515572	0.06873087775756945	0.0	opposite	
