readout	rho_tacstd2	p_tacstd2	rho_cldn4	p_cldn4	partial_tac	partial_cldn	attenuation_pct	acme
50 µm	-0.6904761904761906	0.0579903181645727	0.6666666666666669	0.0709876543209875	-0.6663370783926229	0.6400543381591259	3.4960093362408347	0.0689200760204972
100 µm	-0.6190476190476191	0.1017330374542647	0.7380952380952381	0.0365527610528608	-0.5864015259944908	0.7181503252842557	5.273599647043797	0.074778295688049
