file	url	bytes	sha256
GSE22493_family.soft.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22493/soft/GSE22493_family.soft.gz	1226292	c18417ce5cd75a224cfe258395aef4e916a4ee26e02a8f2f66e1a1a6edd0c986
GSE22493_series_matrix.txt.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22493/matrix/GSE22493_series_matrix.txt.gz	299299	34b32b588ee4b50f2f22b0b6188b0e0dcfa283503720cf95ffbf86b9ed59b7b3
GSE50927_Cldn4lungWTvsKOgenes.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50927/suppl/GSE50927_Cldn4lungWTvsKOgenes.csv.gz	696921	cdb39face842db67fbbe2c8a7a50e0ef65129187955c2a6c6574c91d2ba4a51d
GSE50927_VILIwtkoloGenes.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50927/suppl/GSE50927_VILIwtkoloGenes.csv.gz	652406	8c4f7bf81856a7aba014713a9abd8b75810fa999e6fd5e1047b557258afd7a9d
GSE50927_VILIwtkohiGenes.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50927/suppl/GSE50927_VILIwtkohiGenes.csv.gz	668560	6262fb2d4d491b41dcb0ce261c4b85851d40ecd764aed0105347055641bec6b5
GSE207704_CLDN4_RNAseq.txt.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE207nnn/GSE207704/suppl/GSE207704_CLDN4_RNAseq.txt.gz	1075881	6a795b50f5378e77abd4160c6fdef74387bfc758c74269b67c8307b5e5645004
LINCS_CRISPR_KO_consensus.gmt	https://cfde-drc.s3.amazonaws.com/LINCS/XMT/2022-12-13/LINCS_XMT_2022-12-13_LINCS_L1000_CRISPR_KO_Consensus_Sigs.gmt	15605699	53c7b5ae5d2cb33a90c2d6432504963beb77374841b0c4b25ad757a194c3ce0f
h.all.v2023.2.Hs.symbols.gmt	https://data.broadinstitute.org/gsea-msigdb/msigdb/release/2023.2.Hs/h.all.v2023.2.Hs.symbols.gmt	48690	8ff1f036f0988c99d42cf9e5ea24d355f10b8ece5e0d4f6edf26a0458f480780
