gene	transform	n_patients	q1_cut	q4_cut	n_q1	n_q4	n_middle	cldn4_welch_t_Q4_minus_Q1	cldn4_in_KEGG_TJ
CLDN4	log2(TPM+1)	355	1.1630586595328345	2.9718194994604445	89	89	177	26.113734069717893	True
