contrast	accession	species	tissue	n_patients	n_genes	n_q4	n_q1	rank_metric_primary	n_genes_ranked	tpm_file	series_title	not
GSE218989_CLDN4_Q4_vs_Q1	GSE218989	human	NSCLC ICI bulk TPM (SMC-KAIST); histology not deposited	355	19916	89	89	Welch t on log2(TPM+1), CLDN4 Q4 minus Q1	19559	GSE218989_SMC_KAIST_TPM_matrix_pc_rmdupli.txt.gz	SMC-KAIST PD-1/PD-L1 NSCLC (Kang 2024)	response-OR headline; FASTQ; LUAD/LUSC split; ADC+ICI
