unit_id	dataset	Sample_Origin	n_high	n_low	AT2_high	AT2_low	barrier_high	barrier_low	malignant_high	malignant_low	dpt_high	dpt_low	club_high	club_low
GSE131907:BRONCHO_11	GSE131907	mLN	70	47	0.5164827739989692	0.3799635769759508	1.5544294979885656	1.2654331519582966	1.7141683043258389	0.8167034280452141	0.08153209090232849	0.08562632650136948	0.0	0.0
GSE131907:BRONCHO_58	GSE131907	tL/B	44	136	0.8851687406456226	1.141343043193103	2.1275399467082683	1.5524876727245343	0.4243530015048494	0.3939479439470694	0.08222036808729172	0.07348082214593887	0.3614253553795526	0.17233159653135502
GSE131907:EBUS_06	GSE131907	tL/B	137	96	0.039238484095816664	0.033948681538611435	1.5114547409334396	1.1808375244406781	0.31289309640619717	0.1549185811769899	0.14406818151474	0.10268479585647583	0.5128518199496092	0.30198601399425345
GSE131907:EBUS_10	GSE131907	mLN	92	80	0.3779236671023379	0.28953201648046556	1.7040653076816588	1.2595741246660404	0.15547442985708945	0.05276063052781131	0.1019824966788292	0.0770682692527771	0.15085440697529603	0.09366840049139562
GSE131907:EBUS_12	GSE131907	mLN	64	50	0.33265848049860003	0.22603972769357214	1.993760661444699	1.7043651782108358	1.1994021393042387	1.0413695141538433	0.07443802058696747	0.07462003827095032	0.021016460727058033	0.01548177043481957
GSE131907:EBUS_15	GSE131907	mLN	54	155	0.3633858939828978	0.2886020650531474	1.8277743363094092	1.4035451603327855	0.1794799235936954	0.10430976660121657	0.07710853964090347	0.07602521777153015	0.0	0.0027738887130407076
GSE131907:EBUS_19	GSE131907	mLN	111	22	1.196431898277934	0.4417318926247669	1.3709390271830437	0.6873393386284824	1.2642881621485373	0.39376822694828756	0.06485489755868912	0.07088804990053177	1.4098266097159582	1.0577551200583437
GSE131907:EBUS_28	GSE131907	tL/B	269	22	0.5736713033070684	0.5301903116097925	1.6330793050152737	1.0953707536360202	0.5027574708093343	0.3332339300973723	0.07451807707548141	0.09159331768751144	0.552348559443253	0.35719339964114005
GSE131907:EBUS_49	GSE131907	tL/B	17	67	0.040252671893060844	0.06377192715860573	1.6493559150953705	0.9717275063089393	0.14179138085006412	0.026818808407188595	0.07617455720901489	0.07484796643257141	0.20823471844114028	0.10980386337935819
GSE131907:EBUS_51	GSE131907	mLN	69	83	1.174224696274657	0.9891413485402792	1.8213667563099492	1.5797750215423827	0.9550404770892869	0.8491334556173921	0.08718667179346085	0.0836583822965622	1.3481500785660971	1.4896061858043768
GSE131907:LUNG_N01	GSE131907	nLung	21	84	1.5013725197479573	3.4707942459384564	0.9110281257882816	0.6775989992631938	0.09409519840519634	0.06932999085506808	0.12428803741931915	0.020909611135721207	2.078394922756013	1.6781775088798991
GSE131907:LUNG_N06	GSE131907	nLung	38	68	0.865610265315948	2.6771616922722856	0.8731304400667976	0.6211541310517079	0.09387506689227633	0.173568175756956	0.2329607456922531	0.052198559045791626	1.2059728637401148	1.137983335512125
GSE131907:LUNG_N08	GSE131907	nLung	57	122	0.8790804612004947	2.241146562992152	1.0558049923973203	0.8225592020647511	0.20974584462288623	0.2224660937650835	0.17490562796592712	0.04349013790488243	2.1738970284387555	1.2046456825288046
GSE131907:LUNG_N09	GSE131907	nLung	25	140	3.0234458127536605	4.002353743431641	0.9577445313759522	0.6591018259712793	0.18158602424638404	0.10478265844103639	0.052363406866788864	0.009814329445362091	0.9562024201306617	0.6955996042415545
GSE131907:LUNG_N18	GSE131907	nLung	138	97	0.6408564258518732	1.3962305037176572	1.2329777897681646	0.9975876792303064	0.2055855397572887	0.21557374058114492	0.18378594517707825	0.05256367847323418	2.1613320075254676	1.3995257266987229
GSE131907:LUNG_N19	GSE131907	nLung	24	51	2.465834718234444	3.749672824496347	0.9797850211738646	0.5069431452800655	0.17574527392189013	0.05873048344840311	0.05702658370137215	0.016560805961489677	0.6791567403180383	0.7494156342982224
GSE131907:LUNG_N20	GSE131907	nLung	39	111	2.2288402374894667	2.5388462773652227	0.7750234486452386	0.5999218602202249	0.30130624735444034	0.22243168390973983	0.051830437034368515	0.030260460451245308	1.4687767469904216	1.3058463672099623
GSE131907:LUNG_N28	GSE131907	nLung	18	84	2.543664794331236	3.6995537290131777	0.8659479281622366	0.5713392207571181	0.22961125984150424	0.05940240599271243	0.011395275592803955	0.015998518094420433	0.6735065333803569	1.386325233099071
GSE131907:LUNG_N30	GSE131907	nLung	142	95	0.7189015347197667	1.456060077898321	1.087470592218447	0.7651563104789532	0.12162462598619982	0.11912063937434719	0.15626096725463867	0.07615957409143448	2.4461952131916456	1.9430824977539978
GSE131907:LUNG_N31	GSE131907	nLung	81	125	2.2217898321519396	3.0781150260514085	1.0466521320776432	0.7943957316815228	0.14831928159110283	0.09674606988060669	0.083064503967762	0.031610552221536636	1.1730045356225975	0.8286671389171415
GSE131907:LUNG_N34	GSE131907	nLung	62	115	3.913987449464118	3.967051025344949	0.791566377429217	0.5613607460614805	0.03273763129527397	0.02182320041582676	0.008183357305824757	0.012235846370458603	1.5823977902611808	1.6000976593904466
GSE131907:LUNG_T06	GSE131907	tLung	53	16	0.9546450557538392	1.2564544258052837	1.4355830052483896	0.7923462484355732	0.4940611485549541	0.21728682486034134	0.07133384793996811	0.05311235040426254	0.7236866226564607	0.9679253831322132
GSE131907:LUNG_T09	GSE131907	tLung	12	44	2.4501647705034655	3.396994077264179	1.4533415651169317	0.7419606991362243	0.27683646506587706	0.12225814819125556	0.03354168310761452	0.017405351623892784	0.7169769499846869	0.6880490739555032
GSE131907:LUNG_T18	GSE131907	tLung	196	31	0.1345945164424178	0.036083616007554366	1.6966841262701537	1.3538236713484915	1.2381841381203147	0.6802798679707847	0.07248520106077194	0.07351688295602798	0.4087891688927919	0.41596272080165025
GSE131907:LUNG_T19	GSE131907	tLung	75	83	1.6460546213414426	2.8600705211645447	0.9305948937751549	0.5491175015281117	0.6379133372718112	0.3490947887079878	0.06289343535900116	0.03363240137696266	0.4137950868075241	0.4884351605692414
GSE131907:LUNG_T20	GSE131907	tLung	181	52	1.0949466760656696	1.229111568001049	2.156731823329586	1.540685831627061	0.6754693951416051	0.3692375992061153	0.06492698937654495	0.057844869792461395	0.3132653499200713	0.4957549345088212
GSE131907:LUNG_T25	GSE131907	tLung	81	50	2.017394289226464	1.9842871186264595	1.2568771933347231	1.1305487745479867	0.7082259950491583	0.40646963613854004	0.04822010546922684	0.05141891911625862	0.6995873446730667	0.43922617994927543
GSE131907:LUNG_T28	GSE131907	tLung	199	32	0.7040869981595388	1.9440172347957487	1.6308559428656728	0.905102331318903	0.5377998234506566	0.291645511298185	0.06985200196504593	0.04574967920780182	0.5864482437612591	0.9893231213298962
GSE131907:LUNG_T30	GSE131907	tLung	68	135	2.0044849181407436	2.3792244601855677	1.0659852315255907	0.8034061153810415	0.07940085782191625	0.048929285814444626	0.05187235772609711	0.03585733473300934	1.6053294467554604	1.561229014127197
GSE131907:LUNG_T31	GSE131907	tLung	59	90	1.209570439253004	1.964524503354428	1.75716308046088	1.297610397794619	0.4720778045680596	0.23678961014695118	0.07007879763841629	0.05715223029255867	0.48321642288472005	0.513988987960817
GSE131907:LUNG_T34	GSE131907	tLung	154	40	1.6803961412379753	1.582164508093064	1.3338725218477063	0.9959731225076054	0.7296798447968033	0.5291486435719194	0.05477524921298027	0.05847575515508652	1.6499734450680683	1.2436329485968636
GSE131907:NS_02	GSE131907	mBrain	19	87	0.23103838815887032	0.0889188805366685	0.8914200036864697	0.6410810423165515	0.15420902698104588	0.08055992978345679	0.11941652745008469	0.08604878932237625	0.004843799468410229	0.06264294659295659
GSE131907:NS_03	GSE131907	mBrain	253	25	0.2685349885470212	0.14649574863252643	2.0620327460437937	2.016376113007145	0.5036211383796824	0.17432426467469553	0.08487489074468613	0.08202911168336868	0.0010354874333067111	0.0
GSE131907:NS_04	GSE131907	mBrain	86	65	0.6656313818099244	0.4303148128483137	1.4307117129359808	1.1440989156972257	1.3326768860803584	0.6963211265426065	0.08274002373218536	0.07855810970067978	0.09443836646664837	0.021513799303421104
GSE131907:NS_06	GSE131907	mBrain	32	35	0.7465166136370376	0.4292017530244955	1.8314799883008865	1.5322692362882728	0.028202089226358612	0.02259969674905123	0.0737609714269638	0.07487748563289642	0.0067476691909030065	0.043289110697145944
GSE131907:NS_07	GSE131907	mBrain	187	46	0.3117729681205919	0.22455166919588088	1.0879174548773733	0.8299164894124617	0.5002520546521583	0.24684413889262974	0.1297876089811325	0.1196054145693779	0.0	0.0
GSE131907:NS_12	GSE131907	mBrain	162	54	0.7206797068492983	0.760500880919737	1.5208589544160658	1.315100647664369	0.47100671387917514	0.3355540779201094	0.07633423805236816	0.07524128258228302	0.06563796469086791	0.04128996423348558
GSE131907:NS_13	GSE131907	mBrain	118	92	2.926438413975326	2.9038720635182296	1.0396850210836392	0.7541741737690606	0.6188531526022374	0.4091278506156137	0.030209116637706757	0.030079178512096405	0.19137091807453027	0.08930107767704216
GSE131907:NS_17	GSE131907	mBrain	261	35	0.044612158192337596	0.011337139529833581	1.6135087195745803	1.6213037482245418	0.5099831811171138	0.2084488432100827	0.5716032385826111	0.5253025889396667	1.889245913689579	1.8646332404316877
GSE131907:NS_19	GSE131907	mBrain	57	122	0.3132636626454886	0.28439284392392805	1.3530220332387695	1.2524337126459881	0.24680654206985086	0.2715555808523839	0.07666964083909988	0.07523436844348907	0.0313830859880757	0.01225931381596211
GSE205335:P0031	GSE205335	Lung	48	213	1.040824110430686	0.8394522654252257	1.7401937559779377	0.6324459604801677	0.4097760495809655	0.15518397918656782	0.06556516140699387	0.054719481617212296	0.5258567485770448	0.3229758082833303
GSE205335:P1006	GSE205335	Lung	137	99	0.06534012989500011	0.03545119862524083	1.4797491096266904	1.0325323252933916	0.3243608721238219	0.190549521699731	0.14103342592716217	0.09578359872102737	0.4211149092772959	0.1027747425244419
GSE205335:P1015	GSE205335	LN	65	195	0.3430064321991517	0.24060185194235623	1.7455794966001128	1.311691608452055	0.15231475918727083	0.11052266256806892	0.07667920738458633	0.07409404218196869	0.0	0.0
GSE205335:P1016	GSE205335	Liver	135	76	0.05051869160391154	0.0660737274237519	0.636035707859793	0.39287544478050285	0.22101269194293865	0.23405807597267275	0.24374401569366455	0.22646665573120117	0.044021424312381804	0.05437303645436884
GSE205335:P1017	GSE205335	LN	165	139	0.03872877764003255	0.019160389719139023	1.7641599233871257	1.0206892855005518	0.2763464055881209	0.06209691655356102	0.10412802547216415	0.09125634282827377	0.07808865542388789	0.0356865415172136
GSE205335:P1018	GSE205335	Bronchus	150	140	0.13551704537502227	0.03523315853006498	2.096636768902309	1.7008745964796734	1.1005744889735225	0.6025407577856026	0.07753065228462219	0.07188744097948074	0.3337334427645985	0.026762124252875982
GSE205335:P1025	GSE205335	LN	186	40	0.022048975841972924	0.007155435625718673	1.417210283280559	0.9096473860809116	1.2131100428745814	0.5732602052378997	0.0988677442073822	0.09206144511699677	0.10583734034622334	0.09355267001686264
GSE205335:P1027	GSE205335	LN	250	71	0.8832131676559511	0.6546831888024265	1.953320162593974	1.1638655718350073	1.181784626879818	0.8789700964843865	0.08287408202886581	0.07409441471099854	0.4211924942762474	0.2597028071333934
GSE205335:P1030	GSE205335	LN	206	117	0.40817202586546153	0.1445016811507382	1.9134112846519709	1.743819098992065	1.0276853280608633	0.3384863537959381	0.08151118457317352	0.08039047569036484	0.06503799527598576	0.0268972344594906
GSE205335:P1037	GSE205335	LN	19	123	0.0	0.0047335737975168	0.9422445058137462	0.8045176281989823	0.1529628478773491	0.09234427342368628	0.07366027683019638	0.0738767758011818	0.02202216120415735	0.01082373789335133
GSE205335:P1056	GSE205335	LN	77	199	0.004267556388480463	0.0014406217344015905	0.971733753825803	0.4941471575459539	0.5950958228889052	0.11205282603363283	0.16888470947742462	0.1669691801071167	0.011544074101896513	0.0
GSE205335:P1062	GSE205335	LN	60	102	0.10526377669193417	0.061943930488134034	1.7415994375820114	0.4807490041786812	0.19532513212511335	0.3980842164206693	0.19392234086990356	0.06523638963699341	0.9175852717365767	0.018720508607893434
GSE205335:P1063	GSE205335	LN	33	87	0.19050194578123072	0.05120740896250139	1.3615458031863006	0.21117464455192497	0.30061275626436396	0.38319890398478446	0.22569911181926727	0.06346645951271057	1.401034556448031	0.12811623952477194
GSE205335:P1072	GSE205335	LN	76	168	0.016110035886001194	0.01035539714992509	1.1380300942749484	0.5324171359322288	0.1094217562171004	0.05824838360466393	0.420407772064209	0.3570115864276886	0.1404561751937922	0.006214946218220004
GSE205335:P1076	GSE205335	LN	42	190	0.27607849537777773	0.1253634901247787	1.6051911772274015	0.7797069294837612	0.4643385194945434	0.2154410592590394	0.0762317031621933	0.06828362494707108	0.003275481883923829	0.002139387512947643
GSE205335:P1079	GSE205335	LN	90	189	0.013889079576680717	0.008794839063111634	2.190694140257737	1.8408677542093417	0.9878534671370436	0.6350938891217667	0.1113002672791481	0.08956170827150345	0.008687255482188775	0.0
GSE205335:P1084	GSE205335	LN	179	94	0.29458367739209496	0.06872479777514377	2.0886815091902196	0.3682700167796853	0.46499252133937025	0.3850629419917996	0.10093516111373901	0.0576968640089035	0.28652386186736434	0.09209359672035812
GSE205335:P1089	GSE205335	LN	273	30	0.7172759858207358	0.31885709716735744	1.0014702337900285	0.8879165596426224	0.2729508677354814	0.0703311517715166	0.07334406673908234	0.07481315732002258	2.056513610340375	1.8444987101199628
GSE205335:P1090	GSE205335	LN	74	231	0.032682302521314426	0.054365747054369674	1.6844351966619995	1.3044232749503406	0.1497992102529977	0.08171537565294043	0.13183170557022095	0.09004954248666763	0.24165591990755037	0.055210446455952904
GSE205335:P1115	GSE205335	Liver	159	40	0.004821803900508131	0.0017222233796912114	0.6381019734923424	0.6148831046634224	0.15156540785982286	0.22957123234929472	0.8716967105865479	0.8217321634292603	0.007290367165685421	0.011050668920958292
GSE205335:P1119	GSE205335	LN	46	256	0.00751740918532998	0.00610539867801377	1.8748673570897638	0.7457354021055465	0.48871952976824845	0.11324987460265741	0.09340088069438934	0.08903030306100845	0.009758721519505912	0.0
GSE205335:P4001	GSE205335	Lung	8	107	0.876237316067116	0.12716140700740064	1.0984155143758625	0.349523249365731	0.6292741520388666	0.0858738626021739	0.04624935984611511	0.051585204899311066	0.5497767654916088	0.1286644932361951
