cohort	interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	source	target	n_source	n_target	ligand_mean	receptor_mean	ligand_prop	receptor_prop	detected	prob	pval	significant
GSE253013	WNT5A_FZD10	ncWNT	Secreted Signaling	WNT5A	FZD10	WNT5A	FZD10	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.0	False	0.0	1.0	False
GSE253013	WNT5A_FZD10	ncWNT	Secreted Signaling	WNT5A	FZD10	WNT5A	FZD10	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.0020297699594046007	False	0.0	1.0	False
GSE253013	WNT5A_FZD2	ncWNT	Secreted Signaling	WNT5A	FZD2	WNT5A	FZD2	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.0010040028006393913	False	0.0	1.0	False
GSE253013	WNT5A_FZD2	ncWNT	Secreted Signaling	WNT5A	FZD2	WNT5A	FZD2	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.0010040028006393913	False	0.0	1.0	False
GSE253013	WNT5A_FZD2	ncWNT	Secreted Signaling	WNT5A	FZD2	WNT5A	FZD2	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.002704530087897228	False	0.0	1.0	False
GSE253013	WNT5A_FZD2	ncWNT	Secreted Signaling	WNT5A	FZD2	WNT5A	FZD2	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.005412719891745603	False	0.0	1.0	False
GSE253013	WNT5A_FZD3	ncWNT	Secreted Signaling	WNT5A	FZD3	WNT5A	FZD3	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.011228978691361613	False	0.0	1.0	False
GSE253013	WNT5A_FZD3	ncWNT	Secreted Signaling	WNT5A	FZD3	WNT5A	FZD3	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.011228978691361613	False	0.0	1.0	False
GSE253013	WNT5A_FZD3	ncWNT	Secreted Signaling	WNT5A	FZD3	WNT5A	FZD3	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.03110209601081812	False	0.0	1.0	False
GSE253013	WNT5A_FZD3	ncWNT	Secreted Signaling	WNT5A	FZD3	WNT5A	FZD3	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.028416779431664412	False	0.0	1.0	False
GSE253013	WNT5A_FZD4	ncWNT	Secreted Signaling	WNT5A	FZD4	WNT5A	FZD4	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.00030384295282507895	False	0.0	1.0	False
GSE253013	WNT5A_FZD4	ncWNT	Secreted Signaling	WNT5A	FZD4	WNT5A	FZD4	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.00030384295282507895	False	0.0	1.0	False
GSE253013	WNT5A_FZD4	ncWNT	Secreted Signaling	WNT5A	FZD4	WNT5A	FZD4	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.002704530087897228	False	0.0	1.0	False
GSE253013	WNT5A_FZD4	ncWNT	Secreted Signaling	WNT5A	FZD4	WNT5A	FZD4	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.012855209742895805	False	0.0	1.0	False
GSE253013	WNT5A_FZD5	ncWNT	Secreted Signaling	WNT5A	FZD5	WNT5A	FZD5	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.0028402710807561727	False	0.0	1.0	False
GSE253013	WNT5A_FZD5	ncWNT	Secreted Signaling	WNT5A	FZD5	WNT5A	FZD5	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.0028402710807561727	False	0.0	1.0	False
GSE253013	WNT5A_FZD5	ncWNT	Secreted Signaling	WNT5A	FZD5	WNT5A	FZD5	TNK	Mal_high	75697	1479	0.0	0.08780208975076675	0.001030423926972007	0.20013522650439486	False	0.0	1.0	False
GSE253013	WNT5A_FZD5	ncWNT	Secreted Signaling	WNT5A	FZD5	WNT5A	FZD5	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.09201623815967523	False	0.0	1.0	False
GSE253013	WNT5A_FZD6	ncWNT	Secreted Signaling	WNT5A	FZD6	WNT5A	FZD6	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.006103280182834194	False	0.0	1.0	False
GSE253013	WNT5A_FZD6	ncWNT	Secreted Signaling	WNT5A	FZD6	WNT5A	FZD6	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.006103280182834194	False	0.0	1.0	False
GSE253013	WNT5A_FZD6	ncWNT	Secreted Signaling	WNT5A	FZD6	WNT5A	FZD6	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.0581473968897904	False	0.0	1.0	False
GSE253013	WNT5A_FZD6	ncWNT	Secreted Signaling	WNT5A	FZD6	WNT5A	FZD6	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.08728010825439783	False	0.0	1.0	False
GSE253013	WNT5A_FZD7	ncWNT	Secreted Signaling	WNT5A	FZD7	WNT5A	FZD7	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.005389909771853574	False	0.0	1.0	False
GSE253013	WNT5A_FZD7	ncWNT	Secreted Signaling	WNT5A	FZD7	WNT5A	FZD7	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.005389909771853574	False	0.0	1.0	False
GSE253013	WNT5A_FZD7	ncWNT	Secreted Signaling	WNT5A	FZD7	WNT5A	FZD7	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.04259634888438134	False	0.0	1.0	False
GSE253013	WNT5A_FZD7	ncWNT	Secreted Signaling	WNT5A	FZD7	WNT5A	FZD7	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.03382949932341001	False	0.0	1.0	False
GSE253013	WNT5A_FZD8	ncWNT	Secreted Signaling	WNT5A	FZD8	WNT5A	FZD8	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.000660528158315389	False	0.0	1.0	False
GSE253013	WNT5A_FZD8	ncWNT	Secreted Signaling	WNT5A	FZD8	WNT5A	FZD8	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.000660528158315389	False	0.0	1.0	False
GSE253013	WNT5A_FZD8	ncWNT	Secreted Signaling	WNT5A	FZD8	WNT5A	FZD8	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.009465855307640297	False	0.0	1.0	False
GSE253013	WNT5A_FZD8	ncWNT	Secreted Signaling	WNT5A	FZD8	WNT5A	FZD8	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.02029769959404601	False	0.0	1.0	False
GSE253013	WNT5A_FZD9	ncWNT	Secreted Signaling	WNT5A	FZD9	WNT5A	FZD9	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.00017173732116200114	False	0.0	1.0	False
GSE253013	WNT5A_FZD9	ncWNT	Secreted Signaling	WNT5A	FZD9	WNT5A	FZD9	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.00017173732116200114	False	0.0	1.0	False
GSE253013	WNT5A_FZD9	ncWNT	Secreted Signaling	WNT5A	FZD9	WNT5A	FZD9	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.004056795131845842	False	0.0	1.0	False
GSE253013	WNT5A_FZD9	ncWNT	Secreted Signaling	WNT5A	FZD9	WNT5A	FZD9	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.0027063599458728013	False	0.0	1.0	False
GSE253013	WNT5A_MCAM	ncWNT	Secreted Signaling	WNT5A	MCAM	WNT5A	MCAM	Mal_high	TNK	1479	75697	0.0	0.0	0.016903313049357674	0.019683739117798593	False	0.0	1.0	False
GSE253013	WNT5A_MCAM	ncWNT	Secreted Signaling	WNT5A	MCAM	WNT5A	MCAM	Mal_low	TNK	1478	75697	0.0	0.0	0.04736129905277402	0.019683739117798593	False	0.0	1.0	False
GSE253013	WNT5A_MCAM	ncWNT	Secreted Signaling	WNT5A	MCAM	WNT5A	MCAM	TNK	Mal_high	75697	1479	0.0	0.0	0.001030423926972007	0.005409060175794456	False	0.0	1.0	False
GSE253013	WNT5A_MCAM	ncWNT	Secreted Signaling	WNT5A	MCAM	WNT5A	MCAM	TNK	Mal_low	75697	1478	0.0	0.0	0.001030423926972007	0.017591339648173207	False	0.0	1.0	False
GSE253013	WNT5B_FZD1	ncWNT	Secreted Signaling	WNT5B	FZD1	WNT5B	FZD1	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.0012946351902981624	False	0.0	1.0	False
GSE253013	WNT5B_FZD1	ncWNT	Secreted Signaling	WNT5B	FZD1	WNT5B	FZD1	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.0012946351902981624	False	0.0	1.0	False
GSE253013	WNT5B_FZD1	ncWNT	Secreted Signaling	WNT5B	FZD1	WNT5B	FZD1	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.03380662609871535	False	0.0	1.0	False
GSE253013	WNT5B_FZD1	ncWNT	Secreted Signaling	WNT5B	FZD1	WNT5B	FZD1	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.04939106901217862	False	0.0	1.0	False
GSE253013	WNT5B_FZD10	ncWNT	Secreted Signaling	WNT5B	FZD10	WNT5B	FZD10	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.0	False	0.0	1.0	False
GSE253013	WNT5B_FZD10	ncWNT	Secreted Signaling	WNT5B	FZD10	WNT5B	FZD10	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.0	False	0.0	1.0	False
GSE253013	WNT5B_FZD10	ncWNT	Secreted Signaling	WNT5B	FZD10	WNT5B	FZD10	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.0	False	0.0	1.0	False
GSE253013	WNT5B_FZD10	ncWNT	Secreted Signaling	WNT5B	FZD10	WNT5B	FZD10	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.0020297699594046007	False	0.0	1.0	False
GSE253013	WNT5B_FZD2	ncWNT	Secreted Signaling	WNT5B	FZD2	WNT5B	FZD2	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.0010040028006393913	False	0.0	1.0	False
GSE253013	WNT5B_FZD2	ncWNT	Secreted Signaling	WNT5B	FZD2	WNT5B	FZD2	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.0010040028006393913	False	0.0	1.0	False
GSE253013	WNT5B_FZD2	ncWNT	Secreted Signaling	WNT5B	FZD2	WNT5B	FZD2	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.002704530087897228	False	0.0	1.0	False
GSE253013	WNT5B_FZD2	ncWNT	Secreted Signaling	WNT5B	FZD2	WNT5B	FZD2	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.005412719891745603	False	0.0	1.0	False
GSE253013	WNT5B_FZD3	ncWNT	Secreted Signaling	WNT5B	FZD3	WNT5B	FZD3	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.011228978691361613	False	0.0	1.0	False
GSE253013	WNT5B_FZD3	ncWNT	Secreted Signaling	WNT5B	FZD3	WNT5B	FZD3	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.011228978691361613	False	0.0	1.0	False
GSE253013	WNT5B_FZD3	ncWNT	Secreted Signaling	WNT5B	FZD3	WNT5B	FZD3	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.03110209601081812	False	0.0	1.0	False
GSE253013	WNT5B_FZD3	ncWNT	Secreted Signaling	WNT5B	FZD3	WNT5B	FZD3	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.028416779431664412	False	0.0	1.0	False
GSE253013	WNT5B_FZD4	ncWNT	Secreted Signaling	WNT5B	FZD4	WNT5B	FZD4	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.00030384295282507895	False	0.0	1.0	False
GSE253013	WNT5B_FZD4	ncWNT	Secreted Signaling	WNT5B	FZD4	WNT5B	FZD4	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.00030384295282507895	False	0.0	1.0	False
GSE253013	WNT5B_FZD4	ncWNT	Secreted Signaling	WNT5B	FZD4	WNT5B	FZD4	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.002704530087897228	False	0.0	1.0	False
GSE253013	WNT5B_FZD4	ncWNT	Secreted Signaling	WNT5B	FZD4	WNT5B	FZD4	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.012855209742895805	False	0.0	1.0	False
GSE253013	WNT5B_FZD5	ncWNT	Secreted Signaling	WNT5B	FZD5	WNT5B	FZD5	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.0028402710807561727	False	0.0	1.0	False
GSE253013	WNT5B_FZD5	ncWNT	Secreted Signaling	WNT5B	FZD5	WNT5B	FZD5	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.0028402710807561727	False	0.0	1.0	False
GSE253013	WNT5B_FZD5	ncWNT	Secreted Signaling	WNT5B	FZD5	WNT5B	FZD5	TNK	Mal_high	75697	1479	0.0	0.08780208975076675	0.0012417929376329314	0.20013522650439486	False	0.0	1.0	False
GSE253013	WNT5B_FZD5	ncWNT	Secreted Signaling	WNT5B	FZD5	WNT5B	FZD5	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.09201623815967523	False	0.0	1.0	False
GSE253013	WNT5B_FZD6	ncWNT	Secreted Signaling	WNT5B	FZD6	WNT5B	FZD6	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.006103280182834194	False	0.0	1.0	False
GSE253013	WNT5B_FZD6	ncWNT	Secreted Signaling	WNT5B	FZD6	WNT5B	FZD6	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.006103280182834194	False	0.0	1.0	False
GSE253013	WNT5B_FZD6	ncWNT	Secreted Signaling	WNT5B	FZD6	WNT5B	FZD6	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.0581473968897904	False	0.0	1.0	False
GSE253013	WNT5B_FZD6	ncWNT	Secreted Signaling	WNT5B	FZD6	WNT5B	FZD6	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.08728010825439783	False	0.0	1.0	False
GSE253013	WNT5B_FZD7	ncWNT	Secreted Signaling	WNT5B	FZD7	WNT5B	FZD7	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.005389909771853574	False	0.0	1.0	False
GSE253013	WNT5B_FZD7	ncWNT	Secreted Signaling	WNT5B	FZD7	WNT5B	FZD7	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.005389909771853574	False	0.0	1.0	False
GSE253013	WNT5B_FZD7	ncWNT	Secreted Signaling	WNT5B	FZD7	WNT5B	FZD7	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.04259634888438134	False	0.0	1.0	False
GSE253013	WNT5B_FZD7	ncWNT	Secreted Signaling	WNT5B	FZD7	WNT5B	FZD7	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.03382949932341001	False	0.0	1.0	False
GSE253013	WNT5B_FZD8	ncWNT	Secreted Signaling	WNT5B	FZD8	WNT5B	FZD8	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.000660528158315389	False	0.0	1.0	False
GSE253013	WNT5B_FZD8	ncWNT	Secreted Signaling	WNT5B	FZD8	WNT5B	FZD8	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.000660528158315389	False	0.0	1.0	False
GSE253013	WNT5B_FZD8	ncWNT	Secreted Signaling	WNT5B	FZD8	WNT5B	FZD8	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.009465855307640297	False	0.0	1.0	False
GSE253013	WNT5B_FZD8	ncWNT	Secreted Signaling	WNT5B	FZD8	WNT5B	FZD8	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.02029769959404601	False	0.0	1.0	False
GSE253013	WNT5B_FZD9	ncWNT	Secreted Signaling	WNT5B	FZD9	WNT5B	FZD9	Mal_high	TNK	1479	75697	0.0	0.0	0.08924949290060852	0.00017173732116200114	False	0.0	1.0	False
GSE253013	WNT5B_FZD9	ncWNT	Secreted Signaling	WNT5B	FZD9	WNT5B	FZD9	Mal_low	TNK	1478	75697	0.0	0.0	0.04533152909336942	0.00017173732116200114	False	0.0	1.0	False
GSE253013	WNT5B_FZD9	ncWNT	Secreted Signaling	WNT5B	FZD9	WNT5B	FZD9	TNK	Mal_high	75697	1479	0.0	0.0	0.0012417929376329314	0.004056795131845842	False	0.0	1.0	False
GSE253013	WNT5B_FZD9	ncWNT	Secreted Signaling	WNT5B	FZD9	WNT5B	FZD9	TNK	Mal_low	75697	1478	0.0	0.0	0.0012417929376329314	0.0027063599458728013	False	0.0	1.0	False
GSE253013	WNT11_FZD1	ncWNT	Secreted Signaling	WNT11	FZD1	WNT11	FZD1	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.0012946351902981624	False	0.0	1.0	False
GSE253013	WNT11_FZD1	ncWNT	Secreted Signaling	WNT11	FZD1	WNT11	FZD1	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.0012946351902981624	False	0.0	1.0	False
GSE253013	WNT11_FZD1	ncWNT	Secreted Signaling	WNT11	FZD1	WNT11	FZD1	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.03380662609871535	False	0.0	1.0	False
GSE253013	WNT11_FZD1	ncWNT	Secreted Signaling	WNT11	FZD1	WNT11	FZD1	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.04939106901217862	False	0.0	1.0	False
GSE253013	WNT11_FZD10	ncWNT	Secreted Signaling	WNT11	FZD10	WNT11	FZD10	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.0	False	0.0	1.0	False
GSE253013	WNT11_FZD10	ncWNT	Secreted Signaling	WNT11	FZD10	WNT11	FZD10	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.0	False	0.0	1.0	False
GSE253013	WNT11_FZD10	ncWNT	Secreted Signaling	WNT11	FZD10	WNT11	FZD10	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.0	False	0.0	1.0	False
GSE253013	WNT11_FZD10	ncWNT	Secreted Signaling	WNT11	FZD10	WNT11	FZD10	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.0020297699594046007	False	0.0	1.0	False
GSE253013	WNT11_FZD2	ncWNT	Secreted Signaling	WNT11	FZD2	WNT11	FZD2	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.0010040028006393913	False	0.0	1.0	False
GSE253013	WNT11_FZD2	ncWNT	Secreted Signaling	WNT11	FZD2	WNT11	FZD2	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.0010040028006393913	False	0.0	1.0	False
GSE253013	WNT11_FZD2	ncWNT	Secreted Signaling	WNT11	FZD2	WNT11	FZD2	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.002704530087897228	False	0.0	1.0	False
GSE253013	WNT11_FZD2	ncWNT	Secreted Signaling	WNT11	FZD2	WNT11	FZD2	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.005412719891745603	False	0.0	1.0	False
GSE253013	WNT11_FZD3	ncWNT	Secreted Signaling	WNT11	FZD3	WNT11	FZD3	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.011228978691361613	False	0.0	1.0	False
GSE253013	WNT11_FZD3	ncWNT	Secreted Signaling	WNT11	FZD3	WNT11	FZD3	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.011228978691361613	False	0.0	1.0	False
GSE253013	WNT11_FZD3	ncWNT	Secreted Signaling	WNT11	FZD3	WNT11	FZD3	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.03110209601081812	False	0.0	1.0	False
GSE253013	WNT11_FZD3	ncWNT	Secreted Signaling	WNT11	FZD3	WNT11	FZD3	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.028416779431664412	False	0.0	1.0	False
GSE253013	WNT11_FZD4	ncWNT	Secreted Signaling	WNT11	FZD4	WNT11	FZD4	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.00030384295282507895	False	0.0	1.0	False
GSE253013	WNT11_FZD4	ncWNT	Secreted Signaling	WNT11	FZD4	WNT11	FZD4	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.00030384295282507895	False	0.0	1.0	False
GSE253013	WNT11_FZD4	ncWNT	Secreted Signaling	WNT11	FZD4	WNT11	FZD4	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.002704530087897228	False	0.0	1.0	False
GSE253013	WNT11_FZD4	ncWNT	Secreted Signaling	WNT11	FZD4	WNT11	FZD4	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.012855209742895805	False	0.0	1.0	False
GSE253013	WNT11_FZD5	ncWNT	Secreted Signaling	WNT11	FZD5	WNT11	FZD5	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.0028402710807561727	False	0.0	1.0	False
GSE253013	WNT11_FZD5	ncWNT	Secreted Signaling	WNT11	FZD5	WNT11	FZD5	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.0028402710807561727	False	0.0	1.0	False
GSE253013	WNT11_FZD5	ncWNT	Secreted Signaling	WNT11	FZD5	WNT11	FZD5	TNK	Mal_high	75697	1479	0.0	0.08780208975076675	0.0005020014003196957	0.20013522650439486	False	0.0	1.0	False
GSE253013	WNT11_FZD5	ncWNT	Secreted Signaling	WNT11	FZD5	WNT11	FZD5	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.09201623815967523	False	0.0	1.0	False
GSE253013	WNT11_FZD6	ncWNT	Secreted Signaling	WNT11	FZD6	WNT11	FZD6	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.006103280182834194	False	0.0	1.0	False
GSE253013	WNT11_FZD6	ncWNT	Secreted Signaling	WNT11	FZD6	WNT11	FZD6	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.006103280182834194	False	0.0	1.0	False
GSE253013	WNT11_FZD6	ncWNT	Secreted Signaling	WNT11	FZD6	WNT11	FZD6	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.0581473968897904	False	0.0	1.0	False
GSE253013	WNT11_FZD6	ncWNT	Secreted Signaling	WNT11	FZD6	WNT11	FZD6	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.08728010825439783	False	0.0	1.0	False
GSE253013	WNT11_FZD7	ncWNT	Secreted Signaling	WNT11	FZD7	WNT11	FZD7	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.005389909771853574	False	0.0	1.0	False
GSE253013	WNT11_FZD7	ncWNT	Secreted Signaling	WNT11	FZD7	WNT11	FZD7	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.005389909771853574	False	0.0	1.0	False
GSE253013	WNT11_FZD7	ncWNT	Secreted Signaling	WNT11	FZD7	WNT11	FZD7	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.04259634888438134	False	0.0	1.0	False
GSE253013	WNT11_FZD7	ncWNT	Secreted Signaling	WNT11	FZD7	WNT11	FZD7	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.03382949932341001	False	0.0	1.0	False
GSE253013	WNT11_FZD8	ncWNT	Secreted Signaling	WNT11	FZD8	WNT11	FZD8	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.000660528158315389	False	0.0	1.0	False
GSE253013	WNT11_FZD8	ncWNT	Secreted Signaling	WNT11	FZD8	WNT11	FZD8	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.000660528158315389	False	0.0	1.0	False
GSE253013	WNT11_FZD8	ncWNT	Secreted Signaling	WNT11	FZD8	WNT11	FZD8	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.009465855307640297	False	0.0	1.0	False
GSE253013	WNT11_FZD8	ncWNT	Secreted Signaling	WNT11	FZD8	WNT11	FZD8	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.02029769959404601	False	0.0	1.0	False
GSE253013	WNT11_FZD9	ncWNT	Secreted Signaling	WNT11	FZD9	WNT11	FZD9	Mal_high	TNK	1479	75697	0.0	0.0	0.0	0.00017173732116200114	False	0.0	1.0	False
GSE253013	WNT11_FZD9	ncWNT	Secreted Signaling	WNT11	FZD9	WNT11	FZD9	Mal_low	TNK	1478	75697	0.0	0.0	0.0	0.00017173732116200114	False	0.0	1.0	False
GSE253013	WNT11_FZD9	ncWNT	Secreted Signaling	WNT11	FZD9	WNT11	FZD9	TNK	Mal_high	75697	1479	0.0	0.0	0.0005020014003196957	0.004056795131845842	False	0.0	1.0	False
GSE253013	WNT11_FZD9	ncWNT	Secreted Signaling	WNT11	FZD9	WNT11	FZD9	TNK	Mal_low	75697	1478	0.0	0.0	0.0005020014003196957	0.0027063599458728013	False	0.0	1.0	False
GSE253013	EGF_EGFR	EGF	Secreted Signaling	EGF	EGFR	EGF	EGFR	Mal_high	TNK	1479	75697	0.0	0.0	0.004732927653820149	0.0006869492846480046	False	0.0	1.0	False
