target_set	ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset
a_priori_ifn_plus_cytotoxicity	LIF	0.45099559039966963	1.0261157019766758e-11	0.675531914893617	0.44470721699167176	206	18
a_priori_ifn_plus_cytotoxicity	HLA-DRA	0.3723399049676373	3.5678432756589677e-08	0.6054964539007092	0.34598558718947214	206	18
a_priori_ifn_plus_cytotoxicity	VSIG10	0.36017471065973505	1.0515966194145162e-07	0.6965130023640662	0.4011001138434841	206	18
a_priori_ifn_plus_cytotoxicity	HLA-A	0.35355384226466663	1.8589082867405785e-07	0.6778959810874705	0.38175958818192407	206	18
a_priori_ifn_plus_cytotoxicity	IL23A	0.3271601152251824	1.5882063674450572e-06	0.7015366430260047	0.307920003027995	206	18
a_priori_ifn_plus_cytotoxicity	BST2	0.31038979992933147	5.61286712057595e-06	0.6823286052009456	0.3996656947127268	206	18
a_priori_ifn_plus_cytotoxicity	VTCN1	0.3005549189379885	1.136422974536206e-05	0.600177304964539	0.27666351768500885	206	18
a_priori_ifn_plus_cytotoxicity	CLCF1	0.297057434444399	1.4515726825398198e-05	0.7053782505910166	0.37416527075506734	206	18
a_priori_ifn_plus_cytotoxicity	HLA-F	0.2964240723045357	1.5168457724275042e-05	0.6276595744680851	0.39936521941366243	206	18
a_priori_ifn_plus_cytotoxicity	HLA-DQA2	0.2862389718187966	3.0338734683434284e-05	0.6155437352245863	0.3536365270068532	206	18
a_priori_ifn_plus_cytotoxicity	HLA-E	0.28582406791694126	3.11902213387331e-05	0.6468676122931443	0.3569568556369471	206	18
a_priori_ifn_plus_cytotoxicity	HLA-C	0.28036726996916844	4.4706165489708365e-05	0.6391843971631206	0.3691999361034903	206	18
a_priori_ifn_plus_cytotoxicity	KITLG	0.27501524622940593	6.317968022926034e-05	0.6501182033096927	0.31411090167310163	206	18
a_priori_ifn_plus_cytotoxicity	AREG	0.2740516488801453	6.718840691416754e-05	0.578014184397163	0.22546775724066165	206	18
a_priori_ifn_plus_cytotoxicity	HLA-DQB1	0.2703627428844314	8.48509118206375e-05	0.5927895981087471	0.290548276973413	206	18
a_priori_ifn_plus_cytotoxicity	SFTPA1	0.2674963525417008	0.00010148892341615123	0.5741725768321514	0.24572762753382257	206	18
a_priori_ifn_plus_cytotoxicity	HLA-B	0.2665293641614009	0.00010775956869285958	0.6247044917257684	0.3615564478062746	206	18
a_priori_ifn_plus_cytotoxicity	SERPINE1	0.2565168777855231	0.00019782764673141186	0.5783096926713949	0.2223682502876202	206	18
a_priori_ifn_plus_cytotoxicity	HLA-DPB1	0.25324023953593544	0.00024008450033522174	0.5750591016548464	0.31169312406058025	206	18
a_priori_ifn_plus_cytotoxicity	LRIG1	0.25295440117369955	0.0002441440530888826	0.5709219858156029	0.24855697610063404	206	18
a_priori_ifn_plus_cytotoxicity	TNC	0.24947171051518832	0.00029901852865523473	0.5765366430260047	0.2714030274759036	206	18
a_priori_ifn_plus_cytotoxicity	ITGB2	0.24544513110938765	0.000376667153739287	0.5472813238770686	0.2729870127738896	206	18
a_priori_ifn_plus_cytotoxicity	ICAM3	0.23807021069207857	0.0005692948994215587	0.5540780141843972	0.2778032589651526	206	18
a_priori_ifn_plus_cytotoxicity	LRPAP1	0.23798211335146607	0.0005720672247739587	0.5354609929078014	0.25019006161946145	206	18
a_priori_ifn_plus_cytotoxicity	CD47	0.23782836151839637	0.000576935536154411	0.5197990543735225	0.23986798712690077	206	18
a_priori_ifn_plus_cytotoxicity	HLA-DRB1	0.23741203162919797	0.0005903108417326106	0.591903073286052	0.24882290184022476	206	18
a_priori_ifn_plus_cytotoxicity	ANXA1	0.23619851184028418	0.0006309493242141838	0.5523049645390071	0.23128932181015627	206	18
a_priori_ifn_plus_cytotoxicity	CD58	0.2340881364087226	0.000707828059245449	0.5484633569739953	0.22349030181551166	206	18
a_priori_ifn_plus_cytotoxicity	MDK	0.23348167911735182	0.0007314678634937318	0.6391843971631206	0.3493131703941393	206	18
a_priori_ifn_plus_cytotoxicity	DEFB1	0.23303475126300754	0.0007493527615588201	0.5147754137115839	0.27330351248377555	206	18
a_priori_ifn_plus_cytotoxicity	TNFRSF14	0.23180448271286264	0.000800687719650763	0.5419621749408983	0.2449905983805738	206	18
a_priori_ifn_plus_cytotoxicity	CMTM8	0.2304345403725983	0.0008616504283427391	0.5540780141843971	0.21488909341672258	206	18
a_priori_ifn_plus_cytotoxicity	NTN1	0.2294575241410083	0.0009077069616034638	0.5336879432624114	0.2488720941534548	206	18
a_priori_ifn_plus_cytotoxicity	HSP90B1	0.22726833245977854	0.001019241633529859	0.5336879432624113	0.2177570403893856	206	18
a_priori_ifn_plus_cytotoxicity	S100A9	0.2251313599570303	0.0011401317934589868	0.5209810874704492	0.24929430337311226	206	18
a_priori_ifn_plus_cytotoxicity	ADAM9	0.2246867642667528	0.0011668804959938657	0.5437352245862884	0.2549154286012621	206	18
a_priori_ifn_plus_cytotoxicity	LCN2	0.21566273292832236	0.0018505459367507001	0.46513002364066197	0.249181496272548	206	18
a_priori_ifn_plus_cytotoxicity	SFTPD	0.21345445501948823	0.002065921734276751	0.5706264775413712	0.2765964791592083	206	18
a_priori_ifn_plus_cytotoxicity	TNFSF10	0.21314676888606043	0.0020976783394283985	0.5528959810874704	0.238260635006103	206	18
a_priori_ifn_plus_cytotoxicity	NTN4	0.21115347670856055	0.0023144038521843184	0.6078605200945626	0.26677218895927046	206	18
a_priori_ifn_plus_cytotoxicity	CEACAM1	0.2083681655349722	0.002651384805913431	0.6128841607565012	0.3068283091007737	206	18
a_priori_ifn_plus_cytotoxicity	AIMP1	0.20738501610132062	0.002780574770522248	0.5366430260047281	0.18772159559795581	206	18
a_priori_ifn_plus_cytotoxicity	HMGB1	0.2036166427268509	0.0033303150552252323	0.5168439716312057	0.19971163858423963	206	18
a_priori_ifn_plus_cytotoxicity	RBP4	0.2016597299653611	0.003652969370224324	0.47222222222222215	0.2148829720982474	206	18
a_priori_ifn_plus_cytotoxicity	BACE2	0.2004082843260278	0.0038738322324360724	0.6288416075650118	0.23547954057173257	206	18
a_priori_ifn_plus_cytotoxicity	CXCL14	0.19943599682378535	0.0040536618567524356	0.5644208037825059	0.24759308261584456	206	18
a_priori_ifn_plus_cytotoxicity	CCK	0.1949689266365121	0.004980322377180332	0.5700354609929078	0.29659050016338273	206	18
a_priori_ifn_plus_cytotoxicity	FGF13	0.18861253831475677	0.006626804270141102	0.6214539007092198	0.2635882473828768	206	18
a_priori_ifn_plus_cytotoxicity	CXCL3	0.18391540813510307	0.008139409740935659	0.5821513002364066	0.24296672821010745	206	18
a_priori_ifn_plus_cytotoxicity	CEACAM5	0.18376774282275915	0.008191574300075386	0.5508274231678487	0.26452224040104766	206	18
a_priori_ifn_plus_cytotoxicity	MICA	0.18367748446165882	0.008223605206116941	0.5738770685579196	0.2646430791036237	206	18
a_priori_ifn_plus_cytotoxicity	HLA-DQA1	0.1790747837109709	0.01001187155973623	0.5585106382978723	0.2378285102291116	206	18
a_priori_ifn_plus_cytotoxicity	EPCAM	0.17665730216701006	0.011082393195372695	0.5263002364066194	0.18381104269857032	206	18
a_priori_ifn_plus_cytotoxicity	MUC4	0.17528008273543283	0.011736353377035356	0.6022458628841608	0.24655442019745366	206	18
a_priori_ifn_plus_cytotoxicity	PLAT	0.1734179127948296	0.012674507537396799	0.5490543735224587	0.2736362703991823	206	18
a_priori_ifn_plus_cytotoxicity	ICAM1	0.17244591134974185	0.013189889162894429	0.5564420803782506	0.19669430625718853	206	18
a_priori_ifn_plus_cytotoxicity	GAS6	0.16766826553411956	0.01599949233114028	0.5573286052009456	0.31529864453116063	206	18
a_priori_ifn_plus_cytotoxicity	ITGB1	0.16631803661438205	0.016882709744494302	0.5635342789598109	0.24493647273168084	206	18
a_priori_ifn_plus_cytotoxicity	IL32	0.16308529702451244	0.01917178884330564	0.5183215130023641	0.1822049040439419	206	18
a_priori_ifn_plus_cytotoxicity	VEGFB	0.16230735700007215	0.019761253954689573	0.5851063829787234	0.23088968228089965	206	18
a_priori_ifn_plus_cytotoxicity	LAMA3	0.16002059345544484	0.021585832391800244	0.5647163120567376	0.22797144184999804	206	18
a_priori_ifn_plus_cytotoxicity	CX3CL1	0.15884258047840719	0.022581312365112297	0.5809692671394799	0.16491330950638206	206	18
a_priori_ifn_plus_cytotoxicity	PAM	0.15817056374469515	0.023166752250339318	0.458628841607565	0.14669747362039437	206	18
a_priori_ifn_plus_cytotoxicity	PTGS2	0.1572562403192152	0.02398425967685613	0.5345744680851063	0.20711547387648405	206	18
a_priori_ifn_plus_cytotoxicity	SAA1	0.15692900677023888	0.024282817391429824	0.50177304964539	0.2464311218196662	206	18
a_priori_ifn_plus_cytotoxicity	PTGFRN	0.1566360902607311	0.024552772049751318	0.5472813238770686	0.2031027893913051	206	18
a_priori_ifn_plus_cytotoxicity	ADAM10	0.15542690333638573	0.025694663260287066	0.543144208037825	0.24940966975487772	206	18
a_priori_ifn_plus_cytotoxicity	EFNB2	0.1547952047224307	0.026309130725081276	0.5647163120567376	0.23600622682301112	206	18
a_priori_ifn_plus_cytotoxicity	TFPI	0.15455393116012273	0.026547127244901873	0.5667848699763594	0.23436987764173706	206	18
a_priori_ifn_plus_cytotoxicity	CDCP1	0.15451775402411572	0.026582971688719596	0.5617612293144207	0.22547083083654657	206	18
a_priori_ifn_plus_cytotoxicity	EFNA1	0.15385678051036927	0.02724520888750909	0.5797872340425532	0.25933501959597904	206	18
a_priori_ifn_plus_cytotoxicity	HEBP1	0.1536840677545475	0.0274205628414841	0.5443262411347517	0.20023499766171124	206	18
a_priori_ifn_plus_cytotoxicity	S100A4	0.15116806902242455	0.03008668138942731	0.6052009456264775	0.18884894270666425	206	18
a_priori_ifn_plus_cytotoxicity	CXCL17	0.1499649139671274	0.03143787136506553	0.5546690307328606	0.25717682268514136	206	18
a_priori_ifn_plus_cytotoxicity	ZDHHC5	0.14916999928700989	0.0323586588111121	0.5821513002364066	0.26396745377232034	206	18
a_priori_ifn_plus_cytotoxicity	CALM1	0.14756755937714897	0.0342847034126754	0.5576241134751774	0.25474803294786863	206	18
a_priori_ifn_plus_cytotoxicity	CHL1	0.1432082845882559	0.04002265366706369	0.5378250591016548	0.2241841810064691	206	18
a_priori_ifn_plus_cytotoxicity	IGFBP3	0.1409953605803957	0.043232202579260505	0.5531914893617021	0.2518332481938347	206	18
a_priori_ifn_plus_cytotoxicity	NEO1	0.14053759269907654	0.043922402477569816	0.6031323877068558	0.19239795855839392	206	18
a_priori_ifn_plus_cytotoxicity	MSN	0.13977849831231237	0.04508727303064175	0.5552600472813238	0.2221468368269509	206	18
a_priori_ifn_plus_cytotoxicity	HSPG2	0.13883552291597784	0.04657022011521005	0.5469858156028369	0.2208866679884862	206	18
a_priori_ifn_plus_cytotoxicity	CD24	0.13773587422565498	0.048350804443389024	0.600177304964539	0.19952678223669407	206	18
a_priori_ifn_plus_cytotoxicity	NAMPT	0.13730644592931235	0.04906139065568426	0.5165484633569739	0.17259005087726817	206	18
a_priori_ifn_plus_cytotoxicity	LAMB3	0.13686014842768837	0.04980908860201553	0.5242316784869976	0.23243288363591008	206	18
a_priori_ifn_plus_cytotoxicity	EFNA4	0.13623671898750253	0.05086939933642806	0.5520094562647754	0.24258138953745234	206	18
a_priori_ifn_plus_cytotoxicity	EFNA5	0.13573755543614785	0.05173182995544837	0.5419621749408983	0.25381536096634977	206	18
a_priori_ifn_plus_cytotoxicity	LGALS1	0.13563002033209268	0.051919205076574854	0.5546690307328604	0.23868105808726786	206	18
a_priori_ifn_plus_cytotoxicity	B2M	0.13496687803726895	0.05308719380344349	0.6356382978723404	0.24257861005627374	206	18
a_priori_ifn_plus_cytotoxicity	SNX14	0.1340676870377304	0.05470566166797176	0.5765366430260047	0.1770544361709452	206	18
a_priori_ifn_plus_cytotoxicity	IL1RN	0.13319100721035407	0.05632272710237491	0.6483451536643027	0.23504820889127498	206	18
a_priori_ifn_plus_cytotoxicity	EZR	0.13301038281216127	0.056660755264380046	0.5697399527186762	0.2052538102826701	206	18
a_priori_ifn_plus_cytotoxicity	ZG16B	0.13105080778841882	0.06043684193381339	0.5260047281323879	0.22561775088375108	206	18
a_priori_ifn_plus_cytotoxicity	PRSS3	0.1289807967140718	0.06464816371358935	0.5632387706855793	0.2197709452526772	206	18
a_priori_ifn_plus_cytotoxicity	MANSC1	0.12803865403638479	0.06664296823113601	0.5458037825059101	0.24249006724521938	206	18
a_priori_ifn_plus_cytotoxicity	AGRN	0.12773048567084247	0.06730627281255602	0.5378250591016549	0.24105208943547707	206	18
a_priori_ifn_plus_cytotoxicity	KIAA0319L	0.12673368030034804	0.06948882827505413	0.5307328605200945	0.25204127971883483	206	18
