accession	file	sha256	bytes	url	n_total	n_q4	n_q1	q1_cut	q3_cut	n_genes_matrix	n_genes_ranked	cldn4_present	cd274_present	cldn4_welch_t	cldn4_log2fc_q4_minus_q1	engine	note
GSE253564	GSE253564_Pre-treatment_Samples_Pubs_FPKMs.txt.gz	f60ae0651e662030abc4d799a299452e0979ae37bb1b2b3143aa4adf0ef0e377	2110059	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE253nnn/GSE253564/suppl/GSE253564_Pre-treatment_Samples_Pubs_FPKMs.txt.gz	32	8	8	5.043970225168826	6.261998622155665	20187	20128	True	True	6.468252610352712	3.3520407879352083	gsea_core.py weighted KS p=1 nperm=1000 seed=42	CLDN4 only; leftover Durva pre-treatment bulk; Q4 vs Q1 GSEA + CD274 Spearman
