family	estimator	method	root	terminal_rule	score	n_top_genes	drop_CLDN4_from_graph	n_pcs	n_neighbors	harmony	n_units	n_datasets	rho_CLDN4_vs_PT	p_CLDN4_vs_PT	rho_barrier_vs_PT	p_barrier_vs_PT	rho_IFN_vs_PT	p_IFN_vs_PT	rho_TJ_vs_PT	p_TJ_vs_PT	rho_APM_vs_PT	p_APM_vs_PT	thesis_sign_match	fisher_one_sided	graph_index
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	aucell	1000	False	20	15	False	65	4	-0.012937062937062937	0.9185325370529555	0.06669653296435042	0.5975830217937624	0.3984265734265734	0.0010121132193101339	0.06882082347234618	0.5859379603272288	0.44681432273561883	0.00019064617055241327	0	0.7243622412439907	0
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	addmodule	1000	False	20	15	False	65	4	-0.012937062937062937	0.9185325370529555	0.16446678321678324	0.19047312837446143	0.4579545454545455	0.0001251495575949259	0.07517482517482518	0.5517351557192278	0.4815122377622378	4.8923007613083055e-05	0	0.4307865644981407	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	zmean	1000	False	20	15	False	65	4	0.24584790209790208	0.04837699915037914	0.014554195804195806	0.9083904600484916	-0.07884615384615384	0.5324194806733977	0.14842657342657342	0.23800668657876517	-0.011713286713286713	0.9262163191689341	1	0.06976988130056133	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	ucell	1000	False	20	15	False	65	4	0.24584790209790208	0.04837699915037914	0.1013548951048951	0.42176333591164905	-0.3126748251748252	0.011216431701947562	0.12980769230769232	0.30272603990327795	-0.1410839160839161	0.2622867389918484	1	0.001893415160013672	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	aucell	1000	False	20	15	False	65	4	0.24584790209790208	0.04837699915037914	0.037085195426114895	0.7693005584920731	-0.2605332167832168	0.036075337281421205	0.09992023020500691	0.42839768588516375	-0.05753996438241634	0.648909004306059	1	0.007967160967941844	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	addmodule	1000	False	20	15	False	65	4	0.24584790209790208	0.04837699915037914	-0.0361451048951049	0.774992827314679	-0.2737762237762238	0.027329751837315938	-0.03798076923076923	0.7638890980398911	-0.1700174825174825	0.1757333834960509	0	0.009246526395437132	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	zmean	1000	False	20	15	False	65	4	0.04173951048951049	0.7413023901116932	-0.13046328671328672	0.30026976427765695	-0.14768356643356645	0.24039062234277334	-0.061756993006993006	0.6250492725841927	0.017744755244755245	0.8884246141387045	0	0.3647135468834432	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	ucell	1000	False	20	15	False	65	4	0.04173951048951049	0.7413023901116932	-0.06625874125874126	0.5999956311547927	-0.25056818181818186	0.04409484849401226	0.024344405594405594	0.847357564806034	-0.08361013986013986	0.5078636054917811	0	0.11152255045619142	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	aucell	1000	False	20	15	False	65	4	0.04173951048951049	0.7413023901116932	-0.1492586239012167	0.2353564510126919	-0.23684440559440562	0.05748902846652048	-0.04700971460432411	0.7099999025395293	-0.04222074105082733	0.7384258158459628	0	0.1556470086548442	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	addmodule	1000	False	20	15	False	65	4	0.04173951048951049	0.7413023901116932	-0.13684440559440558	0.2770407554481257	-0.2055506993006993	0.10045744671678472	-0.16844405594405595	0.17982453029164255	-0.050480769230769225	0.6896376509849008	0	0.21928808371495628	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	barrier_leaf	zmean	1000	False	20	15	False	30	4	0.2836484983314794	0.128766222673162	0.5648498331479421	0.0011460101483294581	0.28231368186874306	0.130653458010912	0.3681868743047831	0.04529523534428923	0.28809788654060065	0.12261998550276809	0	0.0022090331198325592	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	barrier_leaf	ucell	1000	False	20	15	False	30	4	0.2836484983314794	0.128766222673162	0.5461624026696329	0.0017947675437628805	0.1604004449388209	0.3971508169232243	0.4496106785317019	0.012677307540708253	0.15016685205784203	0.42832849123949773	0	0.0028144797386038074	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	barrier_leaf	aucell	1000	False	20	15	False	30	4	0.2836484983314794	0.128766222673162	0.4700778642936596	0.00876179509136825	0.18978751925204734	0.3151346443229833	0.33329625303583466	0.07188780146869723	0.19154616240266964	0.3105873971119167	0	0.01049376877900667	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	barrier_leaf	addmodule	1000	False	20	15	False	30	4	0.2836484983314794	0.128766222673162	0.7348164627363738	3.7661507008955103e-06	0.14438264738598441	0.4465285862449242	0.457174638487208	0.011087562477797517	0.27430478309232476	0.14240460476173736	0	1.3941376021892228e-05	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	cldn4_leaf	zmean	1000	False	20	15	False	30	4	0.2836484983314794	0.128766222673162	0.5648498331479421	0.0011460101483294581	0.28231368186874306	0.130653458010912	0.3681868743047831	0.04529523534428923	0.28809788654060065	0.12261998550276809	0	0.0022090331198325592	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	cldn4_leaf	ucell	1000	False	20	15	False	30	4	0.2836484983314794	0.128766222673162	0.5461624026696329	0.0017947675437628805	0.1604004449388209	0.3971508169232243	0.4496106785317019	0.012677307540708253	0.15016685205784203	0.42832849123949773	0	0.0028144797386038074	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	cldn4_leaf	aucell	1000	False	20	15	False	30	4	0.2836484983314794	0.128766222673162	0.4700778642936596	0.00876179509136825	0.18978751925204734	0.3151346443229833	0.33329625303583466	0.07188780146869723	0.19154616240266964	0.3105873971119167	0	0.01049376877900667	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	cldn4_leaf	addmodule	1000	False	20	15	False	30	4	0.2836484983314794	0.128766222673162	0.7348164627363738	3.7661507008955103e-06	0.14438264738598441	0.4465285862449242	0.457174638487208	0.011087562477797517	0.27430478309232476	0.14240460476173736	0	1.3941376021892228e-05	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	ifn_high	diffusion	zmean	1000	False	20	15	False	65	4	0.5497814685314686	2.101026064256688e-06	0.21822552447552446	0.0807470524308865	-0.40917832167832163	0.0007134390429198899	0.42972027972027976	0.0003538296018993982	-0.4661276223776224	9.104647379163954e-05	1	5.087713644284359e-09	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	ifn_high	diffusion	ucell	1000	False	20	15	False	65	4	0.5497814685314686	2.101026064256688e-06	0.30760489510489514	0.01268014290294516	-0.5348776223776224	4.432334216077379e-06	0.2815122377622377	0.023102108170943162	-0.4413898601398601	0.0002328035984434422	1	7.969981908190218e-12	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	ifn_high	diffusion	aucell	1000	False	20	15	False	65	4	0.5497814685314686	2.101026064256688e-06	0.40343535224602656	0.0008612047213590665	-0.4954545454545454	2.7143523897963424e-05	0.3344879972195168	0.006462821281652663	-0.40752193536015946	0.000753501538951011	1	3.494185171533166e-12	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	ifn_high	diffusion	addmodule	1000	False	20	15	False	65	4	0.5497814685314686	2.101026064256688e-06	0.17652972027972028	0.1595201056402975	-0.5930944055944056	1.9298149436055164e-07	0.3661276223776224	0.00270479890458223	-0.6339597902097902	1.4364808097663597e-08	1	4.526798823642499e-12	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	ifn_high	shortest_path	zmean	1000	False	20	15	False	65	4	0.47976398601398595	5.257974598950338e-05	0.42521853146853145	0.0004141896856547518	-0.23304195804195804	0.06173406971595309	0.37679195804195803	0.0019765302128088007	-0.18374125874125874	0.14288487899308647	1	4.651491830989731e-08	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	ifn_high	shortest_path	ucell	1000	False	20	15	False	65	4	0.47976398601398595	5.257974598950338e-05	0.5069493006993007	1.6375491511127553e-05	-0.3506118881118881	0.004191543708193481	0.24366258741258742	0.05047184853336592	-0.22220279720279723	0.07523825163636678	1	1.9555143332336696e-10	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	ifn_high	shortest_path	aucell	1000	False	20	15	False	65	4	0.47976398601398595	5.257974598950338e-05	0.5611293830031538	1.161163108755536e-06	-0.2850961538461539	0.021339826513800637	0.2822112713554799	0.022749014868491218	-0.1651678886450067	0.18856384998338635	1	7.556283072369724e-11	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	ifn_high	shortest_path	addmodule	1000	False	20	15	False	65	4	0.47976398601398595	5.257974598950338e-05	0.3870192307692308	0.00144852958284813	-0.3695367132867133	0.0024495073215757683	0.317263986013986	0.010020122438952261	-0.38929195804195804	0.0013500351491935727	1	7.582799964749743e-09	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	barrier_leaf	zmean	1000	False	20	15	False	41	4	0.5502985362078994	0.00019336873925809273	0.6916376306620211	5.514875587712705e-07	-0.19529616724738683	0.22108138788844467	0.62404181184669	1.3030483261051802e-05	-0.20749128919860632	0.19301031262787557	1	1.1198923079708012e-09	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	barrier_leaf	ucell	1000	False	20	15	False	41	4	0.5502985362078994	0.00019336873925809273	0.7714285714285716	3.5696343263474594e-09	-0.1555749128919861	0.331404071530535	0.6306023787505218	9.907328097372069e-06	-0.21219512195121956	0.18288673749889384	1	1.4824818063802263e-11	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	barrier_leaf	aucell	1000	False	20	15	False	41	4	0.5502985362078994	0.00019336873925809273	0.7456770772350416	2.219667596330943e-08	-0.17055749128919864	0.28634979599557303	0.6464567278225752	4.9742357449263015e-06	-0.22491289198606274	0.1574216613518557	1	7.155456768129965e-11	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	barrier_leaf	addmodule	1000	False	20	15	False	41	4	0.5502985362078994	0.00019336873925809273	0.872822299651568	1.0212715877253243e-13	-0.28588850174216035	0.06998679004895013	0.8811846689895472	2.9307813541135464e-14	-0.31045296167247394	0.048210410633695855	1	1.6886386874022263e-16	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	cldn4_leaf	zmean	1000	False	20	15	False	41	4	0.5502985362078994	0.00019336873925809273	0.6916376306620211	5.514875587712705e-07	-0.19529616724738683	0.22108138788844467	0.62404181184669	1.3030483261051802e-05	-0.20749128919860632	0.19301031262787557	1	1.1198923079708012e-09	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	cldn4_leaf	ucell	1000	False	20	15	False	41	4	0.5502985362078994	0.00019336873925809273	0.7714285714285716	3.5696343263474594e-09	-0.1555749128919861	0.331404071530535	0.6306023787505218	9.907328097372069e-06	-0.21219512195121956	0.18288673749889384	1	1.4824818063802263e-11	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	cldn4_leaf	aucell	1000	False	20	15	False	41	4	0.5502985362078994	0.00019336873925809273	0.7456770772350416	2.219667596330943e-08	-0.17055749128919864	0.28634979599557303	0.6464567278225752	4.9742357449263015e-06	-0.22491289198606274	0.1574216613518557	1	7.155456768129965e-11	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	cldn4_leaf	addmodule	1000	False	20	15	False	41	4	0.5502985362078994	0.00019336873925809273	0.872822299651568	1.0212715877253243e-13	-0.28588850174216035	0.06998679004895013	0.8811846689895472	2.9307813541135464e-14	-0.31045296167247394	0.048210410633695855	1	1.6886386874022263e-16	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	cldn4_low_at2	diffusion	zmean	1000	False	20	15	False	65	4	0.2222465034965035	0.07517942283403573	-0.09724650349650349	0.4409186443457556	-0.0035402097902097903	0.9776714417615707	0.11984265734265734	0.34166135690825633	-0.037106643356643355	0.7691708310165059	0	0.20425222306013	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	cldn4_low_at2	diffusion	ucell	1000	False	20	15	False	65	4	0.2222465034965035	0.07517942283403573	-0.04449300699300699	0.7248920821555149	-0.288243006993007	0.019887959866405035	0.05179195804195804	0.6820016145206378	-0.18492132867132868	0.14029129606431984	0	0.010518102136179519	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	cldn4_low_at2	diffusion	aucell	1000	False	20	15	False	65	4	0.2222465034965035	0.07517942283403573	-0.10408767578938435	0.40929010497247104	-0.2534965034965035	0.04159889592029902	0.03424650059738535	0.7865246837305699	-0.10756236410567915	0.3937440345782339	0	0.022159950534091533	0
trajectory	expression_pseudotime_not_splicing_velocity	dpt	cldn4_low_at2	diffusion	addmodule	1000	False	20	15	False	65	4	0.2222465034965035	0.07517942283403573	-0.18483391608391608	0.14048219282724617	-0.25222902097902095	0.04266451794737904	-0.12132867132867133	0.33566500667196586	-0.18387237762237763	0.1425949423156377	0	0.025446628205380836	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	cldn4_low_at2	shortest_path	zmean	1000	False	20	15	False	65	4	0.25052447552447554	0.0441330157204862	0.03719405594405594	0.7686421825985209	-0.11525349650349649	0.3605984331558393	0.1180506993006993	0.34898062446643696	-0.09851398601398602	0.43495773214757577	1	0.04357556508331586	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	cldn4_low_at2	shortest_path	ucell	1000	False	20	15	False	65	4	0.25052447552447554	0.0441330157204862	0.11276223776223777	0.3711424737731169	-0.3008741258741259	0.014876233170440315	0.07132867132867132	0.572324170666885	-0.21923076923076923	0.07932542355858695	1	0.00199412109719618	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	cldn4_low_at2	shortest_path	aucell	1000	False	20	15	False	65	4	0.25052447552447554	0.0441330157204862	0.09554300200528834	0.44900162828120355	-0.2564248251748252	0.0392208439389066	0.051621081308885895	0.6829949787459061	-0.12148297075649542	0.33504619182552753	1	0.005141249789101561	0
trajectory	expression_pseudotime_not_splicing_velocity	paga	cldn4_low_at2	shortest_path	addmodule	1000	False	20	15	False	65	4	0.25052447552447554	0.0441330157204862	-0.05152972027972028	0.6835263113241833	-0.29641608391608393	0.016504441004831016	-0.04536713286713286	0.719707742925198	-0.28006993006993003	0.023845336856363288	0	0.0060881025010330846	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	barrier_leaf	zmean	1000	False	20	15	False	24	4	0.7165956184305012	8.175718809807806e-05	0.8759915547614473	2.0486248458566117e-08	0.8064974439452991	1.943949976742947e-06	0.7424897102988467	3.258276308491562e-05	0.7872951238513634	4.998659662126227e-06	0	1.8242601183031378e-10	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	barrier_leaf	ucell	1000	False	20	15	False	24	4	0.7165956184305012	8.175718809807806e-05	0.8595324232523596	7.449296972557206e-08	0.6355053554897764	0.000846741243663552	0.6492212984140163	0.0005979101793963861	0.6071590734463477	0.001653757364925155	0	6.063882125854524e-10	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	barrier_leaf	aucell	1000	False	20	15	False	24	4	0.7165956184305012	8.175718809807806e-05	0.8686763852018528	3.7142408755701e-08	0.6921979195766342	0.0001784676462093596	0.7005798018460441	0.00013765662859808884	0.6639960001830654	0.00040311317905588907	0	3.1752807821092245e-10	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	barrier_leaf	addmodule	1000	False	20	15	False	24	4	0.7165956184305012	8.175718809807806e-05	0.7022562777210768	0.00013055440856961435	0.5669256408685777	0.0038681460947734814	0.6163030353958407	0.0013418134179354183	0.3355834035464	0.10890368902731938	0	5.743380697985154e-07	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	zmean	1000	False	20	15	False	24	4	0.7165956184305012	8.175718809807806e-05	0.8759915547614473	2.0486248458566117e-08	0.8064974439452991	1.943949976742947e-06	0.7424897102988467	3.258276308491562e-05	0.7872951238513634	4.998659662126227e-06	0	1.8242601183031378e-10	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	ucell	1000	False	20	15	False	24	4	0.7165956184305012	8.175718809807806e-05	0.8595324232523596	7.449296972557206e-08	0.6355053554897764	0.000846741243663552	0.6492212984140163	0.0005979101793963861	0.6071590734463477	0.001653757364925155	0	6.063882125854524e-10	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	aucell	1000	False	20	15	False	24	4	0.7165956184305012	8.175718809807806e-05	0.8686763852018528	3.7142408755701e-08	0.6921979195766342	0.0001784676462093596	0.7005798018460441	0.00013765662859808884	0.6639960001830654	0.00040311317905588907	0	3.1752807821092245e-10	0
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	addmodule	1000	False	20	15	False	24	4	0.7165956184305012	8.175718809807806e-05	0.7022562777210768	0.00013055440856961435	0.5669256408685777	0.0038681460947734814	0.6163030353958407	0.0013418134179354183	0.3355834035464	0.10890368902731938	0	5.743380697985154e-07	0
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	zmean	1000	False	20	15	True	65	4	-0.5093968531468531	1.467007911184513e-05	-0.413243006993007	0.0006231812048649537	-0.21354895104895102	0.08762807637558277	-0.5540646853146853	1.683988938581493e-06	-0.07268356643356642	0.5650307077968647	0	0.3951066883272797	1
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	ucell	1000	False	20	15	True	65	4	-0.5093968531468531	1.467007911184513e-05	-0.45327797202797204	0.00014960031837685808	0.11717657342657342	0.35258599982734784	-0.3688374125874126	0.0025000477847117652	0.00236013986013986	0.9851132408021934	0	0.9989467828540908	1
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	aucell	1000	False	20	15	True	65	4	-0.5093968531468531	1.467007911184513e-05	-0.4745025623377918	6.516507025672174e-05	0.048863636363636366	0.6990980115041309	-0.4092533313252317	0.0007116713845410102	-0.02790677345854374	0.8253501897371102	0	0.9903597971397269	1
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	addmodule	1000	False	20	15	True	65	4	-0.5093968531468531	1.467007911184513e-05	-0.2571241258741259	0.03866993371531063	0.16311188811188812	0.194202118959469	-0.2589597902097902	0.03725425572491395	0.18680069930069929	0.13623396527310322	0	0.9997258705161264	1
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	zmean	1000	False	20	15	True	65	4	-0.2222902097902098	0.07512063068918698	0.3691433566433566	0.0024778229026596555	0.08706293706293707	0.4904360657221939	-0.07880244755244756	0.5326474484102288	0.28120629370629374	0.023258100481185862	0	0.029344143977922277	1
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	ucell	1000	False	20	15	True	65	4	-0.2222902097902098	0.07512063068918698	0.3769230769230769	0.001968793055373093	0.24274475524475522	0.051373528948748304	0.07587412587412588	0.5480302262089541	0.2910839160839161	0.018650377932888353	0	0.029910184876527114	1
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	aucell	1000	False	20	15	True	65	4	-0.2222902097902098	0.07512063068918698	0.31685223835193865	0.010122728807734856	0.2646416083916084	0.03314260560511125	0.02858610260458203	0.8211680926954462	0.30769566977000457	0.01265255147163257	0	0.09870829251628299	1
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	addmodule	1000	False	20	15	True	65	4	-0.2222902097902098	0.07512063068918698	0.43461538461538457	0.000297390352123854	0.28846153846153844	0.01979033916163176	0.09571678321678322	0.4481733104475333	0.33356643356643356	0.006620351853470332	0	0.006961137507513944	1
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	zmean	1000	False	20	15	True	65	4	0.47451923076923075	6.512114253852082e-05	0.5442307692307692	2.7860898737637555e-06	0.12211538461538461	0.33251740903555826	0.4184440559440559	0.0005228368745414487	0.0291520979020979	0.8176874826465657	0	1.1835112901166273e-08	1
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	ucell	1000	False	20	15	True	65	4	0.47451923076923075	6.512114253852082e-05	0.5776223776223777	4.710899087799049e-07	0.10821678321678321	0.3908556627424112	0.2652972027972028	0.03269357092809547	0.07137237762237762	0.572088218033503	0	2.2209441135860603e-09	1
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	aucell	1000	False	20	15	True	65	4	0.47451923076923075	6.512114253852082e-05	0.6568035053222647	2.8270614718442675e-09	0.15415209790209788	0.2201823759483376	0.3526493513971985	0.0039620499289422	0.08938034725563343	0.4789177444677464	0	2.076402063303482e-11	1
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	addmodule	1000	False	20	15	True	65	4	0.47451923076923075	6.512114253852082e-05	0.4797202797202797	5.2674320535895675e-05	0.052534965034965034	0.677688533558064	0.41219405594405595	0.0006454228881146463	-0.09877622377622378	0.43373013395775045	0	1.411417435120637e-07	1
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	zmean	1000	False	20	15	True	65	4	-0.13627622377622378	0.279059221478048	-0.26411713286713284	0.03350553158007219	-0.01730769230769231	0.8911558639035401	-0.13911713286713287	0.2690641621324503	0.03859265734265734	0.7601982387302548	0	0.9241398094987442	1
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	ucell	1000	False	20	15	True	65	4	-0.13627622377622378	0.279059221478048	-0.2884178321678322	0.019809830571829782	-0.20397727272727273	0.1031451264341635	-0.06429195804195804	0.6108869456744707	-0.06520979020979022	0.6057936752424582	0	0.3957765526284145	1
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	aucell	1000	False	20	15	True	65	4	-0.13627622377622378	0.279059221478048	-0.37515707123165254	0.002075315555335892	-0.21765734265734268	0.08155946829905175	-0.1330958446956457	0.29053743557003214	-0.08540303106968593	0.4987748346822946	0	0.3493099628563653	1
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	addmodule	1000	False	20	15	True	65	4	-0.13627622377622378	0.279059221478048	-0.28750000000000003	0.02022294474512537	-0.15284090909090908	0.22417930792355106	-0.3088723776223776	0.012299551473879376	0.034178321678321674	0.7869396604821087	0	0.5831157361981472	1
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	zmean	1000	False	20	15	True	65	4	-0.40743006993006997	0.0007557819913465546	-0.3542832167832168	0.00378613358999242	-0.0722465034965035	0.5673786669113376	-0.4409090909090909	0.00023692429802878116	0.07355769230769231	0.5603485171489904	0	0.8657386269325579	1
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	ucell	1000	False	20	15	True	65	4	-0.40743006993006997	0.0007557819913465546	-0.356993006993007	0.003509606337210803	-0.10288461538461538	0.41475463128777895	-0.3299825174825175	0.007265462894018201	-0.02124125874125874	0.8666237525143315	0	0.7897087196236219	1
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	aucell	1000	False	20	15	True	65	4	-0.40743006993006997	0.0007557819913465546	-0.4481910860307545	0.00018112383871045966	-0.11424825174825173	0.3648307688020644	-0.41572235760272125	0.0005733493443427894	-0.014751035305025077	0.9071569149717413	0	0.7567116924984006	1
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	addmodule	1000	False	20	15	True	65	4	-0.40743006993006997	0.0007557819913465546	-0.3353583916083916	0.006317068901200589	-0.04396853146853147	0.7280086219145283	-0.5302447552447552	5.550033556758922e-06	0.10939685314685314	0.38567911208920885	0	0.9170810606478429	1
