unit	dataset	CLDN4	PT	barrier	IFN
GSE123902:LX653	GSE123902	1.1579747200012207	0.0073600790559731	0.2358503798947983	0.048073048382227
GSE123902:LX661	GSE123902	0.918527901172638	0.0104375256615507	0.1830943068231204	0.0527309714232358
GSE123902:LX666	GSE123902	0.5513674020767212	0.0725263462285511	0.3513082627118644	0.0629403968190216
GSE123902:LX675	GSE123902	0.4314975142478943	0.0140814437007065	0.1752418785310734	0.0530498935657482
GSE123902:LX676	GSE123902	0.862369954586029	0.0172698195377478	0.2222606556746992	0.0530736834857647
GSE123902:LX255B	GSE123902	0.591875433921814	0.0161770732636796	0.1598305084745762	0.0399188689854606
GSE123902:LX679	GSE123902	0.7496811151504517	0.0158142477273941	0.3097404661016949	0.0409158868182183
GSE123902:LX680	GSE123902	1.4942491054534912	0.0144406481762416	0.2739777542372881	0.0340514298337215
GSE123902:LX681	GSE123902	1.000058889389038	0.0438189602515194	0.4016507768361582	0.0387577817495381
GSE123902:LX682	GSE123902	0.4252610802650451	0.0162880546908127	0.193093220338983	0.0723817174070206
GSE123902:LX684	GSE123902	1.0436770915985107	0.0084574943684856	0.2268555790960452	0.0434464615631777
GSE123902:LX699	GSE123902	0.287840723991394	0.0151874202040388	0.1258843036109064	0.0449583867396368
GSE123902:LX701	GSE123902	0.2462995797395706	0.0132780138299696	0.167435655994978	0.0447562945707374
GSE189357:TD1	GSE189357	1.1939938068389893	0.0151369399973191	0.2581426553672316	0.0532309824082255
GSE189357:TD2	GSE189357	0.6316903233528137	0.013468001147703	0.2052259887005649	0.0454015382761667
GSE189357:TD3	GSE189357	0.6879308819770813	0.0096737637497426	0.1466366525423728	0.0474622961683669
GSE189357:TD4	GSE189357	0.5141721963882446	0.0167014758073491	0.1536158192090395	0.0422871817013414
GSE189357:TD5	GSE189357	0.869925856590271	0.011025320313638	0.1442372881355932	0.0565477146758775
GSE189357:TD6	GSE189357	1.0460083484649658	0.0132485209393053	0.2272475282485875	0.0438965479154952
GSE189357:TD7	GSE189357	0.7498200535774231	0.0111887058807042	0.1458209745762711	0.0553811049080247
GSE189357:TD8	GSE189357	0.8036149740219116	0.0182732935827516	0.1838788841807909	0.0435415997268856
GSE189357:TD9	GSE189357	1.9235992431640625	0.0056453940334904	0.2578301553672316	0.0552988693870993
GSE131907:BRONCHO_58	GSE131907	0.8780338168144226	0.0194809143984457	0.4641649011299435	0.0616171479636918
GSE131907:EBUS_06	GSE131907	1.4122262001037598	0.0381717570009641	0.3597104519774011	0.0146120170294802
GSE131907:EBUS_28	GSE131907	2.303435802459717	0.076802896335721	0.4393732344632768	0.0362998031970439
GSE131907:EBUS_49	GSE131907	0.7686662077903748	0.0256195640884202	0.3004491988515328	0.0174832003097226
GSE131907:BRONCHO_11	GSE131907	1.3706614971160889	0.0285821614786982	0.3464230225988701	0.0448652502209012
GSE131907:EBUS_10	GSE131907	1.3317387104034424	0.0241289730940479	0.3452365819209039	0.0468548176560366
GSE131907:EBUS_12	GSE131907	1.3974573612213137	0.1433423833746928	0.5209216101694916	0.0706223391437063
GSE131907:EBUS_13	GSE131907	0.0016814600676298	0.0321083060349337	0.0003919491525423	0.0251794320828982
GSE131907:EBUS_15	GSE131907	0.8578774333000183	0.022286198567599	0.3730861581920904	0.049701431841915
GSE131907:EBUS_19	GSE131907	1.7965068817138672	0.0187425431562587	0.3358721751412429	0.0514605590810507
GSE131907:EBUS_51	GSE131907	1.262841820716858	0.0387045542709529	0.4491860875706214	0.0527865692023455
GSE131907:NS_02	GSE131907	0.8861879110336304	0.0211679837317205	0.1395974576271186	0.0415965639810426
GSE131907:NS_03	GSE131907	1.9956200122833248	0.0533067956916056	0.513663488700565	0.0339514218009478
GSE131907:NS_04	GSE131907	1.313136339187622	0.1920756467035971	0.3345709745762711	0.0362130492409028
GSE131907:NS_06	GSE131907	1.2037794589996338	0.0247463225387036	0.4347154963680387	0.054419938109391
GSE131907:NS_07	GSE131907	1.855036735534668	0.2121511062141508	0.2467196327683615	0.0244947385332155
GSE131907:NS_12	GSE131907	1.710192084312439	0.0433276011259295	0.3790448446327684	0.0420946461563177
GSE131907:NS_13	GSE131907	1.4097949266433716	0.0134734914056025	0.235259533898305	0.0482410233753715
GSE131907:NS_16	GSE131907	0.1142662093043327	0.0194053315661019	0.4847248378321825	0.054481841468748
GSE131907:NS_17	GSE131907	2.12893295288086	0.1673507173953112	0.3957838983050847	0.0385965740220098
GSE131907:NS_19	GSE131907	1.048749566078186	0.0186222564254421	0.3151500706214689	0.0529450658687444
GSE205335:P1006	GSE205335	1.3637964725494385	0.0361519810336176	0.3164406779661017	0.0212666178006265
GSE205335:P1119	GSE205335	0.509691596031189	0.0211262003576848	0.2415572033898305	0.0538559322033898
GSE205335:P1017	GSE205335	1.601018309593201	0.018571305196383	0.3043026129943503	0.0504323138404691
GSE205335:P1027	GSE205335	2.163995742797852	0.0145002417295472	0.432058615819209	0.0594928809542935
GSE205335:P1030	GSE205335	1.672906517982483	0.0175646237446926	0.4428036723163841	0.0377156799742951
GSE205335:P1037	GSE205335	1.0424587726593018	0.1154394872370176	0.2589848163841807	0.0311017953249257
GSE205335:P1062	GSE205335	1.0199673175811768	0.0205462013313081	0.2479996468926553	0.0565057936380432
GSE205335:P1076	GSE205335	0.7876249551773071	0.0225572456780355	0.270301906779661	0.0510219696361153
GSE205335:P1089	GSE205335	2.1060454845428467	0.0410358188673853	0.2318908898305084	0.0219578379789541
GSE205335:P1090	GSE205335	0.7185080647468567	0.0233857738436199	0.3185399011299435	0.0514818459314001
GSE205335:P4001	GSE205335	0.3112741112709045	0.0178327477922161	0.0679117774880486	0.0564522328021404
GSE205335:P1063	GSE205335	0.8392133712768555	0.0204712790656375	0.1402460492917383	0.048186048352641
GSE205335:P1015	GSE205335	0.7494182586669922	0.0220625125162769	0.3485416666666666	0.0466073580207245
GSE205335:P1016	GSE205335	1.6722255945205688	0.2482796160271391	0.0628548728813559	0.0233789360591212
GSE205335:P1018	GSE205335	1.3662723302841189	0.0158080364577472	0.4807697740112994	0.0695363583420355
GSE205335:P1025	GSE205335	1.7129497528076172	0.1801021736813709	0.3075247175141243	0.0247961683669371
GSE205335:P1056	GSE205335	0.8450177907943726	0.0364144891675096	0.1573093220338983	0.0245025704875893
GSE205335:P1072	GSE205335	1.0285342931747437	0.0545763310074107	0.1988418079096045	0.0146776849546148
GSE205335:P1079	GSE205335	0.9587692022323608	0.01768587884726	0.5189742231638418	0.0566650935818138
GSE205335:P1084	GSE205335	1.8767868280410769	0.0172666860758909	0.3716560734463277	0.0615746746726644
GSE205335:P1115	GSE205335	1.578399896621704	0.8653774456121027	0.0753336864406779	0.0129778998313117
GSE205335:P0031	GSE205335	0.7765923738479614	0.0164090066864446	0.2610681497175141	0.0468461322194553
