dataset	sample	n	n_epithelial	frac_epithelial	frac_immune	frac_cd8	frac_t	TACSTD2_all	CLDN4_all	TACSTD2_epi	CLDN4_epi	CD8_Tcell_all	CYT_all	Cytotoxic_effector_all	IFNG_6gene_all	TLS_12chemokine_all	TGFB_exclusion_all	Immune_general_all	B_cell_all	Myeloid_all	NK_all
htan_sclc_combined	RU684	2792	339	0.12141833810888251	0.877865329512894	0.0	0.7285100286532952	0.0987809877042101	0.1320613687991413	0.640914653782296	1.061829359130522	0.6629761173643963	0.807627802451402	0.537759911964595	-0.001282086696208501	0.11265349734297685	-0.14929823644009566	0.33649966946799104	-0.06028431689918179	0.11565220751221893	0.5607916663834296
htan_sclc_combined	RU685	3053	289	0.09466098919095971	0.9020635440550279	0.0	0.6878480183426138	0.19814911863470405	0.15415427899930736	1.9333514687717992	1.5195814259737008	0.1911469792189984	0.9937882395164037	0.720913918822777	-0.029800453925512626	0.09616547464881077	-0.16479044388754416	0.3037273169244253	-0.07293178870609993	0.21984290268372303	0.8933222206567303
htan_sclc_combined	RU699	2909	62	0.02131316603643864	0.9659676864902028	0.0	0.7789618425575799	0.006294407624073887	0.0071401723771621455	0.2296327737069899	0.3324452177170784	1.0546727676797147	0.930888837425314	0.7759484155296684	0.2744246940293978	0.2936475210648533	-0.11153266994694538	0.4426312501403167	-0.049678001826496655	0.04439147784078933	0.43740895147146314
htan_sclc_combined	RU701	3174	131	0.041272841839949594	0.9480151228733459	0.0	0.700693131695022	0.03068007320804121	0.014500120763855305	0.6352623105049133	0.33617002568172133	0.1918192816144184	0.12146760365670822	0.01969951091790363	-0.10883928782823912	-0.04632503862421002	-0.15475585963506783	0.1507146107473313	0.23199289810812648	-0.006265896625539174	-0.040136292526123704
htan_sclc_combined	RU779	2488	253	0.10168810289389067	0.8882636655948553	0.0	0.8006430868167203	0.004837268646027881	0.02575023584906311	0.022735792834297	0.1867271905595606	0.756616126452781	0.4910444423283378	0.39819781621226785	0.06490839618503344	0.1739788832722618	0.0006465846427029871	0.32513836171222565	-0.08774040678170088	-0.09082145352401012	0.020486045292820092
htan_sclc_combined	RU1038	2025	4	0.0019753086419753087	0.9975308641975309	0.0	0.8251851851851851	0.006311418980727961	0.007397567431131999	0.6912898421287537	2.29523167014122	0.333640101254123	0.12395934139604438	0.2328280059058433	-0.05840071627593906	-0.015463266239676022	0.054812452167515305	0.16232144619827804	0.24077054874744783	-0.15605568666527098	0.27356544221988954
htan_sclc_combined	RU1057	3001	104	0.03465511496167944	0.7514161946017994	0.0	0.652115961346218	0.08901220541701878	0.06756387116193215	1.7030482618854597	1.5015436213176985	0.5002016329272426	0.244875215369154	0.30687547219404077	0.13699812389571286	0.23710623173563614	0.42076145640284807	0.18261649707076233	0.14490074963768415	-0.17337571023302398	0.1502564578698912
htan_sclc_combined	RU1061	1970	238	0.12081218274111676	0.32639593908629444	0.0	0.1700507614213198	0.1878664294097024	0.2032802226050251	1.1809193965266733	1.3513176372321714	-0.287960873884998	-0.3040301432467301	-0.2501023552219236	-0.15033973217709865	0.08014725909025806	0.9374214956447751	-0.12306969904295682	-0.06530440022647258	0.1250102893722581	-0.20075874781200168
htan_sclc_combined	RU1065	4060	921	0.22684729064039408	0.7157635467980296	0.0	0.5935960591133005	0.030494943514392883	0.18785470339098	0.10876477816335282	0.7466109960980059	0.44584069645523067	0.4197494136657506	0.29444883846313924	0.133004906517293	0.03912785372102945	0.12395152095735926	0.2181263156204111	-0.08612401668262976	0.05493032253449527	0.15700661621889053
htan_sclc_combined	RU1066	3794	2768	0.7295730100158144	0.26858197153400104	0.0	0.23774380600948866	0.024374481850256088	1.5548297628312595	0.032992507390290325	2.0809427785735597	-0.12494240207720372	-0.29787918545647885	-0.2107740761324833	0.05820395395074746	-0.04388583937659915	-0.19373176233962708	-0.20796908146163146	-0.12807960160473167	-0.2023276837852293	-0.17151802384612974
htan_sclc_combined	RU1080	3799	2981	0.7846801789944722	0.20163200842326928	0.0	0.11239799947354567	0.014048410351573243	1.1566965399242821	0.014001678026830219	1.4647598064553613	-0.25540217472043225	-0.2828079835896622	-0.25713223967410864	-0.12268194449331862	-0.13910101484032156	-0.20410853108303106	-0.22195354652490396	-0.0997023852791783	-0.12765883558629665	-0.2184562984147504
htan_sclc_combined	RU1108	11294	11080	0.9810518859571454	0.013281388347795289	0.0	0.008145918186647777	0.0015227198231340573	0.9134714236027459	0.0013585201239327662	0.9304064322491631	-0.4159582003613815	-0.36377053307266893	-0.32933379233347465	-0.19471695173848402	-0.17239270048270877	-0.23148857268986892	-0.32752627546638863	-0.18206509035627952	-0.15367614769300358	-0.2570362302675371
htan_sclc_combined	RU1124	2254	986	0.43744454303460517	0.5576752440106477	0.0	0.2515527950310559	0.07538779211472703	0.24544261341060064	0.14970933686012428	0.51900786162934	-0.12543800529325055	-0.0650895671258074	-0.09927448712556176	-0.060743191191788684	-0.10142641020680432	-0.1047798993949517	-0.056261459034607254	-0.037979881506386905	-0.007717899266304201	-0.03544933943548858
htan_sclc_combined	RU1128	2391	139	0.05813467168548724	0.6398996235884568	0.0	0.5286491007946466	0.10896353179916883	0.09068471299260793	1.2329927365556896	1.2284732212265619	0.1493068717715923	0.5389544586920245	0.4281877441583347	0.08155267189184648	0.09859991363148227	0.09429595789696094	0.13190041662000124	-0.08138718204787318	0.16528855861657885	0.45913654508690127
htan_sclc_combined	RU1134	6564	535	0.08150517976843388	0.7542656916514321	0.0	0.43616697135892746	0.04614412145306612	0.025459309525692485	0.39545971132884516	0.2794295261396426	0.10672525054935728	-0.10865732082596134	-0.07614358286726086	0.044274916477134205	0.03818966656363417	0.25404744201835155	0.282685272853362	0.749476785958788	-0.005824279448523997	-0.12358500962193458
htan_sclc_combined	RU1135	1846	193	0.10455037919826653	0.8423618634886241	0.0	0.6598049837486457	0.09121579591301901	0.07068296009321512	0.5796581180138909	0.5783217978601011	0.5551053626478628	0.44427286748725836	0.4457549189114026	0.24799399916284864	0.16953809874772696	0.020384884334387423	0.28583597239349656	0.31616446504134343	-0.0069710575966694	0.20603874578125003
htan_sclc_combined	RU1137	2259	254	0.11243913235945109	0.48915449313855686	0.0	0.27445772465692786	0.18540549905572437	0.2116956558241787	1.0819631112138117	1.2416999459735991	0.1187381859191122	-0.042387369381919976	-0.017559223005507187	0.027389187534898853	0.2892585663327798	0.5569190492774561	0.09942376376509493	0.022627292351756468	0.13695823559541148	-0.11181550782891514
htan_sclc_combined	RU1138	3209	61	0.01900903708320349	0.9420380180741664	0.0	0.86226238703646	0.012578855537112608	0.01428724948436384	0.516588140706547	0.5367756148830789	0.6496557518539516	0.3622328288608349	0.24553493914403604	-0.04481408574236398	0.0038918033692420593	-0.014733734654740302	0.2237777798660403	0.03195323865380917	-0.07963360732214207	0.03788692653336
htan_sclc_combined	RU1144	4603	3636	0.7899196176406691	0.18096893330436672	0.0	0.09189658918096894	0.005861720584564408	0.45522206971535545	0.005140736485996393	0.5698439796937771	-0.2767144854903727	-0.28696215838771366	-0.2647220477548737	-0.17108759327956433	-0.14705634685758256	-0.1753674338004961	-0.20680620675177178	0.1459379108255917	-0.18267378632305376	-0.19239640365884006
htan_sclc_combined	RU1145	4696	3449	0.7344548551959114	0.254045996592845	0.0	0.22061328790459966	0.008404295275930245	0.45120670369094845	0.00953660695820347	0.6083715321378937	-0.030634100146536093	-0.010346333176832439	-0.0004167178978264892	-0.013374241466738485	-0.06637049420696882	-0.19097311831392422	-0.15830975822181073	-0.0850869758152849	-0.18819319458002473	-0.024474631428651392
htan_sclc_combined	RU1152	2050	1504	0.7336585365853658	0.2653658536585366	0.0	0.20536585365853657	0.007019872865298899	0.7068745316456004	0.008147635809244944	0.9514974320921651	-0.235496151526353	0.010570011243439464	-0.043499603025309745	-0.10603931399640192	-0.12075072131116749	0.03428897389192403	-0.16995923803035423	-0.13970872675848017	-0.05784155843381506	0.03895219648088761
htan_sclc_combined	RU1170	5679	940	0.1655220989610847	0.7658038387039972	0.0	0.5272054939249868	0.07974431812133477	0.12485963944230917	0.3824731484848134	0.7083523860795701	0.11917771735202293	0.20814234872119727	0.16454764044967074	-0.009198087864621736	0.013505837573919282	0.09725161341732126	0.21661298854766578	0.1504329181169028	0.06497985446121061	0.24235309125441978
htan_sclc_combined	RU1181	4873	4380	0.8988302893494767	0.07839113482454341	0.0	0.05930638210547917	0.03793833979359403	0.4668921296989896	0.04004656812814	0.5169996239619168	-0.28355288340004814	-0.33783113698648143	-0.2971702465101801	-0.17788546784377732	-0.1495268449027322	-0.0050773064264376345	-0.296808653776846	-0.16000551819255682	-0.17651121926978805	-0.22969955521883895
htan_sclc_combined	RU1195	1599	286	0.17886178861788618	0.8123827392120075	0.0	0.6629143214509068	0.003052587906892334	0.0773540550913939	0.01195196338466831	0.3978938001852769	0.6965583522330477	1.140142464495783	0.9437759168656297	0.2478475858396038	0.15781815277538036	0.07920048143272444	0.4130227232364247	-0.12045120174956245	0.06791898198592698	0.4429924219804852
htan_sclc_combined	RU1215	4420	3924	0.8877828054298642	0.11063348416289592	0.0	0.09434389140271493	0.0059891109755136306	0.0060046379483932825	0.0061220878718096184	0.006763633978567357	-0.35144363054544936	-0.3587166607574006	-0.32867770437536437	-0.2116216024275286	-0.16612600544090103	-0.16127066204858645	-0.32445577475402704	-0.1710296999421753	-0.1916433274243966	-0.25735343165486885
htan_sclc_combined	RU1229	3811	3466	0.909472579375492	0.0860666491734453	0.0	0.07163474153765416	0.008398753808133404	1.0291843956590043	0.008848281950188453	1.1280092882520192	-0.32467918946418106	-0.292564452569976	-0.2681025569853647	-0.18402617684056127	-0.14174198595966409	-0.02799137074893881	-0.3020089946284387	-0.14823292132457572	-0.2220081985696763	-0.2192114478480739
htan_sclc_combined	RU1231	5098	4945	0.9699882306786975	0.029423303256178895	0.0	0.010984699882306787	0.005158237382190842	0.8884495686507309	0.005317835020102915	0.9147510703400726	-0.4083320487292985	-0.37687582349763626	-0.3428646234803192	-0.16958745345932838	-0.16762707641497634	0.24270979461962225	-0.34029871455377364	-0.1422393130822489	-0.2103315734273773	-0.2614553077847107
htan_sclc_combined	RU1262	3857	1741	0.45138708841068187	0.3567539538501426	0.0	0.24915737619911849	0.7929864842980706	0.7567585044175131	1.676031183196785	1.6264178870756143	-0.19564541099006877	-0.07733265134695919	-0.05725423834536322	0.07669407731319769	-0.017463676176367186	0.4937477325894473	-0.080921414058233	0.007035731737288216	-0.06922920670902426	0.05928765026475295
htan_sclc_combined	RU1271	822	165	0.20072992700729927	0.7274939172749392	0.0	0.23357664233576642	0.18585659630614765	0.19384020418291253	0.6789631023551479	0.6895837250984076	-0.1113975337581974	-0.14826706762652483	-0.14540525661523526	-0.08453894151869763	-0.09730910237006579	-0.05153544065574573	0.024905304452612322	-0.04273178599527125	0.04036930998253485	-0.029310603447073393
htan_sclc_combined	RU1293	6484	5811	0.8962060456508328	0.0731030228254164	0.0	0.03608883405305367	0.01843740293304542	0.6990463434615707	0.018644905525237718	0.7777197967783307	-0.38414830508671444	-0.35066922033098047	-0.32154742940467995	-0.17748217854991635	-0.14669033684878544	-0.09343187934878477	-0.3208596386768272	-0.16245525699517482	-0.1732409546459742	-0.2517812977360923
htan_sclc_combined	RU1311	666	274	0.4114114114114114	0.4894894894894895	0.0	0.17267267267267267	0.10764584437504902	0.5859806900983816	0.26060332564541894	1.3803275871450884	-0.3013223377313501	-0.30213825748628587	-0.2716744748886237	0.18075241309955697	0.01261746205613726	-0.06271862769779186	-0.12007897221886293	-0.13008314620364508	0.14567087786824093	-0.21829026009545874
htan_sclc_combined	RU1322	3275	3107	0.9487022900763359	0.025038167938931297	0.0	0.014045801526717557	0.012003661164345631	0.02048541981300325	0.011455663481363346	0.021563625387010524	-0.4086310770236371	-0.37549512427074616	-0.3392681070309455	-0.14763819249907165	-0.1658526785584825	-0.20961735886270158	-0.34810733014607526	-0.15052126655011674	-0.22666595397961176	-0.26744438321949177
