dataset	sample	n	n_epithelial	frac_epithelial	frac_immune	frac_cd8	frac_t	TACSTD2_all	CLDN4_all	TACSTD2_epi	CLDN4_epi	CD8_Tcell_all	CYT_all	Cytotoxic_effector_all	IFNG_6gene_all	TLS_12chemokine_all	TGFB_exclusion_all	Immune_general_all	B_cell_all	Myeloid_all	NK_all
hca_madissoon_lung	HCATisStab7509734	2347	674	0.2871751171708564	0.2650191734128675	0.05837239028547082	0.16276097145291862	0.1734128672872445	0.2748189193927129	0.5801186936545443	0.9317507474995509	-0.22959268761422302	-0.041256402125322916	-0.036859187152816074	-0.05095245524350563	-0.0557715926548921	-0.11226409749158955	-0.17881597116731954	-0.07654985786690174	-0.20282430617137168	0.09688769882220438
hca_madissoon_lung	HCATisStab7509735	1918	416	0.21689259645464026	0.3409801876955162	0.06986444212721585	0.15641293013555788	0.16840458860984062	0.2924921805965515	0.7403846176771017	1.3269230826542928	-0.24290408307030212	-0.03401445968212954	-0.023751387216656032	-0.03693838583799668	-0.04344678960197823	-0.1168543049731105	-0.15599747384181192	-0.06563768262784292	-0.15035175628312097	0.09106599185295833
hca_madissoon_lung	HCATisStab7509736	3718	1101	0.2961269499731038	0.31629908552985475	0.01506186121570737	0.06428187197417967	0.5018827347039791	0.5844540117632131	1.5504087254093735	1.8401453362931781	-0.2783467922768746	-0.14393436040694707	-0.13458205887777658	0.031691453268130845	-0.04366855963777184	-0.022339588747655074	-0.09638999642887067	0.07430961288874378	0.004323893850348171	-0.06232169472149488
hca_madissoon_lung	HCATisStab7587202	3772	406	0.10763520678685047	0.5805938494167551	0.08430540827147402	0.32264050901378577	0.15270413750681872	0.22030753131130215	1.2290640558515276	1.9778325322813588	0.14474201648641596	0.21000918272351748	0.20350107576953683	0.0016543353767288814	0.013817062990716944	-0.039098011102681685	0.11152285019070331	0.027842091925408072	0.014988060164691376	0.2283968598914959
hca_madissoon_lung	HCATisStab7587205	3471	420	0.12100259291270528	0.515701526937482	0.07404206280610776	0.23854796888504753	0.14462691018300453	0.13281475189129854	1.090476201829456	1.0523809614635649	-0.1439662390625333	0.09314998820465972	0.1004538730048978	0.011017014726771707	-0.021785663175851774	-0.11051298697713381	-0.012136081455783357	-0.00370431237177557	-0.051565806788121255	0.1892823478622385
hca_madissoon_lung	HCATisStab7587208	3689	600	0.16264570344266738	0.5223637842233667	0.050149091894822445	0.15993494171862294	0.19110870322550366	0.3011656296094862	1.0150000071525573	1.7650000111262003	-0.13967679304238706	0.21190228816368736	0.1375751498447842	0.08522473472619434	0.018495381283038865	-0.04053356867707671	0.11253618739726982	0.07286135241999804	0.18760774985533116	0.14556796841145062
hca_madissoon_lung	HCATisStab7587211	2631	218	0.08285822881033827	0.5549220828582289	0.04218928164196123	0.13416951729380464	0.14899277949867842	0.10794374871190535	1.5963302883533164	1.2568807470689125	-0.17801165990444967	0.25227979411614204	0.17470759441571476	0.054520851301760306	0.045957967247904685	-0.06430528403873927	0.11486574805333599	0.27287271862942186	0.14127650457237553	0.20083811079724867
hca_madissoon_lung	HCATisStab7646032	4252	192	0.045155221072436504	0.672859830667921	0.12817497648165568	0.422859830667921	0.13781749764816556	0.10771401850322676	1.7604166567325592	2.213541701436043	0.025233650477957534	-0.24725016981849934	-0.20596076174835937	-0.011546637944100019	-0.04203378817939818	0.05878076008037664	0.01676357656517956	-0.08378000902475118	-0.061628629667057344	-0.23692726935311828
hca_madissoon_lung	HCATisStab7646033	4361	89	0.02040816326530612	0.7709240999770695	0.1641825269433616	0.45540013758312314	0.14950699949450408	0.09034625107857701	4.8651687857810035	4.157303381501959	0.09232908440065309	-0.24142927523708013	-0.19265087326203784	0.07367895656291928	-0.013972318240920501	0.033479865017893004	0.007707236661417212	-0.054120965581227205	0.033152371122091885	-0.2640637548312852
hca_madissoon_lung	HCATisStab7646034	1713	48	0.028021015761821366	0.5861062463514303	0.11967308814944541	0.3350846468184472	0.15178050287829042	0.09515470102803442	3.229166696468989	3.1041667262713113	0.07682772931645553	-0.27675541671365306	-0.23042358088760284	0.033410917261218545	-0.028552894835809764	0.37597255927497997	0.024288108828058222	-0.06375448394289157	0.08076073137192963	-0.270020086337912
