dataset	n_matrix_patients	n_genes	n_spearman	CXCL9_present	CXCL10_present	CXCL13_present	GEP18_n_present	GEP18_n_listed	GEP18_missing	CLDN4_vs_CXCL9_n	CLDN4_vs_CXCL9_rho	CLDN4_vs_CXCL9_p	CLDN4_vs_CXCL10_n	CLDN4_vs_CXCL10_rho	CLDN4_vs_CXCL10_p	CLDN4_vs_CXCL13_n	CLDN4_vs_CXCL13_rho	CLDN4_vs_CXCL13_p	CLDN4_vs_GEP18_n	CLDN4_vs_GEP18_rho	CLDN4_vs_GEP18_p	CLDN4_vs_CXCL9_10_13_rho	CLDN4_vs_CXCL9_10_13_p	geo_R	geo_NR	histology
GSE218989 SMC-KAIST	355	19916	355	True	True	True	18	18	none	355	0.026990401365714636	0.6122692362217079	355	0.090575613298222	0.0883697441948554	355	-0.009991931864745273	0.8511877704149955	355	0.0512392349406633	0.3357238241452815	0.029535460094066716	0.5791347176304993	168	187	not_deposited
