dataset	model	contrast	n_mice_nonrestored	n_mice_restored	n_cells_qc	Cldn4_delta_mouse	Cldn4_welch_p_mouse	Cldn4_mwu_p_mouse	AT2_delta_mouse	AT2_welch_p_mouse	IFN_A8_delta_mouse	IFN_A8_welch_p_mouse	MHC_A8_delta_mouse	MHC_A8_welch_p_mouse	Stk11_delta_mouse	Stk11_welch_p_mouse
GSE179502	KT;Lkb1XTR KRAS lung, FACS neoplastic scRNA	Restored vs NonRestored (author GEO cohort)	3	3	12643	-0.15739014805267254	0.035966964855474785	0.1	0.5097965126585224	0.02188465026643244	0.0022604680258907772	0.8175405974444431	-0.00462123481212473	0.9423505617421265	0.2976611918164393	1.960601385725585e-05
