unit_id	dataset	barrier_high	barrier_low	IFN_high	IFN_low	pt_high	pt_low	AT2_high	AT2_low
GSE123902:LX255B	GSE123902	0.8657107181692757	0.6603670696608199	0.23786519014842022	0.17797018413988655	0.23672622728157378	0.24300719425537307	0.5757164453946879	0.3450933412837758
GSE123902:LX653	GSE123902	1.1508672812377587	0.7020906901965511	0.2982898555926268	0.21673502184762605	0.22377883348471725	0.24356258559899285	1.1869333875687076	1.0586889487851636
GSE123902:LX661	GSE123902	0.9621244500630591	0.5544609414120943	0.29797271362229133	0.28294392841159277	0.22478115116663608	0.27495888798196266	1.3832599895343733	0.5203249873382708
GSE123902:LX675	GSE123902	1.4486131522419816	0.48194661360153185	0.3337228469553624	0.2947463753282359	0.23101261027312228	0.34943680796303755	1.205121159346627	0.282198816864891
GSE123902:LX676	GSE123902	1.5850328154609412	0.5495218242888711	0.2992276179388757	0.2753392685375953	0.17301853688284466	0.2889916384122535	0.23924014473328523	0.01874855802520051
GSE123902:LX679	GSE123902	1.7853354059679376	0.9777943857918262	0.2691840922926275	0.2249940815365943	0.20106784616948362	0.24051547776509336	0.06650494543861094	0.075628774279988
GSE123902:LX680	GSE123902	1.4289786292453892	0.6987751366176302	0.2637671778190562	0.24272308930980227	0.38438756997266055	0.30017348559838886	0.5976574883417362	0.22084104524849638
GSE123902:LX681	GSE123902	1.878730300314267	1.2524775104353851	0.2763844088839948	0.2186998472367849	0.48857337705028964	0.39964451965983644	1.1320036687513764	0.7102717189851231
GSE123902:LX682	GSE123902	2.515557852634315	0.5853790293710869	0.4898719353245658	0.38781064357596134	0.225591187773585	0.324659471322367	0.19838650403047628	0.02061121493934062
GSE123902:LX684	GSE123902	1.0504088906690077	0.7796366374219194	0.2767177442805814	0.24913102640848128	0.22457546133399697	0.23358673060437773	2.1657538819504047	2.062086103102154
GSE205335:P0031	GSE205335	1.7541075703926556	0.5939217085918332	0.274364968655658	0.27768122431769193	0.24008055706548534	0.2837961486336463	1.144296845058265	0.7948575941239557
GSE205335:P1006	GSE205335	1.4961369868120014	0.9612798637817869	0.16379643467974384	0.17574804592818077	0.2539104939119189	0.2584909959162438	0.0660759433508419	0.026834374556389557
GSE205335:P1015	GSE205335	1.6787369422546476	1.325594022780484	0.30465293571167806	0.21250121543318456	0.23493386878530295	0.24444546492083363	0.3277179612985851	0.24652179309969482
GSE205335:P1016	GSE205335	0.6906745740472173	0.3660001548105062	0.22386255239838826	0.1687211879751622	0.4723240098942551	0.42105747107209024	0.06438872797699347	0.07026588696731745
GSE205335:P1017	GSE205335	1.6992515309071385	1.0951111583729343	0.4157805749654692	0.25496697328736384	0.19889459124483413	0.24025473833568547	0.04871009384922939	0.003754590305047745
GSE205335:P1018	GSE205335	1.9767294922645833	1.6835011043339603	0.45100041872215	0.33614245157071215	0.23000691412875932	0.260315932860949	0.1623946411620626	0.0254142159202989
GSE205335:P1025	GSE205335	1.4003838580005077	0.8352168630913597	0.24978171457153012	0.166244949630983	0.39493264851796817	0.346710059789514	0.01760790535894473	0.01808501062443266
GSE205335:P1027	GSE205335	1.997316146036044	1.3033009688362214	0.40001086206906944	0.3196650814320002	0.20646066381696399	0.2320554410271819	0.8085182274779938	0.5833994967285682
GSE205335:P1030	GSE205335	1.963093211814727	1.7104080084693554	0.2870513888940411	0.16081272351574813	0.2481754047423662	0.24017247623960827	0.3762386235193876	0.1837020679217038
GSE205335:P1037	GSE205335	0.9555357843245107	0.8151377705759035	0.18618107393320138	0.15176364173042142	0.2492525073489033	0.24975975322353808	0.0088305339951293	0.010949636026389792
GSE205335:P1056	GSE205335	0.9314064340178749	0.5024621752682736	0.16904086814348737	0.13152850436709856	0.2473107808781396	0.2494188159643361	0.006096405758177273	0.0
GSE205335:P1062	GSE205335	1.6831745835593324	0.45819777746809065	0.3478306121452645	0.4567723331262147	0.12263368076138609	0.29544356863007687	0.09740708795793308	0.060801357220831624
GSE205335:P1063	GSE205335	1.3433255499757486	0.21104058243493676	0.2664773475483382	0.3985395410944348	0.09533704522267608	0.294610489285827	0.18851286260717617	0.051163365104290405
GSE205335:P1072	GSE205335	1.1028920218173028	0.4810255460968596	0.18200874362512665	0.12843555092595596	0.476978755513409	0.4289206062279019	0.01631560883038364	0.009297436389493428
GSE205335:P1076	GSE205335	1.7653591283755876	0.7229247290619819	0.36759966407465994	0.2662931674274618	0.23277759256741054	0.25273088712484	0.29662973205147003	0.09651016176825236
GSE205335:P1079	GSE205335	2.1749620680304327	1.872838807351809	0.43118753787052017	0.27974557845623627	0.2539741034730254	0.26645095406455716	0.009384140166010859	0.00788840972484587
GSE205335:P1084	GSE205335	2.0922183372330188	0.39445629340048766	0.41993680694309016	0.4494106959098173	0.18494502846240843	0.29668535750780345	0.30951188712735184	0.07767725300396137
GSE205335:P1089	GSE205335	0.9987623070629328	0.8203721562284689	0.1766090124400134	0.08689952171367551	0.22257257251292495	0.22930877455375107	0.6295423691327738	0.41152454937485433
GSE205335:P1090	GSE205335	1.6671432909794826	1.2293314457150089	0.3165904031560523	0.30090154490187915	0.21081025591899696	0.25029854354059544	0.03987393133918407	0.04762989428157842
GSE205335:P1115	GSE205335	0.6781081437953304	0.5049532016466232	0.1644655690628662	0.12439384734174222	0.971382248136154	0.9558951071540834	0.004818604602943466	0.00599304193134261
GSE205335:P1119	GSE205335	1.8285102236696593	0.6921286743756606	0.3539084950954807	0.28807558173789766	0.25775537168096535	0.2589252890102453	0.013425452461426847	0.0013476192129916592
GSE205335:P4001	GSE205335	1.0978178127266793	0.34720903188618263	0.31029172247810655	0.33118734949131184	0.2745988803367783	0.3163605603065204	0.8759116605964419	0.08459935113813562
