gene	model	k	estimate	se	ci_low	ci_high	p_value	Q	Q_df	I2_percent	tau2_DL
TACSTD2	fixed	3	-0.04634522635905657	0.2759528992753094	-0.5872129089386631	0.4945224562205499	0.8666256451438854	2.132429244424663	2	6.2102526857997935	0.015405177184487409
TACSTD2	random_DL	3	-0.05018030746535967	0.2854128863212263	-0.6095895646549632	0.5092289497242439	0.8604380713726716	2.132429244424663	2	6.2102526857997935	0.015405177184487409
CLDN4	fixed	3	-0.12009840308246492	0.2765347290232182	-0.6621064719679726	0.4219096658030428	0.6640722572920617	2.4156599288983984	2	17.20688926143465	0.04867284688800627
CLDN4	random_DL	3	-0.1337837186754263	0.30538175817075774	-0.7323319646901114	0.4647645273392589	0.6613233593227141	2.4156599288983984	2	17.20688926143465	0.04867284688800627
