set	symbol	present	ensembl	baseMean	log2FC	lfcSE	stat	pvalue	padj	welch_p	welch_padj
HALLMARK_INTERFERON_GAMMA_RESPONSE	CXCL9	True	ENSG00000138755	0.129713301525938	0.0143159055553265	0.160546279937931	0.0874087646835206	0.930346602835736		0.3910022189557705	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	DDX58	True	ENSG00000107201	55.8825973483891	0.888236111924271	0.323322916404349	2.81968540580917	0.004807075173798	0.0795843458141158	0.12285573495106271	0.5291698207585182
HALLMARK_INTERFERON_GAMMA_RESPONSE	DDX60	True	ENSG00000137628	287.378673962348	0.681841231775058	0.328117472380016	2.15024247574353	0.031536039929466	0.237064024297365	0.36024995305782015	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	DHX58	True	ENSG00000108771	15.2228455735336	0.576926976266252	0.361869084599959	1.73930637045127	0.0819808873737659	0.380091872098808	0.04325261075297861	0.40991279408052617
HALLMARK_INTERFERON_GAMMA_RESPONSE	EIF2AK2	True	ENSG00000055332	276.212969735408	0.3384699808932	0.263496141127489	1.31403472016601	0.188834520368069	0.544261033464699	0.5966246511097293	0.8197996419086047
HALLMARK_INTERFERON_GAMMA_RESPONSE	EIF4E3	True	ENSG00000163412	15.1439424253803	-0.0569809736741687	0.351582757191814	-0.1806360843605	0.856653230543463	0.956178216179301	0.9320931003762148	0.9742534083859838
HALLMARK_INTERFERON_GAMMA_RESPONSE	EPSTI1	True	ENSG00000133106	57.0179887658258	0.374830405390986	0.347381213240995	1.23682216364017	0.216153111884865	0.577854138572918	0.5323054159739788	0.7819898937742615
HALLMARK_INTERFERON_GAMMA_RESPONSE	FAS	True	ENSG00000026103	11.7279906947468	0.0847068377498808	0.397334483926696	0.392986779939496	0.69432924558151	0.894978574578711	0.7412615596894983	0.8925271458087622
HALLMARK_INTERFERON_GAMMA_RESPONSE	FCGR1A	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	FGL2	True	ENSG00000127951	0.0605358291820956	0.0	0.160546279937931	0.0	1.0			
HALLMARK_INTERFERON_GAMMA_RESPONSE	FPR1	True	ENSG00000171051	0.310724236121021	-0.0893900452361043	0.20877458802264	-0.49078236943471	0.623580381028011		0.28510839609039285	0.6826329337000915
HALLMARK_INTERFERON_GAMMA_RESPONSE	GBP4	True	ENSG00000162654	12.0694288822661	-0.450019598388449	0.409473591615181	-1.02393389266398	0.305866500381733	0.67373656405795	0.3118995077370363	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	GBP6	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	GCH1	True	ENSG00000131979	37.4317929443978	0.211371327702334	0.303044641292641	0.678660170953715	0.497353207981584	0.794401021304689	0.46924758076506684	0.7359116733846256
HALLMARK_INTERFERON_GAMMA_RESPONSE	GPR18	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	GZMA	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	HELZ2	True	ENSG00000130589	66.8869008893571	0.267035138087381	0.266585246794318	1.02394763566524	0.30586000876898	0.67373656405795	0.6692820651388797	0.8568434512739396
HALLMARK_INTERFERON_GAMMA_RESPONSE	HERC6	True	ENSG00000138642	184.778757199129	0.727917006089129	0.385046201641858	1.98094196047565	0.0475977827435831	0.295067172892005	0.2638719199016074	0.6616992459181071
HALLMARK_INTERFERON_GAMMA_RESPONSE	HIF1A	True	ENSG00000100644	171.061677203393	-0.478311871231301	0.249490696796104	-1.91577843468373	0.0553933038227955	0.316918650204615	0.022929416773014355	0.3619909052482838
HALLMARK_INTERFERON_GAMMA_RESPONSE	HLA-A	True	ENSG00000206503	230.432815941531	0.628420754384249	0.390513845408935	1.80831953573956	0.0705567830846006	0.355452029069059	0.12925144816544212	0.5378282941963027
HALLMARK_INTERFERON_GAMMA_RESPONSE	HLA-B	True	ENSG00000234745	3866.53917030144	0.561791689055904	0.300340212458785	1.93068219171256	0.0535223665202389	0.31215738115169	0.21019506435420518	0.6117037062622321
HALLMARK_INTERFERON_GAMMA_RESPONSE	HLA-DMA	True	ENSG00000204257	8.96481142864959	-1.22815767113402	0.399162649920701	-3.04094625797957	0.0023583592100622	0.0519792774423642	0.0034854418350604914	0.2409766586981554
HALLMARK_INTERFERON_GAMMA_RESPONSE	HLA-DQA1	True	ENSG00000196735	10.5613345874367	-0.384377476352783	0.426114668674899	-0.798754451137486	0.424432806607673	0.753918422403851	0.19727630295885842	0.5994761779462084
HALLMARK_INTERFERON_GAMMA_RESPONSE	HLA-DRB1	True	ENSG00000196126	132.655666757731	-0.807425382527528	0.422088273270795	-1.9390199609471	0.0524989076360951	0.309374878652663	0.053120221346213865	0.42659726880940335
HALLMARK_INTERFERON_GAMMA_RESPONSE	HLA-G	True	ENSG00000204632	0.427359245877509	0.0130965120710636	0.219219999871904	0.0648744251129012	0.948273983490707		0.9566738484432682	0.9832516292400622
HALLMARK_INTERFERON_GAMMA_RESPONSE	ICAM1	True	ENSG00000090339	10.6665917399445	-0.335092396594534	0.407852288465097	-0.622221260843952	0.533796387792178	0.815522259126938	0.5915328586625961	0.8163194387813526
HALLMARK_INTERFERON_GAMMA_RESPONSE	IDO1	True	ENSG00000131203	0.198459459181264	0.0	0.162474344249425	0.0	1.0			
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFI27	True	ENSG00000165949	10997.1749346132	0.6607680715232	0.34231083727088	1.96152446216636	0.0498178742822744	0.30264214277334	0.2796347353748231	0.6789140917128845
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFI30	True	ENSG00000216490	0.0604519281129214	0.0	0.160546279937931	0.0	1.0			
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFI35	True	ENSG00000068079	162.183470750806	0.66755594847782	0.302724189480515	2.30405575292434	0.0212195141088936	0.189161319082256	0.20752106912869475	0.6086022345780544
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFI44	True	ENSG00000137965	62.4819205011146	1.37170633403748	0.369399875797367	3.86566154851517	0.0001107884865784	0.0068120715593611	0.12188094180698515	0.5273805760870784
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFI44L	True	ENSG00000137959	100.806949099535	1.64801398577492	0.340884330835628	5.07546867464842	3.8654203705513e-07	0.0001077823028904	0.018151634835944386	0.3535126545021018
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFIH1	True	ENSG00000115267	85.5257133892974	0.430985247520358	0.314301052554355	1.39706981292207	0.162392578424906	0.510376675049705	0.5239376794389228	0.7758675696316185
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFIT1	True	ENSG00000185745	802.038745576615	0.908430855147506	0.397983504784519	2.4347618010805	0.0149015956799711	0.156043783583278	0.15616339643534918	0.5700128660605961
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFIT2	True	ENSG00000119922	48.6096091802847	0.603736349196265	0.373446427441641	1.80460887616847	0.0711359081194443	0.357019480264603	0.2987924116489317	0.6928229583790548
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFIT3	True	ENSG00000119917	46.2313480087858	0.962022180681312	0.383638818356463	2.81596351270226	0.0048631189458415	0.0800359853505303	0.22446383526451708	0.6250002964874309
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFITM2	True	ENSG00000185201	47.2328055615259	0.281751293781768	0.297593806367825	1.14502574036826	0.252198494779731	0.61986397016896	0.4173040149187573	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFITM3	True	ENSG00000142089	170.477889484109	1.05205843004792	0.41161170276824	3.34388068359554	0.0008261526074465	0.0264854806504918	0.12583146625479577	0.5340335037577557
HALLMARK_INTERFERON_GAMMA_RESPONSE	IFNAR2	True	ENSG00000159110	13.1972563054812	0.361093192659716	0.38080054599569	0.995713994421425	0.319389128563994	0.683439203818143	0.27504178577217586	0.6729624800532751
HALLMARK_INTERFERON_GAMMA_RESPONSE	IL10RA	True	ENSG00000110324	0.493005739520101	0.0844831821000299	0.245800235044101	0.298898559778399	0.765017446033963		0.8312279046849168	0.9318705459135594
HALLMARK_INTERFERON_GAMMA_RESPONSE	IL15	True	ENSG00000164136	2.35155748807124	0.481699135994521	0.408056918727402	1.6443473374911	0.100104476467463		0.20328881247242944	0.6037801781575303
HALLMARK_INTERFERON_GAMMA_RESPONSE	IL15RA	True	ENSG00000134470	5.88248902166682	-0.13220035615228	0.421995902781563	-0.14615455097033	0.883799383270978		0.6665380933723739	0.855736909595167
HALLMARK_INTERFERON_GAMMA_RESPONSE	IL18BP	True	ENSG00000137496	2.84093106573475	-0.467730046642396	0.410233622152612	-1.22510464763722	0.220535794291892		0.3044103278817966	0.6976570637766675
HALLMARK_INTERFERON_GAMMA_RESPONSE	IL2RB	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	IL4R	True	ENSG00000077238	88.1859628650417	0.676152572396732	0.308610235854435	2.21085002926919	0.027046224049367	0.216378142357623	0.03298196196449536	0.38944847277108247
HALLMARK_INTERFERON_GAMMA_RESPONSE	IL6	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	IL7	True	ENSG00000104432	2.23564806196617	0.454735822164122	0.376283403085992	1.31970066042421	0.186934979459469		0.45151153277692674	0.7239728996913013
HALLMARK_INTERFERON_GAMMA_RESPONSE	IRF1	True	ENSG00000125347	28.4337666018606	-0.271728974032948	0.314587757991562	-0.807166156288486	0.419570761363363	0.749613087281586	0.5139213154531493	0.7676536384562004
HALLMARK_INTERFERON_GAMMA_RESPONSE	IRF2	True	ENSG00000168310	63.6501333879368	-0.648727407705188	0.252044987546395	-2.57321482366865	0.0100758644943992	0.121906776274315	0.0160474754138202	0.34520706242857224
HALLMARK_INTERFERON_GAMMA_RESPONSE	IRF4	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	IRF5	True	ENSG00000128604	1.13508526732311	-0.0637745467865069	0.347017347685536	-0.0838971266139441	0.933138224137682		0.8451143861655583	0.9383151779119118
HALLMARK_INTERFERON_GAMMA_RESPONSE	IRF7	True	ENSG00000185507	11.8575096188051	0.340368143751579	0.396662387055372	1.01084622721761	0.312090033981795	0.679614876033731	0.6215990077122968	0.8300376764646973
HALLMARK_INTERFERON_GAMMA_RESPONSE	IRF8	True	ENSG00000140968	0.751719920165187	-0.190686929131092	0.303736989965193	-0.62477680983638	0.53211755291404		0.6199473200383478	0.829849797182601
HALLMARK_INTERFERON_GAMMA_RESPONSE	IRF9	True	ENSG00000213928	1.41908690567838	0.460776619231396	0.389842865787817	1.38573470561806	0.165827926612443		0.08463324564358082	0.4750136219455032
HALLMARK_INTERFERON_GAMMA_RESPONSE	ISG15	True	ENSG00000187608	201.182946556651	1.44016729014779	0.337342386176854	4.41783124652845	9.96962098626179e-06	0.0012323273775801	0.09645379867626747	0.48960068862741807
HALLMARK_INTERFERON_GAMMA_RESPONSE	ISG20	True	ENSG00000172183	11.5716692323679	0.79515587189584	0.367118843909362	2.16653974393501	0.0302699662226244	0.232651855775171	0.02822800587018411	0.37807856596941786
HALLMARK_INTERFERON_GAMMA_RESPONSE	ISOC1	True	ENSG00000066583	88.1879737438674	0.11799631751719	0.196045777953678	0.552058951344031	0.580907964458836	0.839976663514404	0.6137749922259272	0.8278096210528937
HALLMARK_INTERFERON_GAMMA_RESPONSE	ITGB7	True	ENSG00000139626	0.671020396584855	0.003230641931639	0.287005376161986	0.079237021619241	0.936844098157322		0.9517090850677271	0.9813941626114654
HALLMARK_INTERFERON_GAMMA_RESPONSE	JAK2	True	ENSG00000096968	27.1187971615474	0.261350599190737	0.282470336438101	0.933842186025734	0.350385304882206	0.709049756208886	0.29056921333269026	0.6867398327248332
HALLMARK_INTERFERON_GAMMA_RESPONSE	KLRK1	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	LAP3	True	ENSG00000002549	45.8114855728131	0.0623702937747296	0.305242799724649	0.264463521265224	0.791422770240709	0.931986715898437	0.8834429186392742	0.954342922554448
HALLMARK_INTERFERON_GAMMA_RESPONSE	LATS2	True	ENSG00000150457	25.9025498786067	-0.382973435621332	0.30418106372738	-1.19328552037155	0.232757571299965	0.597721841911882	0.20622083159426927	0.6067037121421881
HALLMARK_INTERFERON_GAMMA_RESPONSE	LCP2	True	ENSG00000043462	0.239882188217376	-0.0213285045870252	0.172023201475735	-0.140995028518137	0.887873869777513		0.727649998507072	0.8869555853466791
HALLMARK_INTERFERON_GAMMA_RESPONSE	LGALS3BP	True	ENSG00000108679	81.7668939061534	0.354453572709608	0.311763974412416	1.2012704699275	0.22964630141996	0.594611270578609	0.5369272975413304	0.7844901278973572
HALLMARK_INTERFERON_GAMMA_RESPONSE	LY6E	True	ENSG00000160932	79.2775729102509	0.495681535556017	0.270384714820816	1.79342527617184	0.0729049489592147	0.360873509461614	0.3464948477627395	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	LYSMD2	True	ENSG00000140280	26.0629946645457	-0.824386430891184	0.344380815309833	-2.39357864912556	0.0166849037367604	0.16657118718048	0.11457657595023919	0.5205361540390212
HALLMARK_INTERFERON_GAMMA_RESPONSE	MARCHF1	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	METTL7B	True	ENSG00000170439	2.82897382554935	-0.146223709305577	0.422206963727546	-0.227468107215421	0.820059766018472		0.4366414015189576	0.7126364695229764
HALLMARK_INTERFERON_GAMMA_RESPONSE	MT2A	True	ENSG00000125148	200.229561036083	0.79521175333962	0.307479523752008	2.67779660291973	0.007410820581468	0.102723397424048	0.1548685382159236	0.568537544359479
HALLMARK_INTERFERON_GAMMA_RESPONSE	MTHFD2	True	ENSG00000065911	274.011370494769	0.244180207839498	0.189372389316294	1.27158577653809	0.203520333027503	0.562908602768111	0.12537583802547872	0.5339588675759654
HALLMARK_INTERFERON_GAMMA_RESPONSE	MVP	True	ENSG00000013364	26.1349435507347	-0.392143273555063	0.30941456226186	-1.15840845619451	0.246697389913535	0.613588544336054	0.05763995806196207	0.43233798605710216
HALLMARK_INTERFERON_GAMMA_RESPONSE	MX1	True	ENSG00000157601	740.507293343462	0.933901312861352	0.376579883574884	2.66203873412252	0.0077668940207575	0.105513824223238	0.22877468342627727	0.6294233694337164
HALLMARK_INTERFERON_GAMMA_RESPONSE	MX2	True	ENSG00000183486	31.7793369286272	0.928867773218889	0.381123379400908	2.57041987976658	0.0101575319468761	0.122340927302414	0.02752731784909329	0.3770782546170871
HALLMARK_INTERFERON_GAMMA_RESPONSE	MYD88	True	ENSG00000172936	101.788943081973	0.669795452327788	0.224987026399181	2.97567825948072	0.002923413918027	0.0584300161790742	0.05792554309342988	0.43233798605710216
HALLMARK_INTERFERON_GAMMA_RESPONSE	NAMPT	True	ENSG00000105835	40.1877258385069	-0.309905238080817	0.272459963205798	-1.15202907391008	0.249309126317737	0.616885782701225	0.24820377848663605	0.6478588654146734
HALLMARK_INTERFERON_GAMMA_RESPONSE	NCOA3	True	ENSG00000124151	418.148673459034	-0.128630975460607	0.159785309296478	-0.812491006804027	0.416509944852472	0.74860331692112	0.3114410514900893	0.7011700458164414
HALLMARK_INTERFERON_GAMMA_RESPONSE	NFKB1	True	ENSG00000109320	73.2988731944159	-0.314098226329323	0.18974828257021	-1.65533758058145	0.0978560398655398	0.411571670721359	0.05566118336461024	0.4320633028595929
HALLMARK_INTERFERON_GAMMA_RESPONSE	NFKBIA	True	ENSG00000100906	1460.25693809683	-0.472004221504592	0.238333079499789	-1.98510514031876	0.0471327750220315	0.29367720726714	0.14490437679995527	0.5571469186660061
HALLMARK_INTERFERON_GAMMA_RESPONSE	NLRC5	True	ENSG00000140853	4.00383060036279	0.442799112659373	0.424155420162056	1.4810963441266	0.138580901943567		0.11379001429995117	0.5184385187702787
HALLMARK_INTERFERON_GAMMA_RESPONSE	NMI	True	ENSG00000123609	42.0809401800274	-0.153641191824799	0.265396303297856	-0.527688579024469	0.597715501476657	0.848521058809509	0.3960315040323469	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	NOD1	True	ENSG00000106100	18.1270430395128	0.681779674043495	0.328950633267998	2.02376670529238	0.0429941614785246	0.281848002256703	0.1394062769572552	0.5494858997813304
HALLMARK_INTERFERON_GAMMA_RESPONSE	NUP93	True	ENSG00000102900	173.988411309274	0.227230508499011	0.195622696947542	1.17817718091775	0.238725977737699	0.60616782572533	0.07962563177978818	0.4631613380841578
HALLMARK_INTERFERON_GAMMA_RESPONSE	OAS2	True	ENSG00000111335	320.861509329531	0.814356506613259	0.312476936881331	2.69601301726101	0.0070174924268943	0.0991045161348217	0.27065126559417335	0.667838000891833
HALLMARK_INTERFERON_GAMMA_RESPONSE	OAS3	True	ENSG00000111331	495.240844909253	0.832108238525533	0.31067376363259	2.74515627005805	0.0060482089720661	0.0897576056921366	0.21543865897466258	0.6158969481775007
HALLMARK_INTERFERON_GAMMA_RESPONSE	OASL	True	ENSG00000135114	52.228819110088	0.677851464437761	0.357480495764384	2.0450811379814	0.0408468595223923	0.274833807897578	0.24721998986469784	0.646699923100885
HALLMARK_INTERFERON_GAMMA_RESPONSE	OGFR	True	ENSG00000060491	155.538840166969	0.241520900024989	0.189255790623396	1.28489774792989	0.198828018039753	0.556737023889921	0.2812202888396853	0.6793728549632183
HALLMARK_INTERFERON_GAMMA_RESPONSE	P2RY14	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	PARP12	True	ENSG00000059378	32.1349593967424	0.601228160235564	0.299824764574097	2.05410009978184	0.0399660044139339	0.273156281178682	0.1280669927080011	0.5371103648288419
HALLMARK_INTERFERON_GAMMA_RESPONSE	PARP14	True	ENSG00000173193	447.465362962953	0.351701965533723	0.2787073795181	1.32467193918704	0.185279984082524	0.540596732580794	0.5173787071648817	0.7708522598099652
HALLMARK_INTERFERON_GAMMA_RESPONSE	PDE4B	True	ENSG00000184588	13.4648327964982	-0.3334510807814	0.417164797773303	-0.749479615479739	0.453568180424897	0.770513245011974	0.3013738384247669	0.6948775031037371
HALLMARK_INTERFERON_GAMMA_RESPONSE	PELI1	True	ENSG00000197329	60.1778742749333	-0.499124817535598	0.30561774182758	-1.64954822775342	0.0990353714210808	0.414453324999979	0.11694980035593908	0.5219178053133957
HALLMARK_INTERFERON_GAMMA_RESPONSE	PFKP	True	ENSG00000067057	49.7181739019104	0.0267935042644424	0.320264386206226	0.204463046922981	0.83799166627339	0.950929403617068	0.754646781785703	0.8986970570383003
HALLMARK_INTERFERON_GAMMA_RESPONSE	PIM1	True	ENSG00000137193	18.9375108674422	-0.203040557245802	0.356267816390496	-0.570071282956835	0.568629351507328	0.832815575608789	0.35140408639379944	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	PLA2G4A	True	ENSG00000116711	1.11983226317652	-0.239994948411369	0.339855932340904	-0.795347059424511	0.426411646228321		0.3179956565808578	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	PLSCR1	True	ENSG00000188313	111.562452001816	0.590127387962954	0.311640772450899	1.96235654693588	0.0497209880158064	0.30264214277334	0.1909944244046363	0.5933591745872643
HALLMARK_INTERFERON_GAMMA_RESPONSE	PML	True	ENSG00000140464	57.134366772241	0.540389417634776	0.267851436527148	2.04472517238606	0.0408819604757398	0.27488548906976	0.04426432806228416	0.411210684635916
HALLMARK_INTERFERON_GAMMA_RESPONSE	PNP	True	ENSG00000198805	8.57467032819906	-0.326885472378368	0.410248653480134	-0.79299560367934	0.427780384180853	0.756315212422496	0.5252721842167853	0.7770815225281565
HALLMARK_INTERFERON_GAMMA_RESPONSE	PNPT1	True	ENSG00000138035	48.9987211114269	0.029527599495365	0.257548044264739	0.148755422539082	0.881746626835459	0.963556512555337	0.9934559287760076	0.9968287343451795
HALLMARK_INTERFERON_GAMMA_RESPONSE	PSMA2	True	ENSG00000106588	94.6895387915433	0.271811168477184	0.197500849585361	1.36112297370103	0.173474830638043	0.526306482629083	0.24709092173804484	0.6465794869069301
