symbol	ensembl	baseMean	author_log2FC	author_lfcSE	author_stat	author_pvalue	author_padj	author_significant_DE	welch_t	welch_p	welch_padj_protein_coding	cohens_d_log2norm	mean_log2norm_KO_minus_WT	exact_perm_p	n_permutations	wt_log2norm	ko_log2norm
TACSTD2	ENSG00000184292	1165.094548292	-3.26327041610181	0.190230852404467	-17.0947928935181	1.62271488282816e-65	1.94563514451096e-61	True	-18.651053797687613	0.00011250824351959055	0.1830933029457574	-12.312353582812781	-3.4650115626906306	0.02857142857142857	35	10.8278;10.6431;10.7762	7.0979;6.9542;7.7670;7.3171
CLDN4	ENSG00000189143	746.470927429133	0.284440042778056	0.182126289596671	1.51736701724038	0.1291740464809	0.46637365651771	False	2.7560230941411095	0.041351419908000245	0.40681166474352803	2.0446955801518607	0.2872251881319965	0.08571428571428572	35	9.6881;9.9348;9.8544	10.0784;9.9297;10.1567;10.2870
CLDN7	ENSG00000181885	430.420328146759	0.51048843124066	0.170143890769393	2.99024281166948	0.0027875576331619	0.0569383577880956	False	2.9210549073463716	0.04299718886495134	0.4096623240982285	2.2887388767351178	0.5354887980436818	0.05714285714285714	35	8.7447;8.5915;8.2477	9.1471;8.7645;9.0602;9.2819
ISG15	ENSG00000187608	201.182946556651	1.44016729014779	0.337342386176854	4.41783124652845	9.96962098626179e-06	0.0012323273775801	True	2.385169257459343	0.09645379867626747	0.48960068862741807	1.541209793505779	1.4962489294685897	0.11428571428571428	35	5.9574;5.9631;5.8395	6.9039;8.2982;5.8909;8.5719
B2M	ENSG00000166710	10776.6112810955	0.538924757008079	0.281147459202501	1.97193102886256	0.0486174805703344	0.29970364629219	False	1.5474863400977825	0.18707324660485472	0.5914460990909389	1.0711251875437577	0.5680753322802943	0.22857142857142856	35	12.1963;12.8315;12.6299	13.3410;13.4731;12.1790;13.4896
