network	method	cutoff	scope	ifn_feature	ifn_coef	ifn_p	ifn_fdr	ifn_n_targets	irf1_coef	irf1_p	tj_feature	tj_coef	tj_p	tj_fdr	tj_n_targets	n_low	n_high	ifn_sign_match	tj_sign_match	both_signs	both_nominal_p05	both_fdr05	max_p
collectri	mlm	median	GSE123902	STAT1	-0.608738201523422	0.22981890162067117	0.7433731315128224	284	-0.4254196233757685	0.3827042082694499	GRHL2	0.555157162356714	0.2615328662949692	0.7433731315128224	10	6	6	True	True	True	False	False	0.2615328662949692
collectri	mlm	median	GSE131907	STAT1	0.002908421749181489	0.9948973056042846	0.9990644178891797	284	0.00041138636456972133	0.9990644178891797	ELF3	0.5867061980671915	0.06700273622282957	0.25257526363439414	31	10	10	False	True	False	False	False	0.9948973056042846
collectri	mlm	median	GSE189357	STAT1	-0.2593304265563293	0.41828699347898307	0.9191404054183493	284	0.034832397796834905	0.9108102747941542	TFAP2A	0.414592334691086	0.008450074394812697	0.06760059515850157	285	4	4	True	True	True	False	False	0.41828699347898307
collectri	mlm	median	GSE205335	STAT1	-0.7531600057866112	0.2104204873564385	0.420840974712877	284	-0.5993078486175086	0.28747064922823967	GRHL2	0.6331887279058501	0.046401564707906594	0.37121251766325275	10	10	10	True	True	True	False	False	0.2104204873564385
collectri	mlm	median	meta_ivw	STAT1	-0.33170392617700467	0.10719942185480603	0.21439884370961207	284	-0.129535586339745	0.4965360366244139	GRHL2	0.5831329298962902	0.0026466591578816817	0.021173273263053453	10	30	30	True	True	True	False	False	0.10719942185480603
collectri	mlm	median	stacked	STAT1	-0.4064088918580047	0.13054955765901388	0.2622975440848596	284	-0.28007175905322196	0.24281273515599475	GRHL2	0.6037270043684559	0.0035375284667619813	0.02830022773409585	10	30	30	True	True	True	False	False	0.13054955765901388
collectri	mlm	quartile_equal	GSE123902	STAT1	-1.5931352586981296	0.10795699070597571	0.2878853085492686	284	-0.8199879306422988	0.2870601573307698	GRHL2	1.3526637792891352	0.033446000674225776	0.2675680053938062	10	3	3	True	True	True	False	False	0.10795699070597571
collectri	mlm	quartile_equal	GSE131907	STAT1	0.4279729631406507	0.3367044873044052	0.6174366840173454	284	-0.20442731245055512	0.7100830421390885	GRHL2	1.558502459402166	0.04891578095264046	0.2272788712573153	10	5	5	False	True	False	False	False	0.3367044873044052
collectri	mlm	quartile_equal	GSE205335	STAT1	-2.048162608546495	0.002307304139667835	0.01845843311734268	284	-1.4862633337146902	0.03777424878044619	GRHL2	0.8629928784508003	0.06870192752175078	0.18320514005800206	10	5	5	True	True	True	False	False	0.06870192752175078
collectri	mlm	quartile_equal	meta_ivw	STAT1	-0.8060128257500371	0.005271084125197969	0.021084336500791875	284	-0.7824179272592627	0.021850913483446154	GRHL2	1.173692255796768	1.411379752485473e-05	0.00011291038019883784	10	13	13	True	True	True	True	True	0.005271084125197969
collectri	mlm	quartile_equal	stacked	STAT1	-0.894270017965711	0.011872186270766933	0.04748874508306773	284	-0.713966900904935	0.03478444242109158	GRHL2	1.1867417940111566	0.0002549318835676754	0.0020394550685414034	10	15	15	True	True	True	True	True	0.011872186270766933
collectri	mlm	quartile_locked	GSE123902	STAT1	-1.3126228379084481	0.1304377379204042	0.3438471934526895	284	-0.6551176090456894	0.318932516614133	GRHL2	1.1563954411507333	0.04163072974609216	0.33304583796873727	10	4	3	True	True	True	False	False	0.1304377379204042
collectri	mlm	quartile_locked	GSE131907	STAT1	0.18574693405037324	0.6978035267166294	0.797489744819005	284	-0.20469115561320425	0.6791629586687375	ELF3	0.8774324202522226	0.0512852777057744	0.2156945033319048	31	6	5	False	True	False	False	False	0.6978035267166294
collectri	mlm	quartile_locked	GSE205335	STAT1	-2.2212225753382215	0.000967002109998412	0.007736016879987296	284	-1.6717654617567659	0.017726384280914064	GRHL2	0.6748518384533548	0.14673003677162572	0.23476805883460114	10	5	6	True	True	True	False	False	0.14673003677162572
collectri	mlm	quartile_locked	meta_ivw	STAT1	-1.0696419285940624	0.00033649642701984585	0.0013459857080793834	284	-0.7615026148108118	0.014960762331277775	GRHL2	1.0049855776877719	0.00021150495524534837	0.0013459857080793834	10	15	14	True	True	True	True	True	0.00033649642701984585
collectri	mlm	quartile_locked	stacked	STAT1	-0.9819039144529671	0.0038805175403561535	0.015522070161424614	284	-0.7461098221810358	0.018269488705904065	GRHL2	0.9939661472687835	0.0008779011844274104	0.007023209475419283	10	18	16	True	True	True	True	True	0.0038805175403561535
collectri	mlm	tail20	GSE131907	STAT1	0.4133712597502882	0.4606197564775289	0.8766082114006883	284	-0.21081109653996802	0.7670321849756023	GRHL2	1.8273404148920063	0.07024013581156148	0.24973357482816194	10	4	4	False	True	False	False	False	0.4606197564775289
collectri	mlm	tail20	GSE205335	STAT1	-1.9764436835892498	0.01389848373180858	0.11118786985446864	284	-1.6143439407758675	0.07783483763157256	GRHL2	1.0806994397801302	0.05809312757535682	0.20755956701752684	10	4	4	True	True	True	False	False	0.05809312757535682
collectri	mlm	tail20	meta_ivw	STAT1	-0.6709602493083964	0.08348818494108318	0.1989438913722057	284	-0.8348449657915755	0.09947194568610285	GRHL2	1.257207473931737	0.0018644570039983996	0.014915656031987197	10	8	8	True	True	True	False	False	0.08348818494108318
collectri	mlm	tail20	stacked	STAT1	-0.9253406079354402	0.05660196171284048	0.22640784685136192	284	-0.8447856663955875	0.0915116200328051	GRHL2	1.492714656065148	0.0020788565368757175	0.01663085229500574	10	10	10	True	True	True	False	False	0.05660196171284048
collectri	mlm	tail30	GSE123902	STAT1	-1.5931352586981296	0.10795699070597571	0.2878853085492686	284	-0.8199879306422988	0.2870601573307698	GRHL2	1.3526637792891352	0.033446000674225776	0.2675680053938062	10	3	3	True	True	True	False	False	0.10795699070597571
collectri	mlm	tail30	GSE131907	STAT1	0.4752443005422717	0.37274340701699377	0.59638945122719	284	0.07807572443789561	0.8830456545313944	ELF3	0.9421316072362556	0.025455367655405382	0.12377041547476719	31	6	6	False	True	False	False	False	0.37274340701699377
collectri	mlm	tail30	GSE205335	STAT1	-2.1659123158655786	0.00044089956457825716	0.0035271965166260573	284	-1.4733042979501345	0.024859712403814203	GRHL2	0.7000189367561642	0.09921729729557352	0.2645794594548627	10	6	6	True	True	True	False	False	0.09921729729557352
collectri	mlm	tail30	meta_ivw	STAT1	-1.1669253860917121	9.724611978725887e-05	0.0003889844791490355	284	-0.6824805999683774	0.03866442891110938	GRHL2	1.0675533580810168	2.9199094629895418e-05	0.00023359275703916334	10	15	15	True	True	True	True	True	9.724611978725887e-05
