cohort	set	n_genes_in_matrix	n	spearman_rho_vs_CLDN4	spearman_p	partial_spearman_rho_given_KRT8_18_19	partial_spearman_p	partial_n	median_split_high_minus_low	welch_t	welch_p	n_high	n_low
Coscia_all30	HALLMARK_INTERFERON_GAMMA_RESPONSE	151	12	0.2657342657342658	0.4038330883147116	0.2377622377622378	0.45680085263992326	12	0.13449623618988107	0.7693025678195494	0.45994019368990813	6	6
Coscia_all30	HALLMARK_INTERFERON_ALPHA_RESPONSE	84	12	0.4895104895104896	0.10625237175934595	0.43356643356643365	0.15910576941219534	12	0.17630263877932323	0.8946739521549206	0.3958745200471566	6	6
Coscia_all30	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	19	12	0.5384615384615385	0.07089431754922311	0.49650349650349657	0.10060263183225476	12	0.6171569238875209	2.828182886080798	0.018417801101063412	6	6
Coscia_all30	KEGG_TIGHT_JUNCTION	130	12	0.22377622377622378	0.4844516614553987	0.21678321678321683	0.49855598552418845	12	0.114343669381731	0.9570706724588152	0.36251700169908047	6	6
Coscia_ovca26	HALLMARK_INTERFERON_GAMMA_RESPONSE	151	11	0.36363636363636365	0.27163754099382253	0.41818181818181827	0.20057021703405048	11	0.10253273864163075	0.5099509047046201	0.6244720583637566	5	5
Coscia_ovca26	HALLMARK_INTERFERON_ALPHA_RESPONSE	84	11	0.48181818181818187	0.13343383825682875	0.4727272727272727	0.1419985202063199	11	0.13491437353162758	0.5906996130479377	0.5745889676565052	5	5
Coscia_ovca26	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	19	11	0.5	0.11730680301423817	0.4727272727272727	0.1419985202063199	11	0.49851021932878875	2.4455490801288997	0.06004002738979733	5	5
Coscia_ovca26	KEGG_TIGHT_JUNCTION	130	11	0.18181818181818182	0.5926152128455	0.29157251045005134	0.38432435785057834	11	0.04421787265086027	0.34285646458630964	0.7405742901285813	5	5
