interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	direction	n_mal_high	n_mal_low	n_tnk	n_patients_mal_high	n_patients_mal_low	n_patients_tnk	prob_high	prob_low	delta_prob	pval_high	pval_low	sig_high	sig_low	sig_diff	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner
HLA-C_CD8B	MHC-I	Cell-Cell Contact	HLA-C	CD8B	HLA-C	CD8B	other	outgoing	2118	2118	19591	11	11	11	0.4577089472843308	0.42278758426927315	0.03492136301505766	0.009900990099009901	1.0	True	False	True	1.9585669040679932	1.6996833086013794	0.21547086536884308	0.9324834942817688	0.8701605200767517	0.20682966709136963
HLA-C_CD8A	MHC-I	Cell-Cell Contact	HLA-C	CD8A	HLA-C	CD8A	other	outgoing	2118	2118	19591	11	11	11	0.5985496157326258	0.5640595998014674	0.03449001593115841	0.009900990099009901	1.0	True	False	True	1.9585669040679932	1.6996833086013794	0.38062724471092224	0.9324834942817688	0.8701605200767517	0.26670411229133606
HLA-A_CD8B	MHC-I	Cell-Cell Contact	HLA-A	CD8B	HLA-A	CD8B	other	outgoing	2118	2118	19591	11	11	11	0.5034359249119408	0.4691731387804215	0.034262786131519285	0.009900990099009901	1.0	True	False	True	2.352612257003784	2.050981283187866	0.21547086536884308	0.9570349454879761	0.8984891176223755	0.20682966709136963
JAM1_ITGAL_ITGB2	JAM	Cell-Cell Contact	F11R	ITGAL_ITGB2	F11R	ITGAL|ITGB2	barrier	outgoing	2118	2118	19591	11	11	11	0.11421807796984812	0.08128905920841462	0.032929018761433504	0.009900990099009901	1.0	True	False	True	0.5512818098068237	0.378284752368927	0.11695111774604756	0.6496695280075073	0.4933899939060211	0.11551222205162048
HLA-F_CD8B	MHC-I	Cell-Cell Contact	HLA-F	CD8B	HLA-F	CD8B	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0907439721691221	0.05816567767735748	0.032578294491764616	0.009900990099009901	1.0	True	False	True	0.23158639669418335	0.143309086561203	0.21547086536884308	0.39376771450042725	0.28942397236824036	0.20682966709136963
HLA-A_CD8A	MHC-I	Cell-Cell Contact	HLA-A	CD8A	HLA-A	CD8A	other	outgoing	2118	2118	19591	11	11	11	0.6416973482065185	0.6095761155093089	0.03212123269720957	0.009900990099009901	1.0	True	False	True	2.352612257003784	2.050981283187866	0.38062724471092224	0.9570349454879761	0.8984891176223755	0.26670411229133606
CDH1_ITGAE_ITGB7	CDH1	Cell-Cell Contact	CDH1	ITGAE_ITGB7	CDH1	ITGAE|ITGB7	barrier|inhibitory	outgoing	2118	2118	19591	11	11	11	0.08486271346088005	0.055581735274391586	0.029280978186488463	0.009900990099009901	1.0	True	False	True	0.6376460194587708	0.4046846330165863	0.07271449876869464	0.6732766628265381	0.4896128475666046	0.14042162895202637
MIF_CD74_CXCR4	MIF	Secreted Signaling	MIF	CD74_CXCR4	MIF	CD74|CXCR4	other	outgoing	2118	2118	19591	11	11	11	0.8378169575781482	0.8096592234355294	0.028157734142618795	0.009900990099009901	1.0	True	False	True	1.0520013570785522	0.8662495613098145	2.455259541377622	0.8144475817680359	0.6850802898406982	0.8163442611694336
SPP1_ITGA4_ITGB1	SPP1	Secreted Signaling	SPP1	ITGA4_ITGB1	SPP1	ITGA4|ITGB1	other	outgoing	2118	2118	19591	11	11	11	0.025814406087113172	0.0014264062718026748	0.024387999815310497	0.009900990099009901	1.0	True	False	True	0.09179756045341492	0.004948503337800503	0.1443308931515635	0.24126534163951874	0.11284230649471283	0.1378694325685501
FN1_ITGA4_ITGB7	FN1	ECM-Receptor	FN1	ITGA4_ITGB7	FN1	ITGA4|ITGB7	other	outgoing	2118	2118	19591	11	11	11	0.039234505066942274	0.018977601298898226	0.020256903768044048	0.009900990099009901	1.0	True	False	True	0.2875460684299469	0.13621315360069275	0.07100899261965019	0.4036827087402344	0.2592068016529083	0.1378694325685501
APP_SORL1	APP	Cell-Cell Contact	APP	SORL1	APP	SORL1	other	outgoing	2118	2118	19591	11	11	11	0.0397112727160386	0.027447129824197496	0.012264142891841107	0.009900990099009901	1.0	True	False	True	0.6102243065834045	0.4164484441280365	0.03388382866978645	0.663361668586731	0.4976392686367035	0.12408759444952011
HLA-B_CD8B	MHC-I	Cell-Cell Contact	HLA-B	CD8B	HLA-B	CD8B	other	outgoing	2118	2118	19591	11	11	11	0.4664933144929158	0.4545443987371484	0.011948915755767398	0.009900990099009901	1.0	True	False	True	2.0290231704711914	1.9337412118911743	0.21547086536884308	0.9315391778945923	0.8923512697219849	0.20682966709136963
HLA-B_CD8A	MHC-I	Cell-Cell Contact	HLA-B	CD8A	HLA-B	CD8A	other	outgoing	2118	2118	19591	11	11	11	0.6070113880559157	0.5954805761415026	0.011530811914413075	0.009900990099009901	1.0	True	False	True	2.0290231704711914	1.9337412118911743	0.38062724471092224	0.9315391778945923	0.8923512697219849	0.26670411229133606
ICAM1_ITGAL	ICAM	Cell-Cell Contact	ICAM1	ITGAL	ICAM1	ITGAL	other	outgoing	2118	2118	19591	11	11	11	0.03539478142444195	0.025134649181682622	0.010260132242759325	0.009900990099009901	1.0	True	False	True	0.9609764814376831	0.6752293705940247	0.01909179985523224	0.7710103988647461	0.6118980050086975	0.11551222205162048
PPIA_BSG	CypA	Secreted Signaling	PPIA	BSG	PPIA	BSG	other	outgoing	2118	2118	19591	11	11	11	0.6315994900577295	0.6219369550311851	0.009662535026544461	0.009900990099009901	1.0	True	False	True	2.267413377761841	2.175661325454712	0.37806010246276855	0.9664778113365173	0.9386213421821594	0.30881527066230774
PVR_TIGIT	PVR	Cell-Cell Contact	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	outgoing	2118	2118	19591	11	11	11	0.008417975276192176	0.0	0.008417975276192176	0.009900990099009901	1.0	True	False	True	0.016895610839128494	0.0	0.2512320876121521	0.14400377869606018	0.08970727026462555	0.23245367407798767
CXCL16_CXCR6	CXCL	Secreted Signaling	CXCL16	CXCR6	CXCL16	CXCR6	recruit	outgoing	2118	2118	19591	11	11	11	0.03784114620092654	0.029777859728206013	0.008063286472720525	0.009900990099009901	1.0	True	False	True	0.22378841042518616	0.17463946342468262	0.08787187933921814	0.4169027507305145	0.3196411728858948	0.15093664824962616
LPAR2_ADGRE5	ADGRE	Cell-Cell Contact	LPAR2	ADGRE5	LPAR2	ADGRE5	other	outgoing	2118	2118	19591	11	11	11	0.006277470539186748	0.0	0.006277470539186748	0.009900990099009901	1.0	True	False	True	0.009849813766777515	0.0	0.3206723630428314	0.13172803819179535	0.0878186970949173	0.27339082956314087
CLEC2D_KLRB1	CLEC	Cell-Cell Contact	CLEC2D	KLRB1	CLEC2D	KLRB1	other	outgoing	2118	2118	19591	11	11	11	0.004805037872745001	0.0	0.004805037872745001	0.009900990099009901	1.0	True	False	True	0.0028500286862254143	0.0	0.8470507264137268	0.11095373332500458	0.06562794744968414	0.39354807138442993
THBS3_CD47	THBS	ECM-Receptor	THBS3	CD47	THBS3	CD47	other	outgoing	2118	2118	19591	11	11	11	0.004510163076989813	0.0	0.004510163076989813	0.009900990099009901	1.0	True	False	True	0.0069904811680316925	0.0	0.3240547180175781	0.12322945892810822	0.07695939391851425	0.2809963822364807
PTN_NCL	PTN	Secreted Signaling	PTN	NCL	PTN	NCL	other	outgoing	2118	2118	19591	11	11	11	0.0021095428999113653	0.0	0.0021095428999113653	0.009900990099009901	1.0	True	False	True	0.0015722799580544233	0.0	0.6722729206085205	0.10387157648801804	0.06043437123298645	0.4339747726917267
HLA-DMB_CD4	MHC-II	Cell-Cell Contact	HLA-DMB	CD4	HLA-DMB	CD4	other	outgoing	2118	2118	19591	11	11	11	0.0015483517627216251	0.0023375710663835845	-0.0007892193036619594	0.9801980198019802	0.019801980198019802	False	True	True	0.041760776191949844	0.0630967766046524	0.018567098304629326	0.18224740028381348	0.20018886029720306	0.11505282670259476
HLA-DMA_CD4	MHC-II	Cell-Cell Contact	HLA-DMA	CD4	HLA-DMA	CD4	other	outgoing	2118	2118	19591	11	11	11	0.015783480489440647	0.01855939408106788	-0.0027759135916272347	1.0	0.009900990099009901	False	True	True	0.43185514211654663	0.5092437863349915	0.018567098304629326	0.5491029024124146	0.562795102596283	0.11505282670259476
HLA-DQA1_CD4	MHC-II	Cell-Cell Contact	HLA-DQA1	CD4	HLA-DQA1	CD4	other	outgoing	2118	2118	19591	11	11	11	0.0023297785958040665	0.005157234637119954	-0.0028274560413158877	1.0	0.009900990099009901	False	True	True	0.06288594752550125	0.1396009624004364	0.018567098304629326	0.21199244260787964	0.2610953748226166	0.11505282670259476
HLA-DQA2_CD4	MHC-II	Cell-Cell Contact	HLA-DQA2	CD4	HLA-DQA2	CD4	other	outgoing	2118	2118	19591	11	11	11	0.0002988261679738969	0.003301751019567326	-0.003002924851593429	1.0	0.009900990099009901	False	True	True	0.008049601688981056	0.08920857310295105	0.018567098304629326	0.11992445588111877	0.19924457371234894	0.11505282670259476
HLA-DQB1_CD4	MHC-II	Cell-Cell Contact	HLA-DQB1	CD4	HLA-DQB1	CD4	other	outgoing	2118	2118	19591	11	11	11	0.02144248935699786	0.024839062037116846	-0.003396572680118986	1.0	0.009900990099009901	False	True	True	0.5900853276252747	0.6859380006790161	0.018567098304629326	0.6274787783622742	0.6194522976875305	0.11505282670259476
HLA-DRB1_CD4	MHC-II	Cell-Cell Contact	HLA-DRB1	CD4	HLA-DRB1	CD4	other	outgoing	2118	2118	19591	11	11	11	0.029975010312550728	0.037377815468300414	-0.007402805155749686	1.0	0.009900990099009901	False	True	True	0.832151472568512	1.0456444025039673	0.018567098304629326	0.7115203142166138	0.7275731563568115	0.11505282670259476
HLA-DRB5_CD4	MHC-II	Cell-Cell Contact	HLA-DRB5	CD4	HLA-DRB5	CD4	other	outgoing	2118	2118	19591	11	11	11	0.01013349188687685	0.020225900477680563	-0.010092408590803714	1.0	0.009900990099009901	False	True	True	0.2756820321083069	0.5559143424034119	0.018567098304629326	0.34655335545539856	0.49291783571243286	0.11505282670259476
CD55_ADGRE5	ADGRE	Cell-Cell Contact	CD55	ADGRE5	CD55	ADGRE5	other	outgoing	2118	2118	19591	11	11	11	0.42513036613594335	0.43565234914205964	-0.010521983006116287	0.8811881188118812	0.039603960396039604	False	True	True	1.1530847549438477	1.203654408454895	0.3206723630428314	0.8361662030220032	0.7719546556472778	0.27339082956314087
HLA-DPA1_CD4	MHC-II	Cell-Cell Contact	HLA-DPA1	CD4	HLA-DPA1	CD4	other	outgoing	2118	2118	19591	11	11	11	0.015303215384405915	0.027168478950873716	-0.0118652635664678	1.0	0.009900990099009901	False	True	True	0.4185102880001068	0.7520620226860046	0.018567098304629326	0.5094428658485413	0.612842321395874	0.11505282670259476
HLA-DPB1_CD4	MHC-II	Cell-Cell Contact	HLA-DPB1	CD4	HLA-DPB1	CD4	other	outgoing	2118	2118	19591	11	11	11	0.01674489629584398	0.02926725366189858	-0.012522357366054601	1.0	0.009900990099009901	False	True	True	0.45860862731933594	0.8119106888771057	0.018567098304629326	0.5410764813423157	0.6520302295684814	0.11505282670259476
HLA-DRA_CD4	MHC-II	Cell-Cell Contact	HLA-DRA	CD4	HLA-DRA	CD4	other	outgoing	2118	2118	19591	11	11	11	0.04070616262576663	0.05550294545154796	-0.014796782825781327	1.0	0.009900990099009901	False	True	True	1.1427059173583984	1.5824915170669556	0.018567098304629326	0.8101983070373535	0.8460811972618103	0.11505282670259476
COL4A4_CD44	COLLAGEN	ECM-Receptor	COL4A4	CD44	COL4A4	CD44	other	outgoing	2118	2118	19591	11	11	11	0.0018559320310540417	0.017160077650464938	-0.015304145619410896	0.9504950495049505	0.0297029702970297	False	True	True	0.0007037209579721093	0.00660797068849206	1.321108102798462	0.10292728990316391	0.1170915961265564	0.6722984910011292
COL4A3_CD44	COLLAGEN	ECM-Receptor	COL4A3	CD44	COL4A3	CD44	other	outgoing	2118	2118	19591	11	11	11	0.0	0.03546006714661986	-0.03546006714661986	1.0	0.009900990099009901	False	True	True	0.0	0.01391396764665842	1.321108102798462	0.0878186970949173	0.12936732172966003	0.6722984910011292
SFTPD_ADGRE5	ADGRE	Cell-Cell Contact	SFTPD	ADGRE5	SFTPD	ADGRE5	other	outgoing	2118	2118	19591	11	11	11	0.2173534933903372	0.4115442703209362	-0.19419077693059902	1.0	0.009900990099009901	False	True	True	0.4330214858055115	1.0904637575149536	0.3206723630428314	0.3819641172885895	0.6076487302780151	0.27339082956314087
THBS1_CD47	THBS	ECM-Receptor	THBS1	CD47	THBS1	CD47	other	outgoing	2118	2118	19591	11	11	11	0.006245354466202888	0.00368322565498873	0.002562128811214158	0.19801980198019803	0.8217821782178217	False	False	False	0.00969682540744543	0.005704039707779884	0.3240547180175781	0.12889517843723297	0.11567516624927521	0.2809963822364807
ICAM2_ITGAL_ITGB2	ICAM	Cell-Cell Contact	ICAM2	ITGAL_ITGB2	ICAM2	ITGAL|ITGB2	other	outgoing	2118	2118	19591	11	11	11	0.0027108556218740127	0.002406731866326955	0.00030412375554705754	0.39603960396039606	0.594059405940594	False	False	False	0.011621198616921902	0.01031430158764124	0.11695111774604756	0.13267233967781067	0.12322945892810822	0.11551222205162048
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1433531790971756	0.0931311622262001	0.0	0.3271954655647278	0.24079319834709167	0.023429125547409058
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.006320267915725708	0.0	0.0	0.12134088575839996	0.07601510733366013	0.023429125547409058
TGFB3_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB3	TGFbR1_R2	TGFB3	TGFBR2|TGFBR1	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.007554296404123306	0.023429125547409058
TGFB1_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1B_TGFbR2	TGFB1	TGFBR2|ACVR1B	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1433531790971756	0.0931311622262001	0.0	0.3271954655647278	0.24079319834709167	0.005614823196083307
TGFB1_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1C_TGFbR2	TGFB1	TGFBR2|ACVR1C	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1433531790971756	0.0931311622262001	0.0	0.3271954655647278	0.24079319834709167	0.003624113043770194
TGFB2_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1B_TGFbR2	TGFB2	TGFBR2|ACVR1B	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.006320267915725708	0.0	0.0	0.12134088575839996	0.07601510733366013	0.005614823196083307
TGFB2_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1C_TGFbR2	TGFB2	TGFBR2|ACVR1C	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.006320267915725708	0.0	0.0	0.12134088575839996	0.07601510733366013	0.003624113043770194
TGFB3_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB3	ACVR1B_TGFbR2	TGFB3	TGFBR2|ACVR1B	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.007554296404123306	0.005614823196083307
TGFB3_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB3	ACVR1C_TGFbR2	TGFB3	TGFBR2|ACVR1C	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.007554296404123306	0.003624113043770194
TGFB1_ACVR1_TGFBR1	TGFb	Secreted Signaling	TGFB1	ACVR1_TGFbR	TGFB1	TGFBR2|ACVR1|TGFBR1	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1433531790971756	0.0931311622262001	0.0	0.3271954655647278	0.24079319834709167	0.012301567010581493
TGFB2_ACVR1_TGFBR1	TGFb	Secreted Signaling	TGFB2	ACVR1_TGFbR	TGFB2	TGFBR2|ACVR1|TGFBR1	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.006320267915725708	0.0	0.0	0.12134088575839996	0.07601510733366013	0.012301567010581493
TGFB3_ACVR1_TGFBR1	TGFb	Secreted Signaling	TGFB3	ACVR1_TGFbR	TGFB3	TGFBR2|ACVR1|TGFBR1	inhibitory	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.007554296404123306	0.012301567010581493
BMP2_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP2	BMPR1A_ACVR2A	BMP2	ACVR2A|BMPR1A	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.021274996921420097	0.09536349028348923	0.0	0.14589235186576843	0.20821529626846313	0.006431524641811848
BMP2_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP2	BMPR1A_ACVR2B	BMP2	ACVR2B|BMPR1A	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.021274996921420097	0.09536349028348923	0.0	0.14589235186576843	0.20821529626846313	0.006431524641811848
BMP2_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP2	BMPR1A_BMPR2	BMP2	BMPR2|BMPR1A	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.021274996921420097	0.09536349028348923	0.0	0.14589235186576843	0.20821529626846313	0.006431524641811848
