interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	direction	n_mal_high	n_mal_low	n_tnk	n_patients_mal_high	n_patients_mal_low	n_patients_tnk	prob_high	prob_low	delta_prob	pval_high	pval_low	sig_high	sig_low	sig_diff	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner
COL1A1_CD44	COLLAGEN	ECM-Receptor	COL1A1	CD44	COL1A1	CD44	other	outgoing	8262	8262	15150	19	21	21	0.3070208237717087	0.14454415709621962	0.16247666667548907	0.009900990099009901	1.0	True	False	True	0.27764996886253357	0.10588950663805008	0.7978477478027344	0.37073346972465515	0.24788187444210052	0.4947194755077362
LAMB3_CD44	LAMININ	ECM-Receptor	LAMB3	CD44	LAMB3	CD44	other	outgoing	8262	8262	15150	19	21	21	0.42067959587006826	0.2682641280426419	0.15241546782742638	0.009900990099009901	1.0	True	False	True	0.45507460832595825	0.22975143790245056	0.7978477478027344	0.5285645127296448	0.3771483898162842	0.4947194755077362
IGFBP3_TMEM219	IGFBP	Secreted Signaling	IGFBP3	TMEM219	IGFBP3	TMEM219	other	outgoing	8262	8262	15150	19	21	21	0.2634827872165932	0.13262541639952313	0.13085737081707005	0.009900990099009901	1.0	True	False	True	0.7189620137214661	0.3072958290576935	0.24879027903079987	0.5056886672973633	0.2960542142391205	0.2565016448497772
LAMA5_CD44	LAMININ	ECM-Receptor	LAMA5	CD44	LAMA5	CD44	other	outgoing	8262	8262	15150	19	21	21	0.23665061315601787	0.1376992560265997	0.09895135712941819	0.009900990099009901	1.0	True	False	True	0.19428275525569916	0.10007435828447342	0.7978477478027344	0.36758655309677124	0.27523601055145264	0.4947194755077362
ICAM1_SPN	ICAM	Cell-Cell Contact	ICAM1	SPN	ICAM1	SPN	other	outgoing	8262	8262	15150	19	21	21	0.17580171717574825	0.10758206094273245	0.06821965623301579	0.009900990099009901	1.0	True	False	True	0.4416784942150116	0.24962404370307922	0.24146553874015808	0.4484386444091797	0.36770758032798767	0.24930693209171295
HLA-B_CD8A	MHC-I	Cell-Cell Contact	HLA-B	CD8A	HLA-B	CD8A	other	outgoing	8262	8262	15150	19	21	21	0.5165814237086674	0.451418783460512	0.06516264024815543	0.009900990099009901	1.0	True	False	True	1.9904394149780273	1.5327531099319458	0.2684333622455597	0.8566932678222656	0.7582909464836121	0.22448845207691193
HLA-B_CD8B	MHC-I	Cell-Cell Contact	HLA-B	CD8B	HLA-B	CD8B	other	outgoing	8262	8262	15150	19	21	21	0.424882595793982	0.36261060825206626	0.06227198754191576	0.009900990099009901	1.0	True	False	True	1.9904394149780273	1.5327531099319458	0.18558098375797272	0.8566932678222656	0.7582909464836121	0.19320131838321686
ICAM1_ITGAL_ITGB2	ICAM	Cell-Cell Contact	ICAM1	ITGAL_ITGB2	ICAM1	ITGAL|ITGB2	other	outgoing	8262	8262	15150	19	21	21	0.1408796599935774	0.08481690905273097	0.05606275094084644	0.009900990099009901	1.0	True	False	True	0.4416784942150116	0.24962404370307922	0.18563422291921583	0.4484386444091797	0.36770758032798767	0.13333334028720856
HLA-E_CD8A	MHC-I	Cell-Cell Contact	HLA-E	CD8A	HLA-E	CD8A	inhibitory	outgoing	8262	8262	15150	19	21	21	0.298160340462908	0.24329940342324297	0.05486093703966505	0.009900990099009901	1.0	True	False	True	0.7913078665733337	0.5988947153091431	0.2684333622455597	0.6711450219154358	0.5734688639640808	0.22448845207691193
APP_CD74	APP	Cell-Cell Contact	APP	CD74	APP	CD74	other	outgoing	8262	8262	15150	19	21	21	0.7237184425515609	0.6690885926000161	0.05462984995154485	0.009900990099009901	1.0	True	False	True	0.7865793704986572	0.6071509718894958	1.66511869430542	0.6761074662208557	0.5756475329399109	0.7231683135032654
HLA-C_CD8A	MHC-I	Cell-Cell Contact	HLA-C	CD8A	HLA-C	CD8A	other	outgoing	8262	8262	15150	19	21	21	0.48444389009183764	0.42981806920616755	0.054625820885670084	0.009900990099009901	1.0	True	False	True	1.7502539157867432	1.4041216373443604	0.2684333622455597	0.82437664270401	0.7297264337539673	0.22448845207691193
HLA-C_CD8B	MHC-I	Cell-Cell Contact	HLA-C	CD8B	HLA-C	CD8B	other	outgoing	8262	8262	15150	19	21	21	0.39380260900153025	0.3426054666780676	0.05119714232346262	0.009900990099009901	1.0	True	False	True	1.7502539157867432	1.4041216373443604	0.18558098375797272	0.82437664270401	0.7297264337539673	0.19320131838321686
CD99_CD99	CD99	Cell-Cell Contact	CD99	CD99	CD99	CD99	other	outgoing	8262	8262	15150	19	21	21	0.6328270585350535	0.5820643651757798	0.05076269335927375	0.009900990099009901	1.0	True	False	True	0.8511512875556946	0.6877870559692383	1.012459397315979	0.6877269148826599	0.5827886462211609	0.5712871551513672
COL6A1_CD44	COLLAGEN	ECM-Receptor	COL6A1	CD44	COL6A1	CD44	other	outgoing	8262	8262	15150	19	21	21	0.06560399450647542	0.016090993478520676	0.04951300102795474	0.009900990099009901	1.0	True	False	True	0.04399965703487396	0.010248915292322636	0.7978477478027344	0.1895424872636795	0.13604454696178436	0.4947194755077362
HLA-A_CD8A	MHC-I	Cell-Cell Contact	HLA-A	CD8A	HLA-A	CD8A	other	outgoing	8262	8262	15150	19	21	21	0.5213045556422204	0.4738851615913139	0.04741939405090656	0.009900990099009901	1.0	True	False	True	2.028456687927246	1.6777454614639282	0.2684333622455597	0.8230452537536621	0.7501815557479858	0.22448845207691193
CDH1_ITGAE_ITGB7	CDH1	Cell-Cell Contact	CDH1	ITGAE_ITGB7	CDH1	ITGAE|ITGB7	barrier|inhibitory	outgoing	8262	8262	15150	19	21	21	0.1310092969912167	0.0836537486888149	0.047355548302401795	0.009900990099009901	1.0	True	False	True	0.6644328236579895	0.4023369252681732	0.11345036866411197	0.6337448358535767	0.488259494304657	0.1616501659154892
HLA-A_CD8B	MHC-I	Cell-Cell Contact	HLA-A	CD8B	HLA-A	CD8B	other	outgoing	8262	8262	15150	19	21	21	0.42951223634381946	0.38374895706341694	0.045763279280402525	0.009900990099009901	1.0	True	False	True	2.028456687927246	1.6777454614639282	0.18558098375797272	0.8230452537536621	0.7501815557479858	0.19320131838321686
HLA-E_CD8B	MHC-I	Cell-Cell Contact	HLA-E	CD8B	HLA-E	CD8B	inhibitory	outgoing	8262	8262	15150	19	21	21	0.22702528891004634	0.1818615035770553	0.045163785332991035	0.009900990099009901	1.0	True	False	True	0.7913078665733337	0.5988947153091431	0.18558098375797272	0.6711450219154358	0.5734688639640808	0.19320131838321686
SFTPD_ADGRE5	ADGRE	Cell-Cell Contact	SFTPD	ADGRE5	SFTPD	ADGRE5	other	outgoing	8262	8262	15150	19	21	21	0.0705197547945618	0.03400933658614442	0.036510418208417376	0.009900990099009901	1.0	True	False	True	0.15679362416267395	0.07275837659835815	0.24194253981113434	0.2509077787399292	0.1926894187927246	0.24759076535701752
JAM1_ITGAL_ITGB2	JAM	Cell-Cell Contact	F11R	ITGAL_ITGB2	F11R	ITGAL|ITGB2	barrier	outgoing	8262	8262	15150	19	21	21	0.12537619756493798	0.08982233358775883	0.03555386397717915	0.009900990099009901	1.0	True	False	True	0.3861052989959717	0.2658092677593231	0.18563422291921583	0.522391676902771	0.43706125020980835	0.13333334028720856
HLA-F_CD8A	MHC-I	Cell-Cell Contact	HLA-F	CD8A	HLA-F	CD8A	inhibitory	outgoing	8262	8262	15150	19	21	21	0.056334681511109125	0.02595880385527325	0.030375877655835874	0.009900990099009901	1.0	True	False	True	0.11119656264781952	0.04964103922247887	0.2684333622455597	0.27450981736183167	0.21084482967853546	0.22448845207691193
COL6A2_CD44	COLLAGEN	ECM-Receptor	COL6A2	CD44	COL6A2	CD44	other	outgoing	8262	8262	15150	19	21	21	0.03318019815280239	0.00628861829336601	0.026891579859436382	0.009900990099009901	1.0	True	False	True	0.021507177501916885	0.00396592915058136	0.7978477478027344	0.15202130377292633	0.1169208437204361	0.4947194755077362
HLA-F_CD8B	MHC-I	Cell-Cell Contact	HLA-F	CD8B	HLA-F	CD8B	inhibitory	outgoing	8262	8262	15150	19	21	21	0.039636077365736454	0.018091531743097296	0.021544545622639157	0.009900990099009901	1.0	True	False	True	0.11119656264781952	0.04964103922247887	0.18558098375797272	0.27450981736183167	0.21084482967853546	0.19320131838321686
CDH1_KLRG1	CDH1	Cell-Cell Contact	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	outgoing	8262	8262	15150	19	21	21	0.05371171081088771	0.03322831035572477	0.020483400455162934	0.009900990099009901	1.0	True	False	True	0.6644328236579895	0.4023369252681732	0.042713429778814316	0.6337448358535767	0.488259494304657	0.1295049488544464
