interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	source	target	n_source	n_target	ligand_mean	receptor_mean	ligand_prop	receptor_prop	detected	prob	pval	significant
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	Mal_high	TNK	4203	33760	0.02008136361837387	0.0	0.14679990708827972	0.07298578321933746	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	Mal_low	TNK	4204	33760	0.01843937672674656	0.0	0.14961941540241241	0.07298578321933746	False	0.0	1.0	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	TNK	Mal_high	33760	4203	0.07784868031740189	0.016605898571734806	0.14837084710597992	0.13585534691810608	True	0.0025788270352695604	0.8811881188118812	False
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	TNK	Mal_low	33760	4204	0.07784868031740189	0.017498387932445778	0.14837084710597992	0.12464319914579391	True	0.0027170503409917686	0.504950495049505	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	Mal_high	TNK	4203	33760	0.0	0.0	0.024982156231999397	0.07298578321933746	False	0.0	1.0	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	Mal_low	TNK	4204	33760	0.0	0.0	0.021883919835090637	0.07298578321933746	False	0.0	1.0	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	TNK	Mal_high	33760	4203	0.0	0.016605898571734806	0.00011848341091535985	0.13585534691810608	False	0.0	1.0	False
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	TNK	Mal_low	33760	4204	0.0	0.017498387932445778	0.00011848341091535985	0.12464319914579391	False	0.0	1.0	False
TGFB3_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB3	TGFbR1_R2	TGFB3	TGFBR2|TGFBR1	Mal_high	TNK	4203	33760	0.0	0.0	0.0316440649330616	0.07298578321933746	False	0.0	1.0	False
TGFB3_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB3	TGFbR1_R2	TGFB3	TGFBR2|TGFBR1	Mal_low	TNK	4204	33760	0.0	0.0	0.028544243425130844	0.07298578321933746	False	0.0	1.0	False
