contrast	accession	species	tissue	platform	anchor	cldn4_probe	n_matrix	n_total	n_nontumor_dropped	n_q4	n_q1	cldn4_p25	cldn4_p75	cldn4_welch_t	rank_metric_primary	n_genes_matrix	n_genes_ranked	matrix_file	annot_file	series_title	pmid	cd8_rho_already_known	not
GSE31210_CLDN4_Q4_vs_Q1	GSE31210	human	stage I-II LUAD primary tumor microarray (bulk; not cell-intrinsic)	GPL570 U133 Plus 2.0	CLDN4	201428_at	246	226	20	57	57	9.10615328088912	10.427984667970511	27.534957390181113	Welch t (CLDN4 Q4 minus Q1) on log2(MAS5+1)	20848	20848	GSE31210_series_matrix.txt.gz	GPL570.annot.gz	Okayama et al. Cancer Res 2012 Japanese stage I-II LUAD	22261853	methods/gse31210_cldn4_immune CLDN4 vs CD8A rho=-0.341 n=226	CD8 re-test; TACSTD2; CEL/RMA; ICI labels; sample-permutation GSEA
