term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	contrast	accession	anchor	rank_metric	n_genes_ranked	n_q4	n_q1	n_total	headline	fdr	direction
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.34963142470027836	-1.6136331805427755	0.000999000999000999	195	-0.7738910884351686	IFIT2,SP110,CD40,IRF2,IRF1,LYSMD2,VCAM1,SOCS3,HIF1A,FAS,HLA-DQA1,SOCS1,CFH,TXNIP,CD38,PTPN2,C1R,LAP3,ARID5B,CASP1,APOL6,ST8SIA4,RAPGEF6,SSPN,B2M	73	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	welch_t_Q4_minus_Q1	20848	57	57	226	True	0.0014985014985014985	DOWN_in_CLDN4_Q4
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	-0.39099103223042203	-1.1837347461403016	0.12487512487512488	21	-1.1225190314036293	PSMB9,TAP1,TAPBPL,HLA-B,HLA-A,ERAP2,ERAP1,IRF1,HLA-C,B2M,TAP2,HLA-E,NLRC5	13	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	welch_t_Q4_minus_Q1	20848	57	57	226	True	0.12487512487512488	DOWN_in_CLDN4_Q4
KEGG_TIGHT_JUNCTION	0.38947366088536955	1.806866553763585	0.000999000999000999	158	0.7177202433106307	CLDN4,CLDN3,CLDN7,CGN,ARPC1A,EPB41L4B,DLG3,CRB3,F11R,MARVELD3,OCLN,LLGL2,ERBB2,MARVELD2,TJP3,NEDD4L,ARPC1B,MYH14,PRKCI,ARPC5L,TUBA4A,EZR,AMOT,ARPC3,MYL12A	49	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	welch_t_Q4_minus_Q1	20848	57	57	226	True	0.0014985014985014985	UP_in_CLDN4_Q4
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.34962013347121357	-1.623051364155247	0.000999000999000999	195	-0.7738910884351686	IFIT2,SP110,CD40,IRF2,IRF1,LYSMD2,VCAM1,SOCS3,HIF1A,FAS,HLA-DQA1,SOCS1,CFH,TXNIP,CD38,PTPN2,C1R,LAP3,ARID5B,CASP1,APOL6,ST8SIA4,RAPGEF6,SSPN,B2M	73	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	welch_t_Q4_minus_Q1_drop_CLDN4	20847	57	57	226	True	0.0014985014985014985	DOWN_in_CLDN4_Q4
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	-0.39097193797864477	-1.1848657444189266	0.13586413586413587	21	-1.1225190314036293	PSMB9,TAP1,TAPBPL,HLA-B,HLA-A,ERAP2,ERAP1,IRF1,HLA-C,B2M,TAP2,HLA-E,NLRC5	13	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	welch_t_Q4_minus_Q1_drop_CLDN4	20847	57	57	226	True	0.13586413586413587	DOWN_in_CLDN4_Q4
KEGG_TIGHT_JUNCTION	0.3595975607920023	1.7000347273667535	0.000999000999000999	157	0.5469098156235577	CLDN3,CLDN7,CGN,ARPC1A,EPB41L4B,DLG3,CRB3,F11R,MARVELD3,OCLN,LLGL2,ERBB2,MARVELD2,TJP3,NEDD4L,ARPC1B,MYH14,PRKCI,ARPC5L,TUBA4A,EZR,AMOT,ARPC3,MYL12A,CTTN	48	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	welch_t_Q4_minus_Q1_drop_CLDN4	20847	57	57	226	True	0.0014985014985014985	UP_in_CLDN4_Q4
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.35040638391732876	-1.6369318498875896	0.000999000999000999	195	-0.05447010446269734	CD40,VCAM1,TXNIP,IRF2,CFH,FAS,CXCL11,TNFAIP2,LAP3,IRF1,HIF1A,SOCS1,ARID5B,IFIT2,B2M,PTPN2,LYSMD2,C1R,HLA-DQA1,RIPK1,IL6,ST8SIA4,GCH1,CD38,CASP1	74	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	spearman_vs_CLDN4	20848	57	57	226	True	0.002997002997002997	DOWN_in_CLDN4_Q4
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	-0.4234569751648557	-1.299649769792601	0.08291708291708291	21	-0.08316673195079495	TAP1,HLA-A,PSMB9,HLA-C,IRF1,ERAP1,B2M,ERAP2,TAP2,HLA-E,NLRC5	11	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	spearman_vs_CLDN4	20848	57	57	226	True	0.08291708291708291	DOWN_in_CLDN4_Q4
KEGG_TIGHT_JUNCTION	0.35614496953343666	1.6986858326034477	0.001998001998001998	158	0.0332287717293163	CLDN4,CLDN3,CLDN7,ARPC1A,CGN,ERBB2,EPB41L4B,MARVELD3,F11R,OCLN,DLG3,CRB3,LLGL2,MARVELD2,NEDD4L,TJP3,ARPC1B,MYH14,TUBA4A,SCRIB,PRKCI,EZR,CTTN,CLDN1,PRKAG2	53	GSE31210_CLDN4_Q4_vs_Q1	GSE31210	CLDN4	spearman_vs_CLDN4	20848	57	57	226	True	0.002997002997002997	UP_in_CLDN4_Q4
