score	outcome	coding	beta_per_sd	lr_chi2	lr_p_naive	rho	I2	joint_gain	is_primary
seed_k04	compartment	within_rank	-1.25719606536958	41.032139068175	1.49746401533778e-10	-0.7020740661643221	0.0	1.3217556864802835	False
seed_k03	compartment	within_rank	-1.24386026916591	39.8286729551818	2.77245013983776e-10	-0.7304548746553179	0.1341309114000237	1.3751866516985625	False
seed_antimode	compartment	within_rank	-1.20144312231486	36.2482271326063	1.73717968999241e-09	-0.7355008314458311	0.2207376825922245	1.384686393111933	True
