sample_id	accession	database	source_url	verified_at_utc	verification_evidence	file_name	bytes	decision	refusal_reason	sha256	organism	assay	layout	read_pair	registry_checksum	local_path	downloaded_at_utc	notes
CCLE-Nusinow2020-protein	MSV000085836	MassIVE	https://gygi.hms.harvard.edu/data/ccle/protein_quant_current_normalized.csv.gz	2026-08-16T19:48:26Z	results/w200/B2_CCLE_all/repro/accessions/MSV000085836.20260816T194826Z.json	protein_quant_current_normalized.csv.gz	30916232	accepted	NA	b72a9ff39b123c801249ea212844ac1f500c3f38fa0f399ec6ad08ee1be2a7ed	Homo sapiens	TMT_MS3_proteomics_normalized	NA	NA	NA	/tmp/ccle_data/protein_quant_current_normalized.csv.gz	2026-08-16T19:48:40Z	Processed gene-level table hosted by Gygi lab (https://gygi.hms.harvard.edu/publications/ccle.html). Raw spectra: MassIVE MSV000085836. http_len=30916232.
CCLE-Nusinow2020-samples	MSV000085836	MassIVE	https://gygi.hms.harvard.edu/data/ccle/Table_S1_Sample_Information.xlsx	2026-08-16T19:48:26Z	results/w200/B2_CCLE_all/repro/accessions/MSV000085836.20260816T194826Z.json	Table_S1_Sample_Information.xlsx	28246	accepted	NA	53946743f232f9f123b0d6092d14789ead7ab9d36bc2aeac76f75426be8398cb	Homo sapiens	sample_metadata	NA	NA	NA	/tmp/ccle_data/Table_S1_Sample_Information.xlsx	2026-08-16T19:48:40Z	Gygi Table S1; http_len=28246
DepMap-24Q2-RNA	10.25452/figshare.plus.25880521	Figshare+	https://ndownloader.figshare.com/files/46490878	2026-08-16T19:48:26Z	results/w200/B2_CCLE_all/repro/accessions/figshare.25880521.20260816T194826Z.json	OmicsExpressionProteinCodingGenesTPMLogp1.csv	460868099	accepted	NA	39eff342bbbbe0a40208545e93a69cc85a945899592f9d683f87e3b2bb121670	Homo sapiens	RNAseq_log2_TPM_plus1_protein_coding	NA	NA	f00c434db50d811544ac4d047003979f	/tmp/ccle_data/extracted/rna_tacstd2_cldn.tsv	2026-08-16T19:48:39Z	figshare file id 46490878; full file hashed, not retained; extracted n_lines=1517 genes=CLDN11,CLDN18,CLDN15,CLDN16,CLDN10,CLDN17,CLDN8,CLDN12,CLDN14,CLDN1,CLDN19,CLDN3,CLDN2,CLDN20,CLDN22,CLDN7,CLDN5,TACSTD2,CLDN6,CLDN24,CLDN4,CLDN9,CLDN25,CLDN34,CLDN23
DepMap-24Q2-models	10.25452/figshare.plus.25880521	Figshare+	https://ndownloader.figshare.com/files/46489732	2026-08-16T19:48:26Z	results/w200/B2_CCLE_all/repro/accessions/figshare.25880521.20260816T194826Z.json	Model.csv	559182	accepted	NA	a4cac376131b41aa10b60a075b11c80264bfa860a5509d22cde259c5e85867f8	Homo sapiens	cell_line_metadata	NA	NA	e5b60d1ce7636542d93f45494019eded	/tmp/ccle_data/Model.csv	2026-08-16T19:48:28Z	figshare file id 46489732; downloaded_bytes=559182; http_len=559182
DepMap-24Q2-readme	10.25452/figshare.plus.25880521	Figshare+	https://ndownloader.figshare.com/files/46500415	2026-08-16T19:48:26Z	results/w200/B2_CCLE_all/repro/accessions/figshare.25880521.20260816T194826Z.json	README.txt	37597	accepted	NA	e0538d922dcee4e9f85241b622f0a984cc004fffa37f9fd1f7847d9ce42d323c	Homo sapiens	release_readme	NA	NA	9e15149395b8828a3dd3e6b0ae359346	/tmp/ccle_data/README.txt	2026-08-16T19:48:28Z	figshare file id 46500415; downloaded_bytes=37597
