file	sha256	url
Gide_PD1highCD8Tscore.rda	170a6079505310ddc7cd88a1283bb415331d89f5a144675fcc96d1602e83f9a5	https://raw.githubusercontent.com/Liulab/PD1highCD8Tscore/master/data/Gide.rda
orcestra_icb_gide_cldn4.csv	92f94e046f64f02d113d4c1e615bae4d782867bed602b86ef62920bc4c8ec4f2	https://zenodo.org/record/7332096/files/ICB_Gide.rds?download=1#CLDN4_extract
ICB_Gide.rds	4fba93efefa2f18bcc952d398eb34e5a085e71032d34cd0482f4329dfbd7b536	https://zenodo.org/record/7332096/files/ICB_Gide.rds?download=1
