cohort	endpoint	mediator	covariate_set	call	n	k	a	a_se	a_p	b	b_se	b_p	c	c_se	c_p	c_prime	c_prime_se	c_prime_p	ab	prop	a_ci_low	a_ci_high	b_ci_low	b_ci_high	c_ci_low	c_ci_high	c_prime_ci_low	c_prime_ci_high	ab_ci_low	ab_ci_high	ab_p_boot	ab_p_censored	ab_boot_sd	prop_ci_low	prop_ci_high	prop_boot_frac_ok	n_boot_ab	sobel_p
GSE273377 discovery	CD8A	signature	none	total_not_inverse	103	0	0.2591596011070598	0.09610412572685453	0.008207608767965988	-0.41890039609048424	0.0945989433975601	2.4312669519196042e-05	0.038944778807714235	0.09942823195122558	0.6961144447653462	0.1475068383621135	0.09459894339756009	0.12208791157073215	-0.10856205955439925	-2.7875895788345093	0.06830537650051813	0.4290002641655688	-0.5976342086239337	-0.20649844053089414	-0.16869409646759162	0.241380958374239	-0.03896984716851774	0.3152775002412694	-0.21142819342837127	-0.02282781758765208	0.0092	False	0.048749802820104084	-16.779444176189806	18.414993248262093	1.0	5000	0.021268127929005357
GSE273377 discovery	CD8A	signature	composition	total_not_inverse	103	1	0.29510316217366617	0.09572758997833135	0.002650770559559161	-0.35153564532261455	0.09211799202236327	0.00023617764909402193	-0.02607514046720759	0.0939723202098586	0.7819868238452204	0.07766414008425626	0.09227735760752899	0.4020190092157681	-0.10373928055146392	3.9784744662038425	0.10917184834003452	0.46484107208703	-0.530447272350404	-0.14722218921541005	-0.22462612382093325	0.169670660135081	-0.11222813906497088	0.24488393100031755	-0.19860009916902946	-0.0275101383315545	0.0016	False	0.044131587212196295	-15.281374389744498	15.201202684416753	1.0	5000	0.016482801285815515
GSE273377 discovery	CD8A	signature	CLDN4	total_not_inverse	103	1	0.08739027467228333	0.12251619105073981	0.47732411744597963	-0.4583815164225684	0.09557129183112859	5.7133572949447175e-06	-0.029572787453473515	0.12933247635242973	0.8196024031242766	0.010485299171392293	0.11738780090759302	0.9290065576411183	-0.040058086624866006	1.354559041412274	-0.13220017098311035	0.3209072992247664	-0.6200095788683399	-0.2598711128510914	-0.3090210391382258	0.21746154705696477	-0.22473914274948834	0.22764648529249834	-0.16601434431022066	0.05473741634046849	0.4192	False	0.056266383678150046	-4.9853107297884645	5.1987315631367155	1.0	5000	0.48047675185355665
GSE273377 discovery	CD8A	CLDN4	none	total_not_inverse	103	0	0.6380859289197385	0.07661439691726604	4.1827635293354533e-13	0.10737984204915171	0.12933247635242973	0.4083684411774711	0.038944778807714235	0.09942823195122558	0.6961144447653462	-0.029572787453473515	0.12933247635242973	0.8196024031242766	0.06851756626118777	1.7593517888363437	0.5106675183874216	0.7408721626633373	-0.13274490250482748	0.36981914680075584	-0.159485037349917	0.24241700558645332	-0.30946853299382704	0.23420407446839858	-0.0834021570659253	0.2500678779824401	0.3792	False	0.0841672629703075	-13.138697013820291	12.75675397507082	1.0	5000	0.4087093674925788
GSE273377 discovery	CD8A	CLDN4	composition	total_not_inverse	103	1	0.6218628248375215	0.0775604813164631	2.081320021426449e-12	0.04871998696147484	0.12167194697073219	0.6897093288258059	-0.02607514046720759	0.0939723202098586	0.7819868238452204	-0.056372289185117525	0.12095661534849292	0.642200796224768	0.03029714871790996	-1.1619169897094905	0.49064811720766466	0.7232764063309242	-0.18501517239069107	0.29508855179049415	-0.21300698281692743	0.17070251922513605	-0.31925104374662	0.1908328917422691	-0.11080648024241486	0.1931904939941083	0.6812	False	0.07799549458718365	-10.39065980376688	9.536713470154536	1.0	5000	0.6892136399689073
GSE273377 discovery	ImmuneScore	signature	none	total_not_inverse	103	0	0.2591596011070598	0.09610412572685453	0.008207608767965988	-0.4464442074812506	0.09288218406287947	5.418635299699017e-06	0.09647234547291667	0.09903960036862915	0.3323447531375555	0.212172648200315	0.09288218406287944	0.02446627313835221	-0.11570030272739835	-1.1993105605572707	0.06579866698216184	0.4261465049041022	-0.621879504210247	-0.2507033319911296	-0.09461616688960664	0.29560339310370776	0.05307876678728782	0.36367156406058626	-0.22476416624509363	-0.024057876156804454	0.0088	False	0.05102876457508144	-15.083254517481423	12.762626967373823	1.0	5000	0.018682417821912923
GSE273377 discovery	ImmuneScore	signature	composition	total_not_inverse	103	1	0.29510316217366617	0.09572758997833135	0.002650770559559161	-0.3757433361388407	0.08968947235984047	6.0807428185847485e-05	0.0279880667037625	0.09269075689301431	0.7633164976040866	0.13887111336401706	0.08984463656752707	0.12537248243626534	-0.11088304666025467	-3.9617972843171914	0.10727930961993119	0.4614438930370614	-0.5532793747304683	-0.1741704179917868	-0.16117793041922351	0.2131052041489109	-0.03138857529694667	0.29387136965438965	-0.20820929909160737	-0.03031166767271474	0.0012	False	0.04590740487523554	-19.227797039644425	19.72626824936801	1.0	5000	0.013029660743234944
GSE273377 discovery	ImmuneScore	signature	CLDN4	total_not_inverse	103	1	0.08739027467228333	0.12251619105073981	0.47732411744597963	-0.48994189690222967	0.09338075336119162	8.823360406903732e-07	0.01839521392779487	0.12868980845148253	0.8866233987106177	0.061211370871540174	0.1146972179002633	0.5947606194624976	-0.042816156943745375	-2.3275704817463883	-0.1279996883488494	0.33010800365253035	-0.6523051441110084	-0.2999904132905291	-0.2474530712794703	0.2624087321155382	-0.15086576918882427	0.26154580404683603	-0.17936115781865444	0.05713112449929085	0.42	False	0.06006721190968337	-7.5996642270731725	6.977147076971743	1.0	5000	0.4796945634616463
GSE273377 discovery	ImmuneScore	CLDN4	none	total_not_inverse	103	0	0.6380859289197385	0.07661439691726604	4.1827635293354533e-13	0.12236146889699342	0.12868980845148253	0.3439857206809685	0.09647234547291667	0.09903960036862915	0.3323447531375555	0.01839521392779487	0.12868980845148253	0.8866233987106177	0.07807713154512173	0.8093213776692187	0.5088043509109986	0.7373197636837701	-0.12021831739449813	0.3800630617657017	-0.0997453493403386	0.28732972545427615	-0.25501856737497985	0.25895421227449905	-0.07550939304681735	0.2556902133022202	0.3156	False	0.08459748237049863	-9.274704539850513	10.775787377529635	1.0	5000	0.344817952613238
GSE273377 discovery	ImmuneScore	CLDN4	composition	total_not_inverse	103	1	0.6218628248375215	0.0775604813164631	2.081320021426449e-12	0.06071539458220002	0.11995466195219816	0.6138746334281031	0.0279880667037625	0.09269075689301431	0.7633164976040866	-0.009768580082248957	0.11924942656256418	0.9348779404499006	0.037756646786011656	1.3490266114356497	0.49016593680746195	0.725274426487757	-0.17838793957856341	0.31290401816990165	-0.16155615473419846	0.21355169468443458	-0.27034318217563896	0.22400342277991325	-0.10881554589889875	0.20200231439836525	0.6028	False	0.0789351023339824	-11.987858925092624	10.185969447165586	1.0	5000	0.613455390527351
GSE273377 validation	CD8A	signature	none	indirect_not_supported	60	0	0.18060572381217008	0.12914717430034417	0.16730264530604969	-0.3533613917175655	0.11267428232569968	0.002707040639214647	-0.42328424562378447	0.11896322580200584	0.0007525410881194683	-0.35946515570535775	0.11267428232569968	0.002311439072039835	-0.06381908991842668	0.1507712384248507	-0.08210166848800429	0.4372002104997883	-0.5871940547506472	-0.09716867410490551	-0.6297471909627121	-0.18194783439687007	-0.5863424958016011	-0.12240853246529555	-0.18826755447824836	0.025197173097182193	0.1888	False	0.055693809425293256	-0.09335694893846547	0.5023322283010377	1.0	5000	0.20152437254323052
GSE273377 validation	CD8A	signature	composition	partial	60	1	0.3251348494413151	0.11732127434652666	0.007526646844759258	-0.38629964569953906	0.13121585323318616	0.0047095610136213325	-0.4602847891299673	0.12379551766495688	0.00045993443557696084	-0.3346853119862142	0.1238080305254618	0.009074038029707656	-0.125599477143753	0.2728734038358334	0.07528507833864875	0.5633890855055046	-0.6542800593103419	-0.08489729078514333	-0.6519307389778617	-0.22372504073744548	-0.5587032916597019	-0.08667700807483993	-0.2877267682125205	-0.010892738663526134	0.024	False	0.07122690979388085	0.026318223639838725	0.7141790071082026	1.0	5000	0.04360105530276274
GSE273377 validation	CD8A	signature	CLDN4	total_not_inverse	60	1	-0.16164123651128404	0.1502608340499182	0.2865769387998799	-0.3623046007872318	0.12620235476279568	0.005768528755271652	-0.31547718616588266	0.1519922723861294	0.042452362259117596	-0.37404054983085855	0.14461556574721254	0.012323538626083866	0.05856336366497528	-0.185634227237534	-0.4209731435745562	0.13926721429110495	-0.6193360129944457	-0.0661274754165	-0.6750102802813321	0.046145463055045535	-0.7208976413361565	-0.01726409373291803	-0.05224932922481235	0.18931291379305168	0.2988	False	0.05948447328287061	-2.44981504178068	1.3339968903354247	1.0	5000	0.3137717894111939
GSE273377 validation	CD8A	CLDN4	none	indirect_not_supported	60	0	0.6248402333981661	0.10251784392425553	9.499458657793687e-08	-0.1725353997638686	0.1519922723861294	0.2610595973831529	-0.42328424562378447	0.11896322580200584	0.0007525410881194683	-0.31547718616588266	0.1519922723861294	0.042452362259117596	-0.10780705945790155	0.2546918780287433	0.39771846978346154	0.786650811931182	-0.5236873805411766	0.17851224909189337	-0.6257806209862701	-0.1781942227024863	-0.6609977104835386	0.04146717187150774	-0.350876223197077	0.11194639623673944	0.3264	False	0.11645853848233008	-0.24953460239438438	1.163733907456197	1.0	5000	0.26443545761093445
GSE273377 validation	CD8A	CLDN4	composition	indirect_not_supported	60	1	0.705232430196113	0.10083100122591766	3.253397035859232e-09	-0.1317605523907008	0.16311780643238513	0.4226449274119147	-0.4602847891299673	0.12379551766495688	0.00045993443557696084	-0.367362974563491	0.16927082687516004	0.03424342930477147	-0.0929218145664762	0.20187896007191006	0.5006251779836309	0.840161356987152	-0.48826549131773717	0.24640126413316069	-0.6513012422114448	-0.21918356774773984	-0.7291077187405528	0.00133641504915696	-0.35998934408046857	0.17399482235961142	0.4716	False	0.13390180808695953	-0.36508344420894967	1.0042468238469118	1.0	5000	0.4223045787597647
GSE273377 validation	ImmuneScore	signature	none	indirect_not_supported	60	0	0.18060572381217008	0.12914717430034417	0.16730264530604969	-0.38305799677118696	0.11657222592346281	0.0017420412894443736	-0.32975826618505144	0.12396186050574312	0.010082947939517884	-0.2605757994161513	0.11657222592346281	0.029330436786596945	-0.06918246676890014	0.2097975209818601	-0.08347646885053464	0.43099709849991386	-0.6003486464176988	-0.13570702478660485	-0.5593340105597414	-0.0631825463575363	-0.4879302430542682	-0.01778300542976698	-0.19803137690841127	0.026200958114203716	0.1804	False	0.05720368066367118	-0.15143295565616907	0.7898606442801349	1.0	5000	0.19817488986882126
GSE273377 validation	ImmuneScore	signature	composition	indirect_direct_crosses_zero	60	1	0.3251348494413151	0.11732127434652666	0.007526646844759258	-0.4191958774324476	0.1357176001387985	0.0031262551280315074	-0.36968402664710315	0.12890421807678443	0.005783233539611636	-0.23338883815168437	0.12805563022149452	0.07371086145619363	-0.13629518849541883	0.36868022059693945	0.07828223587790101	0.5534043136982979	-0.6678706400775416	-0.11944962407971083	-0.6024869849009581	-0.1069729764443049	-0.4935487558979287	0.015749537992822173	-0.28754301259109327	-0.015275820241207647	0.0172	False	0.07008216440461072	0.04314758016450908	1.062656699146586	1.0	5000	0.03913729297674079
GSE273377 validation	ImmuneScore	signature	CLDN4	total_not_inverse	60	1	-0.16164123651128404	0.1502608340499182	0.2865769387998799	-0.4742489875457896	0.12755653124769933	0.00046610512986444187	-0.33253815447861323	0.16015785898271195	0.042385038424425286	-0.40919634723973963	0.14616731966538624	0.007008944966739439	0.07665819276112597	-0.23052450291401416	-0.42392689121128757	0.13878156414113588	-0.7307355058805896	-0.17649545245986104	-0.6660286937999942	0.012151804067466599	-0.722520231064631	-0.05834418901646463	-0.06033307594823819	0.2371895589395703	0.3004	False	0.07539779388962058	-2.1423147808231935	0.5661088533186712	1.0	5000	0.3014386845083836
GSE273377 validation	ImmuneScore	CLDN4	none	indirect_not_supported	60	0	0.6248402333981661	0.10251784392425553	9.499458657793687e-08	0.004448958541679667	0.16015785898271195	0.9779357772890197	-0.32975826618505144	0.12396186050574312	0.010082947939517884	-0.33253815447861323	0.16015785898271195	0.042385038424425286	0.0027798882935618874	-0.008430079178066423	0.3953197944479872	0.7829663940394238	-0.3522292933404103	0.3595445044310811	-0.5549066066428436	-0.06811036178579603	-0.6632747079397142	0.016868672770448203	-0.23057635826338663	0.23695538124573964	0.9692	False	0.1160781669003191	-1.0667309910127163	1.0382990614748961	1.0	5000	0.977838976955129
GSE273377 validation	ImmuneScore	CLDN4	composition	indirect_not_supported	60	1	0.705232430196113	0.10083100122591766	3.253397035859232e-09	0.07546267585167059	0.17053797568074383	0.659833481958647	-0.36968402664710315	0.12890421807678443	0.005783233539611636	-0.4229027529270783	0.17697089476899816	0.020254413608932667	0.05321872627997518	-0.14395733232687727	0.5080203003357968	0.8425199675949665	-0.30435516137602286	0.43604489639806876	-0.598501534563333	-0.1048799737668316	-0.7727484095031323	-0.045123606894687626	-0.22060165846888607	0.3144697407386209	0.7208	False	0.13475515040672734	-1.3133989939583304	0.7550432327666027	1.0	5000	0.6587679342727473
GSE282774	CD8A	signature	none	total_not_inverse	58	0	0.42415946353317535	0.12101422211984961	0.0009061649880842204	-0.15151752710836353	0.14427119214732043	0.2982065279229359	-0.20579549659054105	0.1307702602155407	0.12118599641755892	-0.14152790357638428	0.1442711921473204	0.33089565791853803	-0.06426759301415683	0.31228862671385954	0.16793545733491202	0.6427937962079986	-0.4458272372518977	0.14552178774744032	-0.4519137938225209	0.0707759456881428	-0.4184877890320741	0.17422630860185329	-0.22986922873484225	0.060327554082444126	0.3128	False	0.07202693534735567	-2.5098653841588483	3.260886097698058	1.0	5000	0.3143979670451179
GSE282774	CD8A	signature	composition	total_not_inverse	58	1	0.4212667286658371	0.12012096519357512	0.0009105875286212264	-0.1419269215510071	0.14785772873724862	0.34138975879262967	-0.20453407081529779	0.1316235461604704	0.12593651276201184	-0.14474498086389215	0.14570276021331532	0.32493296604943056	-0.05978908995140566	0.2923184861723968	0.16621734102394525	0.6423472620784932	-0.4634784124761752	0.14991185107970767	-0.45577153635903533	0.07470505295729613	-0.4200077961185939	0.16447867155565127	-0.23050842130888022	0.06425914178984149	0.36	False	0.07320398544889048	-2.564614495337835	3.312882379674008	1.0	5000	0.3545314754723071
GSE282774	CD8A	signature	CLDN4	total_not_inverse	58	1	0.3135134632684236	0.16078385760455702	0.056292188213285535	-0.16633943161215733	0.14632319240991898	0.26064367282027967	-0.27177371202422895	0.17493952727657325	0.12603259615419296	-0.21962406074140012	0.1804064906434863	0.22875131273728697	-0.05214965128282855	0.1918862972228136	-0.04168834223745274	0.6048643761726202	-0.4618171589882353	0.13566408018931958	-0.5909632547748231	0.12936108660920667	-0.5724933565299947	0.19308949367796935	-0.2188492377843085	0.03526093978948245	0.3088	False	0.06480900467541865	-1.0451285669090828	1.8490977725681625	1.0	5000	0.32605950875625556
GSE282774	CD8A	CLDN4	none	total_not_inverse	58	0	0.6591097849826204	0.10049647216091043	1.8509279166960428e-08	0.10010201173910303	0.17493952727657325	0.5695118398408591	-0.20579549659054105	0.1307702602155407	0.12118599641755892	-0.27177371202422895	0.17493952727657325	0.12603259615419296	0.06597821543368794	-0.32060087089738815	0.4884986141053279	0.7860000670481638	-0.2910502208410224	0.44571068505145967	-0.4457365046241163	0.06412693758274766	-0.6051175882422769	0.13265536639341008	-0.2033960050480232	0.2916589991542841	0.6336	False	0.12513140562014957	-5.181105010048493	3.9481859524828726	1.0	5000	0.5686480125003437
GSE282774	CD8A	CLDN4	composition	total_not_inverse	58	1	0.6615730430956179	0.09966819611503919	1.4772441241799225e-08	0.0854766417979892	0.1793364235954554	0.6355506140845839	-0.20453407081529779	0.1316235461604704	0.12593651276201184	-0.2610831128431875	0.17789912021905524	0.148016085879544	0.0565490420278898	-0.2764773702614846	0.48817645285633887	0.7824730151108941	-0.31368317434583903	0.4156772847469671	-0.4629264171779865	0.06317047959519542	-0.6001325198859054	0.14705159015284205	-0.21805523971183083	0.2772267708447751	0.66	False	0.12442524563399142	-4.603165214192886	3.7343160452425153	1.0	5000	0.6344995324184626
GSE282774	ImmuneScore	signature	none	total_not_inverse	58	0	0.42415946353317535	0.12101422211984961	0.0009061649880842204	-0.2687132975044982	0.1419396704330042	0.06360367387272962	-0.17905810698575775	0.13147094969195644	0.17866443803162285	-0.06508081887201944	0.14193967043300418	0.6483924715310264	-0.1139772881137385	0.6365379933498584	0.17795441826516184	0.6361433860650946	-0.565536160642764	0.026341905564358652	-0.4419803828228889	0.10531810040233056	-0.3513909608914909	0.22859854671399343	-0.2920945805813651	0.01126447540340839	0.0736	False	0.0775927896295661	-3.832225157610105	5.984709632195707	1.0	5000	0.09577147064614588
GSE282774	ImmuneScore	signature	composition	total_not_inverse	58	1	0.4212667286658371	0.12012096519357512	0.0009105875286212264	-0.2487775994118617	0.14486494573473307	0.09165383447480979	-0.1765697843871659	0.13131844162993628	0.18427613108008267	-0.07176805891759092	0.14275359585166802	0.6171908028786136	-0.10480172546957506	0.5935428070738056	0.16068627606913005	0.6389989167615494	-0.5573160110517575	0.03809852338823181	-0.432000106614245	0.10066575357885132	-0.3486562068892505	0.22171077391948968	-0.28141268056706525	0.016553492284600083	0.0984	False	0.07612811724715307	-3.2040617929103505	6.177222205759471	1.0	5000	0.12299537325020472
GSE282774	ImmuneScore	signature	CLDN4	total_not_inverse	58	1	0.3135134632684236	0.16078385760455702	0.056292188213285535	-0.27932850886319904	0.1442889505812376	0.05812255315005177	-0.20858528795161516	0.17629615906832946	0.241837658426398	-0.12101203974830883	0.17789840957042932	0.4992642414405493	-0.08757324820330609	0.41984383972286754	-0.048543869876368106	0.6021261260301761	-0.5621915834091642	0.015018346752723287	-0.5314914958662346	0.1870470016129304	-0.45203386113660676	0.2561079899567222	-0.26317861802105913	0.017611858014551063	0.142	False	0.07319371328419316	-2.6321835221966174	4.249297484466543	1.0	5000	0.16950003387138213
GSE282774	ImmuneScore	CLDN4	none	total_not_inverse	58	0	0.6591097849826204	0.10049647216091043	1.8509279166960428e-08	0.04479857777659282	0.17629615906832946	0.8003583691707757	-0.17905810698575775	0.13147094969195644	0.17866443803162285	-0.20858528795161516	0.17629615906832946	0.241837658426398	0.02952718096585729	-0.16490278749683127	0.48812943814082427	0.7845407831658484	-0.33827300007911726	0.37096786396699105	-0.4309703910859339	0.09949767826176502	-0.5263007404542857	0.174169394277554	-0.23635395951530358	0.24462812407714196	0.8116	False	0.12152318313558985	-4.6981787754026865	6.386711153753273	1.0	5000	0.7995579338027227
GSE282774	ImmuneScore	CLDN4	composition	total_not_inverse	58	1	0.6615730430956179	0.09966819611503919	1.4772441241799225e-08	0.010528717819018556	0.179290952860536	0.9533885628458679	-0.1765697843871659	0.13131844162993628	0.18427613108008267	-0.18353530027458906	0.17785401391228445	0.30669837511532505	0.006965515887423164	-0.039449081911715	0.4889853575863104	0.7829493760494185	-0.37452832457096025	0.35558645272920403	-0.4437427670443369	0.07983581874354309	-0.5254343475536324	0.18705641670571643	-0.257362154638068	0.23031763987349074	0.9912	False	0.12489817298495864	-4.693155913851748	5.32527549656801	1.0	5000	0.9531736139787855
GSE233774 tumor	CD8A	signature	none	indirect_not_supported	30	0	0.34549499443826487	0.17734482239190966	0.06148430019771988	-0.20533140270988673	0.1802078656324381	0.26453855359498335	-0.43670745272525036	0.17000909647240972	0.015827986517519425	-0.3657664808879967	0.1802078656324381	0.05234909392069053	-0.07094097183725344	0.16244506796151512	0.0053518208614244025	0.6118705561911707	-0.5638417717468974	0.1983174111558295	-0.7227353167745831	-0.04265735360274797	-0.7292879323633606	0.04170642624843411	-0.2257139246381093	0.08632364551617572	0.3548	False	0.07618640847393911	-0.2741323412251754	1.0381511832670618	1.0	5000	0.32533974173557356
GSE233774 tumor	CD8A	signature	composition	total_not_inverse	30	1	0.20723103973322982	0.18544611670565872	0.27363738254231035	-0.04003028113271132	0.1698794602128566	0.815558805356172	-0.2308974131199346	0.16080832839176595	0.16252901432458314	-0.22260189633998972	0.16743960971415603	0.19524862553319305	-0.00829551677994526	0.035927283324028995	-0.1979323856161327	0.5767184026818011	-0.4198817823283055	0.3123972021947597	-0.5959291567022995	0.18300349324549367	-0.6158336770750927	0.19650435626992246	-0.1279291167805454	0.11297694793927573	0.9072	False	0.054088858530012524	-1.191083841609065	1.2814464860192687	1.0	5000	0.8176497192031643
GSE233774 tumor	CD8A	signature	CLDN4	total_not_inverse	30	1	0.12522740467039656	0.2275268926813951	0.5865804483744774	-0.21925163661223732	0.19085466323832734	0.2611024651736641	-0.4284246139480305	0.22697268398889647	0.06987797912116638	-0.40096830052534344	0.22690292237063456	0.08894318577084491	-0.027456313422687378	0.06408668533227162	-0.37010089439639454	0.6321025768992009	-0.6282257351829749	0.21959791751636862	-0.8229797112704733	0.29701138208939293	-0.8266409943652149	0.2944098071651568	-0.15856419616951295	0.16404642363104643	0.8312	False	0.07757224980193399	-1.0857986353598372	1.2270333687326473	1.0	5000	0.6196412271503484
