stratum	covariates	method	outcome	effect_TACSTD2	fe_TACSTD2	p_TACSTD2	I2_TACSTD2	ci_low_TACSTD2	ci_high_TACSTD2	neg_TACSTD2	cohorts_TACSTD2	effect_CLDN4	fe_CLDN4	p_CLDN4	I2_CLDN4	ci_low_CLDN4	ci_high_CLDN4	neg_CLDN4	cohorts_CLDN4	effect_CLDN7	fe_CLDN7	p_CLDN7	I2_CLDN7	ci_low_CLDN7	ci_high_CLDN7	neg_CLDN7	cohorts_CLDN7	min_abs	mean_abs	worst_p	k	eligible	q_worst
all	KRT5_KRT6A	spearman	CD8_z	-0.11485087819541517	-0.11923716904149635	0.00011408318681097463	0.6904576935663476	-0.17222431048133588	-0.056700855880127896	7	8	-0.10331345127734999	-0.0876264635461774	6.46088759239721e-05	0.5882207134281479	-0.15332813986546953	-0.05277080042519213	8	8	-0.13072496208485096	-0.1307577269300703	0.0007644048590208161	0.8204367323062947	-0.2050979629491128	-0.05485095441620061	7	8	0.10331345127734999	0.11629643051920537	0.0007644048590208161	2	True	0.004564307407690068
all	KRT5_KRT6A	spearman	CD8_rank	-0.11227678015321792	-0.11668715229941934	7.541097567581641e-05	0.6585535496805542	-0.1669994527786624	-0.05686449867817944	7	8	-0.10280676043139836	-0.08825393449195011	4.063257453567993e-05	0.561268603704588	-0.1512749219954865	-0.05384545252628676	8	8	-0.13419705858283398	-0.1345262385722426	0.0005609418530595594	0.8210720962301502	-0.2086084179128601	-0.05824091597967587	7	8	0.10280676043139836	0.11642686638915008	0.0005609418530595594	2	True	0.0037833652863184936
all	KRT5_KRT6A	spearman	CD8_pc1	-0.11485087819541517	-0.11923716904149635	0.00011408318681097463	0.6904576935663476	-0.17222431048133588	-0.056700855880127896	7	8	-0.10331345127734999	-0.0876264635461774	6.46088759239721e-05	0.5882207134281479	-0.15332813986546953	-0.05277080042519213	8	8	-0.13072496208485096	-0.1307577269300703	0.0007644048590208161	0.8204367323062947	-0.2050979629491128	-0.05485095441620061	7	8	0.10331345127734999	0.11629643051920537	0.0007644048590208161	2	True	0.004564307407690068
all	KRT5_KRT6A	spearman	CD3CD8_mean	-0.11137317452600234	-0.11593247490306775	8.846578857845267e-05	0.6596392143158865	-0.16619539994708088	-0.055864595312777265	7	8	-0.12183195127332	-0.11126859119750188	2.4267727739219144e-08	0.42723983911082875	-0.1639654573812036	-0.07925474404000096	8	8	-0.1537043482176803	-0.15542402583251336	0.00029795411384881044	0.8511405085350233	-0.23444187036212158	-0.07086094989022072	7	8	0.11137317452600234	0.12896982467233423	0.00029795411384881044	2	True	0.0027168258284887203
all	KRT5_KRT6A	spearman	CD3CD8_z	-0.11169645801479998	-0.11616201066166519	8.93301843174917e-05	0.6620529310704832	-0.16670543614680414	-0.05599433001337333	7	8	-0.12181664254989565	-0.11082742248512022	3.688186517707351e-08	0.44155717546950274	-0.16450212851203194	-0.07867575043711827	8	8	-0.15353595452342547	-0.15482467951705903	0.00033338566871684276	0.8532451914144692	-0.23483547576089164	-0.07010326726267153	7	8	0.11169645801479998	0.12901635169604037	0.00033338566871684276	2	True	0.002905856796309889
all	KRT5_KRT6A	spearman	CD3CD8_rank	-0.10788610732100092	-0.11311991101807024	0.0001877460483337805	0.6707056991941119	-0.1636582681277142	-0.05142650559232854	7	8	-0.11928282249547381	-0.10891611770233427	4.4724366038493096e-08	0.4251121449107789	-0.16136672629835677	-0.07676589718638016	8	8	-0.15394770782899148	-0.15531668462897186	0.0003107764211491008	0.8525384086495207	-0.23504571636944666	-0.0707211082573831	7	8	0.10788610732100092	0.12703887921515541	0.0003107764211491008	2	True	0.002790299095730551
all	KRT5_KRT6A	spearman	CD3CD8_pc1	-0.11088904740560457	-0.11552768706309002	0.00010886427684742571	0.665451129809726	-0.16618391607128277	-0.05489901428372811	7	8	-0.12213600166050402	-0.11127785814334286	2.9562626759600507e-08	0.43679597824876903	-0.16463194806738524	-0.07918747380619263	8	8	-0.1540716681696749	-0.1554371607980957	0.0003152333697716099	0.8530912028423887	-0.23531273139366832	-0.07069254765232423	7	8	0.11088904740560457	0.1290322390785945	0.0003152333697716099	2	True	0.0028174910891085553
all	KRT5_KRT6A	spearman	DanaherT_mean	-0.09987716729827201	-0.10673090978930852	0.00106749578646307	0.7052100512818024	-0.15887951992827673	-0.04016394483453322	7	8	-0.1185908850227357	-0.1113648911512327	4.636135557348751e-09	0.3376392815901287	-0.15767878595523885	-0.0791319444915778	8	8	-0.15882601583378933	-0.1621344592322968	0.00024090021396277388	0.8565926091684761	-0.2408598543062414	-0.07453896854587175	6	8	0.09987716729827201	0.12576468938493235	0.00106749578646307	2	False	0.005709567142148501
all	KRT5_KRT6A	spearman	DanaherT_z	-0.09893633481290391	-0.10609326099197797	0.001583588007456152	0.7201914609693502	-0.15947513841264543	-0.037656201619626295	7	8	-0.11694596614378287	-0.10984071572306997	9.340806904643255e-09	0.3452285032339672	-0.15629158190842382	-0.0772297894904709	8	8	-0.15800991930835712	-0.1616657928294726	0.0002919108652217199	0.8589952254652918	-0.24074240473901576	-0.07299787063240273	6	8	0.09893633481290391	0.12463074008834796	0.001583588007456152	2	False	0.007489968342026866
all	KRT5_KRT6A	spearman	DanaherT_rank	-0.09853903176589977	-0.10549489802860657	0.0016301299003471967	0.7194107448181881	-0.15900185557548122	-0.037339814088135234	7	8	-0.11630340974642424	-0.10908810064065132	1.3299729656160152e-08	0.35130739431678903	-0.15585071546174514	-0.07638384978601569	8	8	-0.1580713706312836	-0.16168664407410407	0.0002980234321111588	0.8595330767439875	-0.2409543571008412	-0.07289944381046004	6	8	0.09853903176589977	0.12430460404786921	0.0016301299003471967	2	False	0.00764178963196825
all	KRT5_KRT6A	spearman	DanaherT_pc1	-0.09922857185322073	-0.10634384620426444	0.0014941815282490884	0.718842723352395	-0.15962090777986312	-0.038096261409503604	7	8	-0.11714080058887012	-0.11014673875752047	7.548628563172746e-09	0.33960385961758827	-0.15630623671940447	-0.07760757092786653	8	8	-0.15830588091173106	-0.16199447859293767	0.00027690474698591775	0.8584627688805808	-0.24087815727122744	-0.07345838787379104	6	8	0.09922857185322073	0.12489175111794064	0.0014941815282490884	2	False	0.007192549965678226
all	KRT5_KRT6A	spearman	SigH_mean	-0.10107787983863915	-0.10835054296031695	0.0019226299166987281	0.7419272322851889	-0.16401452510592132	-0.0373216911830088	7	8	-0.13075553278685914	-0.12100997182513566	2.7909058299386733e-09	0.43609778853058306	-0.17311472760064336	-0.08791350476631724	8	8	-0.1705098390649183	-0.17289550746362808	0.00010536275849658494	0.8616606747524617	-0.2535664954517294	-0.08495744021810334	8	8	0.10107787983863915	0.13411441723013887	0.0019226299166987281	2	True	0.008628632039779479
all	KRT5_KRT6A	spearman	SigH_z	-0.10040096992128704	-0.10787912119339767	0.0024203538321047246	0.750026400809803	-0.1643336974549228	-0.0356282343668365	7	8	-0.13103414669939856	-0.12178014213888916	2.084425265591943e-09	0.4297092424598273	-0.17314514012480872	-0.08844492946097982	8	8	-0.17264646972193137	-0.175350016020798	0.00010022097846777044	0.864330677119015	-0.25640753848760883	-0.08631170406559206	8	8	0.10040096992128704	0.13469386211420567	0.0024203538321047246	2	True	0.01033717872530955
all	KRT5_KRT6A	spearman	SigH_rank	-0.09896824092355169	-0.10671128592185705	0.0029550900900703297	0.7529429166412471	-0.1632916534584774	-0.03380699226612488	7	8	-0.12868492300340317	-0.11971989396744519	3.959628723575275e-09	0.42907132185667296	-0.17080206387667807	-0.08609838445618928	8	8	-0.1714391217964777	-0.1747064149453909	0.00013174486777500273	0.8671137051827448	-0.25608530796100476	-0.08418380962626819	8	8	0.09896824092355169	0.13303076190781085	0.0029550900900703297	2	True	0.012075250811704004
all	KRT5_KRT6A	spearman	SigH_pc1	-0.10063790201321017	-0.10807806397431295	0.002170228914185581	0.7457301486352595	-0.16403853949173433	-0.036409255800954186	7	8	-0.13066186922879378	-0.12139200349247772	2.195226959860242e-09	0.42808858146690876	-0.17271624793235252	-0.08813197698166998	8	8	-0.17264258422515463	-0.17533548000583588	0.00010190590436715199	0.8646115503301505	-0.25648741286818433	-0.0862188930576999	8	8	0.10063790201321017	0.13464745182238622	0.002170228914185581	2	True	0.009484000365540032
all	KRT5_KRT6A	spearman	Tsig_mean	-0.09722816412650367	-0.10469780051652769	0.0006193042088410735	0.6588185310516163	-0.15219234451234936	-0.0416644436814806	7	8	-0.11785390821931985	-0.1108698794421857	1.3257313767211171e-09	0.28590412482683664	-0.15540291079525517	-0.07996484158546448	8	8	-0.151999221754033	-0.1558746440599329	0.0003571644895219863	0.8516865050398759	-0.23293461515323294	-0.06897271205756535	6	8	0.09722816412650367	0.12236043136661884	0.0006193042088410735	2	False	0.003995144090095171
all	KRT5_KRT6A	spearman	Tsig_z	-0.09623743386611663	-0.103889132404403	0.0008150447219795155	0.6669707813584865	-0.15187188267725535	-0.039995098994709995	7	8	-0.11674057493605111	-0.1098987186115216	1.656929293008915e-09	0.2811382468725537	-0.15416558679372558	-0.07898106040276044	8	8	-0.15138221085392942	-0.15552744069030788	0.0004091609662679573	0.8534691163720199	-0.23281097758838099	-0.06784565272325241	6	8	0.09623743386611663	0.12145340655203239	0.0008150447219795155	2	False	0.004733049049927584
all	KRT5_KRT6A	spearman	Tsig_rank	-0.0953900134630883	-0.1033045182347638	0.000963074285476077	0.6703891451537136	-0.15131860489442756	-0.038852625212515056	7	8	-0.11524120869959271	-0.10891730637738667	1.5699284585915628e-09	0.2619269021986341	-0.15214583848741572	-0.0780156817972954	8	8	-0.1502874120805901	-0.1548700151472854	0.0005013154175112468	0.8558493062608801	-0.2323974478156801	-0.06605034615089456	6	8	0.0953900134630883	0.1203062114144237	0.000963074285476077	2	False	0.005318407242619201
all	KRT5_KRT6A	spearman	Tsig_pc1	-0.09756019934769718	-0.10480671424875508	0.000797907617111781	0.6749477158654021	-0.1538412973008279	-0.04064811038436806	7	8	-0.11890365319567056	-0.1109358526941405	2.9748987107229744e-09	0.32545402914094756	-0.15761055620320527	-0.0798319459172178	8	8	-0.1525809867190496	-0.15613907361811477	0.00039094169059806236	0.8548401644457362	-0.23434122975331512	-0.06867744231771122	6	8	0.09756019934769718	0.12301494642080579	0.000797907617111781	2	False	0.004668599242278916
all	KRT5_KRT6AB	spearman	CD3D	-0.1064526948022582	-0.1094853304816013	2.1096521169512497e-05	0.5597127509339453	-0.15484684842266144	-0.05754889146134179	7	8	-0.12994000642245052	-0.11454398408548423	9.898183237125926e-08	0.538003488438848	-0.17686561129869074	-0.08242500316710696	8	8	-0.1466615923754813	-0.14513182763568197	0.0001346268119942738	0.8164413348015908	-0.21991380170704536	-0.07176473041963667	7	8	0.1064526948022582	0.1276847645333967	0.0001346268119942738	3	True	0.0020766932650384986
all	KRT5_KRT6AB	spearman	CD3E	-0.0898226728093954	-0.0948320746657934	0.002791487723877258	0.6944192066477705	-0.14801227043972592	-0.031013311768350097	7	8	-0.13158164966012006	-0.11841280672760734	2.9396267325718853e-08	0.5125630713179556	-0.17723816510893972	-0.08535999072566773	8	8	-0.17055042209892046	-0.1701378246845018	2.465331665551396e-05	0.8355133867653736	-0.24704721264581792	-0.09194101632472683	8	8	0.0898226728093954	0.13065158152281198	0.002791487723877258	3	True	0.011529476518087124
all	KRT5_KRT6AB	spearman	CD3G	-0.09653715577137965	-0.10077995021134922	0.001130590520195172	0.6864309909663279	-0.1539015334409496	-0.03852420627561289	7	8	-0.12135817710999026	-0.1123265608830813	6.036399665684316e-08	0.45336874021291557	-0.1645700659211027	-0.07768134802691112	8	8	-0.16267978989930257	-0.16426455026681866	0.0006571652636850997	0.8825464550160241	-0.25295455670015116	-0.06959668669318968	7	8	0.09653715577137965	0.12685837426022417	0.001130590520195172	3	True	0.0059299722914882835
all	KRT5_KRT6AB	spearman	CD8A	-0.11134231215030306	-0.1152766955510114	0.0008403953186323286	0.7535172096559138	-0.1755934491615598	-0.046146663514308975	7	8	-0.11607795376658915	-0.09749440702248437	1.8737691633175696e-05	0.6256962142588438	-0.1683884736851715	-0.06311546223315101	8	8	-0.14462206136168396	-0.14562463109554263	0.00021246528449347693	0.8223833056092984	-0.21910513380151472	-0.06846318778405475	8	8	0.11134231215030306	0.12401410909285872	0.0008403953186323286	3	True	0.004827055606656797
all	KRT5_KRT6AB	spearman	CD8B	-0.10102217265276586	-0.1022929205654741	3.5827882573705776e-05	0.5381229168569601	-0.14833800482049841	-0.05324488519747666	7	8	-0.09003684075679502	-0.07298318214018581	0.0011139154913776272	0.6377312015318826	-0.14356041008406006	-0.03598808191063738	8	8	-0.12399549241380718	-0.11947002258733559	0.00047802766573217756	0.7834971762091518	-0.19215769279996467	-0.05464267331549252	7	8	0.09003684075679502	0.10501816860778936	0.0011139154913776272	3	True	0.005878275239139699
all	KRT5_KRT6AB	spearman	CD3_mean	-0.10056462045807785	-0.10439785885508615	0.0003882189997296592	0.6566829481430292	-0.15537909058867644	-0.045132782204165646	7	8	-0.13200315807832677	-0.1189205002421591	1.2309831539221444e-08	0.48948448482803847	-0.17660013332026134	-0.0868653104825244	8	8	-0.1645585163765527	-0.16365699483502727	0.0001177033187264271	0.8528311267066653	-0.24547510016763172	-0.08136473124849632	7	8	0.10056462045807785	0.13237543163765245	0.0003882189997296592	3	True	0.0031218626399014014
all	KRT5_KRT6AB	spearman	CD3_z	-0.10031804953193652	-0.10421127196348592	0.0004553477723899646	0.6632138663245264	-0.15565537598425291	-0.04435304560713414	7	8	-0.13104014671596717	-0.11859156469652886	9.876249255893908e-09	0.4753355756792255	-0.1750364308663596	-0.0865215699281575	8	8	-0.16475534129173605	-0.16405501898107502	0.00013169737153527868	0.8553305317700032	-0.2463358579667417	-0.08085655902184107	7	8	0.10031804953193652	0.13203784584654657	0.0004553477723899646	3	True	0.0034000495476960903
all	KRT5_KRT6AB	spearman	CD3_rank	-0.10009636221408327	-0.10409413190728432	0.00048091559138238913	0.6645303931482861	-0.15554332962506473	-0.04402065037800659	7	8	-0.13038699452080812	-0.11815429193038446	1.1444071214860435e-08	0.47463953082565735	-0.17436257785649145	-0.08589233562307311	8	8	-0.1641452013549969	-0.16370176834830433	0.0001684501510086662	0.8589182988239545	-0.24674019498059976	-0.0791826450299655	7	8	0.10009636221408327	0.13154285269662944	0.00048091559138238913	3	True	0.003513499655685051
all	KRT5_KRT6AB	spearman	CD3_pc1	-0.10028967736568603	-0.10416918083144742	0.0004616722835804421	0.6637334539687434	-0.15566935571212218	-0.04428153841438196	7	8	-0.13119687233128655	-0.11870853252247487	9.897922560757474e-09	0.476640491917572	-0.17524668867120768	-0.0866228281927212	8	8	-0.16479404875347525	-0.16410754310769646	0.0001306321886273045	0.8552468342647487	-0.24635049710385365	-0.080920130882699	7	8	0.10028967736568603	0.13209353281681593	0.0004616722835804421	3	True	0.003425695043187271
all	KRT5_KRT6AB	spearman	CD8_mean	-0.1147078728532431	-0.11738961283074931	0.00026319098033583427	0.7222355555043798	-0.17526991989322277	-0.05328098816343343	7	8	-0.10985611481230247	-0.09011534482463049	9.842519792279295e-05	0.6537948396045191	-0.16430974244239963	-0.05473495454042255	8	8	-0.13821527563264893	-0.13643656710227933	0.00029973804164652577	0.8143014984945152	-0.21128337052591026	-0.06361095657138983	7	8	0.10985611481230247	0.12092642109939818	0.00029973804164652577	3	True	0.0027278463041593127
all	KRT5_KRT6AB	spearman	CD8_z	-0.11332618152551986	-0.11598499536293073	0.00021757269372617172	0.7074904459681011	-0.17240369396767943	-0.053436307183974255	7	8	-0.10777978865417386	-0.08781983234034353	0.00015098944375111878	0.6594141059250515	-0.1627040819153755	-0.05218960241458513	8	8	-0.1357795050535917	-0.13332875734798	0.00033403391503699276	0.8104044654817122	-0.20817950642785785	-0.061899679692936325	7	8	0.10777978865417386	0.1189618250777618	0.00033403391503699276	3	True	0.002905856796309889
all	KRT5_KRT6AB	spearman	CD8_rank	-0.110467059230678	-0.11324901373895009	0.00015630153404809534	0.6775819689610878	-0.1668452885661083	-0.05336883552175831	7	8	-0.10717088838119015	-0.0884208135725173	0.00010102000236655864	0.637115121865798	-0.16041829369831878	-0.05330152063032037	8	8	-0.13920852139752982	-0.13711552718126288	0.0002467229050792634	0.8118201717533152	-0.21178329519898556	-0.06510685568712123	7	8	0.10717088838119015	0.11894882300313266	0.0002467229050792634	3	True	0.0024871302804013434
all	KRT5_KRT6AB	spearman	CD8_pc1	-0.11332618152551986	-0.11598499536293073	0.00021757269372617172	0.7074904459681011	-0.17240369396767943	-0.053436307183974255	7	8	-0.10777978865417386	-0.08781983234034353	0.00015098944375111878	0.6594141059250515	-0.1627040819153755	-0.05218960241458513	8	8	-0.1357795050535917	-0.13332875734798	0.00033403391503699276	0.8104044654817122	-0.20817950642785785	-0.061899679692936325	7	8	0.10777978865417386	0.1189618250777618	0.00033403391503699276	3	True	0.002905856796309889
all	KRT5_KRT6AB	spearman	CD3CD8_mean	-0.110010539325791	-0.11263035362646925	0.0001247924764640209	0.665083183622778	-0.16535487559465684	-0.05397550996774703	7	8	-0.12788517619285739	-0.11204838829829557	3.3692323923022236e-07	0.5625107915302013	-0.17613603557875132	-0.07902125392571675	8	8	-0.15980501070569852	-0.15836914213117692	0.00014987462442106263	0.8484984405117036	-0.2397555039318763	-0.07770154765299438	8	8	0.110010539325791	0.13256690874144897	0.00014987462442106263	3	True	0.0020766932650384986
all	KRT5_KRT6AB	spearman	CD3CD8_z	-0.11035224204034054	-0.11288055926164588	0.00012117961476038729	0.6659278019857521	-0.16575986224879133	-0.054250107556812796	7	8	-0.1277367054142198	-0.11154978066734512	4.548756376864275e-07	0.5712152101763118	-0.17647477522838276	-0.07837380922885442	8	8	-0.15954648321004375	-0.15769749183282689	0.0001691054510876155	0.850436367958678	-0.24000335861744965	-0.07691271991048655	8	8	0.11035224204034054	0.13254514355486802	0.0001691054510876155	3	True	0.002161222362080671
all	KRT5_KRT6AB	spearman	CD3CD8_rank	-0.10642916607474248	-0.10974781688546838	0.00024447229375119364	0.6728287974727667	-0.1624671941533601	-0.04970679268924545	7	8	-0.12508200777720782	-0.10961284451865444	5.130966984539829e-07	0.5567580795980337	-0.1730608815778596	-0.07651088888511173	8	8	-0.159886997496037	-0.1581907344878079	0.0001628912124231112	0.8503404886702227	-0.24030777757630603	-0.07728629117721293	8	8	0.10642916607474248	0.13046605711599576	0.00024447229375119364	3	True	0.002487009324158163
all	KRT5_KRT6AB	spearman	CD3CD8_pc1	-0.1095150091099485	-0.1122186371599819	0.00014470604228933063	0.6684644865136395	-0.16514304885081282	-0.05319239231103169	7	8	-0.12802843627506794	-0.11198629841897065	3.7883433807243436e-07	0.567279043467545	-0.1765411021971827	-0.0788952672113609	8	8	-0.16003937865244383	-0.15829337348334996	0.00016207409616677865	0.8505344073842288	-0.24050541209802787	-0.07738868297407725	8	8	0.1095150091099485	0.13252760801248675	0.00016207409616677865	3	True	0.002131690227391903
all	KRT5_KRT6AB	spearman	DanaherT_mean	-0.09920852525199456	-0.10398246535300724	0.0010539913814855536	0.6997412943941291	-0.15776289502162266	-0.03995894028423544	7	8	-0.1240773454697424	-0.11227913628726122	8.579141953939733e-08	0.4885927237770779	-0.16874303241189362	-0.07890311833411189	8	8	-0.16405120851179852	-0.1644253436340698	0.00015595449007477024	0.8572766455671127	-0.2461902983177175	-0.07957244605419983	8	8	0.09920852525199456	0.12911235974451182	0.0010539913814855536	3	True	0.005669313823384858
all	KRT5_KRT6AB	spearman	DanaherT_z	-0.09829193136413862	-0.10335358525935355	0.001550972602797359	0.7146283041273779	-0.15833308866970386	-0.03752655599089139	7	8	-0.12220470568524926	-0.11075738243220287	1.3943611524248187e-07	0.4899004475222927	-0.16695309295088676	-0.07695391083001342	8	8	-0.16316599641963625	-0.1639303786752659	0.00018954546215981406	0.8594366678473573	-0.24594176238344348	-0.07802753558024685	8	8	0.09829193136413862	0.1278875444896747	0.001550972602797359	3	True	0.007374158038428033
all	KRT5_KRT6AB	spearman	DanaherT_rank	-0.09792235233672618	-0.10280410940394562	0.0015922196654778577	0.7138311597710914	-0.15788754894022175	-0.03723758207102896	7	8	-0.12157678431418939	-0.11006672159895603	1.7308609640833335e-07	0.4922897793799727	-0.16643989429159056	-0.07621137565879889	8	8	-0.16329664338022276	-0.16400345308901462	0.00019093271856057635	0.8598102905464725	-0.24617408795683543	-0.07804855520709379	7	8	0.09792235233672618	0.1275985933437128	0.0015922196654778577	3	True	0.007515688943616986
all	KRT5_KRT6AB	spearman	DanaherT_pc1	-0.0985880523469343	-0.10360309027148994	0.001466335044492062	0.7134044630019147	-0.15849932395459526	-0.03795346980487535	7	8	-0.12243636941785489	-0.11107675540086956	1.1877778863149369e-07	0.4862371182688899	-0.16701981236817734	-0.07735325144537004	8	8	-0.16349042039973574	-0.1642785530277426	0.00017849830716446912	0.8588592720580385	-0.24609156408416494	-0.07853160638996402	8	8	0.0985880523469343	0.12817161405484165	0.001466335044492062	3	True	0.007100884528708398
all	KRT5_KRT6AB	spearman	SigH_mean	-0.10067224401867726	-0.10583175905118862	0.001965977578394532	0.7402891148944113	-0.1634962848590437	-0.037034996405132616	7	8	-0.13646446069049284	-0.12228703785925558	4.46757208699401e-08	0.5587694098701053	-0.18438017819196242	-0.08790160701241957	8	8	-0.17631968008546853	-0.17561346796833963	6.200180051024532e-05	0.8618745048151331	-0.2593196371215584	-0.09073434562552359	8	8	0.10067224401867726	0.13781879493154622	0.001965977578394532	3	True	0.008773348412195459
all	KRT5_KRT6AB	spearman	SigH_z	-0.09995300349536505	-0.10532905532206957	0.0024646546445153666	0.748040903900706	-0.16372291541741776	-0.03535123830048369	7	8	-0.1365701937886001	-0.12303334276463716	3.49195184986543e-08	0.5524626953035722	-0.18414644801343247	-0.088355481393969	8	8	-0.17840684983557323	-0.17805392398002448	5.7569198023764396e-05	0.8640123714158797	-0.2619533037030662	-0.09220623135076228	8	8	0.09995300349536505	0.1383100157065128	0.0024646546445153666	3	True	0.010480860983829247
