n_a	n_b	mean_a	mean_b	delta	exact_p	note	contrast	dropped
7	3	1.398199793229202	1.4827563289315757	-0.08455653570237365	0.6666666666666666		NMPR vs MPR mal_CLDN4_mean	['BD_immune06', 'BD_immune13']
8	3	0.6325108661917314	0.3237098882096035	0.30880097798212786	0.3757575757575758		NMPR vs MPR mal_CLDN4_mean	['BD_immune11']
8	3	0.715980401895759	0.3226369556939746	0.39334344620178435	0.3757575757575758		NMPR vs MPR mal_CLDN4_mean	['BD_immune11']
8	4	0.4044706849405339	0.5368821710076565	-0.13241148606712255	0.6828282828282828		NMPR vs MPR frac_tnk	[]
8	4	0.40570504613465197	0.5346259786886152	-0.1289209325539632	0.6828282828282828		NMPR vs MPR frac_tnk	[]
