score	adjust	covariate	keratin_scale	k	fail_reason	n_GSE123902	rho_GSE123902	p_GSE123902	n_GSE131907	rho_GSE131907	p_GSE131907	n_GSE205335	rho_GSE205335	p_GSE205335	n_GSE189357	rho_GSE189357	p_GSE189357	n_total	pooled_rho	pooled_p	I2	ci_lo	ci_hi	cliff	cliff_p	r_rb	n_q1	n_q4	median_q1	median_q4	consistent	histology	min_mal	panel_id	abs_rho	abs_cliff	joint
pct_gt0	none	none	none	0		13	-0.6593406593406593	0.0142255785114567	21	-0.5220779220779221	0.015195754492505785	22	-0.43534726143421804	0.042861326301676765	9	-0.6	0.08762282904140249	65	-0.5311678045689989	1.6462232944573955e-05	0.0	-0.6967711225150761	-0.3118052568209761	-0.7236842105263158	0.00028794861470847027	-0.7236842105263157	19.0	16.0	0.4334841628959276	0.12380844872566725	True	all	20	pct_gt0|none|none|all|min20	0.5311678045689989	0.7236842105263158	1.2548520150953149
pct_gt0	partial	KRT8	cp10k	1		13	-0.11022257455566731	0.7199956410835535	21	-0.5188774408653124	0.015944864459085963	22	-0.4597764319605095	0.031327996115525614	9	-0.6687545868454264	0.04889484641990046	65	-0.4501026901045909	0.0006892916827860147	0.0	-0.6439125699433084	-0.20201179065269206	-0.5921052631578947	0.0030402259610744988	-0.5921052631578947	19.0	16.0	0.3958158995815899	0.12380844872566725	True	all	20	pct_gt0|partial|KRT8_cp10k|all|min20	0.4501026901045909	0.5921052631578947	1.0422079532624857
pct_gt0	semipartial	KRT8	cp10k	1		13	-0.07458703150541582	0.8086516085699108	21	-0.5146578048718665	0.016977748526222625	22	-0.457628168230093	0.032231121580075725	9	-0.667266810615772	0.049586479138725326	65	-0.44219471382233144	0.0008851694301821795	0.0	-0.6380961481101134	-0.1925227347441553	-0.5921052631578947	0.0030402259610744988	-0.5921052631578947	19.0	16.0	0.3958158995815899	0.12380844872566725	True	all	20	pct_gt0|semipartial|KRT8_cp10k|all|min20	0.44219471382233144	0.5921052631578947	1.0342999769802261
pct_gt0	partial	KRT18	cp10k	1		13	-0.5473878992391223	0.05283725880598794	21	-0.4884051407037451	0.024675871626520185	22	-0.5061499509008965	0.016238303140985906	9	-0.7124612538170633	0.03125353156641883	65	-0.5327623056813358	3.2110157085460656e-05	0.0	-0.7033978786693285	-0.3040665350270128	-0.6973684210526315	0.00047681495927473104	-0.6973684210526316	19.0	16.0	0.4086294416243655	0.12380844872566725	True	all	20	pct_gt0|partial|KRT18_cp10k|all|min20	0.5327623056813358	0.6973684210526315	1.2301307267339672
pct_gt0	semipartial	KRT18	cp10k	1		13	-0.48402222343634194	0.09374055066041793	21	-0.4623795753521745	0.034820170535125906	22	-0.5040540828882789	0.01675966080634781	9	-0.7120653320005385	0.03139095289213444	65	-0.5119273298706682	7.578056846915898e-05	0.0	-0.6886261280024089	-0.27783837303496195	-0.6973684210526315	0.00047681495927473104	-0.6973684210526316	19.0	16.0	0.4086294416243655	0.12380844872566725	True	all	20	pct_gt0|semipartial|KRT18_cp10k|all|min20	0.5119273298706682	0.6973684210526315	1.2092957509232998
pct_gt0	partial	KRT19	cp10k	1		13	-0.6633174691659445	0.013452211130914077	21	-0.4955174952780781	0.02235976682617546	22	-0.4284233619402923	0.046667852992136424	9	-0.6338656910463875	0.06678518771272281	65	-0.5224865830156713	4.943594995045354e-05	0.0	-0.6961308873071465	-0.2910874402075833	-0.6776315789473685	0.0006885098354721882	-0.6776315789473684	19.0	16.0	0.4334841628959276	0.12380844872566725	True	all	20	pct_gt0|partial|KRT19_cp10k|all|min20	0.5224865830156713	0.6776315789473685	1.2001181619630397
pct_gt0	semipartial	KRT19	cp10k	1		13	-0.6629569160834397	0.013520991428269414	21	-0.48414786137941695	0.026150935146743697	22	-0.424303988702094	0.04905390149889121	9	-0.6249999999999999	0.0719021541966211	65	-0.5161652406151245	6.396461516170777e-05	0.0	-0.6916426853250965	-0.28314515170979127	-0.6776315789473685	0.0006885098354721882	-0.6776315789473684	19.0	16.0	0.4334841628959276	0.12380844872566725	True	all	20	pct_gt0|semipartial|KRT19_cp10k|all|min20	0.5161652406151245	0.6776315789473685	1.1937968195624928
pct_gt0	partial	KRT7	cp10k	1		13	-0.15002485313860064	0.6246979551616276	21	-0.5077187513711364	0.018792859850189084	22	-0.4622861125821551	0.03029840817524243	9	-0.7484512100080807	0.020344237714295887	65	-0.46572960918232215	0.0004120828275212349	0.0	-0.6553408793686791	-0.22090104643284036	-0.4868421052631579	0.014940084023921841	-0.48684210526315785	19.0	16.0	0.4223951578037181	0.1458329981352384	True	all	20	pct_gt0|partial|KRT7_cp10k|all|min20	0.46572960918232215	0.4868421052631579	0.9525717144454801
pct_gt0	semipartial	KRT7	cp10k	1		13	-0.05964172079634853	0.8465330306509364	21	-0.5023191296022965	0.020310356918897956	22	-0.4288797693044301	0.04640913432753232	9	-0.7480352882143563	0.020453130558425108	65	-0.43810168599705024	0.0010048894206961534	0.0	-0.635076864877831	-0.1876296379539752	-0.4868421052631579	0.014940084023921841	-0.48684210526315785	19.0	16.0	0.4223951578037181	0.1458329981352384	True	all	20	pct_gt0|semipartial|KRT7_cp10k|all|min20	0.43810168599705024	0.4868421052631579	0.9249437912602081
pct_gt0	partial	KRT5	cp10k	1		8	-0.6829045862184593	0.061955047248486085	21	-0.5425436263734753	0.011050003841627106	22	-0.40990162775652794	0.05814457346529747	9	-0.6672504378283712	0.04959412501340187	60	-0.5229574013054531	0.00011814195764749053	0.0	-0.7043507715047321	-0.27745313546166106	-0.6862745098039216	0.0010185255411453824	-0.6862745098039216	17.0	15.0	0.4334841628959276	0.125	True	all	20	pct_gt0|partial|KRT5_cp10k|all|min20	0.5229574013054531	0.6862745098039216	1.2092319111093746
pct_gt0	semipartial	KRT5	cp10k	1		8	-0.6632654878190343	0.07297201203472167	21	-0.5258569761613087	0.014348095019426032	22	-0.4045653088574235	0.061821992595042556	9	-0.65365477591127	0.056205424834060505	60	-0.5100199829044458	0.0001892831302617778	0.0	-0.6953486773975605	-0.2610880157623752	-0.6862745098039216	0.0010185255411453824	-0.6862745098039216	17.0	15.0	0.4334841628959276	0.125	True	all	20	pct_gt0|semipartial|KRT5_cp10k|all|min20	0.5100199829044458	0.6862745098039216	1.1962944927083674
pct_gt0	partial	KRT6A	cp10k	1		7	-0.6231884057971013	0.1348827063721802	21	-0.5119705482101258	0.01766313996983899	22	-0.2448739746489368	0.27205357698119015	9	-0.5472473273105904	0.12726763420969348	59	-0.42235210576578003	0.003132139682775327	0.0	-0.6348198454152651	-0.15050211360582627	-0.4745098039215686	0.023465791553119224	-0.4745098039215686	17.0	15.0	0.4603299293008641	0.1690490988191423	True	all	20	pct_gt0|partial|KRT6A_cp10k|all|min20	0.42235210576578003	0.4745098039215686	0.8968619096873487
