accession	gene	scale	mean_kl	mean_kp	values
GSE244452	Epcam	deposited_count	9157.569337291563	8.88658079828193	KP1=4.846;KP2=9.43;KP3=12.38;KL1=9483;KL2=9144;KL3=8846
GSE244452	Krt8	deposited_count	35678.5926340901	15663.589254479768	KP1=1.809e+04;KP2=1.606e+04;KP3=1.284e+04;KL1=3.323e+04;KL2=3.109e+04;KL3=4.271e+04
GSE244452	Sftpc	deposited_count	0.0	18.52066308062507	KP1=7.753;KP2=29.23;KP3=18.58;KL1=0;KL2=0;KL3=0
GSE244452	Ptprc	deposited_count	2314.1796953135668	1230.584542113364	KP1=968.2;KP2=1289;KP3=1434;KL1=2578;KL2=2219;KL3=2146
GSE244452	Cd8a	deposited_count	12.782268891586227	73.5172551690449	KP1=40.71;KP2=128.2;KP3=51.6;KL1=13.88;KL2=5.077;KL3=19.39
GSE244452	Cldn4	deposited_count	4862.027048450724	12.442105305046068	KP1=3.877;KP2=28.29;KP3=5.16;KL1=4054;KL2=5426;KL3=5107
GSE244452	Tacstd2	deposited_count	1588.648714297803	9.20964310304071	KP1=5.815;KP2=9.43;KP3=12.38;KL1=2499;KL2=1209;KL3=1057
