contrast	accession	species	tissue	n_cohort	n_q4	n_q1	q4_samples	q1_samples	n_responder	n_nonresponder	n_fresh	n_ffpe	n_q4_nonresponder	n_q4_ffpe	n_q1_responder	rank_metric_primary	n_genes_ranked	counts_file	known_immunescore_spearman_r	known_immunescore_p	known_immunescore_n	known_immunescore_note	series_title	not
GSE126044_CLDN4_Q4_vs_Q1	GSE126044	human	NSCLC pre-treatment biopsy, anti-PD-1 (Cho 2020)	16	4	4	Dis_01,Dis_12,Dis_06,Dis_08	Dis_04,Dis_03,Dis_07,Dis_10	5	11	11	5	4	2	2	Welch t on log2(CPM+1), CLDN4 Q4 minus Q1	18558	GSE126044_counts.txt.gz	-0.5235294117647059	0.037412648130149384	16	given; not re-tested	anti-PD-1 NSCLC RNA-seq (Cho 2020)	ImmuneScore re-test; TACSTD2 median A8 GSEA; FASTQ; sample-permutation GSEA
