term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	contrast	accession	rank_metric	n_genes_ranked	n_q4	n_q1	n_used_for_rank	n_cohort	headline	fdr	direction
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.49948181090490407	-2.6695587161658616	0.000999000999000999	198	-0.8706957634683921	CASP8,SECTM1,OASL,IL15RA,HLA-DQA1,ST3GAL5,MYD88,PELI1,SELP,TAPBP,C1R,PIM1,STAT1,PSMB8,BPGM,LAP3,BATF2,HLA-DRB1,IFIH1,PTPN1,HLA-A,ARID5B,BST2,FGL2,HLA-DMA	96	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	Welch_t_Q4_minus_Q1	18558	4	4	8	16	True	0.0014985014985014985	DOWN_in_CLDN4_Q4
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	-0.6554862173541549	-2.216210117133708	0.000999000999000999	21	-1.4268868711524694	TAP1,CANX,CALR,TAPBP,PSMB8,HLA-A,HLA-F,PSMB10,HLA-E,HLA-C,HLA-B,B2M,IRF1,PSMB9,HLA-G	15	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	Welch_t_Q4_minus_Q1	18558	4	4	8	16	True	0.0014985014985014985	DOWN_in_CLDN4_Q4
KEGG_TIGHT_JUNCTION	0.22860407953109782	1.0225350762298948	0.3256743256743257	164	0.12643611501092228	CLDN4,CLDN20,LLGL2,SCRIB,RAC1,ERBB2,AMOT,PRKAA2,PARD6B,TJAP1,MAP2K7,LLGL1,TJP2,MARVELD2,ARPC1A,CGN,ACTN4,OCLN,AMOTL2,CLDN7,PRKCZ,PPP2R1B,NEDD4L,SRC,EPB41L4B	39	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	Welch_t_Q4_minus_Q1	18558	4	4	8	16	True	0.3256743256743257	UP_in_CLDN4_Q4
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.649191231477942	-2.9490291433629565	0.000999000999000999	198	-0.7177866973370871	OGFR,NFKB1,PSMB10,IRF5,PELI1,APOL6,C1S,LAP3,FAS,SOCS1,STAT1,CASP8,IRF2,EPSTI1,PTPN1,ST3GAL5,IFIT2,IL15RA,GBP6,IFIH1,SECTM1,IFI30,HLA-A,MYD88,IFI35	102	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	log2FC_Q4_minus_Q1	18741	4	4	8	16	True	0.0014985014985014985	DOWN_in_CLDN4_Q4
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	-0.7335836329473875	-2.170381492373658	0.000999000999000999	21	-0.9280679103240437	ERAP2,CANX,TAPBP,PSMB10,CALR,HLA-A,PSMB8,IRF1,HLA-F,HLA-G,PSMB9,HLA-C,HLA-E,B2M,HLA-B	15	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	log2FC_Q4_minus_Q1	18741	4	4	8	16	True	0.0014985014985014985	DOWN_in_CLDN4_Q4
KEGG_TIGHT_JUNCTION	0.3234900145810691	1.417825206298575	0.004995004995004995	165	0.18719946068797022	CLDN4,MYL2,PRKAA2,CGN,MARVELD2,OCLN,LLGL2,AMOT,MYH14,CLDN7,ERBB2,SCRIB,PARD6B,EPB41L4B,PRKCZ,TJP3,PPP2R2C,CLDN11,TJP2,BVES,DLG3,CACNA1D,ARPC1A,CLDN20,CLDN3	48	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	log2FC_Q4_minus_Q1	18741	4	4	8	16	True	0.004995004995004995	UP_in_CLDN4_Q4
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.48312757731713424	-2.6054952627685277	0.000999000999000999	198	-0.19016636957813426	SECTM1,FAS,PSMB8,CMKLR1,IFIT2,CASP3,LAP3,APOL6,HLA-DQA1,IFIT3,GCH1,PSMB10,CD40,ZBP1,ST8SIA4,NFKB1,TNFSF10,ARID5B,HLA-A,IL4R,CXCL9,RIPK2,IFIH1,C1R,CIITA	111	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	Spearman_vs_CLDN4	18580	4	4	16	16	True	0.0014985014985014985	DOWN_in_CLDN4_Q4
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	-0.6261016502138957	-2.1227263068032487	0.000999000999000999	21	-0.2414565826330532	HLA-F,HLA-G,HLA-C,HLA-B,IRF1,HLA-E,B2M,PSMB9	8	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	Spearman_vs_CLDN4	18580	4	4	16	16	True	0.0014985014985014985	DOWN_in_CLDN4_Q4
KEGG_TIGHT_JUNCTION	0.2129767480045063	1.1304171354302452	0.07792207792207792	164	0.03614121049840864	CLDN4,MARVELD2,OCLN,LLGL2,NEDD4L,CLDN7,PRKCZ,TJP2,RAC1,SCRIB,CGN,ARPC1A,PARD6B,CLDN3,LLGL1,TJP1,ERBB2,AMOT,CLDN20,PPP2R1A,PRKAA2,PPP2R1B,ACTN4,AMOTL2,EPB41L4B	52	GSE126044_CLDN4_Q4_vs_Q1	GSE126044	Spearman_vs_CLDN4	18580	4	4	16	16	True	0.07792207792207792	UP_in_CLDN4_Q4
