ligand	geneset	pearson	pearson_p	auroc	aupr	n_background	n_geneset	mean_delta_high_minus_low	median_delta_high_minus_low	paired_p	paired_padj	n_patients_de	frac_patients_receptor	potential_GSE131907	potential_GSE205335	score_activity	score_de	score_receptor	prioritization	rank_activity	rank_priority
CCL20	a_priori_cytotoxicity	-0.0008937625893066894	0.9886687234754288	0.3858921161825726	0.11428182753598495	255	14	0.036168951401943525	0.0018489856738597155	0.2302155639152592	0.26415760218481665	51	0.8823529411764706	True	True	0.2834399952318468	0.32744885954931474	0.8285714285714285	0.4798200944508633	46.0	91.0
TGFBI	a_priori_cytotoxicity	-0.07497256192312661	0.2328640575967856	0.3091286307053942	0.0894878533130533	255	14	0.040456772546795215	0.014996954007074237	0.003449860668037705	0.00577126223905373	51	0.9803921568627451	True	True	0.11963146069242593	0.33875879056626934	0.9714285714285714	0.4766062742290889	118.0	92.0
NPNT	a_priori_cytotoxicity	-0.061433781304515975	0.3285086206387006	0.3461766449318316	0.06784055123350621	255	14	0.02507986642497902	0.0068567069247365	0.019236284445921053	0.028694124298498904	51	0.9803921568627451	True	True	0.1495694163899992	0.2981993218718392	0.9714285714285714	0.47306576989680327	107.0	93.0
SLPI	a_priori_cytotoxicity	-0.013567535836691116	0.8292982663225308	0.3770005927682276	0.09373416547722228	255	14	0.26308553099778353	0.08939224481582642	7.057173567008605e-05	0.00015790425856181754	51	0.47058823529411764	True	True	0.25541480797977495	0.9259838205781064	0.22857142857142856	0.4699900190431033	58.0	94.0
COL9A3	a_priori_cytotoxicity	-0.04354310697094631	0.48878669550089854	0.34113811499703617	0.09002984694207694	255	14	0.005736592202903885	0.001778066623955965	0.041947329699110254	0.05731734363466211	51	0.9803921568627451	False	True	0.1891306021929408	0.24717781474662243	0.9714285714285714	0.46924566278937824	89.0	95.0
CXADR	a_priori_cytotoxicity	-0.05242927543442251	0.4044564824558022	0.3221695317131002	0.09099549317552114	255	14	0.13107427461620638	0.10496768355369568	7.738588678169485e-09	9.675356166555113e-08	51	0.7647058823529411	True	True	0.16948084751599238	0.5777794172928137	0.657142857142857	0.4681343739838877	102.0	96.0
CLEC11A	a_priori_cytotoxicity	-0.050084566126715385	0.4258246074316936	0.3506224066390041	0.08674232947735211	255	14	0.007911981089729998	0.0023158416152000427	0.11672770019947837	0.15031840529285342	51	0.9803921568627451	True	True	0.17466564261351625	0.2529158102025649	0.9714285714285714	0.46633667474821755	100.0	97.0
HLA-DPB1	a_priori_cytotoxicity	0.14867284113132825	0.017517195239510962	0.39181979845880255	0.2631304813066999	255	14	-0.05792112452863697	-0.029602348804473877	0.013338724594837748	0.02040710856817057	51	0.7843137254901961	True	True	0.614172760771287	0.07926866914361348	0.6857142857142857	0.4597185718763954	14.0	98.0
HLA-DQA1	a_priori_cytotoxicity	0.08396792296864497	0.18134208896503182	0.4048606994665086	0.19545402396878692	255	14	-0.0061787551402470425	-0.007913392037153244	0.1770868094124466	0.20992409857501948	51	0.7843137254901961	True	False	0.47109244741524503	0.21574885538904842	0.6857142857142857	0.45751852950619304	25.0	99.0
TGFB1	a_priori_cytotoxicity	-0.023642075051998807	0.7071166308574022	0.38974510966212206	0.05619774766291498	255	14	-0.026470029922932677	0.0027988962829113007	0.35342146126257845	0.3905088985555651	51	0.9803921568627451	True	True	0.23313723977051193	0.16222681930463928	0.9714285714285714	0.4555975435012409	62.0	100.0
SECTM1	a_priori_cytotoxicity	-0.09461457774737922	0.13185350506293786	0.3550681683461766	0.04848071894494905	255	14	0.04283025223184286	0.02749674580991268	6.545980167835017e-09	9.675356166555113e-08	51	0.9607843137254902	True	True	0.07619757871126909	0.3450192875882272	0.942857142857143	0.45469133638554643	128.0	101.0
TRAF2	a_priori_cytotoxicity	-0.03681796873138886	0.558382501976993	0.32868998221695317	0.06851981287370103	255	14	0.016001024630432036	0.01738479733467102	8.924629462434457e-05	0.00019247092455129732	51	0.9215686274509803	True	True	0.20400172658350565	0.27425217693706083	0.8857142857142857	0.45465606307828405	80.0	102.0
CEACAM6	a_priori_cytotoxicity	-0.08855982581361764	0.15853646012947303	0.3147599288678127	0.06765884362875259	255	14	0.2412829904214424	0.20268511585891247	1.9094468838628967e-07	1.1025515877788985e-06	51	0.5882352941176471	False	True	0.08958629518870265	0.8684755380302576	0.4	0.4526872777396534	126.0	103.0
NECTIN3	a_priori_cytotoxicity	-0.0608858813406384	0.33284889013962715	0.3269116775340842	0.05625348268877888	255	14	0.016589856809745965	0.00029784743674099445	0.1589900610113243	0.1910014826914567	22	0.9411764705882353	False	True	0.150780973420676	0.275805332048626	0.9142857142857143	0.4469573399183388	106.0	104.0
CLCF1	a_priori_cytotoxicity	-0.002675991332461435	0.9660823467065496	0.49733254297569657	0.07603012909921286	255	14	0.050013407168615444	0.029204726917669177	5.723300876381906e-08	3.794336506934671e-07	51	0.7843137254901961	True	True	0.2794989988704637	0.3639662035332963	0.6857142857142857	0.4430598293726819	48.0	105.0
PVR	a_priori_cytotoxicity	-0.08832873059596419	0.15963000057614904	0.3067575577949022	0.0690987821966802	255	14	0.02279525805337756	0.010488249361515045	0.0026221018912179973	0.004470059414552586	51	0.9607843137254902	True	True	0.09009731007127779	0.2921732395772002	0.942857142857143	0.441709230835207	125.0	106.0
LGALS1	a_priori_cytotoxicity	-0.04259761960207467	0.4982823066986069	0.3512151748666272	0.08629182412004137	255	14	-0.04192626779424209	-0.019993111491203308	0.15153219217906758	0.18578261917844585	51	1.0	True	True	0.19122133397738117	0.12145809826877227	1.0	0.4375598107487178	87.0	107.0
FBLN1	a_priori_cytotoxicity	-0.12071589879566427	0.05419762111304595	0.32068761114404265	0.04283162769604828	255	14	0.013178773222071137	0.0008948210743255913	0.0797617584041863	0.10421426827992224	51	0.9803921568627451	False	True	0.018480402016822786	0.26680796047775496	0.9714285714285714	0.41890564464104973	133.0	108.0
PRNP	a_priori_cytotoxicity	-0.07290729809874744	0.24602409328202685	0.31742738589211617	0.04556590323560951	255	14	0.06016992229749175	0.024755261838436127	1.45032004599201e-06	5.298107923113669e-06	51	0.803921568627451	True	True	0.12419832521441045	0.3907559136447286	0.7142857142857143	0.4097466510482845	117.0	109.0
APOE	a_priori_cytotoxicity	-0.04169736633391786	0.5074134738665517	0.3260225251926497	0.07814630086869659	255	14	0.043383600468765576	0.006446428596973419	0.04901880799753542	0.06597268144029203	51	0.7843137254901961	True	True	0.19321204076390122	0.3464788471585847	0.6857142857142857	0.40846839121225714	86.0	110.0
TNFSF12	a_priori_cytotoxicity	-0.04957865506090219	0.4305195787485074	0.3378778897451096	0.04790253076162455	255	14	0.0047732764996551704	0.002643045037984848	0.12888798825236933	0.1626407801713691	51	0.8431372549019608	True	True	0.1757843506790275	0.24463688923148671	0.7714285714285715	0.39728327044636186	99.0	111.0
PODXL2	a_priori_cytotoxicity	-0.06314266545048512	0.3152069431723086	0.3538826318909306	0.06812801931399748	255	14	0.05055989264442092	0.02730506658554077	1.810099071924746e-06	6.1133534693307455e-06	51	0.7450980392156863	True	True	0.14579060504091926	0.3654076612863904	0.6285714285714286	0.3799232316329128	111.0	112.0
CXCL16	a_priori_cytotoxicity	-0.0030804661628902968	0.9609595111534871	0.3850029638411381	0.10273299332420699	255	14	0.08435827075485505	0.057658106088638306	2.106030639523367e-06	6.981101564345976e-06	51	0.5882352941176471	True	True	0.2786045941308288	0.45455721113944986	0.4	0.3777206017567596	49.0	113.0
PTDSS1	a_priori_cytotoxicity	-0.11742580318110561	0.061149916189670105	0.3123888559573207	0.05112746939794699	255	14	0.00922870259805053	0.007188275456428528	0.07962976613642674	0.10421426827992224	51	0.8823529411764706	True	True	0.025755705422953714	0.2563889096916903	0.8285714285714285	0.37023868122869086	132.0	114.0
CFH	a_priori_cytotoxicity	-0.09395545813045612	0.13457839836905566	0.2966804979253112	0.07787728457262463	255	14	0.058030302373820224	0.03230839967727661	3.71822886595204e-05	8.757407460597567e-05	51	0.7450980392156863	True	True	0.0776550728864624	0.38511226552561756	0.6285714285714286	0.36377958899450286	127.0	115.0
ST14	a_priori_cytotoxicity	-0.07859174767509503	0.21101505617419308	0.3503260225251926	0.06861437332598778	255	14	0.20837637438785797	0.18157635629177094	1.0466620052186515e-09	2.9553102728033543e-08	51	0.43137254901960786	False	True	0.11162844877015742	0.7816781776067447	0.17142857142857146	0.3549117326018245	122.0	116.0
ADAM28	a_priori_cytotoxicity	-0.07269647836043554	0.24739603928531473	0.32365145228215764	0.06689558469589495	255	14	0.03096296114096071	0.016772586852312088	1.56140806782635e-05	3.88183394640162e-05	51	0.7254901960784313	True	True	0.12466450545349932	0.31371708559289674	0.6	0.34612719701546535	115.0	117.0
TCN1	a_priori_cytotoxicity	-0.0416292399491105	0.5081080096910428	0.3772969768820391	0.06564270542883202	255	14	0.026996340245401085	0.0011464193230494857	9.689594924079667e-05	0.00020648065373931674	51	0.6470588235294118	True	False	0.19336268687802724	0.3032543803671773	0.48571428571428577	0.32744378431983007	85.0	118.0
PODXL	a_priori_cytotoxicity	-0.09850710780825767	0.11661937281275937	0.3227622999407232	0.052369647662169685	255	14	0.015241638325866969	0.0039431266486644745	0.00023075330864934335	0.00045389936536519184	51	0.7450980392156863	False	True	0.06759012758277816	0.27224915338973704	0.6285714285714286	0.32280356984798125	129.0	119.0
TSPAN3	a_priori_cytotoxicity	-0.08038210362428935	0.20076889270761164	0.3595139300533491	0.06345257803143065	255	14	0.17309371484260933	0.07742299139499664	2.905918852411897e-06	8.816262281046264e-06	51	0.43137254901960786	False	True	0.10766948092809137	0.6886135575885842	0.17142857142857146	0.3225705366484157	123.0	120.0
LYZ	a_priori_cytotoxicity	-0.030402666685216437	0.628940860770115	0.37551867219917007	0.07427588549639591	255	14	0.018633176342072878	0.01109643466770649	0.019110588960474614	0.028694124298498904	51	0.6274509803921569	True	True	0.21818771820677274	0.28119496985662107	0.45714285714285713	0.3188418484020836	70.0	121.0
ADGRE5	a_priori_cytotoxicity	-0.12237964070113129	0.0509396238527918	0.2972732661529342	0.04463425117935278	255	14	0.017854682226920975	0.011872122064232826	0.003056323676662851	0.005161150359647644	51	0.7254901960784313	True	True	0.014801412537548752	0.27914154588159246	0.6	0.29798098613971374	135.0	122.0
WBP1	a_priori_cytotoxicity	-0.03674936748350075	0.5591163519892147	0.3618850029638412	0.07907063134569489	255	14	0.07044741112565366	0.0049233101308345795	0.0005239908344855039	0.0009978123337543107	51	0.49019607843137253	False	True	0.2041534227500902	0.41786471453620166	0.2571428571428571	0.29305366480971634	79.0	123.0
OCLN	a_priori_cytotoxicity	-0.03652855030850022	0.5614816610117105	0.4051570835803201	0.0693116044660198	255	14	0.13255095755790963	0.10961532592773438	5.145276051717656e-10	2.9553102728033543e-08	51	0.37254901960784315	False	True	0.20464171006256365	0.5816744450097766	0.08571428571428573	0.29067681359554204	78.0	124.0
JAG1	a_priori_cytotoxicity	-0.04368431092253366	0.48737693854938996	0.36959098992294015	0.06670974225336575	255	14	0.038644663535295894	0.015939414501190186	7.446239154307425e-06	1.989368371076163e-05	51	0.5490196078431373	False	True	0.18881836154394666	0.33397901379319506	0.3428571428571429	0.2885515060647616	90.0	125.0
FAM200A	a_priori_cytotoxicity	0.019296679537518378	0.7591037816834042	0.3328393598103142	0.10074041400367986	255	14	0.009964681102656851	0.00927482545375824	0.0017436768537595843	0.0030902787804254015	51	0.49019607843137253	False	True	0.3280865981228342	0.2583301907843154	0.2571428571428571	0.2811865486833356	43.0	126.0
TGOLN2	a_priori_cytotoxicity	-0.06267067150778609	0.3188452052065853	0.34173088322465917	0.07750617338031376	255	14	0.11681177386758375	0.07196444272994995	2.4072156769997937e-07	1.2311188748084659e-06	51	0.4117647058823529	False	True	0.14683431304861255	0.540159401404356	0.14285714285714282	0.27661695243670376	108.0	127.0
VSIG10	a_priori_cytotoxicity	0.08577945127561047	0.1720719581310775	0.4792531120331951	0.15603086398473504	255	14	0.017625748453771368	0.006844650954008102	0.04486458025585686	0.06083908989241194	51	0.35294117647058826	False	True	0.47509823314489064	0.2785376901949153	0.05714285714285718	0.2702595934942211	23.0	128.0
GPC3	a_priori_cytotoxicity	-0.04600721089494259	0.4645017930266227	0.3660343805572021	0.07864188797838165	255	14	0.02233463759030736	0.0032207639887928963	0.02848528320850669	0.04079092555458158	51	0.5098039215686274	False	True	0.1836817928659464	0.2909582668704732	0.28571428571428564	0.25345144848356843	94.0	129.0
IFITM1	a_priori_cytotoxicity	-0.005099798410788796	0.9354119938919631	0.4919976289270895	0.06324108366963402	255	14	-0.013760797186371158	0.0025757330004125834	0.3681985810999626	0.4043407731097749	51	0.5098039215686274	False	True	0.27413929691690064	0.195749800015138	0.28571428571428564	0.2518677942154414	50.0	130.0
PLAU	a_priori_cytotoxicity	-0.07680454921312481	0.22161280684978382	0.3399525785417901	0.04561386638725054	255	14	0.12164064668981797	0.05080808233469725	2.17728484131092e-07	1.1810120805898627e-06	51	0.37254901960784315	False	True	0.11558043454232411	0.5528964575137719	0.08571428571428573	0.25139705925679395	121.0	131.0
WNT7B	a_priori_cytotoxicity	-0.07030953979620767	0.2633014024680742	0.32187314759928864	0.05070519667489995	255	14	0.05828577820519807	0.045859478414058685	2.776001542903553e-06	8.567315106547173e-06	51	0.47058823529411764	False	True	0.12994268101463166	0.38578613085996155	0.22857142857142856	0.2481000801486739	113.0	132.0
CD40	a_priori_cytotoxicity	-0.006157586731737896	0.9220540974452129	0.3455838767042087	0.054603441198149055	255	14	0.02414533795044739	0.00982917845249176	0.007552701063904588	0.012070834736061797	51	0.37254901960784315	False	True	0.27180023693933864	0.2957343280618658	0.08571428571428573	0.2177496169051634	51.0	133.0
LIF	a_priori_cytotoxicity	-0.04117731100974474	0.5127278635682863	0.4229401304090101	0.05261926495188199	255	14	0.03750802105459312	0.020379692316055298	3.816754504414515e-06	1.1199984529347512e-05	51	0.35294117647058826	False	False	0.194362025662392	0.33098090645303146	0.05714285714285718	0.19416192975276023	84.0	134.0
IGF2	a_priori_cytotoxicity	-0.02834812073608447	0.6523141297004517	0.3568464730290456	0.05269681589391481	255	14	0.013084619986829256	0.0015437128022313118	0.036710714511656285	0.05093967362470136	51	0.37254901960784315	False	True	0.22273088256820645	0.2665596136928413	0.08571428571428573	0.19166826065844447	66.0	135.0
ZDHHC5	a_priori_cytotoxicity	-0.07602929918942526	0.2263258663106238	0.3645524599881446	0.05713491742059091	255	14	0.04439189573567288	0.025841981172561646	2.4188432356077545e-06	7.596016476733124e-06	51	0.3137254901960784	False	True	0.1172947248848499	0.3491384146937501	0.0	0.15547771319286666	120.0	136.0
MDK	a_priori_ifn	0.3537918900389099	6.21501379794789e-09	0.8514644351464435	0.3070824478908558	255	16	0.24155228782226057	0.1688709259033203	8.128535790784189e-06	2.108707110942565e-05	51	0.9803921568627451	True	True	0.6476304847524903	0.869185860341615	0.9714285714285714	0.8294149721742256	11.0	1.0
HLA-B	a_priori_ifn	0.4037018614708032	2.0508804563640414e-11	0.8797071129707114	0.37816605451033763	255	16	0.2178257461272034	0.17355549335479736	3.569711009050854e-05	8.519710274934705e-05	51	0.9411764705882353	True	True	0.7367768498313211	0.8066026646399495	0.9142857142857143	0.819221742918995	9.0	2.0
LGALS3	a_priori_ifn	0.22226113929631858	0.00034805466896229483	0.7868723849372385	0.17411310850228767	255	16	0.29114654557962044	0.12459671497344971	6.142428813060041e-07	2.6178446608041603e-06	51	1.0	True	True	0.41269770502144554	1.0	1.0	0.8042325683404817	58.0	3.0
HLA-E	a_priori_ifn	0.37590136023727927	5.570634599713835e-10	0.8645397489539749	0.34425482877443536	255	16	0.19263352059266148	0.23003888130187988	4.584685650802641e-07	2.051646828734182e-06	51	0.9607843137254902	True	True	0.687121168586941	0.7401534534126266	0.942857142857143	0.7900439216189036	10.0	4.0
HLA-A	a_priori_ifn	0.2583968957319712	2.951804232220104e-05	0.8621861924686192	0.2829630877563285	255	16	0.24322702195130141	0.22707414627075195	5.225989785372797e-06	1.4391571870488166e-05	51	1.0	True	True	0.47724134716734923	0.8736032851434713	1.0	0.7836148774369401	27.0	5.0
NECTIN2	a_priori_ifn	0.21736631632070444	0.00047246649398387724	0.7779811715481171	0.1704291501099942	255	16	0.27515740743414924	0.274786613881588	9.5367431640625e-07	3.830789460504382e-06	22	0.9607843137254902	False	True	0.40395484936632275	0.957825654723737	0.942857142857143	0.768212548982401	65.0	6.0
CCN1	a_priori_ifn	0.21756803576815564	0.00046661483337885455	0.7667364016736401	0.16662537792908674	255	16	0.25106302339752967	0.1768517978489399	4.76837158203125e-06	1.3336539268493652e-05	22	1.0	False	True	0.4043151492220444	0.8942722059803415	1.0	0.766195785067462	64.0	7.0
LGALS3BP	a_priori_ifn	0.1554851987711201	0.012924700962992188	0.7931485355648535	0.181864134163076	255	16	0.28968127236208496	0.20087671279907227	1.0466620052186515e-09	2.9553102728033543e-08	51	0.9803921568627451	True	True	0.2934263008960233	0.996135067566609	0.9714285714285714	0.7536633132970679	100.0	8.0
CDH1	a_priori_ifn	0.21169682431726802	0.000667567793220099	0.7795502092050209	0.17045531931196764	255	16	0.23181918343784763	0.21157479286193848	1.4859101930296196e-09	2.9553102728033543e-08	51	1.0	True	True	0.39382832375531257	0.843512975337841	1.0	0.7457804330310512	69.0	9.0
F11R	a_priori_ifn	0.21513696919995295	0.0005418290183550958	0.7544456066945606	0.1804980764193286	255	16	0.2287848223658169	0.15736058354377747	7.349853257469353e-10	2.9553102728033543e-08	51	1.0	True	True	0.3999729157644342	0.8355092799303482	1.0	0.7451607318982608	66.0	10.0
CD55	a_priori_ifn	0.22188352242247844	0.0003564427959074991	0.794194560669456	0.1780953524121216	255	16	0.2379365216429327	0.20040181279182434	3.5558929906247255e-08	2.6521035221742746e-07	51	0.9607843137254902	True	True	0.4120232271419858	0.8596486001154658	0.942857142857143	0.7381763233715315	60.0	11.0
LAMB3	a_priori_ifn	0.22921911188405494	0.00022282671616093792	0.770397489539749	0.19153892380096707	255	16	0.18680262517905338	0.10873737186193466	8.648363053904011e-09	9.675356166555113e-08	51	1.0	True	True	0.4251256416986137	0.724773375124108	1.0	0.7166330056075738	52.0	12.0
GRN	a_priori_ifn	0.21148720086404554	0.0006760399527067055	0.7790271966527197	0.1686278709670866	255	16	0.21724149643206128	0.1650027334690094	8.774256111345653e-10	2.9553102728033543e-08	51	0.9607843137254902	True	True	0.3934539062120055	0.8050615966883005	0.942857142857143	0.7137908819191496	70.0	13.0
HLA-F	a_priori_ifn	0.45075336173455344	3.6453169408305723e-14	0.8961820083682008	0.4390060232213278	255	16	0.07846877673257362	0.023825302720069885	0.00019822622679641964	0.000394249939961768	51	0.9019607843137255	True	True	0.8208175755556928	0.43902256804997614	0.8571428571428572	0.7056610002495086	4.0	14.0
NECTIN4	a_priori_ifn	0.2200583373296054	0.00039970099996844904	0.7863493723849373	0.18291395680869169	255	16	0.2069176994581622	0.21440760605037212	2.384185791015625e-06	7.596016476733124e-06	22	0.9215686274509803	False	True	0.40876318487071883	0.777830649392834	0.8857142857142857	0.6907693733259461	63.0	15.0
ICAM1	a_priori_ifn	0.1420015646617448	0.02333243013924769	0.8122384937238494	0.22154070694040878	255	16	0.19996845579532652	0.16360512375831604	7.319306280667348e-09	9.675356166555113e-08	51	1.0	True	True	0.26934259709058217	0.7595007182246347	1.0	0.6762811051050722	103.0	16.0
ADAM9	a_priori_ifn	0.3090118669689988	4.80291750051e-07	0.7889644351464435	0.24220563212199164	255	16	0.08939376352902721	0.04718625545501709	1.519997314402822e-06	5.441590385562103e-06	51	0.9803921568627451	True	True	0.5676469429811597	0.4678392660545995	0.9714285714285714	0.6689715934881102	13.0	17.0
CEACAM5	a_priori_ifn	0.262456730371701	2.1843523436052607e-05	0.80413179916318	0.2006848167235506	255	16	0.14077801114591934	0.05674769729375839	9.630476297357385e-07	3.830789460504382e-06	51	0.9215686274509803	True	True	0.4844927939337915	0.6033748390816933	0.8857142857142857	0.6578606395765901	26.0	18.0
CD59	a_priori_ifn	0.12758147018094826	0.04178760534673714	0.792102510460251	0.1692411786639141	255	16	0.19444257517655691	0.11720311641693115	3.6479676343972197e-06	1.0883103442618372e-05	51	0.9803921568627451	True	True	0.24358624079191146	0.744925173561059	0.9714285714285714	0.6533133285938474	109.0	19.0
FAM3C	a_priori_ifn	0.14077696482633387	0.024564033844147796	0.776673640167364	0.16879897003517524	255	16	0.17394731968056923	0.12804853916168213	1.7488750623336432e-06	6.020166079956194e-06	51	1.0	True	True	0.26715528620117424	0.690865100156925	1.0	0.6526734621193664	106.0	20.0
AGRN	a_priori_ifn	0.20606142555884527	0.0009330800819355775	0.7484309623430963	0.16675024872107913	255	16	0.13275328239736459	0.12927260994911194	3.029575094771918e-08	2.357799747670319e-07	51	0.9803921568627451	True	True	0.3837626935681929	0.5822081146522242	0.9714285714285714	0.6457997932163295	74.0	21.0
LAMA5	a_priori_ifn	0.20407696158179564	0.0010476932366607274	0.768305439330544	0.1636209960981452	255	16	0.12232837931928682	0.09471141546964645	1.4019139660245744e-09	2.9553102728033543e-08	51	1.0	True	True	0.380218156372349	0.554710481078337	1.0	0.644976212483562	77.0	22.0
CCN2	a_priori_ifn	0.09564548199417285	0.1276770809725963	0.7635983263598326	0.17976876762010086	255	16	0.18786810596727513	0.03761723451316357	0.00016246112358599135	0.0003304606945669597	22	1.0	False	True	0.1865439869020958	0.7275837801777674	1.0	0.6380425890266211	118.0	23.0
TIMP2	a_priori_ifn	0.21401065743312064	0.0005803522102136393	0.738755230125523	0.1757087913659584	255	16	0.10536751536625054	0.07381218671798706	2.939482171344491e-07	1.4615758574185108e-06	51	1.0	True	True	0.3979611614580702	0.5099730270623004	1.0	0.6359780628401236	67.0	24.0
LAMC2	a_priori_ifn	0.2048404560631995	0.0010021460135938886	0.7664748953974896	0.16802591011344045	255	16	0.10925729954432623	0.06524581462144852	1.0790265791957228e-08	1.0730319870890798e-07	51	1.0	True	True	0.3815818669861244	0.5202330610606166	1.0	0.6339383093489137	76.0	25.0
APP	a_priori_ifn	0.08412126527533906	0.1805433980043322	0.747907949790795	0.14471799229480162	255	16	0.19009320161707116	0.12250572443008423	1.1243713097292355e-07	6.940084980742522e-07	51	1.0	True	True	0.1659600834978107	0.7334528865269291	1.0	0.6331376566749133	121.0	26.0
HLA-DRB1	a_priori_ifn	0.2744043224948224	8.748608868980113e-06	0.80831589958159	0.24516450682415286	255	16	0.05600455399675697	0.008107615634799004	0.15695315522552944	0.1910014826914567	51	1.0	True	True	0.5058329065137827	0.3797689749292264	1.0	0.6285339604810031	20.0	27.0
TGM2	a_priori_ifn	0.2570358907682327	3.2617114296846106e-05	0.7777196652719665	0.2589928594370617	255	16	0.07853562134722084	0.0436597540974617	1.4253773633971572e-05	3.593557014761847e-05	51	0.9803921568627451	True	True	0.4748103971609542	0.4391988832354691	0.9714285714285714	0.6284792839416649	28.0	28.0
ALCAM	a_priori_ifn	0.20232522043335233	0.0011594810377023514	0.740847280334728	0.17577801085088335	255	16	0.1351716626417257	0.07936113327741623	4.155953299630488e-07	1.907476001625275e-06	51	0.9411764705882353	True	True	0.3770892955162406	0.5885870453054606	0.9142857142857143	0.6266540183691385	79.0	29.0
CXCL14	a_priori_ifn	0.2879855780842699	2.9309778514375478e-06	0.8538179916317992	0.244810319641796	255	16	0.043111581221512776	0.003470227587968111	0.0700399776726171	0.09286782224739601	51	1.0	True	True	0.5300909762796197	0.34576134546768345	1.0	0.625284107249101	17.0	30.0
MMP7	a_priori_ifn	0.17023452534235078	0.00643034219622889	0.7343096234309624	0.13757154136654473	255	16	0.12259040592528204	0.07378855347633362	4.015643462997091e-06	1.1593551288330311e-05	51	1.0	True	True	0.3197707129135709	0.5554016253071421	1.0	0.625057446073571	94.0	31.0
COL1A1	a_priori_ifn	0.18315648794065809	0.0033325180954065455	0.7845188284518829	0.1778626060056963	255	16	0.1071951259406941	0.03845399618148804	3.766032055260173e-07	1.7739993102409761e-06	51	1.0	True	True	0.34285119086767335	0.514793692109776	1.0	0.6192149609924832	84.0	32.0
CLCF1	a_priori_ifn	0.4404721029581375	1.5832034675325061e-13	0.9019351464435147	0.47694936541358435	255	16	0.050013407168615444	0.029204726917669177	5.723300876381906e-08	3.794336506934671e-07	51	0.7843137254901961	True	True	0.802453773252119	0.3639662035332963	0.6857142857142857	0.6173780874999003	6.0	33.0
MMP14	a_priori_ifn	0.23141073208637594	0.00019307793464307243	0.7813807531380752	0.19132443180173045	255	16	0.07219170474255567	0.032546065747737885	8.181189017872003e-09	9.675356166555113e-08	51	1.0	True	True	0.42904018961489243	0.42246561550991946	1.0	0.6171686017082706	48.0	34.0
DUSP18	a_priori_ifn	0.28645116335689796	3.3260336557064617e-06	0.815376569037657	0.2510720655318498	255	16	0.03384619469151778	0.01537567563354969	8.870355753255721e-06	2.2682766854753916e-05	51	1.0	False	True	0.5273502915718495	0.321322153869059	1.0	0.6162241484803028	18.0	35.0
PLAT	a_priori_ifn	0.24042319671437443	0.00010557272161284123	0.7761506276150627	0.20340475028705768	255	16	0.06429935901256863	0.010403916239738464	0.0009753989027676829	0.0017636000363173256	51	1.0	True	True	0.4451377436494395	0.40164807607610126	1.0	0.6155952732418469	39.0	36.0
ADAM15	a_priori_ifn	0.1840014299715165	0.0031875048415357494	0.7442468619246863	0.15180097992900454	255	16	0.11053960229836259	0.07730558514595032	2.7215618861317828e-08	2.31980751246471e-07	51	0.9803921568627451	True	True	0.3443603784827402	0.5236153746415866	0.9714285714285714	0.6131347748509661	83.0	37.0
SDC2	a_priori_ifn	0.3278261164076784	8.412885322518431e-08	0.8433577405857741	0.26432674493414193	255	16	0.0012611082203483081	-0.00011338945478200912	0.8774653933470543	0.897521745194987	51	1.0	True	True	0.6012518900694072	0.23537288786179555	1.0	0.6122082593104009	12.0	38.0
C3	a_priori_ifn	0.2369165520157824	0.0001338952554770245	0.8125	0.19214476177755446	255	16	0.05546605321475962	0.012753645423799753	0.027611336406186848	0.039858300134737464	51	1.0	True	True	0.43887437343435115	0.37834857830091123	1.0	0.6057409839117541	43.0	39.0
HSPG2	a_priori_ifn	0.2323424036423117	0.00018159206406915255	0.7850418410041842	0.1867339396919456	255	16	0.06550688417993632	0.024520061910152435	7.524789949242506e-07	3.1324125602660667e-06	51	0.9803921568627451	True	True	0.4307042885970437	0.4048331497726949	0.9714285714285714	0.6023220032661033	47.0	40.0
CD58	a_priori_ifn	0.272055280794866	1.0509039543272025e-05	0.8135460251046025	0.23646914867012742	255	16	0.03850097363522532	0.020808584988117218	3.872600691536026e-05	9.002539269934398e-05	51	0.9803921568627451	True	True	0.5016371812316021	0.33360000478075463	0.9714285714285714	0.602221919146976	21.0	41.0
ADAM10	a_priori_ifn	0.20371373975089396	0.0010700233478644842	0.727510460251046	0.15487998207166925	255	16	0.07330264713542134	0.045400530099868774	3.246586373559929e-07	1.5706458401816952e-06	51	1.0	True	True	0.3795693901035414	0.4253959340569529	1.0	0.6016551080534981	78.0	42.0
ANGPTL4	a_priori_ifn	0.24144308132006426	9.845632522839514e-05	0.8036087866108786	0.282221995038668	255	16	0.05749705073985217	0.0375988632440567	1.259232516317772e-06	4.695887925435025e-06	51	0.9803921568627451	True	True	0.4469594037864558	0.3837057145079525	0.9714285714285714	0.6006978965743266	35.0	43.0
NECTIN1	a_priori_ifn	0.23238334214513115	0.00018110231603617167	0.7654288702928871	0.18722796987348123	255	16	0.05988134728448296	0.032674653455615044	4.76837158203125e-06	1.3336539268493652e-05	22	0.9803921568627451	False	True	0.4307774106328498	0.38999474302214676	0.9714285714285714	0.5974002416945227	46.0	44.0
