gene	distance	Z	FC	p.value	p.adj
LSM4	4.41797411085085e-07	1.21327043979239	0.0028739179527098	0.957246737346552	0.99999999999513
COTL1	4.38439781064431e-07	1.20981341894616	0.0028304007885865	0.957571351599252	0.99999999999513
DEK	4.37458644622199e-07	1.20879863105443	0.0028177472735689	0.957666208787057	0.99999999999513
HCLS1	4.22596143940668e-07	1.19316411098153	0.002629535824714	0.959103201784253	0.99999999999513
ELF3	4.0272481881187e-07	1.17144905518702	0.0023880577317226	0.961024683866994	0.99999999999513
SOD1	3.87493699692827e-07	1.15412533663482	0.0022108400504975	0.962497629431592	0.99999999999513
CKS2	3.79789261691087e-07	1.14512189718104	0.0021237989143913	0.963242746387765	0.99999999999513
MTRNR2L12	3.73121645356542e-07	1.1371931238294	0.0020498822734555	0.963887615463981	0.99999999999513
HLA-C	3.64502389207644e-07	1.12674771093181	0.0019562699814338	0.964721275421864	0.99999999999513
JPT1	3.64416330265409e-07	1.12664227522693	0.0019553463405684	0.964729599293668	0.99999999999513
