gene	distance	Z	FC	p.value	p.adj
SFTPB	8.14311543271947e-05	4.34014051564677	94.0756568320146	3.0369130897632003e-22	1.0978440819494e-19
SFTPC	3.65906681571598e-05	3.7197458515382	18.9948888547137	1.31069074882048e-05	0.0031587647046573
SFTPA1	4.24642936469679e-06	2.30546320991508	0.255825531853631	0.613002685873044	0.999999999999736
NAPSA	4.16348072210899e-06	2.29404860942931	0.245928688122334	0.619956516156105	0.999999999999736
CYB5A	3.4248213249084e-06	2.18241723777927	0.166407124033546	0.683324851895786	0.999999999999736
SRGN	3.08525459519606e-06	2.12374814277321	0.135044870434237	0.713257638639246	0.999999999999736
C16ORF89	3.04317176488656e-06	2.11608320601516	0.131385975071395	0.716999318696418	0.999999999999736
VIM	2.97724161085297e-06	2.10388382145298	0.125754703405677	0.722874968064793	0.999999999999736
SFTPD	2.53314320924689e-06	2.01484826293381	0.0910365021793087	0.7628635702259	0.999999999999736
MUC1	2.45117947467929e-06	1.99691933695729	0.0852405610474329	0.77031731298655	0.999999999999736
SFTPA2	2.45103144921764e-06	1.99688648001266	0.085230266091441	0.770330793793492	0.999999999999736
SFTA2	2.38708832994146e-06	1.98252600298279	0.0808412566887153	0.776160586575263	0.999999999999736
CPA3	2.37795807018587e-06	1.98044777710672	0.0802240276583195	0.776994044800219	0.999999999999736
LMNA	2.28377352020076e-06	1.95858669144476	0.07399496056975	0.785606527911864	0.999999999999736
SELENOK	2.17388750669784e-06	1.93204794345756	0.0670455889644712	0.795687993065422	0.999999999999736
TPSAB1	2.01446580528687e-06	1.89135092129144	0.057572604469419	0.810374507848213	0.999999999999736
CD44	1.85141505617672e-06	1.84666175796211	0.0486299316624943	0.82546467730326	0.999999999999736
ELF1	1.82393585840911e-06	1.83878912786681	0.0471970875699508	0.828014372467094	0.999999999999736
EMP3	1.74404126346312e-06	1.81528769111141	0.0431528604502681	0.835437710370219	0.999999999999736
SLC34A2	1.71097074717682e-06	1.80527971034164	0.0415318470188255	0.83851476440731	0.999999999999736
REL	1.68676175696908e-06	1.79784422902636	0.0403648709864784	0.840768864820361	0.999999999999736
MGST1	1.66302081172858e-06	1.79046011247694	0.0392366070635661	0.842980654262828	0.999999999999736
SH3BGRL3	1.6611505586822e-06	1.78987444957084	0.0391484047752715	0.843154946453291	0.999999999999736
RNASE1	1.65116707173266e-06	1.78673824018027	0.0386792563016871	0.8440854550198	0.999999999999736
TPSB2	1.60059817474399e-06	1.77058971573404	0.0363463422287101	0.848802034069207	0.999999999999736
CXCL17	1.59262609982686e-06	1.76800280364097	0.0359851845356474	0.849546091072429	0.999999999999736
KDM6B	1.58896100219142e-06	1.76680964025005	0.0358197502796443	0.849888210340013	0.999999999999736
NFKBIA	1.5888688257929e-06	1.76677960103599	0.0358155945580068	0.849896814928928	0.999999999999736
CD69	1.56923316581459e-06	1.76034510002444	0.0349358274286964	0.85173019314307	0.999999999999736
B2M	1.42610529340055e-06	1.71116117704065	0.0288535504256584	0.865117621432427	0.999999999999736
DNAJA1	1.39916794072833e-06	1.70141852730931	0.0277738296843102	0.867641655139221	0.999999999999736
ARHGDIB	1.36666156851725e-06	1.68943795425478	0.026498301713335	0.870689301924493	0.999999999999736
NPC2	1.32885175492623e-06	1.67518094622739	0.0250523889347961	0.874236588983172	0.999999999999736
TNFAIP3	1.3213882286195e-06	1.67232426411576	0.0247717645885625	0.874937112320586	0.999999999999736
ANXA1	1.2858313762297e-06	1.6585153603567	0.0234565488451885	0.878275799605115	0.999999999999736
NFKB1	1.25063174926819e-06	1.64450787245644	0.0221898811607942	0.881583078398371	0.999999999999736
SDCBP	1.24561934482246e-06	1.64248488216336	0.0220123680431187	0.882054202173395	0.999999999999736
LAPTM4A	1.24337170167469e-06	1.64157539776983	0.0219329997991074	0.882265475249422	0.999999999999736
PPP1R15A	1.23279815018833e-06	1.63727728469113	0.0215615523391776	0.883259475928998	0.999999999999736
CTSH	1.21725774197001e-06	1.6309005104184	0.0210213773256486	0.88472073515144	0.999999999999736
RBM39	1.13472467730265e-06	1.59577456444721	0.0182674142066909	0.892487745383174	0.999999999999736
FXYD5	1.11827333406069e-06	1.58850344524473	0.0177415686011843	0.894037203987812	0.999999999999736
ATP1B3	1.0686509102663e-06	1.56598255215528	0.0162019690013498	0.898713284451132	0.999999999999736
BTG1	1.05311443735307e-06	1.55874083401789	0.0157342921637195	0.900178067216999	0.999999999999736
S100A4	1.04048628078911e-06	1.55278464746979	0.0153592069940446	0.901368903905324	0.999999999999736
CD83	1.02539897743632e-06	1.54558403870926	0.0149170119243511	0.902791929271061	0.999999999999736
SRSF7	1.02519689241571e-06	1.54548695569791	0.014911132832056	0.902810991938583	0.999999999999736
SFTA3	1.01443792289029e-06	1.54029363430851	0.0145998041230513	0.903825965495916	0.999999999999736
SGK1	9.96678882352273e-07	1.53161368106501	0.0140931018290047	0.905501650831058	0.999999999999736
NR4A2	9.79536447670991e-07	1.52310415293818	0.0136124807167987	0.907119554499655	0.999999999999736
GLUL	9.70599708007253e-07	1.51861549522345	0.0133652285434226	0.90796315762557	0.999999999999736
SARAF	9.59484874950482e-07	1.5129814778973	0.013060877102219	0.909012511402109	0.999999999999736
DDX3X	9.46712468884372e-07	1.50643540755142	0.0127154657123042	0.910218552953649	0.999999999999736
IDS	9.3500006633935e-07	1.50036347308351	0.0124027891379882	0.911324685016639	0.999999999999736
DNAJB6	9.28886029709993e-07	1.49716702312518	0.0122411139100921	0.911902169710384	0.999999999999736
HSPH1	8.70060798000801e-07	1.46542203652287	0.0107397773854491	0.917460680011155	0.999999999999736
SLPI	8.57111814598659e-07	1.4581795222301	0.0104224792690769	0.918684806224105	0.999999999999736
PIGR	8.19302201638687e-07	1.43646317283312	0.009523231038743	0.922260213267242	0.999999999999736
HOPX	8.03329158435578e-07	1.42702108909318	0.0091555225902292	0.923771155560868	0.999999999999736
SQSTM1	7.24519599009913e-07	1.37784815857568	0.0074472572009541	0.931229931786679	0.999999999999736
ID2	7.10482373796285e-07	1.36859609305607	0.0071614785098403	0.932559110403476	0.999999999999736
HSPE1	6.94945664664359e-07	1.35816495906395	0.0068516911270122	0.934030493623591	0.999999999999736
HLA-B	6.83725373910664e-07	1.35050255285842	0.0066322283650897	0.935093236684234	0.999999999999736
TUBA1A	6.76783567760709e-07	1.34570598358787	0.0064982391141774	0.935750796074644	0.999999999999736
CYCS	6.65024410362783e-07	1.33748041990227	0.0062743862527671	0.936864776615162	0.999999999999736
CXCL2	6.19402179276564e-07	1.3042967496631	0.0054430401132563	0.941187858764708	0.999999999999736
MCL1	6.19076525079591e-07	1.30405219986262	0.0054373181996025	0.941218723564182	0.999999999999736
KLF6	6.16285586578457e-07	1.30195166011704	0.0053884033614177	0.941483246286142	0.999999999999736
TSC22D3	6.02724236041042e-07	1.29162346071127	0.0051538691382172	0.942768670639738	0.999999999999736
YWHAZ	5.60480514545389e-07	1.25807619305891	0.0044567381069873	0.946773718688553	0.999999999999736
SRSF5	5.55809698155849e-07	1.25423054874762	0.0043827663406209	0.947216634485061	0.999999999999736
FOSB	5.4245547020654e-07	1.24307543515997	0.004174690301522	0.948483054783188	0.999999999999736
HSPA1A	5.2988667162996e-07	1.2323519057534	0.00398347474716	0.949675109487887	0.999999999999736
HLA-C	5.15166826081468e-07	1.21950282752445	0.0037652329882836	0.951071317607229	0.999999999999736
LPCAT1	5.08662272248189e-07	1.21372105104989	0.0036707527330681	0.951688336244369	0.999999999999736
TYROBP	5.0509036017228e-07	1.2105181282944	0.0036193804541483	0.952027178333203	0.999999999999736
FOLR1	5.01982431291398e-07	1.20771489060728	0.0035749758490931	0.952322012669433	0.999999999999736
CAPG	4.97489923085375e-07	1.20363551538156	0.0035112734568515	0.952748206942486	0.999999999999736
HSPD1	4.69878570248223e-07	1.1778218657787	0.0031323288756707	0.955367926834443	0.999999999999736
JUNB	4.69857305567498e-07	1.17780147321088	0.0031320453706526	0.955369944581955	0.999999999999736
UBE2S	4.69153653419652e-07	1.17712621785793	0.0031226713748358	0.955436712374903	0.999999999999736
ZFP36L2	4.68637027240181e-07	1.17662986937469	0.0031157978675196	0.955485733940444	0.999999999999736
PGC	4.61625504863887e-07	1.16984517347097	0.0030232611839763	0.956151059043179	0.999999999999736
S100A14	4.58841242820864e-07	1.16712563504124	0.0029869019865956	0.956415266861891	0.999999999999736
SDC4	4.53398817035019e-07	1.1617672385703	0.0029164654923331	0.956931730417451	0.999999999999736
EIF5	4.12762473643038e-07	1.11985308690556	0.0024171104157345	0.960788507029649	0.999999999999736
TACSTD2	4.05227934537133e-07	1.11168234760124	0.0023296722619113	0.961503710223214	0.999999999999736
ZFP36	3.93405365979333e-07	1.09858610639795	0.002195718370991	0.96262600947878	0.999999999999736
ATP1B1	3.79622879520956e-07	1.08287121280963	0.0020445645903709	0.963934454229259	0.999999999999736
SUB1	3.6230821549089e-07	1.06239628872987	0.0018623119960844	0.965578364615248	0.999999999999736
SRSF2	3.57056342748594e-07	1.05601443651359	0.0018087126725997	0.966077023695711	0.999999999999736
ARPC3	3.53795855934988e-07	1.05201046588656	0.0017758307020493	0.966386609734015	0.999999999999736
CSF1	3.53485876514611e-07	1.05162810268205	0.0017727202652594	0.966416042812114	0.999999999999736
HNRNPH1	3.52454563160927e-07	1.05035382401177	0.0017623913484612	0.9665139681146	0.999999999999736
SOCS1	3.39934706003262e-07	1.03461509770186	0.0016394081512588	0.967702793879265	0.999999999999736
WFDC2	3.39070240837186e-07	1.03350952232106	0.0016310806153685	0.967784882037056	0.999999999999736
CYBA	3.34653194242917e-07	1.02782122701699	0.001588861443367	0.968204322660011	0.999999999999736
DHCR24	3.28750037003514e-07	1.02011435893486	0.0015333019840321	0.968764897349065	0.999999999999736
CCNI	3.27396670950263e-07	1.01833020903749	0.0015207036734731	0.968893417668171	0.999999999999736
ELF3	3.24588901226479e-07	1.01460777551443	0.0014947322622418	0.969160055760751	0.999999999999736
RBM8A	3.1142711056217e-07	0.99676875803566	0.0013759698240079	0.970410002435616	0.999999999999736
LAMP3	3.10274293131126e-07	0.995174630174661	0.0013658017556002	0.970519486510012	0.999999999999736
CAV1	3.09845588900923e-07	0.994580474856838	0.0013620301219527	0.970560201065566	0.999999999999736
EMP2	3.00067077462948e-07	0.980826397410289	0.0012774172419362	0.971488898664642	0.999999999999736
NFE2L2	2.97630251561319e-07	0.97733710123179	0.0012567538366368	0.971720338153285	0.999999999999736
SPTBN1	2.93430026911472e-07	0.971262943174884	0.0012215329430451	0.972119263427062	0.999999999999736
SFPQ	2.93347096112329e-07	0.971142239226989	0.0012208425679744	0.972127140026729	0.999999999999736
