gene	distance	Z	FC	p.value	p.adj
RPL17	4.65037449581414e-07	1.37992790767567	0.0071446299237409	0.932638301175826	0.999999999953793
NAPSA	4.64051347509397e-07	1.37892819871252	0.0071143619759157	0.932780801458088	0.999999999953793
SNRPC	4.43145406599173e-07	1.3572614028615	0.0064877840538342	0.935802390599408	0.999999999953793
LGALS3BP	4.34407598171282e-07	1.34792636081603	0.0062344580581455	0.937065564991906	0.999999999953793
CD59	4.32547557559421e-07	1.34591695461497	0.0061811831214621	0.937334480855324	0.999999999953793
VAMP8	4.18378069424933e-07	1.33034389387488	0.0057828470396979	0.939383270767156	0.999999999953793
BST2	4.12571558230872e-07	1.32382196527146	0.0056234450099807	0.94022296058723	0.999999999953793
CLDN7	3.88638741474724e-07	1.29601900278709	0.0049899485080487	0.943684618677388	0.999999999953793
FXYD3	3.80759543853089e-07	1.28652105184174	0.0047896687355632	0.944824506887466	0.999999999953793
APLP2	3.72749210363436e-07	1.27667825383743	0.0045902606420226	0.945983482409602	0.999999999953793
HLA-B	3.61770405104519e-07	1.26286766617101	0.0043238433793574	0.947572136670873	0.999999999953793
SNRPD1	3.59535162366263e-07	1.26000881536548	0.0042705776523547	0.947895606346975	0.999999999953793
PSMA2	3.55103397338802e-07	1.25429206778474	0.0041659450435737	0.948536967672507	0.999999999953793
SNRPB	3.50789656513856e-07	1.24866431777006	0.0040653453080728	0.949161280663936	0.999999999953793
HLA-DMA	3.49831420232874e-07	1.24740557405903	0.0040431654026392	0.949299967181588	0.999999999953793
HLA-DQB1	3.48432452892459e-07	1.24556218909789	0.0040108930199547	0.949502443913429	0.999999999953793
ITM2B	3.48050785993339e-07	1.24505809644232	0.0040021109064103	0.949557684273179	0.999999999953793
HLA-A	3.47728137501105e-07	1.24463155735418	0.0039946943075367	0.949604382823672	0.999999999953793
C16ORF89	3.46588882063502e-07	1.2431225578351	0.0039685616965739	0.94976927441701	0.999999999953793
PEBP1	3.40670274141155e-07	1.23520903744052	0.0038341788031876	0.950625946163276	0.999999999953793
LSM5	3.4001710695696e-07	1.23432799769983	0.0038194903542224	0.950720490468258	0.999999999953793
NDUFB8	3.35879241433812e-07	1.22871017567128	0.0037270928257648	0.951319452144435	0.999999999953793
EPCAM	3.33100744723888e-07	1.22490215559217	0.003665684551323	0.951721658786191	0.999999999953793
HN1	3.33069530116652e-07	1.22485920957842	0.003664997566715	0.95172617738682	0.999999999953793
HMGA1	3.30494162667321e-07	1.22130315035994	0.0036085395393972	0.952098990773604	0.999999999953793
NEAT1	3.29283678889553e-07	1.21962292246668	0.0035821543278001	0.952274225533633	0.999999999953793
SPINT1	3.26775803401173e-07	1.21612371527699	0.0035277976294578	0.952637283547502	0.999999999953793
TMBIM4	3.2058666910586e-07	1.20738146262054	0.0033954301472572	0.953533308852223	0.999999999953793
SLIRP	3.17454538591767e-07	1.20289807287347	0.0033294075719083	0.95398678215578	0.999999999953793
PERP	3.16083364616577e-07	1.20092255773376	0.003300708421087	0.954185306929998	0.999999999953793
ARPC1A	3.04446045102653e-07	1.1838320234034	0.0030621365647145	0.955870323926816	0.999999999953793
CLDN3	3.03189293478165e-07	1.18195063410286	0.0030369077782676	0.956052306274872	0.999999999953793
XBP1	2.98586176560723e-07	1.17499797032	0.0029453931818829	0.956718874356356	0.999999999953793
ARPC2	2.9354993991006e-07	1.16727748844818	0.0028468715578391	0.957448196290257	0.999999999953793
CKS1B	2.85227556439894e-07	1.1542488323534	0.0026877374617395	0.958653478914642	0.999999999953793
ECH1	2.83508235728548e-07	1.151513810685	0.0026554323433279	0.958902490052907	0.999999999953793
STMN1	2.8060893411974e-07	1.14686705280405	0.0026013984082233	0.959322408212059	0.999999999953793
HOPX	2.78860722800334e-07	1.14404382233859	0.0025690856264803	0.959575614540462	0.999999999953793
EIF5A	2.73829664410073e-07	1.13582743113175	0.0024772216690079	0.960304322468769	0.999999999953793
ARPC3	2.73179352128493e-07	1.13475528886615	0.0024654694379084	0.960398517352223	0.999999999953793
HMGB2	2.68955330452606e-07	1.12773374891753	0.0023898145117299	0.96101036177582	0.999999999953793
LGALS1	2.68701773298695e-07	1.1273090505872	0.0023853106490724	0.961047089956669	0.999999999953793
PSMB2	2.66356998333462e-07	1.12336411896208	0.002343862366635	0.961386738467003	0.999999999953793
HLA-DPB1	2.61798198367248e-07	1.11560213236155	0.0022643168007721	0.962047115920166	0.999999999953793
PLA2G16	2.61435639757698e-07	1.11497951223884	0.0022580495376678	0.962099636464135	0.999999999953793
HIST1H2AC	2.61353793106879e-07	1.11483884773569	0.0022566359212019	0.962111492861315	0.999999999953793
PDZK1IP1	2.6068645680062e-07	1.11369042904478	0.0022451265227891	0.962208164255837	0.999999999953793
KRT7	2.54456007327493e-07	1.10283627977283	0.0021390911881435	0.963110743655252	0.999999999953793
LDHB	2.54146675995909e-07	1.10229105574958	0.0021338935452218	0.963155556444914	0.999999999953793
RABAC1	2.52647572462145e-07	1.09964009218371	0.0021087939228605	0.96337273302458	0.999999999953793
VDAC2	2.51151695583445e-07	1.09698040326988	0.002083896335575	0.963589444864328	0.999999999953793
HIST1H1C	2.50778980262443e-07	1.09631544787205	0.0020777158177108	0.963643441587695	0.999999999953793
TUBA1C	2.50304802999944e-07	1.09546816342984	0.0020698660834491	0.963712137739534	0.999999999953793
CCT6A	2.44827907978403e-07	1.08557349537654	0.0019802760048597	0.964505619076515	0.999999999953793
DNPH1	2.4117471134212e-07	1.0788599642302	0.0019216195864895	0.965034906316989	0.999999999953793
TSPAN13	2.39920103989147e-07	1.07653280781323	0.0019016787952423	0.965216681555638	0.999999999953793
AGR3	2.39860677184075e-07	1.07642230086292	0.0019007368425076	0.965225291721996	0.999999999953793
TM4SF1	2.34570567127474e-07	1.06648295914543	0.0018178201688041	0.965991775567457	0.999999999953793
MTCH1	2.34462203008287e-07	1.06627721630928	0.0018161410068947	0.966007476771427	0.999999999953793
GPX3	2.34364549658688e-07	1.06609173442469	0.001814628478932	0.966021626070985	0.999999999953793
DUSP1	2.32725005593854e-07	1.06296695829805	0.0017893280938542	0.966259186337826	0.999999999953793
JUNB	2.31982622472368e-07	1.06154541280629	0.0017779305368577	0.966366754260646	0.999999999953793
AK1	2.31130384102516e-07	1.0599083544854	0.0017648913069285	0.966490240461553	0.999999999953793
ARHGDIB	2.27655368549075e-07	1.05317534691289	0.0017122204290009	0.966993765703749	0.999999999953793
PSMB1	2.23599838276758e-07	1.04519722451107	0.0016517596476327	0.967581423402562	0.999999999953793
MSN	2.22109941132194e-07	1.04223287270855	0.0016298208747167	0.967797318111942	0.999999999953793
SFTA2	2.20384595353549e-07	1.03877717075574	0.0016045983857727	0.968047333637802	0.999999999953793
SLPI	2.14742700773874e-07	1.02730098250888	0.0015234938436282	0.968864908216463	0.999999999953793
C19ORF33	2.1434195992671e-07	1.02647534422717	0.0015178130307637	0.968922981369838	0.999999999953793
LY6E	2.13745735124992e-07	1.02524432820672	0.0015093807188198	0.969009383284655	0.999999999953793
CYB5A	2.11675545015629e-07	1.02094542695978	0.0014802847165873	0.969309387694185	0.999999999953793
PSMA4	2.08412717811211e-07	1.01409094012735	0.0014350013711419	0.969782233527785	0.999999999953793
CD151	2.07002544765139e-07	1.01109794232379	0.0014156479057601	0.969986597769826	0.999999999953793
TUBB4B	2.03549712274375e-07	1.00368976651978	0.0013688153525055	0.970486995357229	0.999999999953793
MYL6	2.01380172835715e-07	0.998975707450884	0.0013397917537449	0.970801419202108	0.999999999953793
CKS2	2.01145542398239e-07	0.998463103291707	0.0013366715578391	0.97083542365248	0.999999999953793
PTMS	2.00948770384084e-07	0.998032786228011	0.0013340576206748	0.970863941409399	0.999999999953793
AQP3	2.00681728623825e-07	0.997448178506765	0.0013305143057883	0.970902643273392	0.999999999953793
MYL9	2.00666304258001e-07	0.997414389681571	0.0013303097874113	0.970904878700042	0.999999999953793
MARCKSL1	1.97396909346086e-07	0.99019803469558	0.0012873142571831	0.971378711578862	0.999999999953793
CTSH	1.96482777336508e-07	0.988160695484919	0.0012754189302618	0.971511198398475	0.999999999953793
ARPC5	1.94703488669639e-07	0.984170095734506	0.0012524239048751	0.971769076201566	0.999999999953793
LAGE3	1.94165593514539e-07	0.982957110831624	0.0012455134771435	0.9718470355903	0.999999999953793
STARD10	1.91454073326863e-07	0.976795109679613	0.0012109692167123	0.972240031603095	0.999999999953793
RPA3	1.89945527180811e-07	0.973332130332843	0.0011919609413202	0.972458676683505	0.999999999953793
SEPT7	1.85239867127288e-07	0.962365363343028	0.0011336338452384	0.973140717051963	0.999999999953793
DDT	1.84842026833029e-07	0.961426490475818	0.0011287696557221	0.973198381100795	0.999999999953793
SQSTM1	1.83660773517402e-07	0.958627851752329	0.0011143887011307	0.973369595977258	0.999999999953793
BLVRA	1.8162286001296e-07	0.953760530620331	0.0010897952292206	0.973664980977838	0.999999999953793
TPM1	1.81369902271364e-07	0.953152876700032	0.0010867616885432	0.973701646144302	0.999999999953793
UQCC2	1.80596395809678e-07	0.951289924647117	0.0010775118114074	0.973813763014628	0.999999999953793
RAC1	1.80417129931881e-07	0.950857126373837	0.0010753737263052	0.973839747007471	0.999999999953793
SELM	1.78576806694903e-07	0.946391095787494	0.0010535471757761	0.974106497341332	0.999999999953793
SERINC2	1.78418624636739e-07	0.946005256068692	0.0010516815533133	0.974129425577802	0.999999999953793
TACSTD2	1.77196347831751e-07	0.943013230720603	0.0010373215847221	0.974306593366205	0.999999999953793
CST3	1.77140447362512e-07	0.942875938769917	0.0010366671963281	0.974314696113144	0.999999999953793
TKT	1.69424506101676e-07	0.923532987492726	0.0009483231194423	0.975433143267562	0.999999999953793
DAP	1.66496495106313e-07	0.915980526127415	0.0009158283289503	0.975857579370493	0.999999999953793
AC090498.1	1.65952764157886e-07	0.914564628118781	0.0009098564182536	0.975936397810463	0.999999999953793
LMAN2	1.6540028319569e-07	0.913121576352997	0.0009038084128807	0.976016484880244	0.999999999953793
HLA-E	1.64422494961953e-07	0.910556764702786	0.0008931540046197	0.976158224645032	0.999999999953793
WFDC2	1.62336735056829e-07	0.905038542573101	0.0008706377546925	0.976460578020263	0.999999999953793
ARL2	1.61443657979413e-07	0.902655836700617	0.0008610846756676	0.976590040203461	0.999999999953793
TNNT1	1.60570527997615e-07	0.90031462377288	0.000851795914685	0.976716611413232	0.999999999953793
BNIP3	1.60283794126589e-07	0.899543225514845	0.0008487564942872	0.976758177234451	0.999999999953793
NME4	1.59298590245558e-07	0.896883049681175	0.0008383545905925	0.976900995890461	0.999999999953793
NKX2-1	1.58238098226928e-07	0.894002656027924	0.0008272294579536	0.97705472940989	0.999999999953793
OCIAD2	1.51101372892114e-07	0.874144629762979	0.0007542940857905	0.978089321930369	0.999999999953793
MALAT1	1.50715890613174e-07	0.873047677866781	0.0007504503601845	0.978145205359161	0.999999999953793
MRPL33	1.4984746675343e-07	0.870566971254353	0.0007418270965796	0.978271101300215	0.999999999953793
CCT5	1.49402812723667e-07	0.869291676717136	0.0007374310662597	0.978335563278098	0.999999999953793
EIF4EBP1	1.49195509983137e-07	0.868695928785819	0.0007353860522419	0.978365616230041	0.999999999953793
ATP5G1	1.48221087124852e-07	0.865885406237708	0.000725811542498	0.978506880008792	0.999999999953793
ADI1	1.47450930653359e-07	0.86365202257962	0.0007182885076059	0.978618531410844	0.999999999953793
ZFP36	1.47445355871325e-07	0.863635817220325	0.0007182341949454	0.978619339601688	0.999999999953793
CD24	1.46731766195321e-07	0.861556822201663	0.0007112989574966	0.978722790758557	0.999999999953793
IER2	1.4495139714893e-07	0.856329094530655	0.0006941425924568	0.978980897559082	0.999999999953793
H2AFV	1.44907071041809e-07	0.856198188566895	0.0006937181200475	0.978987323709827	0.999999999953793
PSME2	1.40618751079167e-07	0.843356577795943	0.0006532664501714	0.979609026704295	0.999999999953793
EIF3L	1.39550719667597e-07	0.840102417503668	0.0006433807207942	0.979763867447765	0.999999999953793
CRABP2	1.38686309808654e-07	0.837451884856098	0.0006354349044727	0.97988918816427	0.999999999953793
MVP	1.38006562624795e-07	0.835356909252368	0.0006292212189326	0.979987737139302	0.999999999953793
SFTPA1	1.36137383094659e-07	0.829546895995314	0.0006122921311301	0.980258730235734	0.999999999953793
SFTA3	1.35441235662988e-07	0.827364315943801	0.0006060461497919	0.980359658068764	0.999999999953793
S100A16	1.33739023187275e-07	0.821983809667728	0.0005909084162111	0.980606447079674	0.999999999953793
SRI	1.334109986742e-07	0.820939741449256	0.0005880133040377	0.980654004720464	0.999999999953793
NGFRAP1	1.2707943928857e-07	0.800311039579878	0.0005335246158451	0.981571979956607	0.999999999953793
CAPG	1.2666376807269e-07	0.798923970639538	0.0005300400533425	0.981632246527244	0.999999999953793
FAM162A	1.25707179893965e-07	0.795715955929419	0.0005220643636143	0.981770938965233	0.999999999953793
SFTPA2	1.24266984024007e-07	0.790843595934068	0.0005101705653613	0.981979749061023	0.999999999953793
GTF3A	1.23582154395027e-07	0.788508522910252	0.0005045630065491	0.982079041086816	0.999999999953793
IFI27	1.21706078784493e-07	0.782050267815674	0.0004893599491753	0.982351050811194	0.999999999953793
GRN	1.21320922244405e-07	0.78071309654349	0.0004862675490205	0.982406894404032	0.999999999953793
CLTB	1.19762439447732e-07	0.775262326958831	0.0004738546525471	0.982632858674639	0.999999999953793
RHOA	1.18407324526289e-07	0.770469652757352	0.0004631919661657	0.982829337789745	0.999999999953793
DEK	1.18346068507153e-07	0.770251819482402	0.0004627128411313	0.982838219369977	0.999999999953793
CYC1	1.17857142855914e-07	0.768509425797162	0.0004588975076587	0.982909109335162	0.999999999953793
RARRES3	1.1497435264552e-07	0.758099034873103	0.0004367227619515	0.983327091557034	0.999999999953793
COPS6	1.13587242042918e-07	0.753004214180021	0.0004262486254183	0.983528213474176	0.999999999953793
CD44	1.13053722236916e-07	0.751029390156321	0.0004222538456869	0.98360557061763	0.999999999953793
TIMP1	1.12966801430108e-07	0.750706842620826	0.0004216047996423	0.983618173623266	0.999999999953793
TNFSF10	1.12817262137252e-07	0.750151395632053	0.000420489343525	0.983639855950564	0.999999999953793
RHOBTB3	1.11801404573644e-07	0.746360117651496	0.000412950885075	0.98378714970511	0.999999999953793
AGR2	1.11781729908741e-07	0.746286378246188	0.0004128055567505	0.983790002428686	0.999999999953793
EGR1	1.11745501610403e-07	0.746150565693757	0.0004125380207338	0.983795255343131	0.999999999953793
S100A14	1.11609051231934e-07	0.745638677815738	0.0004115311506528	0.98381503994316	0.999999999953793
RBM3	1.10620050635642e-07	0.741911218339521	0.0004042700682326	0.983958440217627	0.999999999953793
PSMB6	1.10449836123337e-07	0.741266610742627	0.0004030268995658	0.983983120546137	0.999999999953793
SERPING1	1.09772578037166e-07	0.738692748409553	0.0003980994793589	0.984081320033548	0.999999999953793
PCNA	1.09672548292354e-07	0.738311358996718	0.0003973742773762	0.984095823933517	0.999999999953793
PSMA3	1.09534901171148e-07	0.737786021222718	0.0003963774353856	0.984115782206333	0.999999999953793
PPIC	1.09122685211159e-07	0.736209143821539	0.0003933996510954	0.984175551903618	0.999999999953793
STRA13	1.05385033855169e-07	0.721656271335249	0.0003669118689845	0.984717500702122	0.999999999953793
PSMB9	1.04805831205671e-07	0.719358815734081	0.0003628898116302	0.984801484073645	0.999999999953793
FXYD5	1.043399428362e-07	0.717502357521236	0.0003596707088406	0.984869037194948	0.999999999953793
ADRM1	1.03351748070623e-07	0.713539309122473	0.0003528901489991	0.985012324326086	0.999999999953793
CRB3	1.01824459291618e-07	0.707345327676916	0.0003425374868678	0.985233780433089	0.999999999953793
IFI6	1.01432649709232e-07	0.705742586257205	0.0003399064636578	0.985290592810106	0.999999999953793
SLC34A2	1.00131956842669e-07	0.700380900101935	0.0003312449675312	0.985479193767738	0.999999999953793
SCAND1	9.98896161267785e-08	0.699374869037899	0.0003296435406778	0.985514333353206	0.999999999953793
POLR2J3	9.98782465821755e-08	0.69932761555137	0.0003295685041767	0.985515981946387	0.999999999953793
CD9	9.90957868404945e-08	0.696063676490155	0.0003244249622117	0.985629439391229	0.999999999953793
ELF3	9.81751487863556e-08	0.692192913061116	0.000318424897856	0.985762933201513	0.999999999953793
PDIA3	9.79470693563148e-08	0.691228819138159	0.0003169470939932	0.985796005100811	0.999999999953793
MYL6B	9.74774978863529e-08	0.689237430172743	0.0003139154043286	0.985864093827095	0.999999999953793
VIM	9.69946502928156e-08	0.687180535255556	0.0003108131931053	0.985934107723068	0.999999999953793
CDC42	9.58811194800153e-08	0.682400912266807	0.0003037176802162	0.986095572397449	0.999999999953793
JUND	9.15561208559966e-08	0.663340022279255	0.000276935511782	0.98672271305184	0.999999999953793
MAL2	9.06354885380063e-08	0.659176178270099	0.0002713941249229	0.986856209184858	0.999999999953793
DMKN	9.02116108632359e-08	0.657245992963216	0.0002688615869101	0.986917673619098	0.999999999953793
CALR	8.90959346239316e-08	0.65212553161701	0.0002622525126528	0.987079452759278	0.999999999953793
ATOX1	8.83471465691353e-08	0.648655814763232	0.0002578629438597	0.987188031409853	0.999999999953793
MPC2	8.71147146192681e-08	0.642885783415085	0.0002507188103471	0.987366741771734	0.999999999953793
CD47	8.69996433383026e-08	0.642343221551984	0.0002500568904816	0.987383427861633	0.999999999953793
UBE2L3	8.67201220671163e-08	0.641022528403309	0.0002484526555126	0.987423960300863	0.999999999953793
GLUL	8.64703624304027e-08	0.639839144431883	0.0002470235965004	0.987460177133059	0.999999999953793
ARPC4	8.63421311929e-08	0.639230353646293	0.000246291492378	0.987478771537586	0.999999999953793
MRPS15	8.62911880255387e-08	0.638988265425682	0.0002460009466821	0.987486158646394	0.999999999953793
TSC22D1	8.62144073205042e-08	0.638623146054196	0.0002455633649693	0.987497292377471	0.999999999953793
ATP5C1	8.54052921742907e-08	0.634757265536663	0.0002409758092711	0.987614619794275	0.999999999953793
NDUFB1	8.47981639251529e-08	0.631834320192441	0.0002375618943239	0.987702657858956	0.999999999953793
RHOB	8.39772121178483e-08	0.627851247441778	0.000232984370329	0.987821702151277	0.999999999953793
JUN	8.35242702912146e-08	0.625638350117869	0.0002304778861709	0.987887382297368	0.999999999953793
SRSF9	8.32770362249831e-08	0.624425809267384	0.0002291154641903	0.987923233226414	0.999999999953793
CKB	8.32533395228962e-08	0.624309417105275	0.0002289850919128	0.987926669440181	0.999999999953793
TSC22D3	8.29290913316759e-08	0.622713730252952	0.0002272049011164	0.987973688077079	0.999999999953793
CAPN1	8.23699154068812e-08	0.619948416605611	0.0002241512276846	0.988054773252784	0.999999999953793
LMO7	8.20451310571913e-08	0.618334327128101	0.0002223870572673	0.98810186975068	0.999999999953793
TUBA1A	8.19192573539655e-08	0.61770719177765	0.0002217052079269	0.98812012252126	0.999999999953793
PRSS8	8.04251512280544e-08	0.610194826766491	0.0002136917001325	0.98833678124417	0.999999999953793
TCEA1	8.02836428550491e-08	0.609476696222215	0.0002129403789007	0.988357301266033	0.999999999953793
EZR	7.95083942789388e-08	0.605521703265999	0.0002088477723729	0.988469719610499	0.999999999953793
BTG1	7.94253232971266e-08	0.605095812513842	0.0002084115888385	0.988481765698804	0.999999999953793
HIGD2A	7.81107395695189e-08	0.59830116173368	0.0002015697613206	0.988672393282709	0.999999999953793
CYSTM1	7.66264775313512e-08	0.590502169291132	0.0001939820771797	0.988887626669009	0.999999999953793
PDLIM1	7.61016547863961e-08	0.587711295405539	0.0001913339699244	0.988963731603418	0.999999999953793
ZFP36L1	7.57746275998708e-08	0.585963300323265	0.0001896930866133	0.989011154108435	0.999999999953793
RPS4Y1	7.53804335324155e-08	0.583847063400029	0.0001877245809928	0.98906831659456	0.999999999953793
SMIM22	7.44357860651535e-08	0.578734074223698	0.0001830490334172	0.989205301120712	0.999999999953793
CXCL17	7.38260707157133e-08	0.575402212703922	0.0001800625476791	0.989293716885313	0.999999999953793
SOD2	7.33389240731953e-08	0.572721940040944	0.000177694076442	0.989364358866947	0.999999999953793
TSTD1	7.31439178390839e-08	0.571644436444726	0.0001767503651873	0.989392637083413	0.999999999953793
CYBA	7.28498154182242e-08	0.570014380767602	0.0001753318411629	0.989435285447301	0.999999999953793
COX14	7.27324098405646e-08	0.569361975627015	0.0001747671630366	0.989452310666833	0.999999999953793
CASP4	7.22266335381028e-08	0.566540354443391	0.0001723449760117	0.989525654363027	0.999999999953793
AKR1B1	7.15593065306413e-08	0.562789593721489	0.0001691749778915	0.989622425005523	0.999999999953793
SYNGR2	7.10684517036656e-08	0.560010158535399	0.0001668620558	0.989693605103933	0.999999999953793
PNRC1	7.0425291977296e-08	0.556341513395022	0.0001638555644331	0.989786871444616	0.999999999953793
RDX	6.96799028712277e-08	0.552051068579257	0.0001604053891342	0.989894962520132	0.999999999953793
HMGN3	6.96416422863231e-08	0.551829706464769	0.0001602292832897	0.98990051080556	0.999999999953793
RPS27L	6.91874464555888e-08	0.549193327911272	0.0001581460999278	0.989966375181132	0.999999999953793
BLVRB	6.90877781408575e-08	0.548612678430967	0.0001576907918353	0.989980828408203	0.999999999953793
VAMP5	6.90696839437147e-08	0.548507182469678	0.0001576082037217	0.989983452307041	0.999999999953793
GBP2	6.86077476596743e-08	0.545805293231842	0.0001555070940886	0.990050439238346	0.999999999953793
LSR	6.6757770814666e-08	0.534814598626553	0.0001472338045102	0.990318711289319	0.999999999953793
NDUFB9	6.62600966614711e-08	0.531810208541296	0.0001450467533159	0.99039088106492	0.999999999953793
LAMP1	6.55088841657548e-08	0.52723577928147	0.0001417765114643	0.990499817626948	0.999999999953793
PYCARD	6.5493894845835e-08	0.527144014361062	0.0001417116381152	0.990501991294648	0.999999999953793
CLDN9	6.41695330384127e-08	0.518959152001622	0.000136038438973	0.990694043145126	0.999999999953793
GPRC5A	6.40938819707495e-08	0.518486943010681	0.0001357178698107	0.99070501367384	0.999999999953793
ACTN4	6.36187068701749e-08	0.515509179136735	0.000133712976505	0.990773921162919	0.999999999953793
KLF6	6.32022771620572e-08	0.512882719423414	0.0001319682124516	0.99083430974899	0.999999999953793
CEACAM6	6.32005109130488e-08	0.512871545741148	0.0001319608365949	0.990834565881837	0.999999999953793
PHLDA2	6.30322841531423e-08	0.511805989996503	0.0001312592663509	0.990858961313331	0.999999999953793
ASAH1	6.27929984260513e-08	0.510285837555802	0.0001302645744291	0.990893661387457	0.999999999953793
MUC1	6.27835558116024e-08	0.51022574080961	0.0001302253998173	0.990895030710692	0.999999999953793
ARPC1B	6.22471230680457e-08	0.506797960331424	0.000128009573326	0.990972821690989	0.999999999953793
GTF3C6	6.21041334058228e-08	0.505879686186321	0.0001274221398391	0.99099355740095	0.999999999953793
PFKP	6.12950080258024e-08	0.500646660131373	0.0001241235232105	0.991110893194814	0.999999999953793
TRAM1	6.10730823822496e-08	0.499200273652739	0.0001232263432747	0.991143075906516	0.999999999953793
TFPI	6.06851922400975e-08	0.496660598990219	0.0001216660324918	0.991199326117578	0.999999999953793
BOLA3	6.02383287190598e-08	0.49371626442011	0.0001198808214298	0.991264128456357	0.999999999953793
TXNIP	5.96477334355418e-08	0.489793985155486	0.000117541647303	0.991349774281806	0.999999999953793
SDC4	5.88140114231815e-08	0.484195925238318	0.0001142787509745	0.991470677567029	0.999999999953793
HLA-DQA1	5.84004726861975e-08	0.481392123686659	0.0001126773453136	0.991530647499281	0.999999999953793
RAP1A	5.81160700143247e-08	0.479453271435747	0.0001115825696271	0.991571890601634	0.999999999953793
CDA	5.76439944606518e-08	0.476215691144062	0.0001097771666549	0.991640349432821	0.999999999953793
RAB25	5.60297308515427e-08	0.464957790752602	0.0001037148525964	0.991874445049801	0.999999999953793
ADIRF	5.54860235544416e-08	0.461098868202946	0.0001017117404226	0.991953291992942	0.999999999953793
PPP2CA	5.52931578206625e-08	0.45972167405618	0.0001010058828027	0.991981260872364	0.999999999953793
ATP6V0B	5.49814684378228e-08	0.457486648158757	9.98703452908096e-05	0.992026461264415	0.999999999953793
VASP	5.46301765937722e-08	0.454953661848399	9.85982236391707e-05	0.992077404734128	0.999999999953793
CDK4	5.42897999174314e-08	0.452485077309212	9.73734066149428e-05	0.992126765344171	0.999999999953793
MYDGF	5.42412746441179e-08	0.452131990974674	9.71994159391019e-05	0.992133802365497	0.999999999953793
MTHFD2	5.41566426533856e-08	0.451515485511126	9.6896334475058e-05	0.992146075499763	0.999999999953793
CD55	5.37872636549173e-08	0.448814332570889	9.55790662628197e-05	0.992199642003894	0.999999999953793
AP2M1	5.24708904868513e-08	0.439047610618903	9.09579683491234e-05	0.992390539737743	0.999999999953793
