cohort	patient	receiver	ligand	receptor	lr_class	axis	expect	n_mal	n_high	n_low	n_recv	cpdb_high	cpdb_low	d_cpdb	conn_high	conn_low	d_conn	liana_rho_high	liana_rho_low	d_liana	d_spec	cpdb_p_high	cpdb_p_low	cpdb_q_high	cpdb_q_low
GSE123902	LX255B	TNK	LGALS9	CD44	barrier_exclusion	LGALS9-CD44	high>low	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	-0.8145027160644531	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	LGALS9	PTPRC	barrier_exclusion	LGALS9-CD45	high>low	228	57	57	1583	0.2736510932445526	0.41122081875801086	-0.13756972551345825	0.06823641061782837	0.12109418958425522	-0.05285777896642685	1.0	0.07415771484375	-0.92584228515625	-0.9996910095214844	0.003	0.0	0.003	0.0
GSE123902	LX255B	TNK	CD274	PDCD1	barrier_exclusion	PDL1-PD1	high>low	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	PDCD1LG2	PDCD1	barrier_exclusion	PDL2-PD1	high>low	228	57	57	1583														
GSE123902	LX255B	TNK	HLA-E	KLRC1_KLRD1	barrier_exclusion	HLA-E-NKG2A	high>low	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CD47	SIRPA	barrier_exclusion	CD47-SIRPA	high>low	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CD24	SIGLEC10	barrier_exclusion	CD24-SIGLEC10	high>low	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	TGFB1	TGFBR1_TGFBR2	barrier_exclusion	TGFB-TGFBR	high>low	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	MIF	CD74	barrier_exclusion	MIF-CD74	high>low	228	57	57	1583	1.3008776903152466	1.2181267738342285	0.08275091648101807	1.421360731124878	1.29220712184906	0.12915360927581787	0.00860595703125	0.03369140625	0.02508544921875	-0.008533477783203125	0.0	0.0	0.0	0.0
GSE123902	LX255B	TNK	CXCL9	CXCR3	recruit_effector	CXCL9-CXCR3	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CXCL10	CXCR3	recruit_effector	CXCL10-CXCR3	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CXCL11	CXCR3	recruit_effector	CXCL11-CXCR3	low>high	228	57	57	1583														
GSE123902	LX255B	TNK	CXCL16	CXCR6	recruit_effector	CXCL16-CXCR6	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CCL5	CCR5	recruit_effector	CCL5-CCR5	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CCL5	CCR1	recruit_effector	CCL5-CCR1	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CX3CL1	CX3CR1	recruit_effector	CX3CL1-CX3CR1	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CCL2	CCR2	recruit_myeloid	CCL2-CCR2	observed	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CXCL8	CXCR2	recruit_myeloid	CXCL8-CXCR2	observed	228	57	57	1583														
GSE123902	LX255B	TNK	CXCL8	CXCR1	recruit_myeloid	CXCL8-CXCR1	observed	228	57	57	1583														
GSE123902	LX255B	TNK	CXCL1	CXCR2	recruit_myeloid	CXCL1-CXCR2	observed	228	57	57	1583														
GSE123902	LX255B	TNK	CXCL2	CXCR2	recruit_myeloid	CXCL2-CXCR2	observed	228	57	57	1583														
GSE123902	LX255B	TNK	CCL7	CCR2	recruit_myeloid	CCL7-CCR2	observed	228	57	57	1583														
GSE123902	LX255B	TNK	CCL3	CCR1	recruit_myeloid	CCL3-CCR1	observed	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CSF1	CSF1R	recruit_myeloid	CSF1-CSF1R	observed	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	HLA-A	CD8A	mhc_cd8	HLA-A-CD8A	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	HLA-B	CD8A	mhc_cd8	HLA-B-CD8A	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	HLA-C	CD8A	mhc_cd8	HLA-C-CD8A	low>high	228	57	57	1583	0.2736510932445526	0.2736510932445526	0.0	0.06823641061782837	0.06823641061782837	0.0	1.0	1.0	0.0	0.0	0.003	0.003	0.003	0.003
GSE123902	LX255B	TNK	CXCL12	CXCR4	ambiguous	CXCL12-CXCR4	observed	228	57	57	1583														
GSE123902	LX255B	MYE	F11R	F11R	barrier_exclusion	F11R-F11R	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	F11R	ITGAL_ITGB2	barrier_exclusion	F11R-LFA1	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	NECTIN2	TIGIT	barrier_exclusion	NECTIN2-TIGIT	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	NECTIN2	CD96	barrier_exclusion	NECTIN2-CD96	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	PVR	TIGIT	barrier_exclusion	PVR-TIGIT	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	PVR	CD96	barrier_exclusion	PVR-CD96	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CDH1	CDH1	barrier_exclusion	CDH1-CDH1	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CDH1	ITGAE_ITGB7	barrier_exclusion	CDH1-integrin	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CDH1	KLRG1	barrier_exclusion	CDH1-KLRG1	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	LGALS9	HAVCR2	barrier_exclusion	LGALS9-TIM3	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	LGALS9	CD44	barrier_exclusion	LGALS9-CD44	high>low	228	57	57	702	0.23270991444587708	0.4410070776939392	-0.20829716324806213	0.052505768835544586	0.1325388252735138	-0.08003305643796921	1.0	0.0659474894342235	-0.9340525105657765	-0.9981292130122963	0.935	0.796	0.935	0.935
GSE123902	LX255B	MYE	LGALS9	PTPRC	barrier_exclusion	LGALS9-CD45	high>low	228	57	57	702	0.23270991444587708	0.4011613726615906	-0.1684514582157135	0.052505768835544586	0.11722908914089203	-0.06472332030534744	1.0	0.11479747690277092	-0.8852025230972291	-0.9992337256498366	0.935	0.768	0.935	0.935
GSE123902	LX255B	MYE	CD274	PDCD1	barrier_exclusion	PDL1-PD1	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	PDCD1LG2	PDCD1	barrier_exclusion	PDL2-PD1	high>low	228	57	57	702														
GSE123902	LX255B	MYE	HLA-E	KLRC1_KLRD1	barrier_exclusion	HLA-E-NKG2A	high>low	228	57	57	702														
GSE123902	LX255B	MYE	CD47	SIRPA	barrier_exclusion	CD47-SIRPA	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CD24	SIGLEC10	barrier_exclusion	CD24-SIGLEC10	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	TGFB1	TGFBR1_TGFBR2	barrier_exclusion	TGFB-TGFBR	high>low	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	MIF	CD74	barrier_exclusion	MIF-CD74	high>low	228	57	57	702	2.4035043716430664	2.320753335952759	0.08275103569030762	5.437963485717773	4.943836212158203	0.4941272735595703	0.007632810966131245	0.02992061898491423	0.022287808018782985	0.008393098741633843	0.0	0.011	0.0	0.34099999999999997
GSE123902	LX255B	MYE	CXCL9	CXCR3	recruit_effector	CXCL9-CXCR3	low>high	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CXCL10	CXCR3	recruit_effector	CXCL10-CXCR3	low>high	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CXCL11	CXCR3	recruit_effector	CXCL11-CXCR3	low>high	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CXCL16	CXCR6	recruit_effector	CXCL16-CXCR6	low>high	228	57	57	702														
GSE123902	LX255B	MYE	CCL5	CCR5	recruit_effector	CCL5-CCR5	low>high	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CCL5	CCR1	recruit_effector	CCL5-CCR1	low>high	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CX3CL1	CX3CR1	recruit_effector	CX3CL1-CX3CR1	low>high	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CCL2	CCR2	recruit_myeloid	CCL2-CCR2	observed	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CXCL8	CXCR2	recruit_myeloid	CXCL8-CXCR2	observed	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CXCL8	CXCR1	recruit_myeloid	CXCL8-CXCR1	observed	228	57	57	702														
GSE123902	LX255B	MYE	CXCL1	CXCR2	recruit_myeloid	CXCL1-CXCR2	observed	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CXCL2	CXCR2	recruit_myeloid	CXCL2-CXCR2	observed	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CCL7	CCR2	recruit_myeloid	CCL7-CCR2	observed	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CCL3	CCR1	recruit_myeloid	CCL3-CCR1	observed	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX255B	MYE	CSF1	CSF1R	recruit_myeloid	CSF1-CSF1R	observed	228	57	57	702	0.25900620222091675	0.23270991444587708	0.026296287775039673	0.06212843582034111	0.052505768835544586	0.009622666984796524	0.17555466477937204	1.0	0.824445335220628	0.9997575460063935	0.0	0.935	0.0	0.935
GSE123902	LX255B	MYE	HLA-A	CD8A	mhc_cd8	HLA-A-CD8A	low>high	228	57	57	702														
GSE123902	LX255B	MYE	HLA-B	CD8A	mhc_cd8	HLA-B-CD8A	low>high	228	57	57	702														
GSE123902	LX255B	MYE	HLA-C	CD8A	mhc_cd8	HLA-C-CD8A	low>high	228	57	57	702														
GSE123902	LX255B	MYE	CXCL12	CXCR4	ambiguous	CXCL12-CXCR4	observed	228	57	57	702	0.23270991444587708	0.23270991444587708	0.0	0.052505768835544586	0.052505768835544586	0.0	1.0	1.0	0.0	0.0	0.935	0.935	0.935	0.935
GSE123902	LX653	TNK	F11R	F11R	barrier_exclusion	F11R-F11R	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	F11R	ITGAL_ITGB2	barrier_exclusion	F11R-LFA1	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	NECTIN2	TIGIT	barrier_exclusion	NECTIN2-TIGIT	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	NECTIN2	CD96	barrier_exclusion	NECTIN2-CD96	high>low	145	36	36	49	0.23848116397857666	0.24414266645908356	-0.005661502480506897	0.05518694967031479	0.05835224688053131	-0.003165297210216522	1.0	1.0	0.0	-0.03887426411662161	0.005	0.001	0.04166666666666667	0.025
GSE123902	LX653	TNK	PVR	TIGIT	barrier_exclusion	PVR-TIGIT	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	PVR	CD96	barrier_exclusion	PVR-CD96	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	CDH1	CDH1	barrier_exclusion	CDH1-CDH1	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	CDH1	ITGAE_ITGB7	barrier_exclusion	CDH1-integrin	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	CDH1	KLRG1	barrier_exclusion	CDH1-KLRG1	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	LGALS9	HAVCR2	barrier_exclusion	LGALS9-TIM3	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.8392149002529438	0.072	0.999	0.44999999999999996	0.999
GSE123902	LX653	TNK	LGALS9	CD44	barrier_exclusion	LGALS9-CD44	high>low	145	36	36	49	0.5341707468032837	0.132101371884346	0.4020693749189377	0.0709916278719902	0.013741157948970795	0.05725046992301941	1.0	1.0	0.0	0.8779907083084857	0.348	0.999	0.999	0.999
GSE123902	LX653	TNK	LGALS9	PTPRC	barrier_exclusion	LGALS9-CD45	high>low	145	36	36	49	0.6339446306228638	0.132101371884346	0.5018432587385178	0.08519838005304337	0.013741157948970795	0.07145722210407257	1.0	1.0	0.0	0.9967477739824003	0.0	0.999	0.0	0.999
GSE123902	LX653	TNK	CD274	PDCD1	barrier_exclusion	PDL1-PD1	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	PDCD1LG2	PDCD1	barrier_exclusion	PDL2-PD1	high>low	145	36	36	49														
GSE123902	LX653	TNK	HLA-E	KLRC1_KLRD1	barrier_exclusion	HLA-E-NKG2A	high>low	145	36	36	49	0.8305535316467285	0.7098943591117859	0.12065917253494263	0.5263636708259583	0.4235000014305115	0.10286366939544678	0.5332438336515253	0.6423662082698771	0.10912237461835184	0.09492752289066204	0.31	0.824	0.999	0.999
GSE123902	LX653	TNK	CD47	SIRPA	barrier_exclusion	CD47-SIRPA	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	CD24	SIGLEC10	barrier_exclusion	CD24-SIGLEC10	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	TGFB1	TGFBR1_TGFBR2	barrier_exclusion	TGFB-TGFBR	high>low	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	MIF	CD74	barrier_exclusion	MIF-CD74	high>low	145	36	36	49	1.3119624853134155	1.2186230421066284	0.09333944320678711	1.3548085689544678	0.9968885183334351	0.3579200506210327	0.03080165970399313	0.18054081230316935	0.14973915259917622	0.12696469839072477	0.985	0.999	0.999	0.999
GSE123902	LX653	TNK	CXCL9	CXCR3	recruit_effector	CXCL9-CXCR3	low>high	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	CXCL10	CXCR3	recruit_effector	CXCL10-CXCR3	low>high	145	36	36	49														
GSE123902	LX653	TNK	CXCL11	CXCR3	recruit_effector	CXCL11-CXCR3	low>high	145	36	36	49														
GSE123902	LX653	TNK	CXCL16	CXCR6	recruit_effector	CXCL16-CXCR6	low>high	145	36	36	49	0.5793492794036865	0.4596325755119324	0.11971670389175415	0.33278724551200867	0.2068726122379303	0.12591463327407837	0.8790442936557492	1.0	0.12095570634425079	0.0471922132768693	0.0	0.007	0.0	0.0875
GSE123902	LX653	TNK	CCL5	CCR5	recruit_effector	CCL5-CCR5	low>high	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	CCL5	CCR1	recruit_effector	CCL5-CCR1	low>high	145	36	36	49														
GSE123902	LX653	TNK	CX3CL1	CX3CR1	recruit_effector	CX3CL1-CX3CR1	low>high	145	36	36	49														
GSE123902	LX653	TNK	CCL2	CCR2	recruit_myeloid	CCL2-CCR2	observed	145	36	36	49														
GSE123902	LX653	TNK	CXCL8	CXCR2	recruit_myeloid	CXCL8-CXCR2	observed	145	36	36	49														
GSE123902	LX653	TNK	CXCL8	CXCR1	recruit_myeloid	CXCL8-CXCR1	observed	145	36	36	49														
GSE123902	LX653	TNK	CXCL1	CXCR2	recruit_myeloid	CXCL1-CXCR2	observed	145	36	36	49														
GSE123902	LX653	TNK	CXCL2	CXCR2	recruit_myeloid	CXCL2-CXCR2	observed	145	36	36	49														
GSE123902	LX653	TNK	CCL7	CCR2	recruit_myeloid	CCL7-CCR2	observed	145	36	36	49														
GSE123902	LX653	TNK	CCL3	CCR1	recruit_myeloid	CCL3-CCR1	observed	145	36	36	49														
GSE123902	LX653	TNK	CSF1	CSF1R	recruit_myeloid	CSF1-CSF1R	observed	145	36	36	49	0.132101371884346	0.132101371884346	0.0	0.013741157948970795	0.013741157948970795	0.0	1.0	1.0	0.0	0.0	0.999	0.999	0.999	0.999
GSE123902	LX653	TNK	HLA-A	CD8A	mhc_cd8	HLA-A-CD8A	low>high	145	36	36	49	1.2600423097610474	1.1770243644714355	0.08301794528961182	0.8904003500938416	0.8198361992835999	0.0705641508102417	0.18054081230316935	0.25423339854286736	0.07369258623969802	0.07550944684417306	0.574	0.857	0.999	0.999
GSE123902	LX653	TNK	HLA-B	CD8A	mhc_cd8	HLA-B-CD8A	low>high	145	36	36	49	1.519935965538025	1.3046650886535645	0.21527087688446045	1.1113066673278809	0.9283291697502136	0.18297749757766724	0.03080165970399313	0.11809962800443108	0.08729796830043796	0.1477761956766574	0.126	0.929	0.63	0.999
GSE123902	LX653	TNK	HLA-C	CD8A	mhc_cd8	HLA-C-CD8A	low>high	145	36	36	49	0.998871386051178	0.9013826847076416	0.09748870134353638	0.6684083938598633	0.585544228553772	0.08286416530609131	0.3382198075574395	0.4315424255253927	0.09332261796795316	0.0	0.447	0.839	0.999	0.999
GSE123902	LX653	TNK	CXCL12	CXCR4	ambiguous	CXCL12-CXCR4	observed	145	36	36	49														
GSE123902	LX653	MYE	F11R	F11R	barrier_exclusion	F11R-F11R	high>low	145	36	36	76	0.23071572184562683	0.1505497545003891	0.08016596734523773	0.04008857533335686	0.021477118134498596	0.01861145719885826	0.3120000085830689	0.3985539399138692	0.0865539313308003	0.014034152436484792	0.034	0.956	0.34	0.969
