gene_x	gene_y	n	rho	p	ci_low	ci_high	rho_adj_epithelial	p_adj_epithelial	verdict	note
TACSTD2	CD8A	130	-0.19055045207579263	0.029888578862055367	-0.34478379380225094	-0.02789607803642277	-0.19012231320149656	0.03092156591092182	HOLDS	companion only; TACSTD2 TLS/CD8 extras are given in PR 229
