gse	sample	n_bins	Cldn4_mean	Cldn4_pct	Tscore_mean	same_rho	same_p	nei_rho	nei_p	nei_n	cut_n_ok	cut_cut	cut_cldn4_cut	cut_immune_cut	cut_n_cldn4_pos	cut_n_hi_lo	cut_frac_hi_lo	cut_frac_of_cldn4_pos	cut_zero_zero_cut
GSE261890	Sen.Res.ICI	10797	0.08777802421042881	10.947485412614615	0.023968281132722053	0.10472095908712531	1.0307724463984992e-27	0.17480247132172635	7.909623569807086e-75	10797	10797	detected	0.0	0.0	1182	747	0.06918588496804667	0.631979695431472	False
GSE261890	Sen.Res.Veh	10793	0.0578427426202168	7.514129528398036	0.010278966385620309	0.09325975941960221	2.767393169509003e-22	0.152443701187134	4.010964457952995e-57	10793	10793	detected	0.0	0.0	811	638	0.05911238765866766	0.7866831072749692	False
