gse	gsm	sample	arm	genotype	icb	note	mtx_shape	n_genes_features	genes_found	Cldn4_in_matrix	Tacstd2_in_matrix	n_cells_raw	n_cells_used	n_cells_dropped	median_umi	n_epithelial	n_tnk	n_other	frac_epithelial	frac_tnk	status	epithelial_Cldn4_mean	epithelial_Cldn4_pct	epithelial_Tacstd2_mean	epithelial_Tscore_mean	tnk_Cldn4_mean	tnk_Cldn4_pct	tnk_Tacstd2_mean	tnk_Tscore_mean	other_Cldn4_mean	other_Cldn4_pct	other_Tacstd2_mean	other_Tscore_mean	epi_minus_tnk_Cldn4	exclusion_Cldn4_minus_Tfrac	exclusion_Cldn4_minus_Tscore	cell_rho_Cldn4_Tscore	epi_cell_rho_Cldn4_Tscore	hiCldn4_loT_median	epi_hiCldn4_loT_median	hiCldn4_loT_quartile	epi_hiCldn4_loT_quartile
GSE297632	GSM8995911	LLC_Control	control	LLC	control	Subcutaneous LLC; untreated control; n=1 library	19070x8441	19070	Ascl1,Cd2,Cd3d,Cd3e,Cd3g,Cd4,Cd79a,Cd8a,Cd8b1,Cdh1,Chga,Cldn4,Col1a1,Col3a1,Col6a1,Epcam,Gzma,Gzmb,Ifng,Insm1,Klrd1,Krt18,Krt19,Krt7,Krt8,Ms4a1,Ncr1,Nkg7,Nkx2-1,Prf1,Ptprc,Tacstd2	True	True	8441	8441	0	7385.0	455	1909	6077	0.05390356592820756	0.22615803814713897	ok	0.02678893879055977	3.076923076923077	0.010663802735507488	0.23056280612945557	0.002754057291895151	0.3666841278156103	0.0043571325950324535	0.27501508593559265	0.0013881106860935688	0.1645548790521639	0.004676490556448698	0.021576203405857086	0.024034881498664618	-0.1993690993565792	-0.24822614714503288	{'n': 8441, 'rho': 0.0324737318447586, 'p': 0.0028463101696988443}	{'n': 455, 'rho': 0.007693031314949496, 'p': 0.8700074694866536}	{'n_ok': 8441, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 4874, 'frac_hi_lo': 0.577419736997986}	{'n_ok': 455, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.06931471824645996, 'n_hi_lo': 245, 'frac_hi_lo': 0.5384615384615384}	{'n_ok': 8441, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 4874, 'frac_hi_lo': 0.577419736997986}	{'n_ok': 455, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 165, 'frac_hi_lo': 0.3626373626373626}
GSE297632	GSM8995912	LLC_aPD1_residual	aPD1_residual	LLC	icb	Subcutaneous LLC; residual/tolerant cells 7d after anti-PD-1; n=1 library	19070x9423	19070	Ascl1,Cd2,Cd3d,Cd3e,Cd3g,Cd4,Cd79a,Cd8a,Cd8b1,Cdh1,Chga,Cldn4,Col1a1,Col3a1,Col6a1,Epcam,Gzma,Gzmb,Ifng,Insm1,Klrd1,Krt18,Krt19,Krt7,Krt8,Ms4a1,Ncr1,Nkg7,Nkx2-1,Prf1,Ptprc,Tacstd2	True	True	9423	9423	0	8743.0	133	949	8341	0.014114400933885175	0.10071102621245888	ok	0.13662119209766388	8.270676691729323	0.03815920278429985	0.09535007923841476	0.003045702585950494	0.31612223393045313	0.002921589883044362	0.27484479546546936	0.0009141133050434291	0.13187867162210765	0.001662024180404842	0.01417104434221983	0.13357548951171339	0.035910165885205	-0.13822360336780548	{'n': 9423, 'rho': 1.0894284929840667e-05, 'p': 0.9991563240144824}	{'n': 133, 'rho': -0.1377013020523535, 'p': 0.11396999729021468}	{'n_ok': 9423, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 7121, 'frac_hi_lo': 0.7557041281969649}	{'n_ok': 133, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 78, 'frac_hi_lo': 0.5864661654135338}	{'n_ok': 9423, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 7121, 'frac_hi_lo': 0.7557041281969649}	{'n_ok': 133, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 78, 'frac_hi_lo': 0.5864661654135338}
GSE285606	GSM8705591	WT_IgG_T1	WT_IgG	344SQ_WT	igg	344SQ parental; IgG week 4; not ICB vs control	32285x737280	32285	Ascl1,Cd2,Cd3d,Cd3e,Cd3g,Cd4,Cd79a,Cd8a,Cd8b1,Cdh1,Chga,Cldn4,Col1a1,Col3a1,Col6a1,Epcam,Gzma,Gzmb,Ifng,Insm1,Klrd1,Krt18,Krt19,Krt7,Krt8,Ms4a1,Ncr1,Nkg7,Nkx2-1,Prf1,Ptprc,Tacstd2	True	True	737280	7947	729333	2152.0	2723	1417	3807	0.34264502327922486	0.17830627909903107	ok	0.13313768804073334	9.511568123393316	0.00427835900336504	0.14826878905296326	0.002242804504930973	0.2822865208186309	0.008601952344179153	0.5734930634498596	0.002896195510402322	0.31520882584712373	0.009787246584892273	0.008319132961332798	0.13089488353580236	-0.045168591058297736	-0.4403553754091263	{'n': 7947, 'rho': 0.012874718227485255, 'p': 0.2511353920028746}	{'n': 2723, 'rho': 0.03392909933859925, 'p': 0.07669422597524866}	{'n_ok': 7947, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 5270, 'frac_hi_lo': 0.6631433245249779}	{'n_ok': 2723, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 1847, 'frac_hi_lo': 0.6782959970620639}	{'n_ok': 7947, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 5270, 'frac_hi_lo': 0.6631433245249779}	{'n_ok': 2723, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 1847, 'frac_hi_lo': 0.6782959970620639}
GSE285606	GSM8705592	WT_IgG_T2	WT_IgG	344SQ_WT	igg	344SQ parental; IgG week 6	32285x11380	32285	Ascl1,Cd2,Cd3d,Cd3e,Cd3g,Cd4,Cd79a,Cd8a,Cd8b1,Cdh1,Chga,Cldn4,Col1a1,Col3a1,Col6a1,Epcam,Gzma,Gzmb,Ifng,Insm1,Klrd1,Krt18,Krt19,Krt7,Krt8,Ms4a1,Ncr1,Nkg7,Nkx2-1,Prf1,Ptprc,Tacstd2	True	True	11380	11380	0	2569.0	2422	3410	5548	0.21282952548330406	0.29964850615114236	ok	0.28923115134239197	16.432700247729148	0.027173565700650215	0.2938942611217499	0.0019483254291117191	0.23460410557184752	0.006776957307010889	0.4939720928668976	0.0025930411648005247	0.3064167267483778	0.02910587564110756	0.011234679259359837	0.28728282591328025	-0.01041735480875039	-0.20474094152450562	{'n': 11380, 'rho': 0.00016068499025981568, 'p': 0.9863253085933444}	{'n': 2422, 'rho': -0.040568800844250213, 'p': 0.04589727578787474}	{'n_ok': 11380, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 6116, 'frac_hi_lo': 0.5374340949033392}	{'n_ok': 2422, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 1267, 'frac_hi_lo': 0.523121387283237}	{'n_ok': 11380, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 6116, 'frac_hi_lo': 0.5374340949033392}	{'n_ok': 2422, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 1267, 'frac_hi_lo': 0.523121387283237}
GSE285606	GSM8705589	PD1R1_IgG_T1	PD1R1_IgG	344SQ_PD1R1	igg	344SQ PD1R1 (140P) acquired aPD-1-resistant; IgG week 4	32285x5506	32285	Ascl1,Cd2,Cd3d,Cd3e,Cd3g,Cd4,Cd79a,Cd8a,Cd8b1,Cdh1,Chga,Cldn4,Col1a1,Col3a1,Col6a1,Epcam,Gzma,Gzmb,Ifng,Insm1,Klrd1,Krt18,Krt19,Krt7,Krt8,Ms4a1,Ncr1,Nkg7,Nkx2-1,Prf1,Ptprc,Tacstd2	True	True	5506	5506	0	2804.0	1027	2260	2219	0.18652379222666182	0.41046131492916815	ok	0.015462315641343594	1.071080817916261	0.011245437897741795	0.2167077660560608	0.000920106889680028	0.1327433628318584	0.0020196230616420507	0.45023974776268005	0.0	0.0	0.010567981749773026	0.0315399169921875	0.014542208751663566	-0.39499899928782456	-0.43477743212133646	{'n': 5506, 'rho': 0.0045467935815116135, 'p': 0.7358845378003513}	{'n': 1027, 'rho': -0.002907330328696273, 'p': 0.9258578940914257}	{'n_ok': 5506, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.06931471824645996, 'n_hi_lo': 2799, 'frac_hi_lo': 0.5083545223392663}	{'n_ok': 1027, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.06931471824645996, 'n_hi_lo': 617, 'frac_hi_lo': 0.6007789678675755}	{'n_ok': 5506, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 1956, 'frac_hi_lo': 0.35524881946966946}	{'n_ok': 1027, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 484, 'frac_hi_lo': 0.47127555988315484}
GSE285606	GSM8705590	PD1R1_IgG_T2	PD1R1_IgG	344SQ_PD1R1	igg	344SQ PD1R1 (140P); IgG week 6	32285x9219	32285	Ascl1,Cd2,Cd3d,Cd3e,Cd3g,Cd4,Cd79a,Cd8a,Cd8b1,Cdh1,Chga,Cldn4,Col1a1,Col3a1,Col6a1,Epcam,Gzma,Gzmb,Ifng,Insm1,Klrd1,Krt18,Krt19,Krt7,Krt8,Ms4a1,Ncr1,Nkg7,Nkx2-1,Prf1,Ptprc,Tacstd2	True	True	9219	9219	0	2904.0	2050	2849	4320	0.22236685106844561	0.3090356871678056	ok	0.025925686582922935	1.5121951219512195	0.017834380269050598	0.26996031403541565	0.000243294911342673	0.0351000351000351	0.0033051520586013794	0.553691565990448	0.0003209014830645174	0.0462962962962963	0.013132832944393158	0.01306628342717886	0.025682391671580262	-0.28311000058488267	-0.5277658794075251	{'n': 9219, 'rho': -0.021053111816597213, 'p': 0.04324069401592181}	{'n': 2050, 'rho': -0.033722377679598736, 'p': 0.12692311454725302}	{'n_ok': 9219, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 4918, 'frac_hi_lo': 0.5334634992949344}	{'n_ok': 2050, 'cut': 'median', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 1232, 'frac_hi_lo': 0.6009756097560975}	{'n_ok': 9219, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 4918, 'frac_hi_lo': 0.5334634992949344}	{'n_ok': 2050, 'cut': 'quartile', 'cldn4_cut': 0.0, 'immune_cut': 0.0, 'n_hi_lo': 1232, 'frac_hi_lo': 0.6009756097560975}
