n	n_event	hr_cont	hr_cont_lo	hr_cont_hi	hr_cont_p	hr_split	hr_split_lo	hr_split_hi	hr_split_p	logrank_p
25	11	1.0973867931844947	0.628556010241525	1.9159116359304376	0.7437789357920783	0.34865836934290473	0.09170066527737193	1.3256464186509036	0.12203935572038442	0.10613335496920559
