analysis	gene	present	n_r	n_nr	mwu_U	mwu_p	auc	rank_biserial	median_r	median_nr	median_diff	logor	se	or	or_lo	or_hi	logit_p	logit_converged	logit_note	n_R	n_NR
S1_Riaz_SD_as_NR_cohort	CLDN4	True	10	39	190.0	0.9110931950134198	0.48717948717948717	-0.02564102564102566	-1.8081108053227075	-1.9868600317680791	0.1787492264453716	-0.46191920964396616	0.43673138587291405	0.6300732417272245	0.26769346886917694	1.4830107421659413	0.2902043247001689	True		10	39
