k	logor_fe	se_fe	or_fe	or_fe_lo	or_fe_hi	p_fe	logor_re	se_re	or_re	or_re_lo	or_re_hi	p_re	Q	Q_p	I2	tau2	direction_pos	direction_neg
3	-0.03744216086085908	0.2853926301387987	0.9632501296679181	0.5505641958337825	1.685272706301052	0.8956208440035656	-0.03744216086085908	0.2853926301387987	0.9632501296679181	0.5505641958337825	1.685272706301052	0.8956208440035656	1.0297466206025643	0.5975762965837818	0.0	0.0	2	1
