k	logor_fe	se_fe	or_fe	or_fe_lo	or_fe_hi	p_fe	logor_re	se_re	or_re	or_re_lo	or_re_hi	p_re	Q	Q_p	I2	tau2	direction_pos	direction_neg
2	-0.1276075005395045	0.3912221716271233	0.8801987889034109	0.4088516278172269	1.8949414782160914	0.744290777940908	-0.1276075005395045	0.3912221716271233	0.8801987889034109	0.4088516278172269	1.8949414782160914	0.744290777940908	0.03136961352732256	0.8594183031407137	0.0	0.0	0	2
