k	logor_fe	se_fe	or_fe	or_fe_lo	or_fe_hi	p_fe	logor_re	se_re	or_re	or_re_lo	or_re_hi	p_re	Q	Q_p	I2	tau2	direction_pos	direction_neg	analysis	n
3	-0.07677368576858637	0.2843747555460385	0.9260994193700509	0.530387076150825	1.617045688182746	0.7871805388006379	-0.07677368576858637	0.2843747555460385	0.9260994193700509	0.530387076150825	1.617045688182746	0.7871805388006379	1.3685440826377695	0.5044573200306413	0.0	0.0	2.0	1.0	S1_Riaz_SD_as_NR	
3	0.43952175096453494	0.2886047069130098	1.5519648153226782	0.8814883665327431	2.7324181230814766	0.1277788335113477	0.43952175096453494	0.2886047069130098	1.5519648153226782	0.8814883665327431	2.7324181230814766	0.1277788335113477	0.1800273385411231	0.9139186925839653	0.0	0.0	3.0	0.0	S2_median_split	
3	-0.010731133914473955	0.2790626297014144	0.9893262392931518	0.5725278559081891	1.7095524657072514	0.9693255368737098	-0.010731133914473955	0.2790626297014144	0.9893262392931518	0.5725278559081891	1.7095524657072514	0.9693255368737098	0.7747200099928866	0.6788466627404672	0.0	0.0	2.0	1.0	S3_Riaz_UQ_logCPM	
3	-0.010588442485209359	0.2892905452107628	0.9894674177404832	0.561244908827452	1.7444180880240565	0.9708028175290178	-0.010588442485209359	0.2892905452107628	0.9894674177404832	0.561244908827452	1.7444180880240565	0.9708028175290178	1.4766834636185728	0.4779057547099058	0.0	0.0	2.0	1.0	S4_MGH_all_baseline_episodes	
1			0.9496239564787117	0.5635963557711746	1.6000558724059872	0.8460323133191059													S5_IPD_cohort_FE	67.0
