n	n_r	logor	se	or	or_lo	or_hi	logit_p	converged	covariates	cohort	model
26	14	-0.2009300179328484	0.5695936529429941	0.8179696727594741	0.26784854797677826	2.4979578594252754	0.7242681618713074	True	krt	Hugo_GSE78220	zCLDN4 + keratinocyte_score
26	14	-0.11738058693121127	0.5866654228521097	0.8892466930831335	0.28160643152934056	2.8080313253672955	0.8414172560987584	False	krt,library,site	Hugo_GSE78220	zCLDN4 + keratinocyte_score + library+site
33	10	-0.062125985374067855	0.5382769929587415	0.9397644827527617	0.3272113810909398	2.699042069071905	0.9081150913401316	True	krt	Riaz_GSE91061	zCLDN4 + keratinocyte_score
8	2							False	krt	MGH_GSE115821	zCLDN4 + keratinocyte_score
8	2							False	krt,batch,therapy	MGH_GSE115821	zCLDN4 + keratinocyte_score + batch+therapy
