analysis	gene	present	n_r	n_nr	mwu_U	mwu_p	auc	rank_biserial	median_r	median_nr	median_diff	logor	se	or	or_lo	or_hi	logit_p	logit_converged	logit_note	n_patients
S4_MGH_all_episodes_cohort	CLDN4	True	2	6	8.0	0.6428571428571428	0.6666666666666666	0.33333333333333326	0.565378129686605	-0.624050674440832	1.189428804127437	0.7496039511444741	1.0008526899946648	2.116161747187727	0.29758144664033453	15.048453426174191	0.4538781107147798	True		8
