n_tumor	n_with_CLDN4	median_log2	q25_log2	q75_log2	frac_detectable	frac_below_log2_0	unit
471	471	-0.6055956145993753	-1.6822435598022096	0.9359476464569887	0.9936305732484076	0.6008492569002123	TPM (from Xena log2(TPM+1))
