k	logor_fe	se_fe	or_fe	or_fe_lo	or_fe_hi	p_fe	logor_re	se_re	or_re	or_re_lo	or_re_hi	p_re	Q	Q_p	I2	tau2	direction_pos	direction_neg	gene	p_fe_rank	p_fe_percentile	bh_fdr
3	-0.81388521564	0.31848821766235896	0.4431330499065693	0.23737309806214324	0.8272500191579844	0.010604629084021464	-0.81388521564	0.31848821766235896	0.4431330499065693	0.23737309806214324	0.8272500191579844	0.010604629084021464	1.35999514564008	0.5066182220176931	0.0	0.0	0	3	DNM1	11.0	0.06221719457013575	0.9999758727744641
3	-1.1785684102134297	0.4679431650771563	0.30771895073135486	0.12297957260738421	0.7699730177263635	0.011781759181962413	-1.1785684102134297	0.4679431650771563	0.30771895073135486	0.12297957260738421	0.7699730177263635	0.011781759181962413	0.14726329348508638	0.9290138360955599	0.0	0.0	0	3	SPCS2	12.0	0.06787330316742081	0.9999758727744641
3	-1.057163564440797	0.41976767324264225	0.34743990491081794	0.15260411356170536	0.7910303641692292	0.011787288271157572	-1.057163564440797	0.41976767324264225	0.34743990491081794	0.15260411356170536	0.7910303641692292	0.011787288271157572	0.012958661021307273	0.9935416150890432	0.0	0.0	0	3	DAND5	13.0	0.07352941176470588	0.9999758727744641
3	0.7991447168778635	0.31812821073766284	2.2236382746685392	1.1919771796035994	4.1482062418470385	0.012004197628306616	0.7991447168778635	0.31812821073766284	2.2236382746685392	1.1919771796035994	4.1482062418470385	0.012004197628306616	0.11597793797434046	0.9436603569088889	0.0	0.0	3	0	QRSL1	14.0	0.07918552036199095	0.9999758727744641
3	-0.8072716275051675	0.3213790553778226	0.44607346200719017	0.23759812663781762	0.8374709696697117	0.012008355750801442	-0.8072716275051675	0.3213790553778226	0.44607346200719017	0.23759812663781762	0.8374709696697117	0.012008355750801442	0.8422355742012764	0.6563127916753728	0.0	0.0	0	3	ST20	15.0	0.08484162895927602	0.9999758727744641
3	-0.8615950605134536	0.34535179343675354	0.4224876512116578	0.2147062260570391	0.8313490423837268	0.012601641279273873	-0.8615950605134536	0.34535179343675354	0.4224876512116578	0.2147062260570391	0.8313490423837268	0.012601641279273873	1.1727500842676537	0.5563403442092756	0.0	0.0	0	3	PERM1	16.0	0.09049773755656108	0.9999758727744641
3	-0.8922049670507822	0.3622914730973547	0.40975126789442523	0.2014334441138687	0.8335065821849261	0.013790611546165404	-0.8922049670507822	0.3622914730973547	0.40975126789442523	0.2014334441138687	0.8335065821849261	0.013790611546165404	1.1015864360378158	0.5764923448538228	0.0	0.0	0	3	C1QTNF4	17.0	0.09615384615384616	0.9999758727744641
3	0.7283676309097591	0.2958170197013148	2.071696073386519	1.1601696823343897	3.699393878186244	0.013807857538847737	0.7283676309097591	0.2958170197013148	2.071696073386519	1.1601696823343897	3.699393878186244	0.013807857538847737	0.06279234324401378	0.9690915704362412	0.0	0.0	3	0	IL2	18.0	0.10180995475113122	0.9999758727744641
3	0.8202823201866778	0.3334555484018846	2.271140935963646	1.1814109509529773	4.366034652759139	0.01389582961440467	0.8202823201866778	0.3334555484018846	2.271140935963646	1.1814109509529773	4.366034652759139	0.01389582961440467	0.05371081447692465	0.9735019926897772	0.0	0.0	3	0	OR6K3	19.0	0.1074660633484163	0.9999758727744641
3	0.7427951458251275	0.3022614410469899	2.101802155135895	1.162255741278681	3.8008608109552586	0.013992372075630321	0.7427951458251275	0.3022614410469899	2.101802155135895	1.162255741278681	3.8008608109552586	0.013992372075630321	0.28921077724234495	0.8653637081092336	0.0	0.0	3	0	ZSCAN5B	20.0	0.11312217194570136	0.9999758727744641
3	0.7763575478729343	0.3165684114778536	2.1735408109455396	1.1686899976296174	4.042371943310684	0.014190036834656491	0.7763575478729343	0.3165684114778536	2.1735408109455396	1.1686899976296174	4.042371943310684	0.014190036834656491	0.08898104102461071	0.956484667035277	0.0	0.0	3	0	TSPAN8	21.0	0.11877828054298642	0.9999758727744641
3	-0.9827356071210499	0.4025748177824256	0.3742857981860802	0.17002968322388679	0.8239141311539567	0.014641570221995134	-0.9827356071210499	0.4025748177824256	0.3742857981860802	0.17002968322388679	0.8239141311539567	0.014641570221995134	1.6691808124784178	0.4340522301134425	0.0	0.0	0	3	OPN4	22.0	0.1244343891402715	0.9999758727744641
3	-0.7335859221056755	0.30103670716829023	0.48018399668415807	0.2661705878202044	0.8662740408693231	0.014815194708285477	-0.7335859221056755	0.30103670716829023	0.48018399668415807	0.2661705878202044	0.8662740408693231	0.014815194708285477	0.14491236538329094	0.9301065005307458	0.0	0.0	0	3	STK25	23.0	0.13009049773755657	0.9999758727744641
3	0.7640752171149555	0.3156631731720407	2.147007940089397	1.1564736263279403	3.9859474439063107	0.015497490397483405	0.7640752171149555	0.3156631731720407	2.147007940089397	1.1564736263279403	3.9859474439063107	0.015497490397483405	0.11773433559542809	0.9428319992904699	0.0	0.0	3	0	SLCO1A2	24.0	0.13574660633484162	0.9999758727744641
3	-0.9109705442029882	0.377181836660429	0.4021337460001848	0.19200248889234148	0.8422367366436333	0.015726460372984783	-0.8623281776295582	0.45082292136063973	0.42217803179072755	0.17448070727222695	1.0215128842216876	0.05577533904362527	2.752174634639755	0.2525648283398595	27.330192829068444	0.16921383586734248	1	2	LRRC10B	25.0	0.1414027149321267	0.9999758727744641
3	-0.7453982353887811	0.3087899806199678	0.474545281580806	0.25907787225296564	0.8692105671252622	0.015781376493562593	-0.7453982353887811	0.3087899806199678	0.474545281580806	0.25907787225296564	0.8692105671252622	0.015781376493562593	0.2314006661059925	0.8907421092754766	0.0	0.0	0	3	CRHR2	26.0	0.14705882352941177	0.9999758727744641
3	-0.7396335069192288	0.3067366988455487	0.47728880651602473	0.261626481209689	0.870724567987863	0.01589586609639824	-0.7396335069192288	0.3067366988455487	0.47728880651602473	0.261626481209689	0.870724567987863	0.01589586609639824	0.5048775570875434	0.7769037745638274	0.0	0.0	0	3	MARVELD1	27.0	0.15271493212669685	0.9999758727744641
3	-0.7196060881039507	0.30000925504837855	0.48694403123282404	0.2704618493950752	0.8767021673615424	0.016457299441617203	-0.7196060881039507	0.30000925504837855	0.48694403123282404	0.2704618493950752	0.8767021673615424	0.016457299441617203	0.5073975755344481	0.7759254850984466	0.0	0.0	0	3	GPSM1	28.0	0.1583710407239819	0.9999758727744641
3	0.7532221810798803	0.31471394809403025	2.1238323756499358	1.1461205936479892	3.9355928031114495	0.016695081770319944	0.7532221810798803	0.31471394809403025	2.1238323756499358	1.1461205936479892	3.9355928031114495	0.016695081770319944	0.18398194839654033	0.9121133820624794	0.0	0.0	3	0	EPB41	29.0	0.16402714932126697	0.9999758727744641
3	-0.7038547652951791	0.29543016019253016	0.4946747686942062	0.27723274823385097	0.8826631353675966	0.01719673210079173	-0.7038547652951791	0.29543016019253016	0.4946747686942062	0.27723274823385097	0.8826631353675966	0.01719673210079173	0.19428320334760768	0.9074275037820222	0.0	0.0	0	3	NECAB1	30.0	0.16968325791855204	0.9999758727744641
3	0.8222647931881424	0.3463865107084416	2.2756478775205946	1.154130483363551	4.486991147978142	0.0176043644052247	0.8222647931881424	0.3463865107084416	2.2756478775205946	1.154130483363551	4.486991147978142	0.0176043644052247	1.1563893797336675	0.5609100697042959	0.0	0.0	3	0	FAM151A	31.0	0.1753393665158371	0.9999758727744641
3	0.7232320998434172	0.3049773710061983	2.0610840862594926	1.133688473311062	3.747120757279271	0.017719463650276965	0.7232320998434172	0.3049773710061983	2.0610840862594926	1.133688473311062	3.747120757279271	0.017719463650276965	0.7195134969946153	0.6978460575286198	0.0	0.0	3	0	FBXO41	32.0	0.18099547511312217	0.9999758727744641
3	-0.7891675180547117	0.333360026698597	0.4542227701872046	0.23632361331672916	0.8730330501506975	0.017917773250040774	-0.8466286037646047	0.40745397984925946	0.42885834883919194	0.1929665532594441	0.9531158652235332	0.037723097414702055	2.556304533886794	0.27855151408267215	21.76206029103064	0.12160363442839196	0	3	MXRA8	33.0	0.18665158371040724	0.9999758727744641
3	-0.9724219790991276	0.41279364544019986	0.37816601785848064	0.1683857965662362	0.8492969120865635	0.018487360949932558	-0.9724219790991276	0.41279364544019986	0.37816601785848064	0.1683857965662362	0.8492969120865635	0.018487360949932558	0.10028127313503513	0.9510956562661037	0.0	0.0	0	3	TTC34	34.0	0.19230769230769232	0.9999758727744641
3	0.7761962847275056	0.33002251767391283	2.173190327178466	1.1380908323920993	4.149718162842511	0.018675311808493224	0.7761962847275056	0.33002251767391283	2.173190327178466	1.1380908323920993	4.149718162842511	0.018675311808493224	1.0703406185595863	0.5855695537230524	0.0	0.0	3	0	RAB11FIP4	35.0	0.19796380090497737	0.9999758727744641
3	0.7502340888769347	0.3194502123411967	2.117495640776823	1.132142293313391	3.9604454450565085	0.0188483649849182	0.7502340888769347	0.3194502123411967	2.117495640776823	1.132142293313391	3.9604454450565085	0.0188483649849182	0.09576144979469527	0.9532474789879722	0.0	0.0	3	0	CCNC	36.0	0.20361990950226244	0.9999758727744641
3	-0.7382160307431864	0.3146164489520706	0.47796583174856294	0.2579823078364303	0.885531020460293	0.01895575289592275	-0.7382160307431864	0.3146164489520706	0.47796583174856294	0.2579823078364303	0.885531020460293	0.01895575289592275	1.5363055162724382	0.46386915589146294	0.0	0.0	1	2	CPXM1	37.0	0.20927601809954752	0.9999758727744641
3	-0.6933522353797307	0.2955215959064207	0.49989748310125864	0.280109532906286	0.8921420524969401	0.018966019155904245	-0.6933522353797307	0.2955215959064207	0.49989748310125864	0.280109532906286	0.8921420524969401	0.018966019155904245	0.05033510074935357	0.9751465121763818	0.0	0.0	0	3	ZHX1-C8orf76	38.0	0.2149321266968326	0.9999758727744641
3	-0.897930028787741	0.3827428196086241	0.4074121188642942	0.19241400444560455	0.8626432107981914	0.01897406252225305	-0.897930028787741	0.3827428196086241	0.4074121188642942	0.19241400444560455	0.8626432107981914	0.01897406252225305	1.4572414249540564	0.4825741397583104	0.0	0.0	0	3	RSPO4	39.0	0.22058823529411764	0.9999758727744641
3	1.106790847827834	0.47176991619923475	3.0246362848113737	1.1997603302772326	7.6252101561681	0.018974097656515365	1.106790847827834	0.47176991619923475	3.0246362848113737	1.1997603302772326	7.6252101561681	0.018974097656515365	0.21143971977615175	0.8996766482935399	0.0	0.0	3	0	MIR589	40.0	0.22624434389140272	0.9999758727744641
3	0.7191030430366568	0.3065713004364046	2.0525912986512607	1.1254953998845447	3.7433569606157953	0.018994919384731062	0.7191030430366568	0.3065713004364046	2.0525912986512607	1.1254953998845447	3.7433569606157953	0.018994919384731062	1.0507087437675362	0.5913457709171974	0.0	0.0	2	1	FAM209B	41.0	0.2319004524886878	0.9999758727744641
3	0.8389176316893979	0.3580631865489039	2.3138611709167627	1.1469586489939403	4.667956881420734	0.01913287931731469	0.8389176316893979	0.3580631865489039	2.3138611709167627	1.1469586489939403	4.667956881420734	0.01913287931731469	1.4354129114070595	0.48786992504225357	0.0	0.0	3	0	GP1BA	42.0	0.23755656108597284	0.9999758727744641
3	0.7200941585471646	0.3077308760914914	2.0546266621976645	1.1240538295773859	3.7555948033206588	0.019283084107271798	0.6697438831017022	0.4087574055136838	1.953736871524313	0.8768488663754848	4.353187772177668	0.10132004784581453	3.0854159064333526	0.21380135275419104	35.17891718164053	0.1801848408816725	2	1	SMPD2	43.0	0.24321266968325791	0.9999758727744641
3	-0.6888196248161362	0.29482378777300594	0.5021684665676744	0.28176715267630414	0.8949700716343882	0.01947158251310187	-0.6888196248161362	0.29482378777300594	0.5021684665676744	0.28176715267630414	0.8949700716343882	0.01947158251310187	0.4603345682010207	0.7944007007807965	0.0	0.0	0	3	ARHGAP39	44.0	0.248868778280543	0.9999758727744641
2	-0.7763276246867574	0.33255457414757783	0.4600925451217288	0.2397557481237244	0.8829200206176135	0.019572863508042423	-0.9224163534683747	0.5793960961332251	0.3975572407101885	0.1277049566509079	1.237632146676549	0.11137781404869686	2.6014894099595476	0.1067633387488351	61.56048161596976	0.42356199740099304	0	2	MIR503HG	45.0	0.25452488687782804	0.9999758727744641
3	-0.7044847443761306	0.30186686191412815	0.4943632320791329	0.27358476076924	0.8933063542887392	0.019608303364115075	-0.7044847443761306	0.30186686191412815	0.4943632320791329	0.27358476076924	0.8933063542887392	0.019608303364115075	0.3462364197868793	0.8410381899334243	0.0	0.0	0	3	LAMC3	46.0	0.26018099547511314	0.9999758727744641
3	-0.6756141855014879	0.28986903235102673	0.5088438001293325	0.28829890026107075	0.898102672939757	0.019766193201837173	-0.6756141855014879	0.28986903235102673	0.5088438001293325	0.28829890026107075	0.898102672939757	0.019766193201837173	0.5331954104770527	0.7659811596980118	0.0	0.0	0	3	CORO2B	47.0	0.2658371040723982	0.9999758727744641
3	-0.7009580828329228	0.300746773183912	0.496109761777461	0.27515470983870916	0.8944963939565608	0.019767854554500034	-0.7009580828329228	0.300746773183912	0.496109761777461	0.27515470983870916	0.8944963939565608	0.019767854554500034	1.5831582884857687	0.4531286744645716	0.0	0.0	1	2	EVA1B	48.0	0.27149321266968324	0.9999758727744641
3	-0.7327628409511923	0.3144169968831029	0.4805793897804943	0.25949440044851924	0.8900251777402477	0.019777384518425218	-0.7327628409511923	0.3144169968831029	0.4805793897804943	0.25949440044851924	0.8900251777402477	0.019777384518425218	1.3426052140377331	0.511042456542796	0.0	0.0	1	2	GPC1	49.0	0.27714932126696834	0.9999758727744641
3	-0.6733512754837206	0.2889730576860075	0.5099965716793459	0.2894599109112837	0.8985579464384033	0.019798095638041722	-0.6733512754837206	0.2889730576860075	0.5099965716793459	0.2894599109112837	0.8985579464384033	0.019798095638041722	0.1594066134245291	0.9233902694439644	0.0	0.0	0	3	NEK3	50.0	0.2828054298642534	0.9999758727744641
3	0.7396998699592316	0.31776445208790344	2.095306555672391	1.1239862787362285	3.906017044247206	0.019921425718242323	0.7396998699592316	0.31776445208790344	2.095306555672391	1.1239862787362285	3.906017044247206	0.019921425718242323	1.5268627839900173	0.46606443028718414	0.0	0.0	3	0	ACADM	51.0	0.28846153846153844	0.9999758727744641
3	0.7872809629892399	0.3383014089811852	2.1974134474800273	1.1322538473149648	4.264614221110131	0.019956836622604543	0.7872809629892399	0.3383014089811852	2.1974134474800273	1.1322538473149648	4.264614221110131	0.019956836622604543	0.6901752084884638	0.7081583130765252	0.0	0.0	3	0	TANGO6	52.0	0.29411764705882354	0.9999758727744641
3	0.7218361608111954	0.31041652083269144	2.0582089457620993	1.120102030679926	3.78199837906164	0.02005168581838031	0.7218361608111954	0.31041652083269144	2.0582089457620993	1.120102030679926	3.78199837906164	0.02005168581838031	0.5316080386519852	0.7665893494776337	0.0	0.0	3	0	SPIB	53.0	0.2997737556561086	0.9999758727744641
3	0.7097055046452481	0.30528295713617737	2.033392345862318	1.1177870792063715	3.6989910772157835	0.02008551600851038	0.7097055046452481	0.30528295713617737	2.033392345862318	1.1177870792063715	3.6989910772157835	0.02008551600851038	1.1730554850525017	0.5562553973062714	0.0	0.0	2	1	ONECUT1	54.0	0.3054298642533937	0.9999758727744641
3	0.9053249590226119	0.3895749501849781	2.4727353301692765	1.1522978240243422	5.306284439306721	0.02013199200117827	0.9053249590226119	0.3895749501849781	2.4727353301692765	1.1522978240243422	5.306284439306721	0.02013199200117827	0.22528117030433392	0.8934717294196943	0.0	0.0	2	1	FOXD4L6	55.0	0.31108597285067874	0.9999758727744641
3	-0.6991953215999521	0.3011703544971526	0.4969850560735949	0.27541142280252834	0.8968188154547624	0.020254801260849446	-0.6991953215999521	0.3011703544971526	0.4969850560735949	0.27541142280252834	0.8968188154547624	0.020254801260849446	0.3673981788194236	0.8321861797889831	0.0	0.0	0	3	CEP89	56.0	0.3167420814479638	0.9999758727744641
3	-0.7133881267532792	0.30844007116637523	0.4899812633090882	0.26768866641526623	0.8968688947836537	0.02072865736165057	-0.7133881267532792	0.30844007116637523	0.4899812633090882	0.26768866641526623	0.8968688947836537	0.02072865736165057	0.13320617033631849	0.9355664678585738	0.0	0.0	0	3	ARPC4-TTLL3	57.0	0.3223981900452489	0.9999758727744641
3	0.8336613952493854	0.36083409388467097	2.3017308772867513	1.1347661236422553	4.668772640524705	0.02086750532454208	0.8336613952493854	0.36083409388467097	2.3017308772867513	1.1347661236422553	4.668772640524705	0.02086750532454208	0.19324369274599323	0.9078992666272105	0.0	0.0	3	0	NIPA1	58.0	0.32805429864253394	0.9999758727744641
3	0.6994164471254579	0.3029291576906848	2.012577919098319	1.1114609243811846	3.6442755580429007	0.020952188300279343	0.6994164471254579	0.3029291576906848	2.012577919098319	1.1114609243811846	3.6442755580429007	0.020952188300279343	0.2301954048005192	0.8912790595493062	0.0	0.0	3	0	RND1	59.0	0.333710407239819	0.9999758727744641
3	-0.7353925534950608	0.31852766871134885	0.47931726437171407	0.25673604499082797	0.8948686575466696	0.020958887719956885	-0.7353925534950608	0.31852766871134885	0.47931726437171407	0.25673604499082797	0.8948686575466696	0.020958887719956885	0.837139986078498	0.6579870734653354	0.0	0.0	0	3	TWIST2	60.0	0.3393665158371041	0.9999758727744641
3	-0.7115824217452782	0.3082574515801437	0.4908668242203388	0.26826847518241237	0.8981682956088072	0.020976733063805514	-0.7115824217452782	0.3082574515801437	0.4908668242203388	0.26826847518241237	0.8981682956088072	0.020976733063805514	1.4930902964891681	0.47400133148800394	0.0	0.0	1	2	SHROOM1	61.0	0.34502262443438914	0.9999758727744641
3	-0.7610967876362613	0.33039794501509806	0.4671537774401159	0.24446655718160207	0.892689185353296	0.021246454491385843	-0.7610967876362613	0.33039794501509806	0.4671537774401159	0.24446655718160207	0.892689185353296	0.021246454491385843	1.3770306393961504	0.5023213022553412	0.0	0.0	0	3	TMEM204	62.0	0.3506787330316742	0.9999758727744641
3	0.6878500607187475	0.2986477911222701	1.9894337703169513	1.10793773413739	3.5722645817808445	0.021266751441102866	0.6878500607187475	0.2986477911222701	1.9894337703169513	1.10793773413739	3.5722645817808445	0.021266751441102866	0.43921036558959287	0.8028357087482121	0.0	0.0	3	0	SLC6A12	63.0	0.3563348416289593	0.9999758727744641
3	0.8203326611935192	0.3566852703233188	2.2712552703628712	1.1288839969110764	4.569646232266919	0.021455124063589546	0.8381050358720831	0.375994451942482	2.311981700735652	1.1064491348727044	4.831003266274399	0.025811533172651276	2.1068788292719813	0.34873623553132205	5.072851261641499	0.028054686292284164	3	0	MTM1	64.0	0.36199095022624433	0.9999758727744641
3	0.655828829354967	0.2857626598291893	1.9267387934361064	1.1004663187283923	3.37340844963004	0.02173241737157375	0.655828829354967	0.2857626598291893	1.9267387934361064	1.1004663187283923	3.37340844963004	0.02173241737157375	0.8081930568908318	0.667579677730179	0.0	0.0	3	0	CCDC160	65.0	0.36764705882352944	0.9999758727744641
3	0.7010071381461378	0.3060167802014565	2.015781856284127	1.106513685766058	3.672233379843953	0.02197802847037923	0.7010071381461378	0.3060167802014565	2.015781856284127	1.106513685766058	3.672233379843953	0.02197802847037923	0.7328947921338881	0.6931926001806143	0.0	0.0	3	0	GCH1	66.0	0.3733031674208145	0.9999758727744641
3	-0.7108684283504277	0.31068835729173633	0.4912174250390234	0.26718402957989673	0.9031024760026447	0.022134997019518245	-0.7108684283504277	0.31068835729173633	0.4912174250390234	0.26718402957989673	0.9031024760026447	0.022134997019518245	0.39251513139230176	0.8218005397885584	0.0	0.0	0	3	SNED1	67.0	0.37895927601809953	0.9999758727744641
3	-0.8165115484827377	0.3569433246034637	0.44197076196947355	0.21956203546125608	0.8896718142802353	0.022166052166655667	-0.8515948274952	0.42447273068325014	0.42673382213409106	0.1857114080850785	0.980563105039542	0.04483048320725266	2.468130816863789	0.29110670114052056	18.967018022919657	0.11669755221011707	0	3	CRLF1	68.0	0.38461538461538464	0.9999758727744641
3	0.7292340878887578	0.3188329087584955	2.0734918867928482	1.1099573450712188	3.873453897744064	0.022184251028168667	0.7292340878887578	0.3188329087584955	2.0734918867928482	1.1099573450712188	3.873453897744064	0.022184251028168667	0.26162674924317103	0.8773815007674145	0.0	0.0	3	0	AIG1	69.0	0.3902714932126697	0.9999758727744641
3	0.8926624976713388	0.39104395771057254	2.44162181716892	1.1345275860668933	5.2546250715174425	0.022444058285073197	0.8926624976713388	0.39104395771057254	2.44162181716892	1.1345275860668933	5.2546250715174425	0.022444058285073197	0.6313454949996355	0.7292980757387504	0.0	0.0	2	1	CLPX	70.0	0.39592760180995473	0.9999758727744641
3	-0.7480816701359984	0.328042706602172	0.4732735773139027	0.24881506356455768	0.9002183218918441	0.022581612700543697	-0.7480816701359984	0.328042706602172	0.4732735773139027	0.24881506356455768	0.9002183218918441	0.022581612700543697	0.5468776046627101	0.7607588916018803	0.0	0.0	0	3	EFHD1	71.0	0.40158371040723984	0.9999758727744641
3	0.7863780366202109	0.3453640844007272	2.1954302404143546	1.1156803868110337	4.320156558727956	0.02278898943942383	0.7863780366202109	0.3453640844007272	2.1954302404143546	1.1156803868110337	4.320156558727956	0.02278898943942383	0.7470784290692654	0.6882939946384231	0.0	0.0	3	0	TSPAN33	72.0	0.4072398190045249	0.9999758727744641
3	-0.6818057738929264	0.3005462942707703	0.5057029821233481	0.2805855777130806	0.9114349647363403	0.02329540577847395	-0.6948678984044867	0.31899406286999255	0.4991403808708185	0.2671095883239786	0.932729975659583	0.02938297886456181	2.169742030420699	0.3379453728964589	7.823143398654965	0.026901392649882064	0	3	PTK7	73.0	0.41289592760180993	0.9999758727744641
3	0.6809529271000913	0.30019690032694984	1.9757595903081322	1.0969866399006507	3.558499088966199	0.023307621335564955	0.6809529271000913	0.30019690032694984	1.9757595903081322	1.0969866399006507	3.558499088966199	0.023307621335564955	0.7274105917527065	0.6950960122222827	0.0	0.0	3	0	SOD2	74.0	0.41855203619909503	0.9999758727744641
3	-0.7140288262525762	0.3149032139352891	0.4896674331051839	0.26414974372339756	0.9077207180442981	0.023362452786207005	-0.7140288262525762	0.3149032139352891	0.4896674331051839	0.26414974372339756	0.9077207180442981	0.023362452786207005	0.17600774359425986	0.9157573310898555	0.0	0.0	0	3	ADM	75.0	0.4242081447963801	0.9999758727744641
3	-0.8273673245834573	0.366515241508408	0.4371987750094169	0.21315467609996513	0.8967327030634445	0.02398380399606494	-0.8273673245834573	0.366515241508408	0.4371987750094169	0.21315467609996513	0.8967327030634445	0.02398380399606494	0.21633742960397623	0.8974761661428687	0.0	0.0	0	3	HPSE2	76.0	0.4298642533936652	0.9999758727744641
3	0.7491939593072321	0.3318920047007741	2.1152943159771054	1.1037192688906143	4.053992866956551	0.023986675688751177	0.7491939593072321	0.3318920047007741	2.1152943159771054	1.1037192688906143	4.053992866956551	0.023986675688751177	0.5232131642582185	0.7698138226555029	0.0	0.0	3	0	FDCSP	77.0	0.43552036199095023	0.9999758727744641
3	-0.8105536945413224	0.35940988128601004	0.4446118189191953	0.21980883067551263	0.8993254225279744	0.024118590688032272	-0.8105536945413224	0.35940988128601004	0.4446118189191953	0.21980883067551263	0.8993254225279744	0.024118590688032272	0.014472245563575436	0.9927899949197344	0.0	0.0	0	3	LANCL3	78.0	0.4411764705882353	0.9999758727744641
3	0.7729141333015315	0.34275440251788736	2.1660692800173837	1.106404428925919	4.240633897669601	0.024132787526145377	0.7729141333015315	0.34275440251788736	2.1660692800173837	1.106404428925919	4.240633897669601	0.024132787526145377	1.4963618303940986	0.4732266095795248	0.0	0.0	3	0	ZXDB	79.0	0.4468325791855204	0.9999758727744641
3	0.7550248605832413	0.3348410681423339	2.1276644176761685	1.1037752696391498	4.101338378169352	0.02414115586144356	0.7495475078971701	0.3483649978286932	2.1160423075177084	1.0690304456711608	4.188500959290931	0.03142765508977572	2.1121034573670245	0.3478264158491298	5.307668853815247	0.02192575263596308	2	1	FAM120B	80.0	0.45248868778280543	0.9999758727744641
3	-0.6555475368595504	0.2919633079152093	0.5191577267606572	0.2929376121733631	0.9200755862507202	0.02474836992289145	-0.6555475368595504	0.2919633079152093	0.5191577267606572	0.2929376121733631	0.9200755862507202	0.02474836992289145	0.13888241581629748	0.9329149797954541	0.0	0.0	0	3	GPR153	81.0	0.4581447963800905	0.9999758727744641
