n	n_r	logor	se	or	or_lo	or_hi	logit_p	converged	covariates	analysis	n_total	n_R
67	26	-0.051689208036583896	0.2661876310848794	0.9496239564787117	0.5635963557711746	1.6000558724059872	0.8460323133191059	True	MGH_GSE115821,Riaz_GSE91061	S5_IPD_cohort_FE	67	26
