analysis	gene	present	n_r	n_nr	mwu_U	mwu_p	auc	rank_biserial	median_r	median_nr	median_diff	logor	se	or	or_lo	or_hi	logit_p	logit_converged	logit_note
S3_Riaz_UQ_logCPM_cohort	CLDN4	True	10	23	133.0	0.4928661109279533	0.5782608695652174	0.15652173913043477	-1.1897645918298134	-1.7068418717264724	0.517077279896659	-0.2816002643507611	0.41818854788618887	0.754575254884274	0.33245531522848226	1.7126626924053057	0.5007048695323137	True	
