gene	t
Gatd1	1.6445367763956573
Ephx3	1.6438085629943768
Itga6	1.6432050573080732
Arl13b	1.6428436951207308
Nckap5l	1.642816510229113
Arhgap32	1.6412876755416164
Bbs1	1.6409364336924326
Wdr81	1.6403816804235225
Gm16288	1.6402444377073655
Ormdl1	1.638074636936356
Rbm17	1.637670120804242
Ptpn11	1.6369110434905285
Map2k3os	1.636828393959911
Serpinb9b	1.6366197797501973
Pqlc3	1.6366092645562282
Ifi204	1.6365767148114516
Gm29107	1.6357387320284171
Dctn4	1.635310677491636
1700001O22Rik	1.6347353979199621
Gm9349	1.6343989473689373
A130048G24Rik	1.633737987609628
Rab38	1.6328978567640162
Gm13274	1.6323921334125746
Sfmbt1	1.6321541132924076
Gsto2	1.6320714120181656
5830408C22Rik	1.6320099908714618
Pi4kb	1.6317823934124984
Eldr	1.631525243056749
Tpd52l1	1.6307026715485382
Gm5830	1.630442822853202
Gm7123	1.630417023750506
0610040B10Rik	1.6300015906714058
Lrch3	1.629113852516956
Cgrrf1	1.6286072073859243
Tcta	1.6282526084161475
Gm4928	1.62749378779932
Aen	1.6273283729759762
Hsd11b1	1.6270693202380462
Trac	1.6267267135902113
Gm5654	1.6249857024436336
Alas1	1.6248979458185402
Pgf	1.6239946647801877
Med1	1.6228554920367817
Slc23a2	1.6217922715007194
Gm49252	1.6214967945668783
Gm6986	1.6207959634349387
Dis3l2	1.6202531876801272
Gm5539	1.6201644754741273
Josd2	1.6193174944662956
Auts2	1.619116209321695
Gm37534	1.6190219638991794
Gm4651	1.6185703693498092
Nav1	1.6182004088616915
Gm44986	1.6178360409134045
Ndufs4	1.6175425122160783
Bcl7a	1.616554897932188
Psmd13	1.6147413534980797
Ttc19	1.613304199434867
Crebbp	1.6132876126475
Tmem80	1.6132781351764034
Creb1	1.612902217680144
Fchsd1	1.6120930298882952
Tmcc3	1.6119533116527514
Dennd6b	1.610985940520152
Sart1	1.608774272601553
Zwilch	1.608066937133445
Src	1.6074662008968834
B3glct	1.6061395238597118
Gm6579	1.6059512784322767
Smg7	1.604978847026953
Cir1	1.6045314536463722
Gcc1	1.60362302309695
Cdc37	1.6034473347141722
Neurl4	1.603017100195833
Nf1	1.6029949536829626
Ccdc186	1.602557017561787
Lactb	1.6013755963808673
Gm31834	1.6005428250877614
Gm10259	1.6005428250877614
Fam3b	1.6005428250877614
Raph1	1.6002913260581877
Gla	1.5982835395897212
Gnb1	1.5981471552039432
Zfp362	1.5966318098231467
Setx	1.5956559907461614
Cnot10	1.5952070502012408
Dnai4	1.595072883294159
Nif3l1	1.594639345296361
Gm10461	1.5945858751109736
Dusp10	1.5940920494821942
Comtd1	1.5931994529232971
Ppp2ca	1.5926564606799152
Gm49066	1.5926486662983297
Casc3	1.5925669475449828
Scarna3b	1.5920395285692595
Dusp28	1.5918380400246828
Swsap1	1.591093383374885
Gm13104	1.5910336230164666
Mier1	1.5906201575028167
Narf	1.5903969222397178
Tnnc1	1.590366018155375
Dhx32	1.5903105505046156
Gorasp2	1.5898023638471122
Tyk2	1.5895530806421767
Gm49041	1.5893358707797307
Eral1	1.589003675413346
Tepsin	1.5874754403906073
Frk	1.5869828398584565
Cdk12	1.586913805595354
Gm19426	1.5865488002353831
Gm6808	1.5865079918668097
F730043M19Rik	1.5852061694089108
Csnk1e	1.584972841855697
Pcdhga7	1.584431035370903
Cyth2	1.5843334429188505
Gm9169	1.5842177571671143
4921534A09Rik	1.5841900184610855
Mbd1	1.5838661122595612
Mylpf	1.5838617161182527
Gm5203	1.5835402502802642
Slc39a9	1.5833270563214987
Snord58b	1.582957796871775
Lman2l	1.5829385039257422
Gm14403	1.5828940832376097
Retreg1	1.5824308036338917
Gm12804	1.5821287485398423
Cnih2	1.5810010267166186
Gm8684	1.5805661926301353
Ankk1	1.5797172282732896
Acaa1a	1.5794799044373404
Tmem54	1.5793690705468857
Gm54891	1.5793510152961374
Dgat1	1.5791980204064417
Zfp839	1.5789500801357192
Nhej1	1.5787945404639636
Cops9	1.5782082128361825
Casc1	1.578044331792546
Gm29417	1.5774364509940406
Rab43	1.5773571213890865
Gm11769	1.5766476391401172
Impdh1	1.5762593374410985
Car12	1.5759385252142806
Tube1	1.5752668803237213
Clptm1	1.5747407431827778
Sap30l	1.5745108963344128
Lmntd2	1.5744340644737345
Gm5909	1.573663222549582
Nenf	1.5728580428682635
Evc	1.5718986338279444
Mapk8ip1	1.5709700417522308
Trim34a	1.5703444487837228
Gm3807	1.5699134939509602
Slc22a23	1.569297948576966
Has3	1.5685435439874387
Lzts3	1.568514803067649
Gys1	1.56846906654299
Eef2-ps2	1.5680353364857176
Phlda3	1.5677450580833623
Chd5	1.5669300928661605
Clta	1.5667364168674291
Gm11189	1.5658777206362129
Gm37953	1.565369802416902
Eif3f	1.565339747830365
Gm9067	1.565314143272393
Gm13091	1.5652394578478839
Glyr1	1.5649372819941503
Ifnar2	1.5639869165413418
4933412L11Rik	1.5631919138828883
Fancm	1.562962266175798
Evl	1.5627670188253804
Rnu11	1.5626602110747612
Mdga1	1.5617742698877621
Zfp748	1.5616767862320722
Rpsa-ps2	1.5610973403259631
Suco	1.5604474047349037
Cnnm2	1.5602839854209873
Trim65	1.5601511147539184
Gm10734	1.5601412300362951
Coq5	1.559710570960039
Cog3	1.5596781025686008
Snord73b	1.5580194833399408
Gm5763	1.557646120849767
Gm16477	1.5567430831175333
Eif1a	1.555866093580808
Ambra1	1.555228090562441
Gm16546	1.5541193825571278
Cdc26	1.5531455442715791
Denr	1.5530629366166615
Epb41	1.5526290100409115
Arnt2	1.5522416778735608
Otud3	1.5516001114502662
Lrp10	1.5508161590657052
Tmem59l	1.550485275175337
Matr3	1.5504795480218787
Kdm5a	1.5501515808612663
Ppbp	1.549929721968985
Tap1	1.5498840239489273
Cdh24	1.5497391575460187
Cdh2	1.5479723488129211
Gm7667	1.5476521128790741
3110006O06Rik	1.5472004556311725
Gramd1c	1.5457056360882917
Rps27l	1.5445783378729558
Pam	1.5433700766026583
Flna	1.5431726390135188
Smad5	1.5431585597102595
Spns1	1.5428576509437375
Gm43795	1.542652192136224
Acsl3	1.542363718052194
n-R5s204	1.542219806824819
Usp17la	1.5420653900412886
Gm44816	1.54198951559746
9330162G02Rik	1.5416345916179153
Gm9892	1.5409335641698854
Dusp22	1.5400229459242887
D130058E05Rik	1.5397792058990947
Gm45614	1.5395232760584763
Ube2q1	1.539410626827397
Gm8255	1.5392358315838541
Gm45120	1.5390550250529242
Pgap2	1.5378301964725494
Gm14167	1.5371738553394736
AI463229	1.5367744440683548
Gm12834	1.5364411593798037
Sugp1	1.5363346060320393
Ten1	1.5358893943588658
Gtf2ird1	1.5358231277940269
Apol8	1.5356815010616134
Gm7802	1.5350776358659568
Ctxn1	1.534416244363363
Gm9333	1.5340836607930437
Adrm1	1.5340450093408942
mt-Tm	1.5340354999093098
Gm16793	1.5331729166481485
Rsrp1	1.532807162709966
Zfp865	1.5326089899535598
B4galnt1	1.5282058443925608
Tbc1d22b	1.527700201126557
Gm37334	1.5275740977785268
Zmat5	1.5273566492936679
Slc38a6	1.5273121220719443
Galnt2	1.5272912527639013
Fabp5l2	1.5271701962992932
Psmc3	1.5268185777665537
Mark1	1.526518015444256
Exoc7	1.5263546286582526
Cldn10	1.526138033389589
Arpc5l	1.5254525000416268
Ddt	1.525094006617859
Eno1	1.5241100117834834
Gm50203	1.5240538216677957
Msh5	1.5239608221872358
Zfp61	1.523035670504929
Gm47615	1.5228671360056156
Phf20l1	1.522805428977838
Gm11975	1.5221484231276299
Tnfrsf11a	1.5215327340529774
Mrm3	1.5212441670558907
Gm54930	1.5212209310431195
Gm48092	1.5207585570637003
Zfpm1	1.519144341433097
2310002F09Rik	1.5175124787681884
Acot8	1.5143248140060859
6030400A10Rik	1.5141410998186653
Ntn5	1.5141229733880766
Oscp1	1.5129250927315505
Gm24927	1.5128878092482978
Nudt5	1.5127363823866167
Psme1	1.5119734367583748
Poldip2	1.5111253512040899
Gm19571	1.5107657290672865
Prkg2	1.510632888289048
Taf9b	1.510554603248079
Serf2	1.5103909940242672
Rrm2b	1.5102998042860276
Gm5055	1.5102324977546262
Bcl2l15	1.5100242525701257
Zfp266	1.5095247199536392
Snai1	1.5093181478030913
C230024C17Rik	1.5080898976258286
Gm15033	1.5079673323090137
Ptprn	1.5079499299708083
Usp50	1.5079261163549182
Rrbp1	1.5077985617695537
Znrf3	1.5074283544639218
Pdzd11	1.5071070941373945
Mrc1	1.5057687880522244
D830050J10Rik	1.50575139915409
Gm6142	1.5053179099043725
Cerk	1.5048779710679596
Senp2	1.5041830917876167
Gm8277	1.5040117652565843
Abt1	1.5037398644495579
8430422M14Rik	1.5030746828565558
Ddx56	1.5030720485820002
Cpsf6	1.502586519017426
Gm6587	1.5021113466772444
Spa17	1.5020831544136952
Crocc	1.5016444642471576
Gm29155	1.5004992588830166
Sp2	1.5003700255094323
Timp3	1.5000641635006562
Haus6	1.5000087527557069
Zfp263	1.49962880986383
Xpa	1.4994422475111555
Myl7	1.4993770459385773
Rprd1b	1.4991088565067803
Prkcsh	1.49900190271306
Tank	1.498778657402324
Gm6119	1.4985836174510307
Zfp518a	1.4979396959502107
Gm35808	1.496746860530456
Ints11	1.4952086681256278
Tmem42	1.4951150791442864
Lmna	1.4949900703629477
Map6	1.4943335140114002
Ap1g2	1.494170558893846
Ahnak	1.4933215592964204
Gm48236	1.4929198676095745
Gm30794	1.4925352676763526
Smurf1	1.4925081924337686
Vcpip1	1.49224270840497
Map3k7	1.4919357535123776
Gm7002	1.491693441965538
Znhit2	1.4916231167517338
Gm49971	1.4914148312902826
Arap3	1.4909053612831462
Snora57	1.490487167037002
Pafah1b1	1.4902209279287426
Cenpb	1.4900194302825664
Spout1	1.4892793287461101
Nipa2	1.4890587315990076
Gm39556	1.4883917958359398
Asah2	1.4873382237353874
Pou6f1	1.4869702052335534
Gnaz	1.4868805033942116
Gm26910	1.4864982906926223
Fam20b	1.4857314727014097
Tmem240	1.4855058134934274
Bmp2	1.4854051162137443
Ndufa12-ps	1.485287291207942
Nup214	1.485221437032562
Gm23344	1.4833928335761832
6030443J06Rik	1.482571609076057
Rskr	1.4825194218021425
Dynlrb1	1.4823336214021923
Lrch2	1.4820832310083845
Upb1	1.4817193613361888
Crip1	1.4815710939142712
Fndc10	1.4814986718301568
Clspn	1.4812377131537136
Gm47636	1.479022170708069
AU040320	1.479003926967489
Tmem198b	1.4784334818411513
Gm9276	1.4783664605948124
Snapc4	1.478327530416169
Daam1	1.4782580213625176
Gm11448	1.4780639240546904
Gm19557	1.4774340342623178
Stamos	1.4768000805075
Gm5768	1.4762657235985368
Gm5686	1.4762218859617378
Gm37634	1.4756786166354043
Rpl7-ps8	1.4753548865087651
Mfsd6	1.4753337243966675
Tpd52-ps	1.474735477419824
Pepd	1.4745997307398848
C530043K16Rik	1.474155584714785
Gm6123	1.472973971945462
Higd2a	1.4717362236981733
Appl1	1.4714993707690058
Txndc15	1.4698305788533126
Gm9843	1.4697022908214545
9630014M24Rik	1.4682984865299296
4930470G03Rik	1.4668861808871716
Rapgefl1	1.4668704664469363
1700012B09Rik	1.466261711656706
Htatip2	1.466173920159111
Gm7449	1.466147679403431
Dyrk1b	1.4660048815282085
Wdr5b	1.4659405775901935
Pemt	1.4658256286315785
Dsg3	1.4655578285259125
Syne3	1.4654788448559806
Hps5	1.4653743838239608
Gm49759	1.46420036124147
Alyref2	1.4635345760485028
Dixdc1	1.4628136386179462
Maf	1.4623212253848896
Ctnnb1	1.462149778466923
Vat1	1.4616817679622265
Gm14328	1.461070527734374
Ptprt	1.4607192050261832
Gm47942	1.4607192050261832
Acsf3	1.4607120066980652
Fndc3c1	1.4604176680567327
S1pr2	1.460210781262077
Gm45473	1.4591741538012897
Gm15753	1.4589543882709501
Map2k4	1.4585003681273008
Gm5100	1.4583203150654354
Prrc1	1.4576767088777642
Trappc6a	1.4575315332526946
Fat2	1.4568117816720407
Srrm1	1.4565317396411754
Prorp	1.4559689653571863
Rpl31-ps18	1.4546441538293557
Grip1	1.4540373415187213
Rabif	1.4539799931432789
Cgas	1.4534079851931319
Ercc1	1.453387441735432
2610306M01Rik	1.4533079458475682
D030025P21Rik	1.4532889459957405
Eid3	1.4529769880672982
Slc4a3	1.4523993167704807
Gm42842	1.4513051400917478
Gm12444	1.4505100609191866
Arhgef37	1.450457085476774
Itpkb	1.4495079736712604
Rn18s-rs5	1.4494495458107222
Gm28874	1.4492313493105637
Stx5a	1.4492212113992604
Gm9544	1.4489718208962998
Gm36283	1.4478443523736162
Gm44037	1.447640272625475
Snord35a	1.4473641740766816
Surf4	1.4467002225119892
Bach2	1.446270764121873
Orai2	1.4460187800901527
Nsmf	1.4459886639331938
Ppp3ca	1.445960488230632
Fabp5	1.4450560493704967
Gm13203	1.4434588043424894
Cd101	1.4431348775005757
Gm18367	1.4426961372218776
Afap1	1.442665591322891
2810402E24Rik	1.4392539566312483
Osbpl3	1.438833503243522
Phlda1	1.4386861707107839
Snora78	1.4385842341101254
Arhgef19	1.4377892104031273
Six4	1.4377231118025624
Gpi-ps	1.437221119705997
Arf2	1.4369604154517557
Gm16287	1.4367830473784913
Pfkfb2	1.436432558355917
Dnajc15	1.4362028386086885
Gm8291	1.435889350565295
Ccsap	1.4353860309622408
Cirbp	1.4350140179119515
H6pd	1.4345527248222323
Cpne8	1.434347472102939
Gm37621	1.4341757689598145
Gm23119	1.4341238984834859
Psmb5	1.433960038196291
Agtrap	1.4337842092334858
Irag1	1.4337497448133658
Rpl15-ps5	1.4335453667510039
Dynll1	1.4333570205854689
Gm37521	1.4329905024543537
E2f8	1.4315556904048667
Angel1	1.4304320328656217
9030025P20Rik	1.4302696394039343
Gm5424	1.4302696394039343
Rps19-ps12	1.4302696394039343
A430108G06Rik	1.430196756338466
Gm23407	1.4285497286509976
Usp19	1.4283254682472755
Cep68	1.4283027832585737
Dock4	1.4273673862899794
Echs1	1.4273284720128248
Mul1	1.4271039103484027
9330154J02Rik	1.42644110548802
Ercc2	1.426139352228706
Sinhcaf	1.425378842776917
H4c17	1.4251288377931435
Gm49270	1.4240816833484682
Zfp804b	1.4236672648076925
Gm42962	1.423426612776489
Tma7-ps	1.422956685973803
Tmem37	1.422606407951431
Nfrkb	1.4224353025796874
Tor1aip1	1.4224145542146582
Gm7063	1.4220521362899112
Fam161b	1.4219466405774175
Arfgap1	1.4199978638755022
Nup210l	1.4197909540279017
Pcdhb20	1.4196105922970845
Nudcd2	1.4195519271467494
Slc25a25	1.419380602030544
5430420F09Rik	1.4190084533009764
Nelfcd	1.4176045523524152
Dnajc16	1.4175216482030006
Sh3bgrl3	1.417416704062995
Gm15799	1.4173103268781762
Cdon	1.417171528309946
Swi5	1.4169613460830026
Gm37510	1.4158214644965148
Arpc4	1.4149402927429482
Fau	1.414872745496287
Man1c1	1.4146464141064328
Zfp39	1.414637333003459
Zfp553	1.4145129583279012
Pdgfa	1.4144475148031277
Spag8	1.4133178145719172
Gm13082	1.4132900044376275
Nipal3	1.4129795031597008
Cog8	1.412374768851222
Erlec1	1.4114558266997916
Gm15321	1.4105429096846842
Anp32b	1.410462892458125
Sox15	1.408557454331229
Rps6kb1	1.4085116907315305
Ywhaz	1.4082839858357634
n-R5s2	1.4082136483160181
Gm3148	1.4082136483160181
mt-Tw	1.4082136483160181
Usp44	1.4082136483160181
Efcab7	1.4078838144119434
Gm4204	1.4078358185476918
Gm8449	1.4076213191852731
Rdm1	1.4074208424187193
Dync2i1	1.4073389877431366
Tmc8	1.4072054445913478
Pawr	1.4069439253212066
Isl1	1.406777304463376
Malat1	1.4067243728413568
Tlk1	1.4065780677734954
Fbxw5	1.4057478037158109
Vwa7	1.4056442444425874
Doc2g	1.4054631861771865
Ilkap	1.4053932086517575
Grap	1.4047377471073927
Esr1	1.4045604708075805
Arhgap17	1.404539433994049
Psors1c2	1.4045302400250137
Gm37709	1.4044985358945912
Srp54c	1.4042871724850658
Nptx1	1.4042655440253504
Tubb2b	1.403975674527691
Isoc1	1.4038832482194692
Trib3	1.40197098779388
Cdk11b	1.4019591776031277
Nsa2-ps2	1.4016435913905718
Ckap2l	1.4011883039663195
Gm37080	1.399310003650987
Pnldc1	1.3992630686042395
Gm17655	1.398824012796005
Tsg101-ps	1.3980743507914868
H2bc13	1.3980667671466294
Ppwd1	1.3976495069829193
Mtcp1	1.3974795286479536
Pvt1	1.3966365308650102
Prim2	1.3961005847505923
Rack1	1.395999451855228
Hs6st1	1.3956665339408185
Psmd14	1.3956463202715839
Arg2	1.395552298183533
Fbxl5	1.395259105977463
Cfap69	1.395133278546495
Pnpo	1.39485750051041
Gm23639	1.394798563533107
Tnks1bp1	1.3945617713045901
Frmpd1	1.3943767871646904
Gm24920	1.3936316695601223
Klra2	1.393475133466339
Rab17	1.3931956141644368
Gm5176	1.392860866953407
Map1b	1.3923225949929505
Ubn2	1.391505073031359
Gm37060	1.3913242085184483
Adssl1	1.3906722795296111
Gm8894	1.3899450470414216
Gm8790	1.3898702571827333
Spry4	1.3886991272043323
Scnn1a	1.388462057301821
Gm7065	1.3872800005195924
Gm6627	1.387083758509889
Zfp456	1.38704812291228
Tkt	1.3870100964941483
Jmjd8	1.3864453270526669
Rpl11	1.3862440894472887
Pierce1	1.385319994510364
Ubxn2b	1.3853175129780837
Fchsd2	1.3851445891768308
Klrc2	1.3849532770924222
Taf3	1.384074238185533
Smim12	1.3835387427843673
Pex19	1.383365609373321
Lrrc59	1.3823424476476451
Mob2	1.3821193015163327
Gm47010	1.3818686455161993
1700030J22Rik	1.381131658043485
1700084E18Rik	1.3800502915506612
Smarcc1	1.3795775011805593
Tmem79	1.3790877886828825
Dnm1	1.378732018606169
Hira	1.3785017509638462
Gm10044	1.37805903545093
Gm44571	1.3780130296997615
Bdp1	1.3773255205210304
Chd3	1.3771656268199892
Gtf3c3	1.3762319371839067
Gm38335	1.3761822291464267
Gm49396	1.3760261513921337
Optn	1.375064347442751
Gm56003	1.375063788534965
Jph1	1.374946129002585
Chic1	1.3747747163543949
Sesn2	1.3747287669553254
Gm44822	1.3740963315398855
Prpf18	1.3740887632779046
Atg13	1.372417173351217
Septin11	1.3717975617120803
Areg	1.370714574938686
Chd2	1.3706817568575829
Flii	1.3704595539002682
Trim6	1.3704594950850304
Akirin2	1.3695451814044428
Gm46336	1.3694439482580327
Mtf2	1.3692795516564988
4930537H20Rik	1.3689504213287074
Gm13270	1.3680730281180502
Gm5611	1.3676083848871767
Gm38301	1.3669593000480198
Coq4	1.3668411116320343
Ubn1	1.365949419073986
Alad	1.3654726656680904
Cuedc1	1.3651922808467423
Isyna1	1.3648664480165642
2510002D24Rik	1.364658828973005
Ehbp1l1	1.364559614298889
Fam122a	1.364521936892724
Gpatch8	1.3643898488352024
Arfgap3	1.3636840157032615
Ik	1.3635736765205309
Scin	1.3633248645618459
Atp9b	1.3631682206438775
Mpg	1.3628043330395285
Med27	1.3624392112765695
Dhx8	1.3614154828679317
Snora47	1.361413342183004
Tusc2	1.3606852656442847
Hspa2	1.360680160463128
Gm19125	1.359720643249546
Synj1	1.3583830965389876
Ptov1	1.3576883612692612
Ptpn5	1.355395056406853
Pet100	1.3548819726559205
Zhx3	1.3548102817527985
Ager	1.3540314838248215
Ubap1	1.3540147587071556
Ino80b	1.3538567043597842
Scmh1	1.3526330786273089
Bsdc1	1.3523434231276712
5930420M18Rik	1.35230020692061
Acap1	1.3522393898087588
Rbm4	1.3519974202512581
Tusc1	1.3519957323035037
Ppp2r2a	1.3517807884267485
Sema3f	1.3515101414412851
Akap13	1.3508260470016658
Gm44292	1.3501306394522405
Zbtb1	1.3498227701385535
Jpt1	1.3498207640708797
Spacdr	1.348749692551198
Adgrl2	1.3483084649582449
Dennd6a	1.3482090797140711
Ankrd13d	1.3479531240648193
Nmt1	1.3478411069739402
Stx8	1.3476936199216663
Rpl17-ps10	1.3475411654376899
Enkd1	1.3475091691179528
Slc17a6	1.3471803343911024
Lyz2	1.3468038926823032
Mtmr4	1.346711347579408
Tmem186	1.3460259103083287
Gm37584	1.345585135793099
Epas1	1.3449222043178202
Gm21378	1.3442690986095436
Efcab12	1.3441998833917344
Spsb2	1.344141605173287
Ubxn11	1.3428560428526444
Mob3a	1.3425709193405932
Gm11605	1.3422832910830267
Clasrp	1.3418245758020653
Cnot2	1.3416181674833834
2700029L08Rik	1.3414232120038319
Grn	1.3407539476288932
Gm20324	1.3407388217724812
Gm38300	1.340015833425995
B9d2	1.3396375747195655
Lrsam1	1.3392308103197412
Gm7107	1.3385874174964842
Nrd1	1.338505294928528
Jund	1.338064245280489
Gm47127	1.3377921398359442
Hps1	1.3375276428319616
Utp3	1.337241922095783
Pxdn	1.3370244316744437
Erf	1.3364269578244052
Ell3	1.336168005598392
Mfsd9	1.336108797106413
4732440D04Rik	1.3352607295458905
Neat1	1.3349903128619858
Gm25128	1.3335200466888375
Atxn2l	1.332977013385244
Sh2d1b1	1.3329631530961203
Mier2	1.332699405359094
Rbck1	1.3316372248244839
Ogfr	1.3315842569688825
Cacng2	1.3312060547261741
Nanos1	1.3310863496364818
Kctd9	1.3310314060648905
Pacc1	1.3309887271754368
Krt88	1.3304876788768663
Chmp1b2	1.3304609137137475
Sema3e	1.330379842974059
Atp2c2	1.3295627731366013
Dstn	1.329447351052795
Fam219b	1.3292697241359546
Ltb4r1	1.329046292386204
Mrpl40	1.3288609149566573
1700017M07Rik	1.3288206017354534
Sytl1	1.3282557780002286
Armcx4	1.3279240993341064
Fam102a	1.3273364307165048
Gm5265	1.3272159769388188
Rbms2	1.326390840139802
Cep63	1.3261434060196167
Ankrd16	1.325942837453332
Gm7773	1.3251724773140894
Naa80	1.3248181707633684
Marchf7	1.3241141908509753
Fbxl3	1.3235546116670565
Vps37c	1.3210681605239099
Lrriq1	1.320976195815062
Gm43304	1.3205651177855933
Med12l	1.320309469307311
Hsd17b12	1.3202374727724475
Dnah10	1.3197752049619849
Ears2	1.3191744273247918
Piezo1	1.3190008596404927
Flt4	1.3184687915765876
Brwd3	1.3184114065644919
Rps13	1.3180413172023513
Intu	1.3180235540628276
Rpl18a-ps1	1.3179937458679303
Cacnb1	1.3172145114590923
Alg2	1.3171653536290429
Thap3	1.317029661589481
Zfp772	1.3169567096973145
Gm8606	1.3169177157263146
Snora17	1.316244666915751
Atg9a	1.3161665756110992
Ankrd13a	1.316117654425276
Muc19	1.3158359543961036
Gm49980	1.3158280410479977
Gm11496	1.3157424261252433
Abtb2	1.3157376686404245
Espn	1.3148739434752357
Golgb1	1.3145811176505848
Adgrg1	1.313780316347833
Snord34	1.3124918517966653
Lrrc56	1.3120088909006662
Blvra	1.311875483655422
Gm9063	1.3117324100162007
Ndor1	1.31135274465635
Bad	1.3111083523883984
Traf4	1.310875887145985
Med9	1.3102927604233574
Tspan32	1.3102568068869622
Gmfg	1.3102333392328123
Csad	1.3101048117548673
Jak2	1.3099490406481915
Zfp329	1.3094004426446872
Gm15238	1.3092213937094621
0610012G03Rik	1.3084171608494977
Gm44185	1.3083656949611833
Vps53	1.3082323992467737
Gm35066	1.3080389978073577
Fermt3	1.306889120070175
Gm42941	1.3062657901972858
Zfp473	1.3057793396069417
Hyls1	1.3049690118595934
4930554I06Rik	1.3045732733723114
Gm25563	1.304387604149065
Vezt	1.3043160891837682
H2bc8	1.304106585819604
Pgd	1.3028285987834294
Man1b1	1.302695553654944
Eif2ak4	1.3026056556335532
Gpbp1l1	1.3024922403743386
Cdc25c	1.3020797328173719
Bbs4	1.3019675690522037
Lfng	1.3014480550447307
Gm22798	1.3000582906647151
Gm24086	1.3000582906647151
Osbp2	1.2999693220045003
Suz12	1.2997972919482637
Gm4525	1.2993993557886159
Gm42430	1.299181472262339
Gm15794	1.299181472262339
Cc2d1a	1.2982435110799493
Gm36608	1.2977156685932394
Nab1	1.2963694266968329
Gm15666	1.2962117448475323
Tslp	1.2958099349059553
Tnfrsf4	1.294674850866227
BC005624	1.2945951565495268
Snord42b	1.2937326869680466
Rab21	1.2936777779759674
Gm36371	1.2927948085362928
Limk2	1.2924046838826264
Sfn	1.2919073641206686
Abtb1	1.2915227947722339
Gm45205	1.2914752509443816
Gm4852	1.291408755550199
Dnajc18	1.2913832409942914
Platr26	1.2912744115085608
Ppp4r1l-ps	1.2911764426676506
Olr1	1.2908387367455398
Atp5e	1.290614087785447
Gm44210	1.2894981639381602
Ecm2	1.2891356349190153
Nlgn2	1.2888564428481175
Plxna4	1.28873344136798
Gm15545	1.2884141768662831
Rffl	1.2878819512673179
Relch	1.2878085212315196
4933417C20Rik	1.2872944785056437
Mcm8	1.2872869857991596
Npat	1.2869690475193007
1110038F14Rik	1.286430081320382
Gm12020	1.2864225677540906
Snora21	1.2858444520450736
Armcx1	1.2855112391794443
Tcf4	1.2853330917880226
Gm6794	1.2852964830323665
Rnf130	1.2848327930646684
Pars2	1.2846564105433527
4930412M03Rik	1.2842392812988617
Rpl23a-ps1	1.2840362388461923
Sec1	1.2834356773839328
Eif4a-ps4	1.2825670035517243
Polg	1.2822523800060284
Nrp1	1.2817022978206427
Ncln	1.2814518654833502
Atp5g2	1.2809644728152985
Bicd2	1.2806337588768713
Rims2	1.2792934913861704
Hcls1	1.2790334856580743
Palb2	1.2787617199381147
Dnaaf8	1.2783653151198233
Dctn5	1.278277309325797
Wdr11	1.2774935470001778
Tpgs1	1.277490573789575
A930024E05Rik	1.2771045661752023
Gm22581	1.2770514861173023
Pi4k2a	1.2758689633891342
Mettl22	1.2756388230771085
Actr3-ps	1.275422716576727
Gm19721	1.273620592056585
Gm6288	1.2728635371179395
Tmtc2	1.271265820644531
Fkbp8	1.2705340335098683
H2aj	1.2705090198846394
Kri1	1.2705001037057813
Commd4	1.2703747164622778
Fgf11	1.2703495278967452
5730419F03Rik	1.269905940506825
Irf6	1.269855444413944
Gm13472	1.2696797484664113
Gm11478	1.2696474262412554
Gm20045	1.268911239430095
Ccnt1	1.2686601441316459
Calr-ps	1.268244892737599
Gm28424	1.268207216261201
Nt5c	1.267499633247336
Rph3al	1.2670147617171263
Zcchc17	1.266645086992461
Trio	1.266214120243106
Gm10075	1.2660194921432548
Gm20689	1.2656815251360722
Mlh1	1.2652570889419574
Zfp692	1.265062835060684
Itgb1	1.2649257033134995
Dpagt1	1.2644626348498436
Ccdc71	1.2640245003993242
Gm48517	1.2637395304436692
Rer1	1.2636129670595835
Gm10736	1.2631420944553373
Map3k11	1.2631192249182963
Tmem160	1.2629656615746223
Smim14	1.2627212664789504
Ptpmt1	1.2614509034447277
Engase	1.2603317483521026
Ankrd9	1.2601986837907975
Zdhhc18	1.2601560548527306
Entpd3	1.2599776379112049
6820402A03Rik	1.2589095360281892
Gm43841	1.2583296083003233
Cox7c	1.2580678994834162
Prr22	1.257834914961943
Asf1a	1.2576460541189898
Cfap126	1.257632378257611
Mir322	1.2574636561586978
Gm15682	1.2574636561586978
Igflr1	1.2573923762744947
Mpp2	1.2571359900919072
Cyb5rl	1.2571156660316287
Arl6ip6	1.2568287799030329
Zfp84	1.2566377111891112
Zbtb11	1.2562747403803969
Fbxl20	1.2558846914268174
Cd9-ps	1.255686493723732
Mxi1	1.255339165389449
Pgs1	1.2549465916167466
B4galt1	1.2547711635743288
Rtel1	1.254207788230657
Gm5913	1.254174240729405
Snrk	1.2540149387968051
Plppr2	1.25385126691164
Xndc1	1.2529410557982454
Ercc3	1.252018985297488
Setd2	1.2519708097292013
4833407H14Rik	1.2515160889287307
Znhit1	1.2509118978196134
Lrrc75a	1.2498008175022495
Naglu	1.2496513982643873
Gm38102	1.2491132442142376
Rps8-ps3	1.248709849257814
Prkch	1.2482382241590597
Gm25986	1.2482358225291579
Sptbn4	1.2481459700479776
Wdr61	1.2474051699895383
Tst	1.247053060406531
