sample	line	genotype	treatment	Tacstd2	Cldn4	Cldn3	Cldn6	Cldn7	Cdh1	F11r	Ocln	Tjp1	Nectin2	tj_core_score	go_tj_score	reactome_keratin_score
KP2_empty2	KP2	KP	empty	7.226203497035499	10.819481261055888	10.461013678334629	10.300142628922291	9.73562819611992	12.38908516748182	10.817151237248062	6.878353559321392	10.342883224222302	10.059847993848557	0.2677451547446938	0.005542807634570806	-0.31195652536536284
KP2_IFNBeta	KP2	KP	IFNB	8.416436149614198	10.14264144874263	10.103834549173726	10.565674941182008	9.787299418466677	12.40064248671038	10.864941557601668	6.747624074072047	10.463572860088016	9.908474040221051	0.13910206494331084	-0.0003571810044687018	-0.07230249725335697
KP3_empty2	KP3	KP	empty	6.8681706698031695	9.472028010975052	9.84992234801997	9.872014915881726	9.646221038961247	11.992482968370734	10.568033025652293	6.417738536969252	9.743698070934418	9.40087218330671	-0.5894216563607247	-0.14088979871208474	-0.0362623802794907
KP3_IFNBeta	KP3	KP	IFNB	7.911253442317546	9.758462059773558	10.000947090270936	9.694261060415666	9.868475137440816	12.332333459478438	10.80750395474034	6.638035398985246	10.148310672877967	9.829155393271575	-0.10255448657802163	-0.07068067781947364	-0.026866271700453047
KP1_empty	KP1	KP	empty	6.436135036779909	8.998651099225615	9.509818143825884	9.93923420396544	8.788040462695772	12.684618141774786	10.503834550132968	5.817163207457395	10.209649884106879	8.826947559711705	-0.6440675907363483	-0.3915774561675957	-0.2954296481650579
KP1_IFNBeta	KP1	KP	IFNB	6.768280301835356	8.184449916181276	8.87935744710609	8.958420429165459	7.942919607661617	12.698333152743931	10.624026411416644	5.304835998916964	10.078247583835221	8.985639048229324	-1.0504998590494687	-0.6004018804906195	-0.6544393752596042
KL2_empty2	KL2	KL	empty	4.960550497780822	8.996011635460038	10.223416075700912	2.6958657751453403	9.826301914881938	12.013272507666635	11.15855932301556	6.892483753735804	10.276961729317636	9.48670393585525	-0.39298032959951656	0.0540584749581337	0.1717135803439832
KL2_IFNBeta	KL2	KL	IFNB	8.678714048887386	11.13551195104052	11.481870341915391	2.853808949759851	11.181217577412255	12.709854975760155	11.618184964723946	7.55360574295144	11.100128749979389	10.961103801167763	1.2087667910572675	0.6133435976411434	0.3484412615917352
KL1_empty2	KL1	KL	empty	5.222837531643305	9.708965960580574	10.779757522046765	1.7099757932945985	10.390547584933472	11.986147264471287	11.051637756013644	7.290953335010454	10.225174694505554	10.094892066336707	-0.05466526798907141	0.06233110648985231	0.11479910007375378
KL1_IFNBeta	KL1	KL	IFNB	7.953974680280776	10.671679138669067	11.645767023993985	2.040178859564253	11.024844422036436	12.20052032389428	12.057885814770296	7.5124610660027855	9.399760251824373	11.314225140710638	0.6296287414241579	0.12459008123634856	0.18671648973751812
KL3_empty	KL3	KL	empty	5.719601891709659	9.997526095481485	10.644206652668878	11.227599743987716	10.580030831751662	11.842929753167018	11.28056697100311	6.971436399688822	10.058743747376502	9.892550677152206	0.14307346643534657	0.15954303616010937	0.3421060423061651
KL3_IFNBeta	KL3	KL	IFNB	5.762803455271048	10.155641637643477	11.022081475541762	10.361158634267717	10.632485849518256	11.929539794768495	11.425690068083771	6.749456715363254	10.612770667089727	10.296286436272512	0.4458729717083738	0.18449789007408635	0.23348022397017112
